Alt Stock Year ABC OFL Catch SSB F Total_Biom
2 Model_1_goa_dr_2020.dat 2025 5.63659645 6.86751001 5.63659645 31.8759268 0.0929257 85.7278751
2 Model_1_goa_dr_2020.dat 2026 5.12206467 6.24137912 5.12206467 29.3661333 0.0929257 82.8396977
2 Model_1_goa_dr_2020.dat 2027 4.76192798 5.80384664 4.76192798 27.445812 0.0929257 80.952283
2 Model_1_goa_dr_2020.dat 2028 4.55548668 5.5509968 4.55548668 26.1487767 0.0926860639 79.7683732
2 Model_1_goa_dr_2020.dat 2029 4.39766604 5.35637151 4.39766604 25.3650104 0.0910558702 79.1203929
2 Model_1_goa_dr_2020.dat 2030 4.29901091 5.235991 4.29901091 24.9439132 0.0895374313 78.7268222
2 Model_1_goa_dr_2020.dat 2031 4.24571892 5.17135474 4.24571892 24.744513 0.0885984935 78.5787482
2 Model_1_goa_dr_2020.dat 2032 4.22012571 5.14029848 4.22012571 24.6721617 0.0880738191 78.4777102
2 Model_1_goa_dr_2020.dat 2033 4.21613033 5.13570304 4.21613033 24.6753304 0.0878186859 78.4519788
3 Model_1_goa_dr_2020.dat 2020 3.48317 8.32034 2.1975 37.5942 0.0290868 99.2454
3 Model_1_goa_dr_2020.dat 2021 3.62998656 8.66380612 2.99749 38.5419007 0.0382226888 97.7664884
3 Model_1_goa_dr_2020.dat 2022 3.61227015 8.61379268 4.72457 38.3714264 0.0611920383 95.682144
3 Model_1_goa_dr_2020.dat 2023 3.41736324 8.14558834 4.33675 36.852956 0.0593253231 92.3102668
3 Model_1_goa_dr_2020.dat 2024 3.19449915 7.61348473 3.19449915 35.0626261 0.0464629 89.7455861
3 Model_1_goa_dr_2020.dat 2025 3.01214966 7.17932378 3.01214966 33.5452713 0.0464629 88.7526515
3 Model_1_goa_dr_2020.dat 2026 2.85482724 6.80656486 2.85482724 32.1923886 0.0464629 88.3163348
3 Model_1_goa_dr_2020.dat 2027 2.75437778 6.57097827 2.75437778 31.1998595 0.0464629 88.3973907
3 Model_1_goa_dr_2020.dat 2028 2.72182363 6.49653652 2.72182363 30.6505638 0.0464629 88.8205179
3 Model_1_goa_dr_2020.dat 2029 2.73280442 6.52409117 2.73280442 30.4847475 0.0464629 89.5243867
3 Model_1_goa_dr_2020.dat 2030 2.76080761 6.59107757 2.76080761 30.5759987 0.0464628765 90.2473031
3 Model_1_goa_dr_2020.dat 2031 2.79182022 6.66477855 2.79182022 30.8152867 0.0464535976 91.0366949
3 Model_1_goa_dr_2020.dat 2032 2.82269246 6.73823805 2.82269246 31.1295523 0.0464324609 91.7452373
3 Model_1_goa_dr_2020.dat 2033 2.85520455 6.81583394 2.85520455 31.4784824 0.0464089425 92.4337626
4 Model_1_goa_dr_2020.dat 2020 3.03461 8.32034 2.1975 37.5942 0.0290868 99.2454
4 Model_1_goa_dr_2020.dat 2021 3.1627546 8.66380612 2.99749 38.5419007 0.0382226888 97.7664884
4 Model_1_goa_dr_2020.dat 2022 3.14757333 8.61379268 4.72457 38.3714264 0.0611920383 95.682144
4 Model_1_goa_dr_2020.dat 2023 2.97785363 8.14558834 4.33675 36.852956 0.0593253231 92.3102668
4 Model_1_goa_dr_2020.dat 2024 2.78368211 7.61348473 2.78368211 35.09699 0.0403697 89.7455861
4 Model_1_goa_dr_2020.dat 2025 2.64011798 7.22127985 2.64011798 33.7708604 0.0403697 89.1595714
4 Model_1_goa_dr_2020.dat 2026 2.51614505 6.88456748 2.51614505 32.5841322 0.0403697 89.0718495
4 Model_1_goa_dr_2020.dat 2027 2.43965783 6.6795106 2.43965783 31.7332523 0.0403697 89.4498612
4 Model_1_goa_dr_2020.dat 2028 2.42080308 6.63136355 2.42080308 31.3056535 0.0403697 90.1301959
4 Model_1_goa_dr_2020.dat 2029 2.43895653 6.68251781 2.43895653 31.2479286 0.0403697 91.063966
4 Model_1_goa_dr_2020.dat 2030 2.47132577 6.77132397 2.47132577 31.4385672 0.0403697 91.9974975
4 Model_1_goa_dr_2020.dat 2031 2.50616748 6.86643746 2.50616748 31.7711001 0.0403697 92.9824283
4 Model_1_goa_dr_2020.dat 2032 2.54082189 6.96044917 2.54082189 32.1730503 0.0403697 93.8728228
4 Model_1_goa_dr_2020.dat 2033 2.57646625 7.05694041 2.57646625 32.6039805 0.0403697 94.7300012
5 Model_1_goa_dr_2020.dat 2020 0 8.32034 2.1975 37.5942 0.0290868 99.2454
5 Model_1_goa_dr_2020.dat 2021 0 8.66380612 2.99749 38.5419007 0.0382226888 97.7664884
5 Model_1_goa_dr_2020.dat 2022 0 8.61379268 4.72457 38.3714264 0.0611920383 95.682144
5 Model_1_goa_dr_2020.dat 2023 0 8.14558834 4.33675 36.852956 0.0593253231 92.3102668
5 Model_1_goa_dr_2020.dat 2024 0 7.61348473 0 35.3255638 0 89.7455861
5 Model_1_goa_dr_2020.dat 2025 0 7.5056842 0 35.3059918 0 91.9174551
5 Model_1_goa_dr_2020.dat 2026 0 7.42554825 0 35.3116883 0 94.309745
5 Model_1_goa_dr_2020.dat 2027 0 7.44947935 0 35.5322211 0 96.9113867
5 Model_1_goa_dr_2020.dat 2028 0 7.60910989 0 36.0754119 0 99.6178066
5 Model_1_goa_dr_2020.dat 2029 0 7.85551282 0 36.9225627 0 102.4480551
5 Model_1_goa_dr_2020.dat 2030 0 8.13200855 0 37.9801203 0 105.1918634
5 Model_1_goa_dr_2020.dat 2031 0 8.40902668 0 39.156024 0 107.9220932
5 Model_1_goa_dr_2020.dat 2032 0 8.67980542 0 40.3803937 0 110.4987657
5 Model_1_goa_dr_2020.dat 2033 0 8.94731645 0 41.6104796 0 112.9839473
6 Model_1_goa_dr_2020.dat 2020 8.32034 8.32034 2.1975 37.5942 0.0290868 99.2454
6 Model_1_goa_dr_2020.dat 2021 8.66380612 8.66380612 8.66380612 38.089301 0.114372 97.7664884
6 Model_1_goa_dr_2020.dat 2022 8.03848785 8.03848785 8.03848785 35.5075323 0.114372 90.0146907
6 Model_1_goa_dr_2020.dat 2023 7.24434427 7.24434427 7.24434427 32.5004304 0.114372 83.5592645
6 Model_1_goa_dr_2020.dat 2024 6.4471515 6.4471515 6.4471515 29.4077401 0.114372 78.484411
6 Model_1_goa_dr_2020.dat 2025 5.73085591 5.73085591 5.73085591 26.5798645 0.114372 74.7904765
6 Model_1_goa_dr_2020.dat 2026 5.07916976 5.07916976 5.07916976 24.2647613 0.112684877 72.3482269
6 Model_1_goa_dr_2020.dat 2027 4.42621879 4.42621879 4.42621879 22.6438102 0.1054039382 71.0468169
6 Model_1_goa_dr_2020.dat 2028 4.12889317 4.12889317 4.12889317 21.771752 0.1009368401 70.7230245
6 Model_1_goa_dr_2020.dat 2029 4.05146902 4.05146902 4.05146902 21.4286585 0.098912414 70.9901644
6 Model_1_goa_dr_2020.dat 2030 4.07171774 4.07171774 4.07171774 21.388138 0.0983570704 71.3904913
6 Model_1_goa_dr_2020.dat 2031 4.12384442 4.12384442 4.12384442 21.4945725 0.0985283132 71.8773647
6 Model_1_goa_dr_2020.dat 2032 4.18459936 4.18459936 4.18459936 21.661683 0.0990173597 72.2706133
6 Model_1_goa_dr_2020.dat 2033 4.2514436 4.2514436 4.2514436 21.8492983 0.0996422856 72.6233803
7 Model_1_goa_dr_2020.dat 2020 8.32034 8.32034 2.1975 37.5942 0.0290868 99.2454
7 Model_1_goa_dr_2020.dat 2021 8.66380612 8.66380612 7.10792465 38.2162159 0.0929257 97.7664884
7 Model_1_goa_dr_2020.dat 2022 8.19638374 8.19638374 6.7262833 36.3282965 0.0929257 91.5705416
7 Model_1_goa_dr_2020.dat 2023 7.53284647 7.53284647 7.53284647 33.7889533 0.114372 86.3629635
7 Model_1_goa_dr_2020.dat 2024 6.69597582 6.69597582 6.69597582 30.534088 0.114372 80.8818064
7 Model_1_goa_dr_2020.dat 2025 5.94326341 5.94326341 5.94326341 27.5508843 0.114372 76.8294945
7 Model_1_goa_dr_2020.dat 2026 5.32673527 5.32673527 5.32673527 25.0877532 0.114288258 74.0751388
7 Model_1_goa_dr_2020.dat 2027 4.67593293 4.67593293 4.67593293 23.3066622 0.1082370379 72.4376372
7 Model_1_goa_dr_2020.dat 2028 4.31626942 4.31626942 4.31626942 22.2849669 0.1031794861 71.789549
7 Model_1_goa_dr_2020.dat 2029 4.1924969 4.1924969 4.1924969 21.8260902 0.1006165692 71.8084627
7 Model_1_goa_dr_2020.dat 2030 4.1778638 4.1778638 4.1778638 21.6953512 0.0996239103 72.0181388
7 Model_1_goa_dr_2020.dat 2031 4.20407824 4.20407824 4.20407824 21.731472 0.0994682825 72.3587425
7 Model_1_goa_dr_2020.dat 2032 4.24562616 4.24562616 4.24562616 21.8438262 0.0997207316 72.6395242
7 Model_1_goa_dr_2020.dat 2033 4.2977217 4.2977217 4.2977217 21.9888763 0.1001646508 72.9055241
