"log_mean_rec","a50","delta","a50_mat","delta_mat","a50_srv1","delta_srv1","log_avg_F","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_q_srv1","mF50","mF40","mF35"
0.538048448897586,10.3195748741277,2.6797502146533,9.98293328055709,0.646798278401879,10.0510429816082,6.02636310404444,-2.83275062503822,0.0515581319135308,-0.296357171602731,-0.881211283463548,-0.177441941039133,0.534094217384322,0.0537166811518013,0.499726096668153,0.299239281420757,-2.07601083930167,-1.95695513573037,-1.95514459056488,0.416120018129092,0.0963020203719047,0.121110163367975,-0.0968921932419988,0.800032448237712,0.759966054929276,0.640061856548902,0.59577684798165,0.138463820820226,0.0923984199433701,0.325763536223299,0.527302118259135,0.488438220872569,0.340160150856562,0.328132296255607,0.257953200099466,-0.0488324770716275,-0.287453050147466,-0.221593531706421,0.12718461325461,0.285196934012127,-0.0883674982614835,-0.11856129051635,-0.273232071744594,0.225123113082633,-0.0313549586668938,-0.211790651244566,-0.256306243362532,0.155329564942928,-0.257315445267622,-0.121342750464834,-0.0815450063962526,-0.511111960467062,-0.344148628254281,-0.457456212242327,-0.383176748085818,-0.978869329024731,-0.852427058022661,-0.564547567083785,-0.0960962290520424,-1.00489839406115,-1.18879727220982,-1.76006996796994,-0.556960694607366,-0.109785217776301,-1.05550901095809,0.135030002029946,-1.46432244831656,-1.04522893953079,-2.18467781913859,-0.473025398312316,-1.84812031251498,-0.407138733406438,-1.39347750163855,0.214615148836256,-1.2531932350823,0.631827322919754,-1.45507562407501,0.462312115595292,-1.21339353137471,0.103971692871117,0.888776235720357,0.511555967778905,1.55744827393314,0.396923122951574,1.04000714389639,1.7307025677776,-0.17268007530706,-0.498368243944487,1.88806253266235,1.17274653977337,2.2652487255875,2.00137847537388,1.76489274007534,0.217509830059676,1.30793138449724,1.06955923752686,2.13762087161172,-0.112689533765751,1.64189455174569,2.24675485901813,0.0347294994262075,1.94599414259168,2.22132253024553,1.22723667444001,1.78170532993784,1.7741841815733,0.806361475784064,0.799327651702782,1.15410486992645,1.29938871672593,1.08192039960361,1.84794349335445,1.29945325905807,1.53649412037961,2.44653221356036,-0.792133713918357,1.61235410463429,-0.701679673539493,0.45862314561273,-0.0556025998654714,-0.281896751569604,0.696559554583892,0.366389795195495,-0.120274289288256,0.124352667091715,0.0956597982488878,0.14705666309353
0.767221696018717,10.376924832999,2.63073796421967,10.1685223240835,0.630755503676904,10.1211092583449,6.11246086698725,-2.92086636655462,0.119698871404468,-0.731108958554559,-1.268472133518,0.41131764700161,0.259712266210389,0.0729492475150835,0.247247941048395,0.601265427115736,-2.31748449706603,-1.36016193984363,-2.10391021083152,0.305092140389185,0.0415287382248248,-0.0622144955454953,-0.362937992393089,0.792742686126925,0.783497108938256,0.658522179648172,0.619596029231312,0.240386816183021,0.300410614300878,0.248044803476086,0.767166452953127,0.537929354624815,0.351177788739529,0.465606442680045,0.183442682723195,0.0843329438296863,-0.0910582542275886,-0.145708156540367,0.181639813873606,0.15580622125958,-0.0223435074195546,0.00799345648195526,-0.274204786349657,0.344328645192476,0.0151292642912129,-0.0888839480583439,-0.0635582691738659,0.0972236217868545,-0.262271492187235,-0.127442151819727,-0.0210310583507347,-0.42690563710082,-0.17002990212419,-0.425320237283897,-0.728503603871131,-1.72165294005238,-1.16997736246942,0.0166784002364295,0.128685160459344,-1.14817667740625,-1.45254116986792,-0.977031426162757,-1.19414074068341,-1.01726642098186,-0.576429865057831,-1.39400315197803,-2.1429997731327,-1.3536486543277,-1.40067917939884,-0.222554753122143,-1.75137388121154,-0.280504458596937,-1.59846000685767,-0.577058404192728,-0.166545022451183,1.0780086598872,-1.16955440644063,-0.536718910752278,-0.400803381926652,0.174090569845593,0.493778927819404,0.0193411241616541,1.65579925316559,-0.086503914253953,0.798146115435436,0.51668668443221,0.42924174543831,-0.287510368577999,1.33433258199264,0.947071242954342,2.01653819407326,1.7634396782945,1.64237663849882,0.272023653396269,1.26744581599514,0.751153185332043,1.8486566641064,-0.200328406712847,1.39039845869107,2.17877104493606,-0.0398776975659914,1.66673237409031,1.86549030877902,1.27074048050265,1.40318393484899,1.58893328164143,0.510721860771193,0.685211320163809,0.848667511364525,0.828336460033022,0.951171616865231,1.55542007325956,1.28772308613661,1.52416995939361,2.29685706475017,-1.15411237635935,1.37621317811329,-0.121021407025713,0.0461740542996054,0.873486481249813,-1.02784790004593,0.11275644959721,1.39499824760895,-0.140776052642187,0.121785516719802,0.115866599269067,0.151311155827461
0.763664000640396,10.3281557139582,2.75609326477192,10.1419367066368,0.650413436358075,9.50184777354789,5.44387526506453,-2.96371616354861,-0.519652406233741,-0.485402513115991,-1.29761532813568,-0.336004795629893,0.409377264096198,0.40927978033667,0.430279324077464,0.4014934196837,-1.96539826572438,-1.73153135528605,-1.65815479541518,0.199640391230179,0.556645745191041,0.2164506201745,0.190631205787184,0.898744160456953,0.980566193108713,0.857772424119208,0.707692654509161,0.457831221007014,0.340594987286812,0.323065140247463,0.812667356200921,0.499902764207178,0.220300737841555,0.290029902631275,0.256089509402479,0.00693237822302528,-0.207966139563943,-0.163684234546643,0.224798526920573,0.14038590031179,0.129521796062221,0.000124262758443905,-0.334230795289949,0.24197661600806,-0.0247072497519216,-0.225600867167216,0.0240367904962504,0.161956130895456,-0.272891916522418,-0.0592317544880725,-0.147296507810415,-0.464335715085912,-0.238188228953362,-0.483476439040366,-0.439849158297577,-1.27179716524034,-0.284078429850585,1.00540794833184,-1.16227009896592,-1.53244454878448,-2.00053584777543,-0.824314522619465,-1.65151654098423,-1.32679691030047,-2.3602362740262,-0.717530336204758,-1.76346759679276,-1.80624441764448,-1.17841973369768,-1.35467369271795,-1.7396169293755,-0.517752399602029,-1.71029460250474,-0.0598141623087685,-0.49919577878641,0.0094388753122665,0.348419663108297,-1.00890847611364,-0.617490371727023,0.092843633875038,0.674818832351916,-0.237771793057782,1.52537730923264,0.117545998164514,1.00462393555367,-0.253059937472013,0.415968043146378,0.0961159999851766,1.64634383804602,0.314920466278124,2.10502972006378,2.08652575797627,1.61549767826952,0.359722761721034,1.19861402680501,1.15346101258224,1.79258742707275,0.52066648111127,1.22793867665333,2.22604709219638,-0.523923472047521,1.70192752177376,1.6637585557805,1.39153294517763,1.63149831677372,1.37691859442805,0.339359282546782,0.768669763065954,0.990965548822393,0.827182992595825,1.07129037323941,1.77322699632778,1.17395493901493,1.78555102770897,2.23117386128116,-0.232723442323183,1.29946084015395,-0.596864249838973,0.368978543210547,0.799479579213514,0.482793149262854,-0.249490832403403,0.798370458325891,-0.178656192136744,0.10098376837002,0.144779832463297,0.129183695920513
0.952800988747803,10.2892098488711,2.62387129619884,10.4234974752332,0.584107062552453,9.11452918925864,5.28149956840092,-3.07034477692559,-0.696268317767625,-0.909559196933364,-1.33180921491799,-0.101226960334776,0.043109969291848,0.754593757528578,-0.0643071737576388,-0.137895570038921,-1.93155690953035,-2.49682064111246,-1.72098775784015,0.0490174427545291,0.550766103567486,-0.0441388115876187,0.252592883419302,0.815146424031337,0.980318620938508,0.833326875429202,0.616538865382694,0.562256420483052,0.411912469725623,0.216868133197895,0.874687352999128,0.626194792530027,0.227942195868234,0.263524381406672,0.280527147943753,0.0446525242222702,-0.0991151088388165,-0.0492937265636169,0.0184746385821288,0.188021594209063,0.0795969335594169,-0.096437850945728,-0.25785992658378,0.150440721204072,-0.0943988751430069,-0.263069148728521,-0.162227643958905,0.0748307299386184,-0.270253579895343,-0.135872502476136,-0.218242195171342,-0.588304888431592,-0.305857457776604,-0.4906108944169,-0.639380596889742,-2.38283089089761,0.711676978499533,0.416294016140977,-0.505748972600577,-0.238450338302883,-2.65283587431817,0.00695578144574327,-0.780206293689385,-1.32106158923951,-2.29660073758437,-0.821845491833811,-1.67341215709584,-2.3347941104337,-0.300560069387627,-2.5586171712581,-2.5468317046663,-0.462442498414548,-1.33115679988256,-0.228385407086529,-1.03732880801963,-0.651373818314928,-0.0807410078573749,-0.942031111487573,-0.704335905738571,-0.0571552729845735,0.553385471706264,0.230627647645992,1.04943033439641,0.740480020620396,0.805149232778392,-0.648135731845635,0.227663507720727,-0.440119841339706,1.55960312466981,0.173212799224359,2.05286795782784,1.75422531319541,1.4787939597819,0.168132642520805,0.979239384219754,1.07217091491961,1.69040669711565,0.501995234851202,1.32269750782252,2.07933448106267,0.156064358068326,1.39650964880664,1.81083393116735,1.03657859136197,1.38415939639543,1.34397693770474,0.0872823984308511,0.89239864420809,0.693095263507837,1.08360879849384,0.766255439828454,1.750809921721,1.30584178774397,1.82319579100724,2.20361284755721,-0.789808882211721,0.941031773527685,-1.03892703773586,0.399506162951903,0.326405163216938,-0.298306992617899,-1.28287574332438,0.568288501527789,-0.373370843198747,0.101730345319664,0.174232845274984,0.119935486224335
0.966392314865115,10.4425301023507,2.55342422375633,10.2514241324175,0.611855525083674,9.21428669891234,5.40535802403089,-3.09619344522712,-0.836068856982967,-1.26417753217835,-1.09040001005406,0.0651878258053742,0.400452629900206,0.495029896715945,0.227953135264039,0.0586344834194215,-2.13016720767178,-2.18563685437474,-2.03676961288943,0.299623349464399,0.700420778359659,0.268764267928708,0.37670663017887,0.736377877105133,0.953467507203015,0.640636499160401,0.515816256612824,0.506539914034466,0.290771110469873,0.236072514338172,0.874955972261239,0.53300392224479,0.228924829991021,0.237758704159486,0.250923640459016,-0.0731183630769188,-0.215361040436408,-0.00369801207841114,-0.00364746668115679,0.173087654992905,0.0183214660607494,-0.118423835889391,-0.372884042547827,0.0403644495722606,-0.178136916661126,-0.320308232784882,-0.133288775369691,-0.0189442581244474,-0.289748643794679,-0.26027510434648,-0.43423001946414,-0.71547722155638,-0.340205398003908,-0.632534507005388,-0.360958352187264,-1.69675633611052,-0.0930982686357424,1.07627116221345,-0.640002508525605,-0.656457006732062,-2.40596109713705,0.0715814393127765,-0.385177155593276,-2.29220693692702,-0.991019590072526,-0.642019281090487,-2.2331234955221,-1.91096407280776,-0.136313971494525,-0.912428289624053,-1.90299854363141,-1.14078189312465,-0.776778541885893,-0.6535664486057,-0.755787771482522,-1.79392643908931,-1.18229397285473,-1.01861568882546,-0.165604573266654,0.0555834701192879,0.931115182214352,0.298274375368479,0.832702312352197,0.765403563389238,1.24387186864869,-1.0090509075465,0.798458917958431,0.0534776757260875,1.41197851201241,0.456660902294605,2.01290748671667,1.58020925133428,1.58137866398764,0.393831597683967,0.851020400420502,1.10718857701143,1.77458386930851,0.907429721822348,1.06221020569307,2.23017452244431,0.425028179154181,1.62256589418731,1.83435274510828,1.14198485486875,1.4865598519153,1.58389462104848,-0.0739076197720028,1.06587530954656,0.918349259337027,0.914097658909402,1.07983765449823,1.74110204000925,1.39510706918729,2.17078600359985,2.46857011616287,-0.857076199630121,0.587258167413856,-0.0242849923284361,1.29591577216388,0.486867697698592,-0.619687111836464,-2.14601147165078,0.77064137330073,-0.456111621916738,0.103906071628162,0.198049700539968,0.111857482901589
0.985922972965384,10.2922394562111,2.44427987535733,10.1807139909908,0.631536275164723,8.9722882516467,4.60136583065737,-3.11123732945053,-0.912884477249351,-1.86062290431687,-0.910458481157447,-0.246812858982496,0.131283362427247,1.14295111211371,0.832642038560952,0.35355875144543,-1.84454769198452,-2.25504772242396,-2.03505537376509,-0.00280524224318945,0.280328827680727,0.287877189077436,0.170187441148261,1.00581420680556,0.923837686207026,0.741713518014194,0.730863268852476,0.545760415046546,0.310701117171511,0.28231922293971,0.709071081616075,0.760267460830985,0.222264537786902,0.247854682753294,0.397837500179536,-4.8237179445465e-05,-0.316855432476586,-0.0782857147455474,0.174926769578686,0.198369257145961,0.117121806050037,0.0279599177794374,-0.27226519260307,0.115828278292136,-0.0942788091340727,-0.217602394724022,-0.0236865754385747,0.0911146909501994,-0.22612829550102,-0.142339125201625,-0.364259174606422,-0.450211240587667,-0.181848225924147,-0.366562307897251,-0.529912603120218,-0.766898029509282,-0.555066428487091,0.964847248464203,-0.0686994808187826,-0.373149404768538,-2.33633016956624,-0.428339527616833,-0.747005340007515,-2.51652571934341,-1.70962949901996,-0.577202479233064,-1.78773978133145,-1.70068876572439,-0.823646192476961,-0.12302281114895,-1.4842115763085,-0.75746498913537,0.217617871989157,0.167582823756874,-1.71073892152489,-2.32846363813838,-0.873227078186064,-1.06200703056487,-0.0210663394490176,0.232154741961516,0.611201389243128,0.437881976112337,0.16395065465257,1.51273121488427,0.311055335649041,0.112631423392674,0.11155381943529,-0.152883034670074,1.3814306168709,0.610493097080242,1.88146817372126,1.46969453470732,1.6418387706806,-0.396153027625521,0.974526904295143,0.872679925103029,1.73083856435592,0.841908840460896,0.99810661745995,2.12986320852512,0.330660767168439,1.50128572095731,1.7099768852759,1.24792724458873,1.39164970334545,1.54319255036432,-0.172270601296166,0.838961695777783,0.564112585970907,0.980673627497584,0.908394360702474,1.55436896546851,1.03103373531737,1.62412481204873,1.95673786677329,-1.38896485870504,0.22495019937169,1.13537847865036,0.664412608938839,0.678727327966582,-0.131042041302461,-1.30493153080484,1.25205092383012,-0.410355073488137,0.109217518312688,0.213575902086372,0.155693681098124
0.845580748990913,10.2955750633314,2.66020823828755,10.4900081965968,0.60872242215488,9.01316996692014,4.22141588812822,-3.15295555882041,-0.870855440090981,-1.05568631374147,-0.730496696084618,-0.233162893404133,-0.103867815927876,0.594867946280647,0.545747128663667,0.117491920971375,-1.75258088311095,-2.12199707688603,-1.55726609929948,-0.122262880691306,0.765826803203081,0.219165562601807,0.168290595529584,0.936956005435816,0.867339621911498,0.847286678879899,0.878484021608729,0.550082270059844,0.323141694208305,0.313839377552259,0.743861463609136,0.655474175662945,0.22014551891435,0.393951330700533,0.40374370690399,0.0675687814859884,-0.158087089305855,-0.005515813235764,0.168397772374977,0.18118976501732,0.250723072765405,0.0110989527154466,-0.320733878581649,0.343099873813674,0.0613448860946928,-0.133259801976022,0.0825623358086318,0.082413169040251,-0.148508315802728,-0.0778722631624618,-0.328412786782343,-0.427017740388681,-0.13511149819608,-0.404404685107483,-0.9488734191468,-0.709068399502915,-1.01570889528179,-0.269439263793517,1.1684086011505,0.443316323048498,-1.87395860231154,-0.601413999186615,-1.17977496630743,-2.42415380378832,-1.87246465626381,0.0556880249766127,-2.61317491507607,-2.67978896851275,-0.404613310686118,0.0323300978886092,-1.04278142319442,-1.09983372129479,-0.815758512831882,0.210895485054618,-1.12171919875427,-2.44788614937651,-0.548389549934971,-1.19412979509727,0.392967352763483,0.444409757592663,0.826926375135661,0.402403139064976,0.543168278862547,1.08610443607089,0.894146544456525,-0.295482670160576,0.435023511304367,-0.75333330620154,1.74365306144289,0.637838999111956,1.89398446419751,2.07753602331145,1.60467925381604,-0.419092808829831,1.16290322946409,0.952361834763254,1.92130581950748,0.419242261901221,0.92697003710089,2.35790210588081,0.156377495042506,1.52583967362323,1.94696622834053,1.38087716241305,1.58213616383972,1.46896359734721,0.136766224095521,1.13044090917216,0.728841047061549,0.973878908364229,0.945306208971569,1.61664213177544,1.32597345677348,1.82128002255039,2.0676748284517,-0.74040943132259,1.02346756750388,0.0357501549314314,0.474327787577307,0.800512103983472,0.656458163200064,-1.92067590311171,1.09365315575666,-0.389659019540423,0.104193920677838,0.229794326727066,0.132016614783856
0.769275855207568,10.2241144844385,2.60740831999546,10.5439067633919,0.646461400649616,9.31847101966236,4.87367093313169,-3.08703988564085,-0.638043453457428,-0.754037680866027,-1.20116418904119,0.223791819531415,0.0602565199073251,0.797843173291973,0.745469061486844,0.209773448108599,-1.46134054338257,-2.54869950475132,-1.04264098481447,-0.000795740109287735,-0.019443057629756,0.00370697293626243,-0.176589193985096,0.912257277737007,0.91413207626613,0.8065531300802,0.891948590620231,0.499227584498188,0.236443122745161,0.302301456654746,0.804497318931041,0.622964558924593,0.273831478240243,0.446081520253648,0.46218460157748,0.168112376835655,-0.0826117534800126,0.108798509471907,0.211533339838283,0.180145351910332,0.236698317624809,-0.164978006041961,-0.278956792747968,0.258221171144923,-0.001813236163132,-0.0540066136200537,0.116450270109748,0.254367489468052,0.166815793700279,0.0399730287674718,-0.155256818498428,-0.336785373676127,-0.13556250920781,-0.480964073300578,-0.144666126958104,-1.58811572641362,-1.30295991864546,0.703137696372611,0.568767760332916,-0.635153153686899,-1.24926961453625,-0.181779053217165,-1.7549602448656,-2.16268172223348,-2.25694509714271,-0.755270133899149,-2.01489789823332,-1.10556653903444,-1.01089423280811,0.377812169035963,-1.15853824877814,-1.03435686887519,-1.76019310733103,-0.536342061489213,-0.899898036948693,-2.01595475664298,-0.162771301160316,-1.22957399040147,0.47439596618554,-0.562035687209477,1.30520641779251,0.217252917764942,1.45716368088662,-0.559150178051745,1.00908304999471,0.140165778539579,0.489581273544133,-0.644945715538309,1.75348619093329,1.00287829444298,1.78052881908759,2.02035356634842,1.52040570805303,0.100654806884034,1.29202329144526,0.823184384342071,2.04174675581215,0.385296041322851,1.16307041246001,2.25479802307721,0.616979454122628,1.27667702973732,2.24183935816048,0.891368080434074,1.54061024748989,1.62162578847424,-0.230522145401782,1.1962362436779,0.368926273111786,1.00831901239078,0.876401323832798,1.45911156788738,1.64505583611342,1.76055662797289,2.0774676456626,-0.0555503092845377,1.31191232509599,-0.467220334197568,-0.705324322477557,-0.0116669607976725,-1.20031491805997,-1.71363101377832,-1.09633979856927,-0.261682549864281,0.101650341522776,0.209993569326889,0.0828413323390916
0.971334259874836,10.2032325356782,2.47602076930221,10.4914344556128,0.609337875548839,9.11600340904173,4.31481072038902,-3.14062747351159,-0.00826950718360564,-1.02020952051768,-1.25231208008394,0.356273164628146,0.256634802771817,1.04033134549525,0.546779867236708,-0.380957383526695,-1.80412706822896,-2.58023067431241,-0.909845654428006,0.0955994791459993,-0.00449616275665576,-0.359053778441735,-0.404165895710632,1.00429059404372,0.894280576613987,0.740711746553727,0.744201777077304,0.447509735391421,0.16339781832569,0.329178861667941,0.980393021637166,0.453666607698628,0.255937808973899,0.469585974468439,0.299684670848894,0.100907647659257,-0.193841573300618,0.0270020305458623,0.206859232380852,0.0181994206979539,0.0601953719447721,-0.169926500676079,-0.27966128256713,0.165876994452155,-0.120402800006737,-0.10817367933501,0.0281923327898177,0.284627336255422,0.0560107066647451,-0.0976952200277807,-0.317618170390331,-0.485292861046069,-0.231559313499826,-0.62672448724601,-0.252515645687739,-0.410135663159222,-1.14185357386795,0.376160474245065,0.103500112458899,-1.84917769694789,-1.96942365139461,-0.611455555985176,-0.530661092984248,-1.68291491178953,-2.04066353749081,-0.565418317632204,-1.80968290642945,-1.74159834174282,-1.72737156613212,-0.0264418468763434,-2.13014341320724,-1.65885409128308,-1.55155239988535,-0.144942836017668,-0.790418494588863,-1.61191589200636,-1.33362939002711,-1.10224213637552,0.0576643684219498,-0.0946693906213536,1.05218073557511,0.225613370950541,1.2462947139376,-0.735526971473789,1.0700143122959,-0.238457242241271,0.500345207392225,-0.863499642761601,1.60253558818608,0.827992768296085,1.83535396832938,1.62797814244825,1.23857509470313,0.416598341599583,1.08051915485532,0.810444741710388,1.99930208870142,-0.202246920413497,1.03590591115026,2.23511814518049,-0.163937820474722,1.29719363985045,1.87674252233822,1.09853636528709,1.44526200317444,1.4574329918601,-0.167231772756322,0.794539878065269,0.452309154714815,1.33108033124476,0.916013182556558,1.506295902007,1.52526602550271,1.47198218666375,1.89960710705605,0.395761115630666,0.849431111140856,-0.266752901393811,-0.328327562045899,0.451185424733083,0.433317323264571,-0.533540391278397,-0.136161258357523,-0.437881866481169,0.0749911943827378,0.179607305429579,0.107795110582295
0.851165311146384,10.3023037438482,2.51332267652455,10.5988135571061,0.645533706758043,9.26506980938911,4.27129148854858,-3.00716771327231,0.06727706340304,-1.47428227820074,-1.66939494762886,0.442478274804518,0.783923736565477,0.483835473549593,0.905194728574635,-0.563661650917382,-1.71606594824812,-2.38562325527359,-1.16226137294428,0.262025844659897,0.292506710765011,-0.0470048162115511,-0.707586586516779,1.14942363989314,0.868355360128652,0.75555522480782,0.727992354047425,0.383633811074947,0.31441163420485,0.420470501718803,0.939730558128616,0.572458245065754,0.349537468695514,0.478353357488247,0.267034243799852,0.29048613102271,-0.13249368211955,0.00344162271576565,0.128519338695337,0.163654658949566,-0.0740405725527395,-0.137938122722122,-0.267861291499969,0.177436219716842,-0.0835641905768636,-0.0862730570939796,0.0964820047820663,0.33087801947045,-0.0490597834834396,-0.0737256897437142,-0.219806918140771,-0.503951020262623,-0.247500195253219,-0.542353384201874,-0.417930585101669,-1.30164408305969,-1.6228074997514,-0.499774910864467,-0.238152284895142,-0.707617369333937,-2.13844652071534,0.080594576044863,-0.951471912449991,-1.2691620504879,-2.41403737395996,-1.8136680802107,-2.05470098164589,-1.35121616197479,-0.894001998705638,0.209592756305575,-0.974740610930544,-1.44259751807867,-0.824536978713109,0.0111282100705417,-0.723007186453565,-1.73031755329804,-1.7091400259758,-0.623213965796298,-0.252982988894162,0.417241816391396,0.38577332964543,0.567976676164403,1.40945127596526,-0.493243465266897,1.0949161455539,-0.266002860299318,0.484829196640206,-0.0734653272866339,1.58409798194494,0.641525598600126,1.89040175477303,1.6498503835167,1.38067202918053,0.356270867844351,1.0716414527842,0.754106830141282,1.90112870974964,0.324431555336531,1.00738175860462,2.28249055693208,-0.0605919538089541,1.42322341337782,1.86791982507465,1.01365200332045,1.54148365686407,1.33698705995953,-0.0158226740252321,0.909157639504778,0.568512610373283,1.12271731470876,1.05376755536788,1.5124834608795,1.44468511076195,1.3987370424422,1.99594158317574,-1.03674713564214,0.833727761359388,-0.697017258088335,0.240846558268466,0.0516535412712376,-0.340697100778842,-1.0451172178079,0.255620630520141,-0.282562960310975,0.0619052934619997,0.167271775225074,0.127624774066612
