"log_mean_rec","a50","delta","a50_mat","delta_mat","a50_srv1","delta_srv1","log_avg_F","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_q_srv1","mF50","mF40","mF35"
0.848626113316487,10.4165358697396,2.75945135046989,10.0843167289273,0.670151139729948,8.24518469592491,3.96910851188271,-2.99965137969951,-0.758995385134879,-0.804960984041815,-0.745748915464256,-0.231590804363169,0.344748800592024,0.280793446488158,0.443836648512917,-0.2290907648136,-2.00220868931118,-1.73639188495673,-2.40986730283752,-0.330531853300872,0.305760167143426,-0.136140312434788,0.313413857101342,0.761141577240364,0.57153065029415,0.74012125257449,0.512060263233144,0.161039676358252,0.153637815294395,0.221601030453579,0.518733855422264,0.385960073773603,0.180818199301214,0.0555753775378811,-0.0555120275061523,-0.132673331198657,-0.332788523522472,-0.538150318739124,-0.12684969706612,0.0793349269654602,-0.295074245933844,-0.15303467589735,-0.442061607718353,0.158012470622866,-0.268667336561123,-0.302185906436421,-0.317559891189216,-0.142671611640845,-0.0802101277220668,-0.0577403629060917,-0.804180059900293,-0.0702746791215372,-0.255212044176039,-1.84026932084463,-0.35436457250947,-0.681795508555521,-1.96754198878828,-2.22118045057941,-0.399261946177431,-0.407156944949921,-1.87777939740317,-1.58872692227399,-0.474231650890117,-2.11562096010625,-1.43783348429137,-0.497872857007662,-1.41291838465302,-1.73715960900098,0.164392586225098,-0.161638920405291,-1.12336088966305,-0.0681041516327294,0.362733315917293,-1.19032470330488,0.696516259313942,0.143043443355722,1.54087342482417,0.55640938269419,1.09948520076372,0.579447108443995,-0.958604401562198,0.673948111965835,1.61710218671299,1.27484291225793,2.05784156356305,1.94948503971762,1.63024941954236,-0.0577299736282875,1.45022989170534,1.45517153195239,1.96089477314999,0.444072519118793,1.58863094188646,2.23556403097194,0.183063917379055,1.61905885088019,2.05488722474533,1.23249457681845,1.13567378731005,1.61692835973064,0.287712438317275,0.320331493932756,1.33659071751244,-0.253207159273305,1.10794182549819,0.23117069634414,0.651349517660496,-0.0075931996449583,0.724896522887555,-0.0693162092726372,-0.185130479639364,-0.634307284324776,0.106292387483596,0.0874063649698782,0.112283281336691
0.712611097606025,10.5259633436382,2.71850382569891,10.2736525223169,0.656531504128072,8.40094210742124,4.2117958918395,-2.89988620030129,-0.981952704021653,-0.705414272420668,-0.877791026636384,-0.415535470419002,-0.0365166280056233,0.114679924514817,0.436316647921123,-0.301840404874053,-1.31407149410336,-1.95828630577967,-2.42255461453518,0.0639140751532157,0.477799445415425,-0.414898366242461,0.574080623981514,0.889712620896331,0.690066071642034,0.691091087533437,0.557771456543506,0.151490249674163,0.211775151598495,0.193690746947329,0.65799629509277,0.412008815771044,0.330797286508044,0.21417123648253,-0.00340937226722104,-0.0764578954496056,-0.429263274131014,-0.290765908468657,0.0679353216888128,0.0818829809688797,-0.148714988177153,-0.00506102859854174,-0.277275687740245,0.128166713375053,-0.14190541714323,-0.171153900573788,-0.0550478672274526,-0.0654841052114392,-0.723184409260135,-0.0718829515871526,-2.28106452693984,-0.028680724510922,-0.11612883094668,-1.06075452568631,-0.73354696449082,-0.906477809894483,-0.0479864559974601,-1.31424180542428,-1.22630523433798,0.603286704904404,-2.23298861765072,-1.64226992814609,-0.868064820733295,-1.73338564086954,-0.581839960866391,-0.923245450105474,-1.92303801513529,-2.00011796090797,-0.360964316970138,-0.0476875449749343,-1.64460588916432,0.284137217322229,0.285705278162169,-0.962250678542219,1.06188009851236,-0.0262454871760074,1.74342486575898,-0.482026199958602,1.23571883009821,0.402486250329602,0.367933338900205,0.425960472552108,1.84873609545198,1.16899519641795,1.97038457997363,2.05919426236705,1.78280823531136,-0.0479192748889723,1.49842948882793,1.0398765235443,2.08369956115338,0.217037951821871,1.40843165308307,2.21395598567858,0.251521764421923,1.44533949727299,2.20460766674345,0.713258014694118,1.66693317594261,1.21833038159475,0.184802704181145,0.836366602334024,0.6694995537867,0.537852387996992,0.83626767930863,-0.0213491135675739,0.162988603819599,0.0935195167311633,0.674740265006635,-0.342064860257848,0.152450725929301,-0.434813847390295,0.0909891649769087,0.0757763300002335,0.0887208141343055
0.568729345597324,10.6186049016918,2.91101014144383,10.3886391979711,0.619077556457666,8.43563977460751,4.62664644639173,-2.91810693310057,-0.0978110521102931,-0.594612447764092,-0.627248716514645,-0.536294267790197,0.264526698679791,0.468398101453499,0.194909765613296,-0.671763060004965,-1.87411603258121,-1.39003439612797,-2.38057633675411,0.0589551652286211,0.42790130993914,-0.0958309562441446,0.353352156770345,0.98759606974961,0.814744703830039,0.751840989103771,0.768451469149177,0.271302297165057,0.0758391490190995,0.266385568707889,0.590830738939538,0.418079152010742,0.327537171771764,0.15136255110291,0.093409849612808,0.0571936866517309,-0.532181374228598,-0.305693269713515,-0.0739540682852571,0.109569681164835,-0.239066921080623,-0.235057148584769,-0.40994116596355,0.132023773426816,-0.247887729796993,-0.264610379053387,-0.117309294861636,-0.0377117083312193,-1.88450061161538,-0.38631162777404,-0.778942856707882,-0.0533679075114915,0.271634067125133,-1.46716485924279,-1.08770733195212,-0.40789567248749,0.0867285379022515,-1.71787735955712,-2.39493326060794,-0.368234190141806,-2.3908307101712,-1.97536375509642,-0.846772924583702,-1.32203922782576,-1.32288736796031,-1.78996473273047,-1.76478409871527,-1.5262645352924,0.401057678023946,-1.02932879428963,-1.58500984679679,-0.482229026193899,0.697192362047389,-1.61290926519584,1.89631859244594,0.809039178357697,1.51561022691963,-0.278643150984154,1.27129960007365,-0.123768559685095,0.762430912728167,0.902932153290386,1.93218164555605,1.28950997274727,2.37832053333695,2.05668752829276,2.08394700111658,-0.633491070562055,1.89373692604903,1.22881804065854,2.39598174399667,-0.284946778961254,1.58335066533414,2.40440178844184,0.640389687316238,1.71887253423062,2.21503314805972,1.24783505239849,1.7935434841718,1.40578010120745,0.210120999432881,0.661948684681267,0.794967236643075,0.882237560059732,-0.34177960426044,1.23566098801416,0.0727666407837582,0.0617514942929951,0.369227649436167,-1.85839680538547,0.119496738459484,-0.492152259399483,0.0882772058481726,0.105976091271442,0.105418384121331
0.635929464126639,10.3100222286354,2.81685870388089,10.7188879395806,0.568861727209768,8.41076650165676,4.4930737214736,-3.08200531520576,-0.0537908981218909,-0.614324619355754,-0.738509465542869,-0.244448311805254,0.281789118812513,0.209880401074226,0.0540278162043215,-0.29080697772222,-1.29852675813275,-1.78382606575163,-2.3971422657749,0.124506060744586,0.629499193104047,0.370471596071699,0.268787209359685,0.972779744254112,0.777999401616372,0.747163750616991,0.788400406603794,0.235884663103304,0.260196119972946,0.279407111102859,0.466327598170297,0.438958453583439,0.36531266424301,0.260891330071745,0.0796108604134442,0.0852051162350982,-0.282125173150781,-0.142172974348409,0.0312793419460782,0.117519319526259,-0.100221135698854,-0.212794659995925,-0.296285087208519,0.266876257952513,-0.27017869968568,-0.223851455638737,-0.168872466266556,0.124375569103098,-2.09098473008694,0.207621648171536,-1.30912046667108,0.354326782143159,-0.0362510191834708,-0.178508901361866,0.045710479932545,-1.6973950266972,-0.294637586444994,-1.38804999561366,-1.22520058462668,-0.70523471867376,-2.63036396367393,-1.06897803495003,-0.839876860074643,-0.432821181354345,-0.940381896342871,-1.49875576612486,-0.84396901569241,-0.720929406512155,-1.23387857259518,-0.812993721854488,-0.252661373921548,-1.31112567735124,0.130094965664709,0.0103973474004491,1.51409395372074,0.803207033724508,1.48391082266017,0.0653141983737733,1.16961198957103,0.554134391092253,0.996247298558458,-0.0244221967229308,2.00297494403703,1.076525505408,2.45857362887879,1.90543745841863,1.99690864808132,-0.157660689389919,1.59436532315754,1.46616965194582,2.41762496171174,-0.244304548901047,1.63646249795908,2.36294641967986,0.219190064165524,1.88228001270359,2.08539299213976,1.32120450179,1.69465703286307,1.69238896687371,0.0855128408419361,0.714983179978848,0.729787866866904,0.242987429359916,0.00510430718312982,1.39839374075396,-0.529710082200868,-0.61215202850148,1.16093600381866,-1.12607078538518,0.146922313769499,-0.578398288125789,0.0834189115102362,0.0908553357061216,0.0977273944091857
0.821711769376218,10.2886709868199,2.48487062322961,10.5040142158065,0.658866413515949,8.43732333425131,4.87680312733849,-3.18718909745056,-0.310935439084794,-0.673365367631032,0.00299071740301926,-0.583164820702564,0.0136238855962265,0.175111565901158,0.514375664064197,-0.148798770118455,-1.61286886146332,-1.25120265924727,-2.15325665405076,-0.126343358371445,0.394344112056572,0.407848568633739,0.221528464344065,0.905911899313791,0.763356710383567,0.794203487118871,0.572378629961264,0.0972712764755297,0.229961034884706,0.49315083240224,0.730687969885389,0.452251245018381,0.245685249397951,0.0817948343398598,0.117103237263429,0.00701493846629297,-0.325265967938993,-0.306608107008005,-0.134091853586256,0.156611471587727,-0.0914602588034334,-0.143591027598671,-0.13330578648619,0.260589080481942,-0.162948080556179,-0.225201770235026,-0.146522757941472,0.0414933927807706,-0.866987455837004,-0.295468505881612,-1.58626855741456,0.246167501979171,-1.36623686224242,-0.300535343920785,0.172854021005618,-3.02380277040964,-0.318530038096913,-1.07274363436006,-0.0759276976787415,-0.278480601781007,-3.56737884331736,-1.20299623070552,-1.30021625518746,-0.0164147407735147,-0.564847976330709,-0.641232395340412,-1.00721359901966,-1.3773702643195,-0.221497346593887,-1.04363963226721,-0.388381477974116,-0.705357356305278,0.440671855208754,-0.00732209669987505,1.3977511684679,0.746525233906027,1.72850526602333,0.281905773860441,0.24577970195234,1.10660253556691,0.554414473671974,0.278006055843141,1.61941084213783,1.2578529188415,2.30179049523285,1.73978908099704,1.71075267614023,0.67068251183394,1.37485102448252,1.16508401309232,2.27623647219761,-1.27745553693658,1.79272257313778,2.3465647785675,0.261982529809517,1.85730853175718,2.0058650318552,1.21276984404911,1.55635223288578,1.56030392991147,0.391516469035484,-0.0033340302331677,0.44639224094621,0.25891948668222,0.862468280806421,1.41833085542408,-0.393388296155594,0.225949690192177,0.816513835141986,-1.6613878396837,0.196014756032362,-0.730077358696291,0.0709056658084352,0.0958196336517782,0.122801531278868
0.914472557133669,10.218260198104,2.21978959396765,10.2626883253164,0.721375155225799,8.70375716473423,5.13231574103373,-3.25158419912954,-0.91613619220089,-0.328047270689613,-0.582878847245379,-0.124511290879104,0.643387822481454,0.136820835512466,0.550287754829291,-0.295707303960715,-0.932120425561612,-1.01169452283812,-1.88722153368246,-0.451880690114118,0.515961329982929,0.428686815392618,0.397483414828013,1.02649130609469,0.816166431253881,0.712405512821769,0.754185611882864,0.310362771551741,0.428005430335425,0.588160510218179,0.762673056489579,0.484036168705241,0.38606202522994,0.236722553513658,0.252537894538273,-0.0611190534940107,-0.218972375151244,-0.25497303628233,0.022331731099257,0.199612292987712,-0.0394513226134734,-0.0261339737825708,-0.0849703972507783,0.31606917556714,0.0143308036158416,-0.034840428570627,-0.208458202908021,0.224029759908316,-2.18930121684882,-1.30955241824326,-0.408143557698258,-0.783337353869051,-0.932113730720291,-1.06291525552134,0.882083219044933,-2.3659089017769,-0.509162921996341,-1.40429921045123,-0.651079686821332,-0.36545062968189,-1.97105518134183,-1.7413065820212,-1.00947311166969,-0.547769274444244,-1.14760473860588,-2.18479778919219,-1.19541294601203,-0.32532071591806,-0.0919532224924087,-0.460994726591737,-0.182949273025015,-1.47103998499223,0.440931311347272,-0.392779923611107,0.735577333126363,1.02724313194891,1.44525408469686,-0.171387894624692,0.298389685435595,0.233073096724201,0.475217083370904,0.380513216890863,1.49526385016532,1.0318895444223,2.28196533446288,1.64173342129914,1.2611149794471,0.80267407104531,1.29131232811528,0.924194683848704,2.22932604838014,-1.27533285886419,1.87528676422028,2.12506749977427,-0.118695522434157,1.74262684676508,2.04834172419817,0.820275111613613,1.64107571434647,1.4716097411886,-0.0776284971258061,0.131950729012591,0.558413756158822,0.0715249940271505,1.10975621464193,0.403146470127048,0.120142536660342,0.296479060444257,1.02277423396617,-1.77449931032888,2.2432560867115,-0.598227268424837,0.0925795734671482,0.124673038880859,0.145919950647606
0.632435387590414,10.3685846592663,2.35807704337802,10.1555276309621,0.775016557290432,8.86412962996279,6.01154294766222,-2.89075926801854,-1.18510019290817,-0.637518067388198,-1.21432110341483,0.0744754106885583,0.365410507590324,0.435761580563508,-0.451961548262856,-0.256866496935022,-1.19988326820641,-1.4015824367407,-1.88040609931317,-0.483458642561061,0.456742032918227,0.188087134904615,-0.117255210961995,0.913589611604136,0.69161278380275,0.647186518771949,0.67139784978721,0.259537300998341,0.26446266470299,0.61429262276185,0.72338075369033,0.498563399650671,0.43599087611708,0.146582225615351,0.123721707173047,-0.0159608342128568,-0.17753904846084,-0.231232997425217,-0.0213007693878797,0.129948603120859,-0.000198084723244563,0.0217018859238465,-0.263105957590497,0.255762739897648,-0.0924172371727376,0.11046803443408,0.00616431864422395,0.375497986643161,-0.758655444350557,-1.41403748035762,0.869854552945501,-1.63753564418479,0.155905551854318,-0.200984744517619,-0.529368088784665,-1.42743657391046,-0.202411911875737,-1.67082437789198,-0.348282924105165,-1.33819257937196,-1.76362530759773,-1.15022728424809,-0.64425666792766,-1.02995716224334,-2.27862601817152,-2.23266007294673,-1.27788303922119,-0.260122679694145,0.289922154305099,-0.861430950473469,-0.181203863186299,-0.35717858556041,-1.31993342693568,0.346823290239989,0.208742209619359,1.61666096600719,1.28150053584295,0.219832201413661,0.754867605304646,0.0473868387804544,0.718801153237024,0.705462871300341,1.53186357383731,0.824422281447074,2.39028063099032,1.93122913220038,1.18732387585351,0.534604986108235,1.38481639307299,1.11167888054062,2.03273323865135,-0.535143908788861,1.81164734614575,2.17519184506443,0.0080853256429041,1.7819940956576,1.85805193839596,0.951282540139797,1.31056964651155,1.68554327994769,-0.246424314869778,-0.656793073134574,0.246182726314728,0.993446968774172,0.39018158294197,0.366202144199349,0.70221964381888,-0.218026802752464,-1.23186360390905,0.273116078014212,0.672416542100521,-0.22733110176665,0.105652927837241,0.151784567196807,0.149890664208889
0.891094257048811,10.1599463729729,2.2165307289063,10.3193909487683,0.711527166801104,8.46704744272264,5.68327906892362,-3.23372291476647,-0.818146118937404,-0.162951250145417,-1.01395640052025,0.118000648670957,-0.0815096281518688,0.552059202608792,0.129493058809278,-0.861576001003002,-1.28280889540844,-2.00654349869969,-1.543935648153,-0.131686131165404,0.356183891408058,0.0413770374570781,-0.0404671953636182,1.01390507434176,0.679231713414573,0.740676214311843,0.663292901056852,0.213552038156484,0.325769083575398,0.580016075291644,0.82519482647198,0.473857751240987,0.533225902385103,0.252974367017995,0.0723134894729096,-0.146426478587573,-0.196737217793421,-0.202283125686508,-0.0487577236278103,0.0989632146591521,0.117743880987156,-0.0759967494828082,-0.312595658859509,0.186800001524185,-0.143029983438931,0.14539390092969,0.00456481281343812,0.145766990890467,0.212213101362263,-1.41356260634784,0.717317729896241,-0.156687828956535,-0.593053970878076,0.344978372141782,-0.776977052337932,-1.30715113756764,-0.827828061346096,-0.408857269021345,-1.00189777618584,-1.80930930690647,-1.6185780846451,-0.281779088410508,-1.29815900697324,-0.810653206507475,-1.01708893515439,-1.23458993495317,-0.188337226016099,-0.764875847600745,0.0831776058963172,-0.640112875103705,-0.572607305553602,-1.14904745839468,0.444383272901405,-1.32222239034373,1.03524965081294,0.838481000451241,1.32229631819863,0.011082515885974,0.216416929506472,0.906751903644111,0.222010880144467,-0.453827280643516,1.73539095822605,0.823973584612943,2.31938884686627,1.74190622686808,1.25633029890635,1.15220918909395,1.25976321273238,0.945595821091116,1.99821999973141,-0.0958632611644763,1.47279773320491,2.16583190032164,0.386982635809115,1.69054890241618,1.82152091851772,1.17478931437226,1.17460773454976,1.56114337835083,-0.222048039637755,-0.422650190785102,0.490586227992836,0.461152496482843,0.770253927034823,0.518527315167681,-0.659479079795965,0.404172828083835,0.444568747702069,-0.647267368551487,3.20197246060034,-0.589408641708704,0.096736049089098,0.153398668122094,0.0831721172132684
0.938829065505102,10.1772351261456,2.35851866383542,10.4213213932378,0.667388114275537,8.54541162806629,4.99522800052884,-3.0954421368162,-0.991470238058023,-0.756809380968289,-0.497781676360077,0.34831200084597,0.449276847874282,0.0954432053458536,-0.350105851700173,-0.911215657637792,-1.39776978822782,-1.97492984964337,-1.63390280958636,-0.245603799619015,0.426762080919898,-0.121178154906938,0.240926626388783,0.814053783173559,0.701141331947881,0.835747349160261,0.672559157353374,0.159470961495039,0.150652566510628,0.518372535464311,0.644847585057599,0.449211708191635,0.325458045879737,0.21747427689078,0.120360637502008,-0.179465635400609,-0.431166398294438,-0.385245301526965,-0.0541982598921091,-0.0740153075972785,-0.0964701604781446,-0.125712566917192,-0.459224049839674,-0.022535360712288,-0.289778777401278,-0.183679232698223,-0.2473308074134,-0.0254791359192463,0.701723514807785,-0.762862088664178,0.0274587130150472,0.296861220875972,-1.12939343128221,0.174803080171117,-1.72514457794699,-1.76015308105928,-1.96367718418131,-1.16681375948617,-0.167361547503212,-1.96521569126823,-1.21701754934534,-0.642842959127044,-1.19129658307487,-1.29195718041194,-0.312333840072956,-0.829529530413035,-0.46698495295804,-0.694077039149066,-1.12696710332008,0.00679059248742675,0.00627185664524177,-0.957380614387198,-0.439557793915135,-0.527495538942084,0.481965239373823,1.01142539382925,1.1886344378794,-0.570010067798277,0.332353016541031,0.758694378387455,-0.0233587609416013,-0.761920878276136,1.51492287267498,0.85719959383532,2.20204211699772,1.79566604460057,1.1831026518433,0.65631840907654,1.46689775117531,0.529168154856697,1.99842450856231,0.337699956341249,1.3859761675198,2.23402767089958,-0.108529971217456,1.69280214432248,1.82001492483056,1.20393816429593,1.03175198511586,1.56965372169216,0.615615379445998,-0.120366041939279,0.742957787507523,0.170861444218197,0.383592945649323,0.375147131149369,-0.798435736875716,0.358495982940205,-0.226990807404077,-0.498096334647162,1.22662736847366,-0.534002239704058,0.1012109975876,0.134604307764966,0.0745532464446201
0.790842640630129,10.4064382320416,2.53699883668243,10.4464999908443,0.666137245715919,9.0055980305658,5.96058666296663,-2.95814284221924,-0.647683117391546,-0.862790376540691,-0.227249997169427,0.521383195742033,0.0334199364474514,-0.309048130522781,-0.0885197942421119,-0.526509426197244,-1.8064441739753,-2.17437715255288,-1.92478874237911,-0.778829382418929,0.0999928472262095,-0.114841353874173,0.254092031247628,0.815740635180518,0.622014420963165,0.743487560470799,0.592176729780862,0.169881759724717,0.174054092850829,0.449708109289412,0.751908937099417,0.538403819199143,0.335641832953485,0.193862781125105,0.113861933362339,-0.184031130566884,-0.372329958060272,-0.302987229086945,-0.0816691236766367,-0.0777576588025859,-0.0728240969171061,-0.120080838946455,-0.408527664752244,0.0586095934799182,-0.205580415155254,-0.109515724773242,-0.231012707541794,0.0074443404298421,0.163235161627959,0.388247895462214,0.0952247897220619,0.460992624706087,-1.39758420249415,-0.34935106129519,-1.2092869765076,-1.94223360115025,-1.87603292146693,-1.61168877255437,-0.544076313034033,-0.895887314649976,-1.00308571974014,-1.63497222089146,-0.722217420259577,-0.591105782265485,0.2741094308481,-1.19255934829054,-0.359209170151278,-0.797245984714269,-0.0456654535104271,-0.115616977892198,-0.954660093569737,-0.161359560262083,0.06900312413525,0.0539560174504707,0.675573314401507,1.16456699073478,1.36592492753369,-1.9371612896615,1.13063558768223,0.73778763452558,-0.682396345176297,0.148420645983796,1.45771597641948,1.06198081696041,2.34301742040274,1.75776574509222,1.35842375106082,-0.125982562732926,1.63677222971932,0.34633633671438,2.18575307400744,0.01095325918104,1.41839695427019,2.29991036516778,-0.314615016839724,1.80316671806638,1.70044616959265,1.48666271923953,1.03548488860785,1.43957724390076,0.905847238850768,-0.196794851063609,0.775004800089041,-0.0522092370095137,1.03261885320639,-0.20596094574895,-1.5582049950934,0.395266454345629,0.34152437542823,-0.640550407474649,1.16484837193207,-0.424556401651276,0.0973896763223313,0.112560239450306,0.0804625611820427
