"","year","length","value","groups","Length","Year"
"357",1992,26,0.000198805,"pred","26","1992"
"358",1992,27,0.000306292,"pred","27","1992"
"359",1992,28,0.000459921,"pred","28","1992"
"360",1992,29,0.000665784,"pred","29","1992"
"361",1992,30,0.000927059,"pred","30","1992"
"362",1992,31,0.00127486,"pred","31","1992"
"363",1992,32,0.001785,"pred","32","1992"
"364",1992,33,0.00258599,"pred","33","1992"
"365",1992,34,0.00383109,"pred","34","1992"
"366",1992,35,0.00569205,"pred","35","1992"
"367",1992,36,0.00859946,"pred","36","1992"
"368",1992,37,0.0133517,"pred","37","1992"
"369",1992,38,0.02112,"pred","38","1992"
"370",1992,39,0.033004,"pred","39","1992"
"371",1992,40,0.0493933,"pred","40","1992"
"372",1992,41,0.0691091,"pred","41","1992"
"373",1992,42,0.0891139,"pred","42","1992"
"374",1992,43,0.105249,"pred","43","1992"
"375",1992,44,0.113655,"pred","44","1992"
"376",1992,45,0.112391,"pred","45","1992"
"377",1992,46,0.102079,"pred","46","1992"
"378",1992,47,0.0854628,"pred","47","1992"
"379",1993,21,1.48631e-05,"pred","21","1993"
"380",1993,22,1.58034e-05,"pred","22","1993"
"381",1993,23,2.95286e-05,"pred","23","1993"
"382",1993,24,5.37082e-05,"pred","24","1993"
"383",1993,25,9.44507e-05,"pred","25","1993"
"384",1993,26,0.000158596,"pred","26","1993"
"385",1993,27,0.000259784,"pred","27","1993"
"386",1993,28,0.000420124,"pred","28","1993"
"387",1993,29,0.00068504,"pred","29","1993"
"388",1993,30,0.00110429,"pred","30","1993"
"389",1993,31,0.00173882,"pred","31","1993"
"390",1993,32,0.00264718,"pred","32","1993"
"391",1993,33,0.00391458,"pred","33","1993"
"392",1993,34,0.00572315,"pred","34","1993"
"393",1993,35,0.00830267,"pred","35","1993"
"394",1993,36,0.0119712,"pred","36","1993"
"395",1993,37,0.0170062,"pred","37","1993"
"396",1993,38,0.023819,"pred","38","1993"
"397",1993,39,0.0330898,"pred","39","1993"
"398",1993,40,0.0457254,"pred","40","1993"
"399",1993,41,0.0619298,"pred","41","1993"
"400",1993,42,0.0802954,"pred","42","1993"
"401",1993,43,0.0975291,"pred","43","1993"
"402",1993,44,0.109336,"pred","44","1993"
"403",1993,45,0.112254,"pred","45","1993"
"404",1993,46,0.105172,"pred","46","1993"
"405",1993,47,0.0898464,"pred","47","1993"
"406",1994,21,3.33882e-05,"pred","21","1994"
"407",1994,22,2.52908e-05,"pred","22","1994"
"408",1994,23,3.28706e-05,"pred","23","1994"
"409",1994,24,4.01134e-05,"pred","24","1994"
"410",1994,25,5.2748e-05,"pred","25","1994"
"411",1994,26,8.2416e-05,"pred","26","1994"
"412",1994,27,0.000150617,"pred","27","1994"
"413",1994,28,0.000280947,"pred","28","1994"
"414",1994,29,0.000519622,"pred","29","1994"
"415",1994,30,0.000932636,"pred","30","1994"
"416",1994,31,0.0016548,"pred","31","1994"
"417",1994,32,0.002854,"pred","32","1994"
"418",1994,33,0.00476308,"pred","33","1994"
"419",1994,34,0.00760699,"pred","34","1994"
"420",1994,35,0.0115625,"pred","35","1994"
"421",1994,36,0.0168321,"pred","36","1994"
"422",1994,37,0.0235638,"pred","37","1994"
"423",1994,38,0.0316974,"pred","38","1994"
"424",1994,39,0.0409635,"pred","39","1994"
"425",1994,40,0.0512976,"pred","40","1994"
"426",1994,41,0.0628903,"pred","41","1994"
"427",1994,42,0.0758081,"pred","42","1994"
"428",1994,43,0.0889947,"pred","43","1994"
"429",1994,44,0.0997139,"pred","44","1994"
"430",1994,45,0.10437,"pred","45","1994"
"431",1994,46,0.100373,"pred","46","1994"
"432",1994,47,0.0877901,"pred","47","1994"
"433",1995,21,2.32968e-05,"pred","21","1995"
"434",1995,22,1.98848e-05,"pred","22","1995"
"435",1995,23,2.99508e-05,"pred","23","1995"
"436",1995,24,4.33947e-05,"pred","24","1995"
"437",1995,25,6.20274e-05,"pred","25","1995"
"438",1995,26,8.65023e-05,"pred","26","1995"
"439",1995,27,0.000121354,"pred","27","1995"
"440",1995,28,0.000177522,"pred","28","1995"
"441",1995,29,0.000302366,"pred","29","1995"
"442",1995,30,0.000568847,"pred","30","1995"
"443",1995,31,0.00113251,"pred","31","1995"
"444",1995,32,0.00223551,"pred","32","1995"
"445",1995,33,0.00423289,"pred","33","1995"
"446",1995,34,0.00764026,"pred","34","1995"
"447",1995,35,0.0129148,"pred","35","1995"
"448",1995,36,0.0203682,"pred","36","1995"
"449",1995,37,0.0298313,"pred","37","1995"
"450",1995,38,0.0406497,"pred","38","1995"
"451",1995,39,0.0517901,"pred","39","1995"
"452",1995,40,0.0623105,"pred","40","1995"
"453",1995,41,0.0716195,"pred","41","1995"
"454",1995,42,0.0796951,"pred","42","1995"
"455",1995,43,0.0866951,"pred","43","1995"
"456",1995,44,0.0920555,"pred","44","1995"
"457",1995,45,0.0939794,"pred","45","1995"
"458",1995,46,0.0902066,"pred","46","1995"
"459",1995,47,0.0797409,"pred","47","1995"
"460",1996,21,5.98979e-05,"pred","21","1996"
"461",1996,22,4.48613e-05,"pred","22","1996"
"462",1996,23,5.68591e-05,"pred","23","1996"
"463",1996,24,6.48552e-05,"pred","24","1996"
"464",1996,25,7.25908e-05,"pred","25","1996"
"465",1996,26,8.71969e-05,"pred","26","1996"
"466",1996,27,0.000117595,"pred","27","1996"
"467",1996,28,0.000169247,"pred","28","1996"
"468",1996,29,0.000256943,"pred","29","1996"
"469",1996,30,0.000403498,"pred","30","1996"
"470",1996,31,0.000722544,"pred","31","1996"
"471",1996,32,0.00139873,"pred","32","1996"
"472",1996,33,0.00287002,"pred","33","1996"
"473",1996,34,0.00579222,"pred","34","1996"
"474",1996,35,0.0109929,"pred","35","1996"
"475",1996,36,0.0193492,"pred","36","1996"
"476",1996,37,0.031205,"pred","37","1996"
"477",1996,38,0.0457927,"pred","38","1996"
"478",1996,39,0.061061,"pred","39","1996"
"479",1996,40,0.074444,"pred","40","1996"
"480",1996,41,0.0839915,"pred","41","1996"
"481",1996,42,0.0891744,"pred","42","1996"
"482",1996,43,0.0908497,"pred","43","1996"
"483",1996,44,0.0901079,"pred","44","1996"
"484",1996,45,0.0870905,"pred","45","1996"
"485",1996,46,0.080886,"pred","46","1996"
"486",1996,47,0.0705517,"pred","47","1996"
"487",1997,21,1.26851e-05,"pred","21","1997"
"488",1997,22,1.4556e-05,"pred","22","1997"
"489",1997,23,2.8381e-05,"pred","23","1997"
"490",1997,24,5.20017e-05,"pred","24","1997"
"491",1997,25,8.69737e-05,"pred","25","1997"
"492",1997,26,0.000129596,"pred","26","1997"
"493",1997,27,0.000174148,"pred","27","1997"
"494",1997,28,0.000219334,"pred","28","1997"
"495",1997,29,0.000281611,"pred","29","1997"
"496",1997,30,0.000386758,"pred","30","1997"
"497",1997,31,0.000601334,"pred","31","1997"
"498",1997,32,0.00102615,"pred","32","1997"
"499",1997,33,0.00190969,"pred","33","1997"
"500",1997,34,0.003825,"pred","34","1997"
"501",1997,35,0.00763114,"pred","35","1997"
"502",1997,36,0.0146318,"pred","36","1997"
"503",1997,37,0.0259746,"pred","37","1997"
"504",1997,38,0.0419092,"pred","38","1997"
"505",1997,39,0.060897,"pred","39","1997"
"506",1997,40,0.0796389,"pred","40","1997"
"507",1997,41,0.094114,"pred","41","1997"
"508",1997,42,0.101498,"pred","42","1997"
"509",1997,43,0.101578,"pred","43","1997"
"510",1997,44,0.0962268,"pred","44","1997"
"511",1997,45,0.087745,"pred","45","1997"
"512",1997,46,0.0772958,"pred","46","1997"
"513",1997,47,0.0650152,"pred","47","1997"
"514",1998,21,2.57241e-05,"pred","21","1998"
"515",1998,22,1.9494e-05,"pred","22","1998"
"516",1998,23,2.54491e-05,"pred","23","1998"
"517",1998,24,3.1645e-05,"pred","24","1998"
"518",1998,25,4.31825e-05,"pred","25","1998"
"519",1998,26,7.00215e-05,"pred","26","1998"
"520",1998,27,0.000125689,"pred","27","1998"
"521",1998,28,0.000219522,"pred","28","1998"
"522",1998,29,0.000353829,"pred","29","1998"
"523",1998,30,0.000522668,"pred","30","1998"
"524",1998,31,0.000747147,"pred","31","1998"
"525",1998,32,0.00108342,"pred","32","1998"
"526",1998,33,0.00170824,"pred","33","1998"
"527",1998,34,0.00297135,"pred","34","1998"
"528",1998,35,0.00547254,"pred","35","1998"
"529",1998,36,0.0103607,"pred","36","1998"
"530",1998,37,0.0191262,"pred","37","1998"
"531",1998,38,0.0330412,"pred","38","1998"
"532",1998,39,0.0520257,"pred","39","1998"
"533",1998,40,0.0738111,"pred","40","1998"
"534",1998,41,0.0940607,"pred","41","1998"
"535",1998,42,0.107866,"pred","42","1998"
"536",1998,43,0.112293,"pred","43","1998"
"537",1998,44,0.10756,"pred","44","1998"
"538",1998,45,0.096366,"pred","45","1998"
"539",1998,46,0.0818239,"pred","46","1998"
"540",1998,47,0.0660368,"pred","47","1998"
"541",1999,21,5.05443e-05,"pred","21","1999"
"542",1999,22,3.87425e-05,"pred","22","1999"
"543",1999,23,5.07134e-05,"pred","23","1999"
"544",1999,24,6.05068e-05,"pred","24","1999"
"545",1999,25,7.04276e-05,"pred","25","1999"
"546",1999,26,8.40859e-05,"pred","26","1999"
"547",1999,27,0.000108234,"pred","27","1999"
"548",1999,28,0.000155255,"pred","28","1999"
"549",1999,29,0.000257179,"pred","29","1999"
"550",1999,30,0.000457099,"pred","30","1999"
"551",1999,31,0.000804748,"pred","31","1999"
"552",1999,32,0.00134194,"pred","32","1999"
"553",1999,33,0.00212002,"pred","33","1999"
"554",1999,34,0.0033186,"pred","34","1999"
"555",1999,35,0.00527318,"pred","35","1999"
"556",1999,36,0.00878443,"pred","36","1999"
"557",1999,37,0.0150503,"pred","37","1999"
"558",1999,38,0.0255573,"pred","38","1999"
"559",1999,39,0.04138,"pred","39","1999"
"560",1999,40,0.0621201,"pred","40","1999"
"561",1999,41,0.0849131,"pred","41","1999"
"562",1999,42,0.104685,"pred","42","1999"
"563",1999,43,0.116297,"pred","43","1999"
"564",1999,44,0.116993,"pred","44","1999"
"565",1999,45,0.107649,"pred","45","1999"
"566",1999,46,0.0915963,"pred","46","1999"
"567",1999,47,0.0726729,"pred","47","1999"
"568",2007,21,4.16635e-06,"pred","21","2007"
"569",2007,22,3.5246e-06,"pred","22","2007"
"570",2007,23,5.34698e-06,"pred","23","2007"
"571",2007,24,8.17292e-06,"pred","24","2007"
"572",2007,25,1.34391e-05,"pred","25","2007"
"573",2007,26,2.36251e-05,"pred","26","2007"
"574",2007,27,4.30516e-05,"pred","27","2007"
"575",2007,28,7.65416e-05,"pred","28","2007"
"576",2007,29,0.000134604,"pred","29","2007"
"577",2007,30,0.000228817,"pred","30","2007"
"578",2007,31,0.000405027,"pred","31","2007"
"579",2007,32,0.000737118,"pred","32","2007"
"580",2007,33,0.00141992,"pred","33","2007"
"581",2007,34,0.00275035,"pred","34","2007"
"582",2007,35,0.00513888,"pred","35","2007"
"583",2007,36,0.00914156,"pred","36","2007"
"584",2007,37,0.015296,"pred","37","2007"
"585",2007,38,0.0241037,"pred","38","2007"
"586",2007,39,0.0359443,"pred","39","2007"
"587",2007,40,0.0508496,"pred","40","2007"
"588",2007,41,0.0679357,"pred","41","2007"
"589",2007,42,0.0850373,"pred","42","2007"
"590",2007,43,0.0992797,"pred","43","2007"
"591",2007,44,0.108007,"pred","44","2007"
"592",2007,45,0.109507,"pred","45","2007"
"593",2007,46,0.103229,"pred","46","2007"
"594",2007,47,0.0898571,"pred","47","2007"
"595",2009,21,3.76985e-06,"pred","21","2009"
"596",2009,22,3.28216e-06,"pred","22","2009"
"597",2009,23,5.07118e-06,"pred","23","2009"
"598",2009,24,7.62456e-06,"pred","24","2009"
