"log_mean_rec","a50","delta","a50_mat","delta_mat","a50_srv1","delta_srv1","log_avg_F","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_q_srv1","mF50","mF40","mF35"
0.842953763310159,10.3790186700529,2.72264715148955,10.1963219277058,0.727646861219829,9.0835697045893,4.66757771468471,-3.39367952813901,-0.131333873564561,-1.86834764543236,-0.190650499464903,-0.39571733417797,0.0511056718796414,0.162473213271321,0.541907551749032,0.0805188981788589,-1.75917808824974,-1.83954241962937,-2.24916723610237,-0.375992714637688,-0.0491658615874897,0.0954893961507075,0.11533771184819,1.11859485307161,1.07572095338314,1.23789446326992,1.02064689122594,0.46010260430408,0.331528557533568,0.580426675398515,0.880784235274213,0.558755903878223,0.398178236692456,0.377476542138345,0.360947291867411,0.281233414607202,0.0590174966537056,-0.0654931088520136,0.263034205751252,0.322173917636986,0.191063661706275,-0.0518271262677867,-0.189132278224287,0.343782148364184,-0.109104597209889,0.0962161416177096,-0.135603906597675,0.0341812532958947,-0.106761872367924,-0.214328891661644,-0.29134342938549,-0.745047064061572,-0.223663896849317,-0.562092600534214,-1.40207351957432,0.847732393808435,-0.77679276389061,-0.874326215771205,-0.439418531991956,-0.987951494347163,-0.429857618393857,-0.827711404459556,0.187485550064888,-0.474503310379797,-1.63999131257652,-0.763719909970368,-1.26844418255348,0.132703790399644,-1.21972330492587,-0.48427478389786,-1.11912411596285,-2.02491104825322,-1.53331625503627,-0.638181026144965,-1.81910714615929,-1.13704861455168,0.529149666576142,-1.34866837929576,-0.616272524521667,-0.903779153417366,-0.367787616253679,0.0667753269200908,-0.151042084949124,0.0376995839477452,-2.01367142349722,0.265633367178172,1.76313208054853,1.16802958612314,0.695518750925231,0.520816748848619,0.175506292212258,-1.2909822989844,1.02892452241439,0.756337288211213,1.06977897404763,2.3136819153755,1.53151322361424,1.88800395918583,-0.30880797909826,1.54633652209077,1.41664628438747,1.95409689314724,0.971276518430342,1.65329001269867,2.4172657949159,0.053639270292523,2.12309851542336,2.130620744302,1.3009152505165,1.63749704289759,1.75608662048051,1.00566601274465,1.09627893580926,1.41874030141818,1.11442012505009,1.97668755757639,1.96057363511304,2.29943698699454,1.13306952818215,2.50095122761565,-0.775849524423744,1.47179773876787,0.107825112233602,1.72073099977835,1.80030806773958,-0.380497702255402,-0.0893967703327743,0.998777723489766,-0.604857462839995,0.0710400251350136,0.120331579590037,0.171981929565375
0.765332022135701,10.3321140397466,2.8264448008905,10.5042109643538,0.733995761403762,8.96244008574064,4.72320013323524,-3.13085241731856,0.0570359817215298,-1.57763347627526,0.0157044785734577,-0.269222189476473,-0.224676402023306,0.811055188845252,0.611691342357775,-0.148659606663553,-2.04652410783523,-2.03967523331222,-2.14456902903814,-0.246201790009842,0.223140046532173,0.156746482192641,-0.438522759782806,0.972648494500568,0.883910319151642,1.07685410744916,0.810230611142037,0.25020122891233,0.191225056179135,0.300388626592191,0.831168667873337,0.328845870038982,0.261632619765527,0.299067020826891,0.122507137759859,0.222597702911987,0.0503649565557733,-0.20054906105271,0.249062560263289,0.122828023522791,0.113771332577567,-0.0946265803009023,-0.358837767788266,0.195722196875437,-0.19974211750724,0.0954326146462225,-0.223634184946544,-0.0379835104544064,-0.126522282660071,-0.214854037591044,-0.312804367229646,-0.563993160551499,-0.146184910591177,-0.452763062687657,-2.05906198294611,0.55148327012539,-0.855019832867223,-1.19873818615877,-0.405061721800672,-0.167694785998149,-0.0792417783475106,-0.306358134491093,-0.549646491147756,-0.600689355662784,-1.03638635105344,-1.61554063379012,-1.15590871245668,-0.768734574670686,-1.45673080778835,-0.55171267601632,-1.77078613907964,-2.36455034703779,-0.515571405655747,-1.44900096107447,-0.717321492882563,-0.92844186406808,0.00125451482741923,-0.521509361828278,-0.0140479290015421,-0.712971813613564,-0.247602187688653,-0.0263153291076286,-0.0563691657240817,0.125268032389968,-2.01451398498187,0.432645363331744,1.72171940416359,1.24756985900399,0.0814881443677979,1.08616761420477,0.504816072615256,-1.88910459928073,0.832535444234255,0.911245295830764,0.804328418158292,2.39259656154577,1.39052831149771,1.89304135931766,-0.153240597385864,1.52038737130989,1.48675340746038,1.87350008879249,0.414281598881466,1.50691155945532,2.33981177561585,-0.201770312324369,1.99547072150659,2.03006815063424,1.01671324301147,1.55672253392173,1.78319089986393,0.697314832095749,1.11402600321378,1.24187279686787,1.33029807306016,1.55614472829937,1.80529887856597,1.87133970637929,0.70449025648545,2.46646892927325,-0.79730265036811,1.99091000882164,-0.277927866221958,0.99433314951083,0.684369104822228,-0.072443024007395,-0.0854744122885851,0.209480765333993,-0.476427654913897,0.0591730233316283,0.104613625294059,0.152960506408695
0.803794948067584,10.400421651905,2.87381112484552,10.7027306437705,0.692769148148925,9.06798728397995,5.11269216409215,-3.14531156055279,0.241766261028429,-0.653846750366945,-0.720909829927978,-0.405412649533394,0.0911852228456773,0.41311065012564,0.379911889326198,0.095620177747719,-1.92597414636476,-2.27989052502637,-1.50197601666593,-0.637327436725091,-0.122623609113637,0.0996240396853985,-0.266216457769051,0.866339511739714,0.989485472954625,0.919536884788059,0.838754917216303,0.20551105960125,0.28641368545053,0.447079895097788,0.873135825596094,0.303208581403515,0.342574109562385,0.291708363677593,0.1200562833472,0.0705612341883448,0.02579442890063,-0.234852112000118,0.165878411436331,0.148792080732816,0.069579396929706,-0.0399189563072753,-0.32628278667382,0.296304517146336,-0.115129042148416,0.0154577579156285,-0.210939738491145,0.212997069347395,-0.242102094928116,-0.279122623474951,-0.264846574096927,-0.519132641332956,-0.257401944276069,-0.498035677971526,-0.633034257380283,-0.441303665014548,-0.174753823762543,-1.38098535599433,-1.0508453311173,-0.332859946394612,-0.683393750593249,-0.436951324078322,-1.14808284523796,0.267063775665811,-2.03071679711906,-0.477342637122575,-1.29506777791739,0.0263842628108772,-1.41662258621354,-1.52204137680334,-1.66935644289621,-2.01638604638301,0.105276676332583,-1.0552402713122,-0.897573481686228,-0.637094281459969,-0.959327097659719,-0.349861923945406,-0.374758454535586,-0.127727069675695,-0.717715922506724,-0.34151079149227,-0.247528806386308,-0.141684098581607,-1.32400339751309,0.0656372125758313,1.40412342064138,0.599183654598574,1.28508833564209,0.532554791614025,1.29846127874676,-1.95778373476706,-0.059973222601382,1.10512180148898,0.592794962183108,2.29070326278497,1.45358777448376,1.83491758531516,-0.31153356878206,1.22720232706278,1.58751028723181,1.92732261799709,0.59878165993142,1.34031199977817,2.32891291829178,-0.696724650058735,1.93702266652229,1.93064764650135,0.930097680714946,1.34021763831323,1.74114125832526,0.453924988309737,0.958358940547065,1.32102952583932,1.40979446813385,1.63512627720143,1.95696523948977,1.89464050101743,1.02949028996851,2.35153007276362,-0.000696707970957888,1.92824247388855,-0.794330748886791,0.929998011407978,-0.284111430927718,0.209138904019802,0.279731738338061,-0.325358148573217,-0.446621041715679,0.0627473344523949,0.0946675313842581,0.15749003607722
0.679485389124031,10.4608540191914,2.82524850871758,10.9246874895687,0.584542981688192,9.35282354692122,5.16282667451192,-3.11790784913406,-0.333319210344483,-0.628658775038639,-0.513658854514334,-0.438865948536383,-0.331351682074217,0.128310336072156,0.613578467656289,-0.384942209835485,-2.00742848704708,-2.16633516803173,-1.19131875912823,-0.289306322109233,-0.167903074476321,-0.103558357161434,-0.13900832518145,0.956039634513793,0.888958214247854,0.866192778890689,0.922590391848342,0.335937764080732,0.301553068841848,0.508594198689389,0.764310528623838,0.463846104162988,0.585165283359224,0.267582538425508,0.25503789750427,0.169251911033424,0.0589332046248394,-0.191744478947077,0.110790334324177,0.175583521951545,0.0589203974845702,0.0826955460608971,-0.296166154954751,0.312005367535038,0.0129948516604443,0.0988674358789119,-0.12568139597243,0.179514788695668,-0.193313003869051,-0.196350558794538,-0.253656171552771,-0.42907194317864,-0.1874919659334,-0.457480965156741,0.106305607200518,-0.697904053101407,-0.0947403513366378,-1.31067366523581,-0.579698132638709,0.449829701339194,-0.282554864690967,-0.676894149461615,-0.619623811738684,0.915086954380623,-1.66269220790969,-0.0260115695775269,-2.34597877186457,-0.740871516930696,-1.47024864564925,-0.961466673352479,-1.5966735717844,-1.11570154354526,0.167290915950918,0.0573723558860983,-0.939673413005131,-0.174006229433111,-1.20799588603409,-0.926291312006075,0.0947680712533572,0.0269106434202104,-1.17443819417565,-0.847906701748233,0.820366736130049,-0.764323112908952,-1.66040205835764,1.23452216312911,0.976341235465846,1.22628258811378,0.932449183834354,0.0154321580837653,1.62150636812138,-1.71434921387547,-0.457187993647947,1.41260054373874,0.631112778507003,2.4481006528653,1.41150666124542,2.00261075787079,-0.184550197812344,1.21135501921087,1.40309313294654,2.10570249392933,0.614961017141759,1.39172223817428,2.32302601667433,-0.109732666141014,2.04717665564161,2.09830253835769,1.18959814395998,1.28390753583136,1.98115216638346,0.307110845591041,0.986501202540421,1.24565230812243,1.5238674228566,1.46159093604765,2.03674590050292,2.02564286584683,0.896898698172281,2.55716260003392,0.942151382474316,1.57826602042114,-0.34928617401987,1.25540835279848,-0.999010971617571,0.537412278987388,-0.251796834410271,0.384537252508817,-0.382919182147383,0.0757349788239546,0.15949141020432,0.201072870566123
0.76684728980691,10.2950693948394,2.52345529065389,10.5584728518931,0.67896826290926,9.20018166348864,4.56628586123171,-3.29963886333379,-0.212720381906637,-0.814587512169325,-0.548855315429886,-0.236099901159289,-0.338107070173089,0.419257561235733,0.597768032605405,-0.233460271345175,-2.24396038185327,-1.58566545576427,-1.28879341223788,-0.240662197305637,-0.0170883256893806,-0.160992512561293,0.0597959501432985,1.06425092901186,0.91648649228822,0.940257613542295,0.937045397813138,0.526878277434541,0.496899384909563,0.573391341516306,0.879313940439609,0.587146943998981,0.660176653551352,0.339813898595553,0.451543892853019,0.346681200388842,-0.132317408872938,-0.10681821548212,0.0162550627895968,0.222205627442086,0.0394453052928725,-0.0371751903873196,-0.409960070725448,0.395550547963317,-0.0633444831766816,0.24270900332159,-0.0981166981984529,0.035701275241566,-0.244064970244024,-0.117458205151568,-0.348247840899738,-0.397511529968677,-0.217165762131639,-0.378111357052031,-0.292199955721097,0.769765317065179,-0.538194778643751,-1.48806998545049,0.896545324978566,-0.122454056991749,-0.171437209312229,-0.839017430388211,-0.951411369498857,0.671390907901033,-1.45060581114182,-0.6929896151115,-2.90635583564297,-1.24279423221279,-1.54615650440216,-0.468740191792689,-0.891606005582119,-0.803259073201797,-0.778695144754101,0.377442513852362,-0.903793289699701,-0.740693969472186,-1.31166753301719,0.241031369032106,0.177816552031679,-0.0729483479864115,-0.626141446657826,-1.05646877846248,0.190951361365864,-0.189552406885223,-2.06172892706245,1.30793952424161,0.950077822934086,1.27220666250916,-0.0582376929652586,0.385378662930847,1.33413576958849,-1.41331675753308,-0.490833178222879,1.51250493455268,0.63252901825194,2.34892341298442,1.5734592203287,1.55263461190416,0.755166001952492,1.06905827805843,1.27849230956613,2.25481738790198,0.328636409941998,1.57125836776334,2.31328329249064,0.502525141632514,2.09364939241833,2.11183972029969,1.15267025215287,1.46940574769945,1.68960743489249,0.377388084085666,1.1089917119377,1.31764876327711,1.40652883649987,1.69620886722775,2.02171190842183,2.22002911876094,1.08276720918363,2.67218893060612,0.331166547582637,1.45625844047501,-0.388587899785966,1.59827910415227,-0.97147403023174,-0.690021194041487,0.000711995993187386,1.29443072540872,-0.516826346085517,0.0966067482183979,0.179090445905479,0.187529459522938
0.708304495459929,10.1353433703049,2.45130481791912,10.5230760983254,0.724718246379123,9.59988981908404,5.0406790193868,-3.13085462840299,-0.667136037442241,-1.01616996490009,-0.85130843261704,0.291412268886198,-0.372585166866726,0.400263366827252,0.519662423925036,-0.0444126564252478,-1.96547546029594,-1.98558761180463,-1.31456279898562,-0.502680941969235,-0.258010305101788,-0.0263069686005757,0.0538683755127778,0.903306900023468,0.826753265812325,0.767874292955222,0.900829279926462,0.363953415296121,0.302190351822448,0.467556426665421,0.780698493159919,0.597166360230958,0.540626653905896,0.337914698298684,0.359224728492183,0.25731321227472,-0.108516810123081,-0.175086049219615,-0.000464387679036449,0.110712988966522,0.000852357661614178,-0.00779129166553361,-0.453012009200751,0.362159160912732,-0.183761535540851,0.172419619935424,0.0403531566585027,0.143823862408615,-0.331424918027293,-0.144537264963104,-0.433837575356584,-0.447906443803818,-0.438932776541499,-0.535272504123286,-0.532638629197976,-0.127409673526415,-0.264448457036229,-1.04741774914818,2.02153075950471,-0.29813363209019,-0.713931080838027,-0.817082964296338,-1.17482280245295,0.518791566066962,-1.33930258865924,-1.06640623346779,-1.58606902106841,-1.10094365567984,-1.43506365302786,-1.14001552842642,-1.30142620553677,-0.586047355303412,-1.1872591906622,0.0153376582255973,-0.897095547324382,-1.01565912381739,-1.88032124447812,0.131440430608766,-0.139303976357937,-0.117180482403546,-1.38581498021379,-0.808601361777825,-0.843627206817105,-0.450358730262812,-2.00276451128816,0.947579050551761,1.38551435067276,1.26411030936148,-0.174425758630788,0.72689417367844,1.13286578349893,-1.79562014824714,0.0876056417634139,1.60337590045241,0.504651972771669,2.36670204028349,1.43598138420432,1.91431484342022,-0.291565066750525,1.35865878335463,1.43018295456029,2.19992607492116,0.18728898819289,1.57953964868686,2.29605399499174,0.683009915904753,1.86416681390617,2.0801782738177,1.0662133073409,1.68277313781757,1.52880958414281,0.287258429842982,0.953476677152906,1.22338143928911,1.47993466765843,1.18990661312135,2.34694785408609,2.09406335704864,1.20438036272299,2.45659509618609,0.152191828313299,1.94711020512099,-0.355369566400876,2.00417079039465,-1.26591668242401,-0.880006310305991,0.455180568931084,-0.255223915353243,-0.407526979039432,0.0676267809234599,0.181159398645727,0.184801575596824
0.787791142369605,10.2014722708493,2.37402864954847,10.5676695889826,0.657851508573409,9.87041186264004,6.07361097654418,-3.21271599541766,-0.487752543343719,-1.06507115195688,-0.573360517122753,-0.310835041865712,-0.323574112601628,0.010192286000585,0.623342183385731,0.0944256314729532,-1.66136125386448,-2.01510996872311,-1.73982385754513,0.0757257214195999,-0.220544449813115,0.191335228036015,0.583047405171598,1.11059683807814,0.895399746033087,0.718629499165415,0.794907731862253,0.50631079963755,0.483189546759771,0.608447260709537,0.906537200491297,0.727477015386391,0.37512474945599,0.430297021771374,0.37774620965701,0.310000504220945,-0.000487596775260002,-0.0349067219224644,0.246318114704534,0.240637771408952,0.11812395756014,0.175077193476168,-0.256472666581624,0.499011192097278,-0.0112873779610538,0.124082147123183,0.075189661907082,0.219643346603949,-0.161654614605141,0.00135289195312183,-0.3469294243368,-0.54030935305583,-0.401266191560353,-0.509423583401588,0.561276990331251,-0.147985794893668,-1.7455190021326,-1.7283397116866,-0.00603783033248462,-0.0185750393780548,-0.00670419470846007,0.0812707253578573,-1.50504006419698,-0.57216451754741,-0.974354400977365,-1.41329681120653,-1.65871061112525,-1.40971592424916,-1.15152022549612,-0.341778817173365,-0.860900402183869,-0.379762913362825,-0.651575763932891,-0.0131800781949298,-0.545070289051157,-1.49273162482708,-2.04440787939973,-0.765944974982673,-0.885873140145582,-0.472813016864166,-1.23514095741938,-0.207925098623209,-1.19834836638092,-0.558089507134252,-1.48682380273187,1.4733813938915,0.348918892257188,1.59183134064945,-1.20086478749755,1.17181375984054,1.17742440085125,-1.99338204299915,-0.22775868892257,1.83478893708324,0.457774963396878,2.01853405123088,1.64586285556761,1.56392744893852,0.560019462096712,1.20363086026559,1.24604399239702,2.05322431856562,0.486404234362556,1.44696086436457,2.33579823138517,-0.329059158552605,1.91779545318619,1.93400314896816,0.562037441216688,1.89980323741243,1.25151293660906,0.689421634372508,0.734904086445695,1.02103296256658,0.940098433419362,1.77373288935759,1.89734578143858,2.18426053394887,1.45793139864798,2.60446452873534,-0.360678523159661,1.57200493100582,-0.561344290723925,1.07661464959151,-0.251586988799623,0.172669588007381,1.52070856455406,0.463064193377793,-0.374205324837887,0.0547337640423752,0.176154761244672,0.210748825563034
0.823969416444917,10.23288548811,2.46634093165256,10.5702421867624,0.652343481296678,9.6957176060685,5.55365569385765,-3.18762785372737,0.230876888273601,-0.866397388275969,-0.916911076201009,-0.217497581977392,0.264408084755939,0.639343290107909,0.990424568578987,-0.223459962288265,-1.35203011087688,-2.38237369265701,-1.60340603199303,-0.397983785648581,-0.0549454883662719,-0.124448963374011,0.701554697691009,0.998754354223584,0.969000060803936,0.690562135809717,0.9132377059946,0.522545479483794,0.51320272198889,0.656708429652502,0.640845633401675,0.741625192189904,0.365917989315113,0.341058186803359,0.321017910148285,0.336209582809554,-0.201257769756127,0.0090697811294671,0.255279347671094,0.233869945617775,0.0648449495845469,-0.0307842199101582,-0.266798723021765,0.321620106175027,-0.12705154355165,-0.0749781584860685,-0.0391027741164045,0.112908962351758,-0.244959974662965,-0.114604728124382,-0.330402623355221,-0.603930442102138,-0.607359224026386,-0.373113511996664,-0.0000514793560366655,-0.44572062872728,-1.26127740434725,-1.00689169159218,-0.333710195471367,-0.706724127025112,0.00387627186788109,-0.954795422246939,-1.55204049871512,-0.428932493928768,-0.637920354276435,-0.291620532890812,-1.15530522380477,-1.26237513512799,-1.56242052344371,-0.600189912067368,-1.0785125565709,-1.05439961562258,-1.52335398775061,-0.89472203316136,-0.604026437403217,-0.325610614545528,-2.32179916097646,-0.248373017076711,-0.251348027321725,-0.359490553904605,-1.59987078103119,-0.44417762261501,-0.709720911036678,-0.953071539251713,-0.526938838784876,1.56660938465317,-0.166296159381652,1.38336451110903,-1.20386610654945,1.22263107138154,0.934811333287474,-2.09522399664961,-0.434877069989192,1.84498282875904,0.701640012353892,2.01699123522872,1.63171711895941,1.6244341366061,-0.00827323189245988,1.35017923109709,0.796990045642955,2.10703393349394,0.036530121829724,1.42089172664115,2.30790453400518,-0.521511124677241,1.99225617369962,1.86553586659826,0.585133902816608,1.95792595329988,1.32890361741848,0.867247492353513,0.703717987416857,0.861596941946081,1.37974516347244,1.60944019009822,1.7848893283441,2.16821674882536,1.46203811202641,2.47410012735533,0.575366661289586,1.20208089543937,-0.0578974040479334,0.725105538229972,0.148627813201642,-0.236910859890585,-0.107690494809891,-1.40043441101512,-0.4017697216162,0.0706476706754751,0.172748714640216,0.185365761127943
0.964365866617412,10.391127002266,2.58395691034439,10.4081679316928,0.655423050923926,9.87092656368223,5.71264150385784,-3.18811248984617,0.387647654393353,-0.951146867397481,-1.39058573554814,0.17909672312528,0.222810350652253,0.777719503388486,1.28835132837014,-0.540696787338765,-1.50903916802764,-2.20553360648109,-1.07931232870383,-0.0134462729675739,0.210291042544981,-0.093298469533174,0.562137069833991,1.11411091002494,0.969168498266452,0.770128012521518,0.827205006000908,0.395448958979109,0.523282450889425,0.624157007534121,0.712043019339326,0.656809224579209,0.533295036217714,0.315288672832317,0.412362048790865,0.384884350451273,-0.243055360288887,0.0218963399969265,0.09298397458587,0.264097887706052,0.0850919071051912,-0.0440964210673886,-0.142156883603102,0.280198701728064,-0.0679714077944507,-0.0370687255673658,-0.0749708126711504,0.0980028208587918,-0.252470091624035,-0.161984318747695,-0.379122296545118,-0.568069265619249,-0.659337499640554,-0.375587533699713,-0.00845150972803665,-0.720251961543267,-1.31235822899485,-1.21494061942917,-0.114709426441609,-2.27212156351293,0.72457100654063,-0.635625399233906,-0.744378593506312,-0.00362848328861176,-0.707328573803487,-0.430186155479534,-0.768643703448753,-0.846467454160159,-1.54652388126259,-0.421760992431874,-1.24720064344424,-0.328572365824513,-2.81907075012849,-0.754728662113328,-1.54858858116377,-0.705584238117316,-2.11441814411183,-0.599137109188781,-0.00970966980707466,-0.181338129316257,-2.48810327794228,0.61981132485581,-1.32900779246883,-1.11370705837125,0.168825092561908,0.707957676720181,-0.198307488378498,1.17264288217479,-0.747366088697696,1.30418898895768,-0.0130183960867996,-1.4886680940296,0.11543890778421,1.62325352238963,0.577596951935696,1.91388365096448,1.49004300868464,1.60999836137168,-0.362620070408997,0.961478726915939,1.08934726799512,1.91956067003287,0.162204884870633,1.18873314785079,2.22339166496963,-0.588752675651644,1.79494623183603,1.60194208897755,0.594926329213799,1.70657665768838,1.46332466872113,0.480087666391061,0.618321652901336,0.685629116292969,1.39034401639886,1.2970430020232,1.77842603556856,1.82043934883837,1.58322823310462,2.32893162520004,0.893644520561519,1.48935945490172,0.0758626197469869,0.686277526948667,1.30155966956068,-0.672189673807431,0.0194428084616138,-1.33394388504325,-0.413280158809069,0.068734652516813,0.173624736298324,0.149231026893338
0.8707171419299,10.5148310446763,2.79855507325568,10.2705809484712,0.70979110299349,10.1295338656963,5.7501697282989,-3.07090926221195,0.213481617217964,-0.122260667689726,-1.16924631179963,-0.52806018614049,0.0674883795503529,0.174738239622288,1.44065545617404,-0.348025837669843,-1.58475758038448,-2.27693244673542,-1.32589727413481,-0.072307779190675,0.260709095762543,-0.882928027587976,0.618564830264962,0.900986306531971,0.930070883616311,0.838172576400215,0.807242014317211,0.347182151105601,0.443179491788619,0.642384590687765,0.860104401810895,0.722239905504139,0.432101690095466,0.330385824242216,0.353906961826215,0.113677333197801,-0.39208900270129,-0.0120433175134806,0.2381568253154,0.289790132394916,-0.0433141584311016,-0.178634534436663,-0.25097084954837,0.245337768735791,-0.172957339917236,-0.0657784611375476,-0.247702665986036,0.11833117826254,-0.256451789942526,-0.246057333652425,-0.384027153014138,-0.561930557063521,-0.583364839745153,-0.424197442442734,0.4400211392058,0.667419694936237,-2.69779320132355,-0.988971509705364,-0.0349550472700635,-1.18796112830395,-0.541118797155105,-1.51395655367934,-1.10343606476074,-0.195541784215415,-1.61080854635851,-0.240815820103647,-0.515253597191547,-1.03554859374747,-1.85721935244399,0.189818346553363,-0.845092908907848,-1.17307759717989,-1.97834932599482,-1.38342043043262,-2.74839996595874,-0.943537779639993,-2.5824461521114,-0.330747107285417,0.381643335155637,0.014251117025438,-1.16105059750921,-0.537546086605554,-1.74640639903529,-0.0203508313066401,-0.145693470190285,1.04494751063356,-0.965472334943428,1.81555544605171,-0.823791288375919,1.03175854533697,0.384898761891503,-1.98958235658761,0.749886772779561,1.36536138426482,1.12251869648389,1.74598817319347,1.54722453792366,1.6908937217928,-0.793281138682152,1.26553348640684,1.0470202433081,1.82012659560117,0.629529698116444,1.22127264720346,2.28666425864741,-0.622395321300433,1.73236200239048,1.77462627910434,0.892775914280392,1.56996410894073,1.68189590523115,0.41555627604804,0.666790892504327,1.06329325518311,1.17996040347636,1.41063467260962,1.90615354258164,1.61747487896545,1.54892247660383,2.38829639744253,-0.254354800141749,1.373504422256,-0.00796605009414897,1.31732890433365,1.15174316073538,-0.130413480598397,-1.17308911765876,-1.16761212766266,-0.31682797168905,0.0668163896344159,0.15950802948663,0.153908357396101
