"log_mean_rec","sigr","a50","delta","a50_mat","delta_mat","a50_srv1","delta_srv1","log_avg_F","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_q_srv1","mF50","mF40","mF35"
0.588986502762822,1.54921300626682,10.4488987616941,2.66647672304578,10.3998457608759,0.626763051483984,9.54402631632573,4.97595811903495,-2.96351488898385,-0.275947399327874,-1.06191440719675,-0.61787216036964,-0.0313370113731004,-0.0383121031566009,-0.194616370951394,-0.138348410219416,0.165872673782467,-1.1801041341249,-2.44702489500499,-1.81363649403177,-0.0987711753440426,2.47885543679089,0.241471617723041,-0.249228099316133,0.720791727476715,0.984915582090469,0.710553603039143,0.828807289740258,0.53360742784127,0.278183038836543,0.349834639831,0.833033201932958,0.568375380911931,0.35782176254272,0.401224013650246,0.306185998083905,0.053602404294125,-0.187218640862817,0.00398111955861857,0.120970473388521,0.132466235040024,-0.00461079848222923,0.0642689375250498,-0.322304642709986,0.0141856692229183,0.0395378568073745,0.210583588157553,0.083989632865201,0.0901436529378685,-0.385540334276252,0.0497474986126818,-0.437833349276422,-0.264943034136206,-0.641177029316236,0.474049642175965,-0.660309574887895,-0.652669832949922,-2.36458179194574,-1.85382460152709,-5.02160540434718,-1.45236940836703,-0.895627321035111,-0.397313234828943,-0.20551723160197,-2.96902142313986,-1.85679307925218,-2.232233835948,-3.07232898431245,-0.935487085568472,-0.641394785031949,-0.616643390804668,-0.863727394214624,1.10456490814623,0.594829837455507,-0.680116976490059,-1.04604309255428,0.273931207973275,0.63384233279071,0.856150664837621,1.66598404614641,1.44158848290508,0.484718124942221,-0.23397546482795,1.91056318633802,0.0597881119471886,0.43471017474063,1.30376699664671,1.52280307791312,0.963832045956689,2.3596965032306,1.82326129986189,1.72803161909187,-1.23797525103839,1.40962777430244,1.27443396730847,2.22123428065854,0.0721752969496308,1.59730256184458,2.32524223354129,0.462261897737296,1.57837909679646,2.10338543047388,1.1659981247982,1.27156839432856,1.36980842914594,0.963671100231311,0.79336295114144,0.840483377189333,1.56112082242402,1.47310187826261,1.60338486714371,2.1954848787864,0.905203870707085,2.84260830247881,-0.955456753362858,-0.547300842734117,1.0595193130437,1.60356063619881,-2.31075022281576,-2.14704939418696,-0.226003911061836,0.075163039749121,0.0932899607388253,0.133541196676372
0.714071968125901,1.50254968759783,10.3741435509875,2.51988285499662,10.1228321588251,0.642777198972984,9.39045892286976,4.80494683262067,-2.99695216229669,-0.544598399565029,-0.906616429131255,-0.419613437306232,-0.41631438913808,-0.215322543859296,-0.418576214115758,-0.243217423034318,0.382051980152751,-1.17676142949622,-2.29639904625193,-2.25402331556415,-0.240631389556304,2.72012796527267,0.288662977684373,0.268735575280806,0.743064460474923,0.884000191647084,0.654435266054797,0.792825529280817,0.451958974045837,0.268121941444212,0.397593538740423,0.849127918740887,0.507099208908995,0.278552405898896,0.313325015212516,0.261638561173497,-0.0981831935708186,-0.0206610097453002,-0.0937127719245829,0.19880790114642,0.0828266078822928,0.144474421971259,-0.0417301817211087,-0.415842042109611,0.0646624620818539,-0.0887266003406921,0.117394486284772,0.0860379923372268,-0.00472677102540686,-0.2729834904375,-0.0138225821135354,-0.390390054280509,-0.41031680588336,-1.39581973204515,-0.417909680112789,-1.82062925082606,-0.987567199813494,-2.7471732098686,-1.24094761775786,-4.78961098439088,-1.48820951110316,-0.796911065595101,-0.271295878411852,-0.837846848130088,-2.72596105860907,-1.84397029213471,-1.37343436043034,-3.32560371883309,-1.12399695082592,-0.580110591703972,-0.798068217136333,-1.20357377157515,0.853392224671175,0.453485945574501,-0.627185185696675,-1.48066943176607,0.475161904628511,0.22912224729642,1.1710922925726,1.58734367748287,2.04378131495187,0.38589348542752,0.120676046556378,1.5550032843578,0.466391124459868,0.209752136407308,0.503943967640705,1.49018005070591,1.04543511737253,2.26908034888024,1.5606144792998,1.90970503313781,-1.43377199916513,1.47964071734967,0.669201141578231,2.11452835143072,-0.163713748882133,1.49054798078038,2.2513901489779,0.364961228016714,1.56568436064747,1.93105135565017,1.27924559093402,1.19192154635003,1.28791974963779,0.332354352833107,1.1160809010465,0.753689182310538,1.61523944317046,1.01973924777836,1.5303811435284,2.2631687248953,0.658066911210376,2.95066952135216,-1.98118579844892,-0.289358498590511,1.85272269850908,0.0878948933613053,-1.01884050868981,-2.44416772923861,-0.319452800258302,0.0569846390876387,0.0676123493915313,0.101010927766392
0.777364282579392,1.45346954877173,10.3298060099771,2.34212937681134,10.0162967973673,0.670725149838868,8.90429846803709,4.28324699236464,-2.91666812599773,-0.257289733286379,-0.77323612192893,-1.16476947886751,-0.195137480104867,0.0805607261943013,-0.575551206848383,-0.215588478020482,-0.19621595829752,-1.1515638265285,-2.35374080878579,-2.38518079015984,-0.0366110092817689,2.42447525229945,0.574019730420268,-0.138405040473938,0.942994893449701,0.815794757324502,0.683609226483433,0.766189344791258,0.389081191545092,0.191669975349031,0.247865221451768,0.755267404336436,0.501442567036396,0.219719446367524,0.296946655289949,0.133145306441126,-0.0658765757599618,-0.190872846760529,-0.221222712789826,0.0708075434260671,0.0419163768131376,-0.0566123766800626,-0.351759353049259,-0.489748990233178,0.126362966111413,-0.143743433940989,0.0310822388979854,-0.103664199270806,-0.00359183971523791,-0.440762204941384,-0.11489657110527,-0.391892937509642,-0.506189916986262,-0.0863726738001862,-1.72396781767809,-2.42849854520351,-1.37786588640799,-2.6893069094027,-1.4197932818157,-3.20924856254413,-2.49043768753358,-1.29313744638524,-0.532771307203907,-0.904352274520072,-2.4495439005763,-2.13277498424188,-0.843417767343862,-2.60548881051804,-2.41710954595711,0.494759286586465,-1.53800702002898,-0.893212675646502,0.302195301250698,0.0113844502773635,-0.833319463750197,-1.06517481210972,0.0452616953678344,0.167434866613668,0.649404312894863,2.23103232489763,0.975460251636644,1.25529930809481,0.481397470977667,1.33596167256092,0.571161626029211,-0.212081359101211,0.519472117611112,1.47718309861065,0.7939890964985,2.30601403456533,1.59566815858555,1.74651192299623,-0.364350579303304,0.807418125050532,1.0278819929022,2.24811704879399,-0.642306169401856,1.61803847669619,2.20871297242706,-0.311293621894761,1.53893691937892,1.87530566909421,1.08914009475347,1.08377400007461,1.44948404176642,0.184164895483507,0.860276766035069,0.805187881571781,1.23755426825882,1.04359032661771,1.56167518499188,2.28947398334784,1.32544362319462,2.44127905343124,-2.11651903553453,0.735757955919983,1.25786996045844,-1.63559988094522,0.0349155546546438,-2.39433760549763,-0.409403212879007,0.0845179828645743,0.0718049361782159,0.107958148592726
0.712135059811865,1.48175758889904,10.6893431939997,2.88218402233601,10.3573838533648,0.652643299237353,9.24536759617473,4.65059476846328,-2.81000281394011,-0.592879073865392,-1.07292951447579,-0.666518957502308,-0.335426725094234,0.629655361166439,-0.55899540569775,0.0711544118301752,0.00699761330273319,-0.714856388791212,-1.98027934291896,-1.96590052198021,-0.185633019760207,2.55536838558875,0.126028787540884,-0.180693403813649,0.870684151393974,0.841087438731495,0.641740081133516,0.601977886389092,0.271154044800625,0.200847500000956,0.337434180389538,0.676940439602218,0.442938300364533,0.21222401247007,0.517232820975922,0.257294740849042,-0.0654287725627203,-0.269845732485244,-0.145757582339126,0.18912971458027,0.00476302328465827,-0.119116253396678,-0.23331410346983,-0.239399969714363,0.171156889670899,-0.110278571345985,0.00681269553512465,-0.196322961002085,0.137732947558158,-0.240480476920034,-0.141061523342115,-0.28613075098033,-0.49153452404342,0.18331239635236,-1.78401397769627,-1.69288019441822,-2.29094961299003,-2.24209818447151,0.138339731455151,-2.51283440641591,-2.77618576381486,-1.43267090589008,-0.662780908948486,-0.866197304409056,-1.7856640611842,-2.39130777605523,-1.49477701077731,-2.80944307356455,-3.24366540158818,-0.0932014371889895,-1.27409207020395,-2.74855925889037,0.130841225350537,0.838093952265801,-0.423095789067908,-1.82198899848413,0.437786405353815,0.134026028671268,0.535751154706936,2.22789119284275,1.3047857365431,1.03102927316452,0.137065836240067,1.30460040436913,0.439621276415005,0.615614030345862,0.2997881981793,1.56415046885314,0.84791291145779,2.23966513005681,1.47841366013322,1.84198293167493,-0.713387979327086,1.03313462540697,0.486620718411718,2.29642152463128,-0.653870418697096,1.68006976084974,2.09186151091173,-0.1952833128155,1.5503742195222,1.91262625499782,1.24622063449746,1.05183257499657,1.42061860730827,0.653764522361037,0.777669089907604,0.385901701255442,1.26653012391877,1.06874728589681,1.73451320280382,2.04507382084864,1.33490328768646,2.74494876361904,-2.72840542737559,-0.0837550346762068,1.88176763657284,-1.78648113476918,1.22901363700589,-2.85168018201925,-0.260924691057897,0.0754254775842832,0.0892244701510317,0.123014381511543
0.640565044821219,1.56277335242372,10.741558476727,2.85578907360794,10.6914208892084,0.643098108115285,9.08516006802894,4.64984144283208,-2.82171709575524,-0.603762061357441,-1.09315102444693,-0.395449919980022,-0.437414909357578,0.158517194295744,-0.0925240029731693,0.489763407785443,0.0296792485341459,-0.682126933794329,-1.76927607182767,-2.11749476518188,-0.471633174329263,2.62139996594357,-0.200638280097829,-0.127772247677958,0.898410008757187,0.887817034534979,0.63244796593017,0.622058765994765,0.302843252876633,0.160919124509045,0.367926285318207,0.747925497796405,0.456935648559423,0.264177394562644,0.469595831635539,0.336547897579555,-0.0146930218621986,-0.269928663905265,-0.0604993643206768,0.0986679894416991,0.0895992393858549,-0.00747060576130743,-0.145847023617669,-0.313453152852796,0.158747403157033,-0.120963517918115,0.0741292569446923,-0.150934776913749,0.0708080711055441,-0.126260807503407,-0.130978455041754,-0.227748765506238,-0.485662585104484,-0.768903848648122,-2.60873854180569,-1.20250444517537,-1.99940753509549,-1.08583870495496,0.0791295482661969,-2.73452047269484,-2.657598575923,-2.05469516728621,-0.869815489897409,-0.305010857319415,-2.33628852405517,-2.13679098335166,-1.38358205289725,-2.39882911135482,-3.16367185659122,-0.260364195980902,-1.45884415922373,-2.46783338475121,0.637014371553413,0.631583077503761,-0.219921554549412,-1.92419919880582,0.966802040075995,0.247392187238393,0.77617900469158,2.3076120347535,1.10044151290277,1.62098442319284,0.0455430613237517,1.12485952357101,0.726773711757772,0.759956891327086,0.367758210682966,1.60141604909508,0.867324276867315,2.16215320706493,1.67645989033669,1.72404620973042,-0.323496417024389,1.19702058690611,0.534120936189185,2.3264398283969,-0.319391303816484,1.49859454316505,2.25307921432139,-0.319100845420877,1.75430548256744,1.87320152048803,1.55218449357048,1.04049609116032,1.68676046236665,0.987274291397442,0.608965524960093,0.684551099000878,1.12823168959951,1.14630307765047,1.90858410602984,1.94562341233387,1.50623635929175,2.78790843575277,-2.78399899451058,-0.0202605626140056,1.36531916918289,-1.43555693581773,1.20596225834823,-3.37350760851987,-0.277545737502675,0.0643573338527422,0.0876626412119471,0.0976808400743428
0.69471565625388,1.52066809836541,10.7379693296795,2.74572914803469,10.4042947672605,0.681280393060518,9.26040697904624,4.84607831529064,-2.83014844824524,-0.503899458803703,-0.984337050439335,0.127808866792417,-0.823231467907789,0.258025470809466,-0.0879992811889068,0.547019737132782,-0.248975191912894,-0.856526107417325,-1.89338597611768,-2.20864993517083,-0.334249335323417,2.67432579923288,-0.263731412858267,-0.331484383885233,0.820148103666265,0.884853023226094,0.665553133693658,0.594933566784427,0.316612492399781,0.195574571929797,0.396692804417661,0.70221677623756,0.436610913156375,0.329307195428788,0.414838289862397,0.320549891509016,-0.00572478228966311,-0.249363393303685,-0.00973274410018554,0.0656442956966607,0.0512572442152361,0.0282068855204525,-0.196305775146609,-0.379574453621167,0.285275165135822,-0.142803030215335,0.0735915992708911,-0.153746427521735,-0.0654366768039001,-0.0760206933236613,-0.101697359491409,-0.146989671703968,-0.478035453027699,-1.08462980623928,-2.30304362719681,-2.05031937323575,-1.63578667661198,-0.348103015687663,0.00445878797189714,-2.39961198947878,-3.18168053111839,-1.98621908441029,-0.757416871079787,-0.766227857625584,-2.18633764998867,-2.14338655184383,-1.68880372355892,-1.93054736631991,-3.3982089013433,-0.593451114882665,-1.58399764404055,-2.02231352936026,0.326669920383111,-0.0163730593758249,0.460523802274299,-1.98158565778302,0.317446169479876,0.214443012797755,1.06335061411751,2.06949376144561,1.18503772607725,1.93323633026666,-0.787699748352544,1.19493913483226,0.316177262922599,0.763099285233263,0.187644596307223,1.59719105695128,0.99672371512931,1.99302955893362,1.59921461112457,1.73507989027236,-0.371332594270079,1.0520840275675,0.582509196586042,2.2391103347708,-0.51998456994051,1.53614979820702,2.09588960826921,-0.500646302364869,1.6940724540549,1.8253460040975,1.37659152630015,0.969117545081296,1.67477044626607,0.872903361272821,0.587090204863646,0.912614291451131,1.04847878087226,1.07015554762327,1.8231497737162,1.7352530990524,1.43882396494835,2.8450362691881,-2.11968885144145,0.367768440765497,1.10532119943023,-1.06694524803304,1.89535195128375,-2.99367053258311,-0.251317951976418,0.0672689500779274,0.078635454041361,0.101594205610732
0.527824634463407,1.4645637395006,10.7709983302521,2.87315342470765,10.4248573742857,0.693453057095283,9.30276229379178,4.88500231488491,-2.72978711896542,-0.384187947145163,-0.879851125689944,-0.298257467475574,-0.639772823121376,-0.157851190252277,-0.281862222827094,0.682810251271025,-0.324597909555223,-1.05710221970528,-1.73739208671147,-2.27145892705407,-0.231023374698369,2.59298607248672,-0.0542476959080744,-0.204736939794865,0.859145016421422,0.866687916227191,0.715332330214371,0.746737583646158,0.287210511541257,0.222211245124438,0.377465424804305,0.689643625456059,0.441970541207256,0.400970733874447,0.52180519858444,0.313350232396854,-0.0607702425116603,-0.0948384819938255,-0.153877177537185,-0.000253850020104807,0.0763336924523657,0.0952812780985752,-0.0671577558767549,-0.30042224848146,0.300237963948106,-0.0515223939125047,0.163911646062102,-0.106696680713764,0.0520548871303674,-0.0353329661954316,0.0043111341633999,-0.0504227304371572,-0.547015033049339,-1.08716071007456,-1.59037011624258,-2.29435356819343,-0.691441229091502,-0.312660144415119,-1.05384487883786,-2.8806555237815,-2.56095833154936,-2.17355170239504,-0.33001258902874,-0.395646233854814,-1.58464675631765,-1.98050669945616,-1.66946925768274,-1.63902962204503,-2.60714112146335,-0.231501987791654,-0.681647882814001,-1.55648129749652,0.833212830867311,-0.964615261393813,1.03653853146838,-2.16691177234752,0.347984723837513,1.24586635531093,0.65629856792108,2.19682439756381,1.11950231794731,1.5561938858049,0.400940209641259,1.28965552330876,0.447085754028826,1.32066103099757,-0.643147641183667,1.64855989130262,0.976814731695475,2.10800672713854,1.78516493046326,1.96238700054572,-0.979805239572784,1.21346177229519,0.799611709143305,2.26074067057134,-0.139079504090351,1.55275253722637,2.22537684253772,-0.443031113230916,1.76172334610507,1.88731348375926,1.65746799584036,0.997313645840181,1.73146318429185,0.808902499305882,0.617908715563244,1.03385907538476,1.10309271810273,0.96220485271022,1.86211784004289,1.92016787256085,1.45117260951265,2.81404489454303,-1.64121172412835,0.134135114651169,0.0780925759291513,-2.13438275626807,-0.0236527940909692,-3.63716456346797,-0.114091145980807,0.0762320260918634,0.072310533212094,0.100186202151579
0.306093438713239,1.46573566749156,10.7799784179806,2.66354667176722,10.5407634361008,0.780146190648477,9.39182778116273,4.96715341127646,-2.66799917217998,-0.776882606776013,-0.85914406652412,0.129228402570323,-0.491261046362306,-0.112151977481322,-0.081915967238908,0.139835119965676,-0.245260895222394,-1.21660607535866,-1.89786098279879,-2.26293186465273,-0.680274513067644,2.504504096191,-0.0137295927573362,-0.226185571514206,0.810902406266132,0.771751997710684,0.705013248079426,0.632678258553073,0.271312165937056,0.269585444761219,0.34621356396624,0.735873866055799,0.372421418128875,0.389037549724904,0.406481412738586,0.263637725172641,-0.0707336026472305,-0.181152904732683,-0.277803025045289,0.0232811607968291,-0.0390071217458843,-0.0168062149992174,-0.0437680882039224,-0.356796703786443,0.213828508577121,0.0470125563057238,0.168537444052451,-0.121327779096141,0.126456389306547,-0.190586651565209,-0.181913779033366,-0.29210196743821,-0.60541605151783,-0.921764662014134,-1.40039870078641,-2.01780875664628,-0.270484792181364,-1.16415494593006,-1.51089370737425,-1.35638325107072,-3.46190239830592,-2.02758575416132,0.196664568949348,-1.11159129322089,-1.65788186038563,-1.0655710036924,0.291435337859628,-1.86845090225439,-2.1389886126975,-0.635432862347502,-0.816338005796592,-1.77250474248159,0.725889003147685,-0.534628891159704,1.58762689487469,-2.35931023842815,0.848033211239967,1.04345076032866,0.290087254293178,2.36346857532589,1.74006748444115,1.77106443747269,0.599950368945501,1.65013018238647,-0.287812440887114,1.78527233312057,-0.308101124940439,1.69170052780748,1.45210434885444,2.16252595595481,2.14412763849543,2.15441302052212,-0.386576190951503,1.54697381749516,1.10773073909169,2.41335425380952,0.211799787333383,1.73091364511799,2.39750905757961,0.443515933987522,1.85077072896102,2.11706891863524,1.6648382482742,1.44071155442552,1.74340020303843,1.14861414991828,0.879102420563804,1.55106834389829,0.903566882314353,1.47358064684749,2.1265450268483,2.16860298711095,2.0177269503918,3.00244108123461,-1.41155841044925,0.273306898347748,0.931958969777053,-1.56375451589383,-1.31692589176089,-2.98442224174214,-0.0975424013842865,0.077640211519214,0.0879448142925223,0.0956968275616942
0.351308943586654,1.52218325833188,10.9457801784533,2.98699472839961,10.8018002895171,0.733124431825484,9.43458396971073,5.3391323665968,-2.63610021625807,-0.455515689143834,-0.735930201427539,0.0331118288394059,0.176271402214915,0.304096869737151,0.0557729599332077,0.111931440038303,-0.117066186456396,-1.47524133078683,-1.63369227294116,-2.24037114585023,-0.291568884220283,2.37943331714189,-0.0580013111841957,-0.115125594644155,0.781585592430687,0.783123535734656,0.639710543637461,0.716821464177976,0.328083883703055,0.261532839873071,0.327290255155647,0.780630605923747,0.437433981080272,0.32496790026129,0.309849825084584,0.262625695477064,-0.0810805191060826,-0.298890864819525,-0.184251632702189,0.0410933260366146,0.0678158728025799,0.122089273349212,0.0599369461432779,-0.247687807932287,0.269011840169263,-0.0312580006842627,0.168258581835941,-0.025469776637749,0.032586954022495,-0.192174386001241,-0.103058835017874,-0.152998695121706,-0.626859707724654,0.0881968925016725,-1.26455674994094,-1.90634573789491,-0.762847921011938,-2.03213971605996,-0.930551684594192,-1.25985470136181,-3.15986634690056,-2.2048226148423,0.628206968445163,-1.20330469668799,-1.27009921991555,-0.965871764867401,-0.752213998840519,-2.30023467807469,-2.2974754033946,-0.687056557969733,-0.616040248242625,-1.84551507170326,0.797620477857791,-1.33984772058645,1.08201681890182,-2.05189471944325,0.800378277428251,0.924719976992748,0.127845252205926,2.10746409953459,2.15495941182337,1.46811711447182,0.134790973694319,1.70914464094092,0.500255695658662,0.768168397596229,0.490922013156702,1.82721020686738,1.19727119575132,2.04796892128786,2.16176165581168,2.0501767994389,-0.674861117793332,1.64333131115922,0.73451536454863,2.43490837585628,-0.0293464284949625,1.63445350584104,2.29170466875183,0.366873637661612,1.71620787080311,2.16819936502585,1.2425267352612,1.5812909809779,1.62110936341563,0.727449728561862,0.598974256162325,1.58653328324238,0.557378226197592,1.41630430572921,2.27698318629629,2.1508295624991,2.06199603341244,2.91665727954623,-2.08949558598879,1.40058388860965,1.13751981046837,-0.221736935967794,-1.15943075708876,-3.18473157132047,-0.0816467746379615,0.0799110804682116,0.114485620708505,0.0851160895862135
0.204819524678688,1.51791671877906,10.9690436240568,2.87533841092588,10.6234179442634,0.746264602198352,9.1174479196509,4.89446219113606,-2.66777443355625,-0.422416781310822,-0.997908783375836,-0.450860318218956,-0.297104760251091,0.552748986450949,0.201952774418332,0.168814206333007,-0.469040401926936,-2.24156987892563,-2.18521173342033,-2.09046029641466,-0.872652980681895,2.72259731823122,-0.0660999091177725,-0.0525013041025257,0.803883583751068,0.774627320428316,0.747416416677794,0.64012026425096,0.454403217562856,0.1601333142616,0.378867630717949,0.613611787092095,0.371323986599037,0.218278234490693,0.283578496591963,0.23847066806016,-0.129690554155886,-0.25275719331127,-0.291779686583206,-0.101481224884884,0.00356579462305362,-0.0223429197730329,-0.0368890874984178,-0.336088599763498,-0.0528205484686044,-0.0895682572694358,-0.0202039184570904,-0.112640837823003,-0.0595323029035075,-0.157294892571478,-0.0464392387823445,-0.25982424101208,-0.721914828110954,-0.0608295558206855,-2.86756061051916,-2.30556078270815,-0.84486599450543,-2.0348533227028,-0.883013228074956,-0.826640315185804,-1.90719756626045,-2.54064480046032,-0.305250319320226,-0.619115162729084,-0.131031565627721,0.705998339285827,-0.841827410322066,-2.16678348222176,-2.63343249769816,-0.0344323048226531,-0.48056836878332,-1.94141506281056,1.40319945002529,-1.56914221230613,1.80040920214966,-1.24831348365033,0.648258620123293,1.48687728097111,-0.256534023522134,2.40870032777602,2.37038128560151,1.80227472126409,0.0280287892059086,1.76179766556732,0.793696155827018,0.793027252537296,-0.0593969262169711,2.33748501371855,0.837774278490929,2.50991056185162,2.11303668463246,2.17656752096965,0.116018970195908,1.69551399710521,1.17033967465408,2.61818031748992,0.374946081130613,1.81249655652678,2.56787368311565,0.267819997666034,2.01956651353434,2.43390014916816,1.12728625007261,1.93224897162617,1.94374058134527,0.828174987928342,0.723697010253153,1.98357162540143,0.20365027381542,1.75507372028123,2.32548611159082,2.31789152086868,1.96692581239358,2.86508592851593,-1.0261671282095,0.892783207376892,0.196135128609111,-2.05385526411358,0.357309468326701,-2.64359905679805,-0.180911355053516,0.037383797806862,0.106920250824577,0.0848116305824022
