"log_mean_rec","a50","delta","a50_mat","delta_mat","a50_srv1","delta_srv1","log_avg_F","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_q_srv1","mF50","mF40","mF35"
0.86103956351531,10.2854427009048,2.52165849230159,11.1046549989133,0.558019965368559,9.17289579417775,5.04824371155335,-3.20439723309988,-0.913248206256979,-1.22045910630773,-1.0348658138937,-0.451635798012259,-0.227394597916376,0.471724789706155,0.437866351155623,0.274604485390343,-1.78501668385707,-1.50876580988086,-1.82828865495608,0.212475747390689,-0.319166858162676,-0.156575785329879,0.217516533803146,0.907541114096414,0.881205708272363,0.866278268797245,0.850609380708839,0.352253868732777,0.32156658473148,0.51783455921295,0.788465495246699,0.618920642634356,0.351755662353723,0.455765024086222,0.287846009057994,-0.132691274837207,-0.233426362406506,-0.303443159241224,0.0646016260167546,-0.0192209609239651,-0.0456955681878632,-0.0128669003703408,-0.300361963326916,-0.0057214170301183,-0.0754214524930408,-0.189282430406452,-0.137416288258468,0.0638389261261612,-0.353160976151388,-0.229944858923961,-0.549594037881143,-1.35809677587818,0.120557118274188,-0.642008988177466,0.0355346568892791,0.334210338557451,-0.687296345713831,-3.15133920445724,-0.547762326873436,-1.60303901158659,-1.02329619357477,0.0990879117444834,-2.54112912156683,-1.6241547524054,-0.862816601300848,-1.71858016956469,-2.54623457474183,-1.48535134043014,-1.98722573378733,-0.662099682474752,-0.0940470916928788,-0.644730404081642,-1.53148294628498,0.0422002950114369,-0.235978993217479,0.144269325570129,-0.301830164419393,1.81426164953504,0.799837135834757,0.455383700833671,1.05880924089956,0.182443583367798,-0.0194758753572994,-1.34079587162537,1.568267834805,0.998095892426484,2.03553525294913,1.94122863182148,1.58304795851664,-0.676056183222189,1.85102113993586,1.00053332878193,2.09503762250251,1.04021891035684,1.56170052422225,2.26668269620769,0.11282746805515,1.84792700451949,1.9303547118071,1.38256150009681,1.22500077509244,1.78527116443796,-0.454025702084465,0.659391841955564,0.601898835872433,1.40755607383848,1.08927518321244,1.9688516925412,1.3945005815928,0.256136014644635,-0.432549619522922,-1.11232695099173,1.3325426497161,1.16016121041108,-1.89087988256732,-0.580589028749297,0.0597719321874538,0.0987276871702007,0.107366582133157
0.819197693761716,10.2498313169444,2.42222643092513,10.8790690308787,0.615798083022061,9.005847939817,5.00272077611915,-2.97778398868584,-0.773626520316533,-1.04692669986457,-0.936767851734377,-0.247491533046455,-0.257259298012347,0.303115773963803,-0.16994660454553,-0.344687572481458,-1.75177557001668,-1.67543043234109,-2.17071281193472,0.75730422488078,0.203580224524787,-0.393351768691403,-0.216566393923836,0.825758060561435,0.825574408944401,0.597624152220318,0.627034494317044,0.144809212185061,0.219121941291533,0.34761707563429,0.561307384368586,0.628210622696239,0.321098379551314,0.426382745127086,0.248422438921466,-0.1870320563656,-0.214241840265876,-0.255283332626304,0.176891925942384,0.0910522159667906,0.0522450032114268,-0.0515938754207212,-0.377346422614485,0.183750319426807,-0.0880296042105968,-0.188900029409352,-0.00511888140746208,0.285946798696127,-0.134057120812081,-0.119469680688278,-0.0499211187768189,-1.36774917091893,-1.24862970864407,-1.09308430173214,-0.143883922062974,0.64268681537337,0.579251460738035,-2.32733483275183,-0.789092745370578,-2.4117608461528,-1.31768952489724,-0.362849081043192,-2.70697001510357,-2.38859182322538,-0.907933681644407,-1.18670563743366,-1.41935135477755,-1.45144228540838,-1.75556275656171,-0.420379008110865,-0.524083238184801,-0.267986251366628,-1.43958633894801,-0.127596048088938,0.00651134770854256,0.271122287026902,0.753424519509963,0.795473096097709,0.802230470215267,-0.841649009857452,1.32267426954068,0.390080195946737,0.4279598189948,-1.29388331780685,1.66404767046389,0.84872119985765,1.98773577628616,1.64790609284782,1.42393274498801,-0.607500804137736,1.51106039442478,0.86601276697548,1.97570813194762,0.514581679601672,1.52871298187667,2.05724453858004,0.415182426366165,1.78250945433006,1.86864334641598,0.847398067877707,1.30010316914275,1.37520420028894,0.129371408441523,0.263964197012754,0.637875766984024,1.31092890939686,0.612556751015871,1.73128007600202,1.1146532538851,0.849349197503106,-1.04557897039841,-1.02419251826926,-0.750156550687231,1.46453046981362,-0.465448435765808,-0.382611884369044,0.0588133153407065,0.0806852915814832,0.102906914481853
0.804197206446322,10.2866450237315,2.23315492351238,10.932665991262,0.630917107497673,8.48129496589447,4.58999073310139,-3.09097118154847,-0.750480215203233,-0.664297990066524,-1.30409496531313,0.113494433820719,-0.372517998935086,0.21837184021704,0.240856033201673,-0.104426543765355,-1.31232986447752,-1.5507328142332,-1.98067142928724,0.665371144198444,0.145323186653282,-0.251560428542035,-0.395396302256,1.00024683389108,0.977784588824406,0.810155681574763,0.841106610580427,0.262226741284845,0.325478733432288,0.363758285824154,0.624743411530147,0.712220581007582,0.32053490453643,0.213065190173106,0.305009429834586,-0.12197244462584,-0.185413633587171,-0.365223239967042,0.0976280336459787,-0.0385005233930702,-0.0136849611477707,-0.0368964765610915,-0.333556450465871,0.196196523617282,-0.0976852308291853,-0.381716275624026,-0.170883198554437,0.194165265454981,-0.162227033652796,-0.0939727684955542,1.05932917947921,-1.97987793398639,-1.71739127447686,-1.48739560948468,-0.401069359369879,-0.00971256682399613,-0.17169865926869,-2.19482092120777,-0.0415256268189061,-2.0731879310408,-1.08573259889394,-0.656269506709698,-1.5333959347324,-1.43821278293408,-0.327040325682052,-0.108584854649168,-1.31759107729155,-1.0374371555691,-1.03979550179549,-0.430305412384875,-1.41503897428355,-0.375290575511199,-1.61229803073268,-0.256698775554558,0.106242647871994,0.170627836594711,0.150355219069558,0.350893371727494,1.74696225745356,-1.0827958832294,0.827443968027012,0.898680895356506,0.489518734834613,-1.98082176587411,1.63901495090041,1.13533093832229,1.91353215506861,2.11540173687694,1.56750158268802,-0.876518448938821,1.54816077620093,1.00262819837505,2.07052143004853,0.249603151812847,1.70402059757646,2.27134723975237,0.429450173346492,1.79561953165349,1.94131238277991,0.95588132478197,1.60284784452401,1.38065450261861,0.33946978380934,0.885029966084685,0.845486612266477,1.38443292801848,0.992511511054001,1.73873833886812,1.51935454246985,0.472486443608023,-1.01715895522309,-1.5026213669331,-0.0635751559060562,-0.38589464667128,-0.162454028843268,-0.546616193453872,0.0640006575825122,0.0709171403965133,0.0983274119516027
0.848168060857906,10.435592322904,2.53815899200187,10.5205225990286,0.693422328279888,8.77027707814732,5.01492274706655,-3.25827859513587,-0.743808974486054,-0.25004708433211,-0.469680895146675,0.0232374620924336,0.108464921627302,0.347781235104243,0.518081500309727,-0.022167692248205,-1.18140229974434,-1.90543530880545,-2.15813289042081,0.597507767694239,0.327289127727649,-0.0517235823799957,0.00916728007650391,1.08485846720906,1.08263465310679,0.84037186690075,1.06139529619151,0.493117330543154,0.435874198401526,0.50053040616589,0.923334156102984,0.7483367612304,0.501058005225085,0.444403184665758,0.362810999965834,0.0455862511565659,-0.0908723181015816,-0.282753909478469,0.297085443935957,0.128100387552234,0.0394252361361627,0.0975155846642153,-0.374863701707365,0.317069778274094,-0.129364904833499,-0.277651630932514,-0.214875028810731,0.166050265463447,-0.117930263589006,-0.123098543426998,0.981529903715179,-1.29920386839833,-1.92391059275604,-1.28993778177177,0.154211522311501,-0.762811497670619,-1.16287554396843,-1.59181294671414,-0.874693621698468,-2.44385254441958,-1.29752024882191,-0.0339901674391605,-1.40493638439717,-0.936147219616537,-1.03643396363893,-0.845284401929398,-0.623684202832875,-1.85409207240593,-1.70902631225325,-1.3202468476685,-1.18895291172247,-0.0075235682257091,-2.11294198000477,-0.361082428444176,-1.23963482687393,1.00571387203103,0.815291685144018,0.647739641748586,1.69518774592051,-1.59692280965314,1.05390103267546,0.235887024446217,0.441511005188733,-1.73946291926007,1.36462624714125,1.24791971931016,2.05266737685605,2.07598346832085,1.48547870564263,-0.503154124172218,1.37261934640698,0.809074867118614,2.15766409553178,0.236372851572821,1.7154816517997,2.29877623931482,-0.195970091626879,1.84079956171543,2.04723195127822,0.815463178958748,1.6909926446279,1.31580275717547,0.475240908732822,0.71308819515059,0.969828013661132,1.23164390494592,1.48071234586928,1.83883860599746,1.86494720010807,1.29617420583362,-0.402834815504507,-0.714318557212142,0.728494124448332,-0.220394043224511,-0.019713391551992,-0.550765880133738,0.0656366211069296,0.0844868845566149,0.124766667870662
0.861152320314977,10.3397884273276,2.2812184179307,10.4410978786473,0.650942882370442,8.99965639884546,4.72496628436102,-3.24803991182731,-1.14691283438766,-0.286041284939969,-0.359305813637842,0.310633698108383,-0.221171663770932,0.313153361298639,0.979695541064116,0.252812344248118,-1.23052015078201,-1.97524297060026,-2.79308152740565,0.327367614204242,0.190571056810565,-0.57340279246659,0.202398928792377,1.09552266517514,1.07485385282743,0.914216952324265,0.910844574770509,0.553253536630105,0.371700180753402,0.534768961070716,0.939727852057754,0.822120660385902,0.455648903460292,0.576033121896392,0.301033253994248,0.167871039645274,-0.037464591860294,-0.201360150679363,0.190416206139888,0.186856912679287,0.0109670795137689,-0.0608262334637395,-0.392399395464748,0.306707532958191,0.0220005900716895,-0.224644016158502,-0.0647278482680544,0.204633035056009,0.0139990087132986,-0.0846405845984819,0.216011770115497,-0.78909449235938,-2.23802376541977,-1.13812179298036,-1.14330650654495,-0.177915483253798,-1.89062913223787,-1.88681523203975,-1.32443543917882,-3.38734812825144,-0.210070174192873,0.275124196782656,-0.741119400375007,0.0909848525350085,-0.675940989697668,-0.992255888212306,-0.753651709764888,-1.3744085589077,-1.42254853102226,-0.937145590947175,-2.02266073056749,-0.314835891247343,-1.25326380328742,-1.177805019258,-0.862634732942947,-0.00636046696002524,0.814204668363647,0.121917164005847,1.51261910724888,-0.570145550665352,0.132843738552385,0.952266341315177,0.854313980419569,-1.59450407247526,1.23959809460327,1.24998266193019,2.15276834683374,1.95523329008655,1.70778411763239,0.115704902980411,0.937153150953733,1.39712159105827,2.07580452451398,0.493151758871683,1.60512370907739,2.29624765547681,-0.723573580792081,2.01661729419217,2.00732573006464,1.03957734730843,1.33405506878116,1.32933443410706,0.463902655678661,0.871555390933725,0.85154512839523,0.840848880070212,1.34627283481596,1.7965052425231,1.71519525394043,-0.0497103920079205,0.100839593880949,-0.814593291131651,1.48806055511172,-1.14058311682808,-0.139810383295336,-0.460385407079235,0.0561250807137162,0.0827244997807047,0.1213113373762
0.71528990525834,10.3332248608437,2.48097297239059,10.2026139884963,0.693357060277537,8.74155573717318,4.52686487271195,-3.01753554942346,-0.67538891844722,-0.704502440472206,0.15234976936269,-0.0266399169577802,0.135489855942508,0.101929982356266,0.341180890533973,-0.0539208161900646,-1.75505146296795,-2.09126492286989,-2.9757788967215,0.213157540654748,0.284512967055845,-0.252006436170936,-0.43098182463169,0.832865855856802,0.771439037889712,0.727176366172898,0.613269984187939,0.252823648900915,0.0950349445817107,0.230450778651118,0.638739187649179,0.609603796814749,0.0118016264938472,0.25501585977725,0.115191481241524,-0.204853200518334,-0.28574248866305,-0.319540045550236,0.0332738046231871,-0.0399819245208359,-0.226408111214932,-0.131366901346379,-0.593464663831208,0.214569272437807,-0.129692324126092,-0.349047676915141,-0.2734584442189,0.0634196421159388,-0.177983669061014,-0.226467873080125,0.960077159733929,-0.469275455414873,-1.52581040104125,-0.159128708232059,-1.29918129292671,-0.759146847878776,-2.11459283336513,-1.14649301152246,-2.03863014229273,-1.46386758922194,-1.0065473617004,0.303194704850068,-0.604460029807175,0.305843127317043,-1.05987797709781,-1.5711515419163,-0.757905972089755,-1.92228107037773,-1.4861350328294,-0.378894912204251,-1.98102854320754,0.0692497859314578,-0.556125842012785,-0.273977636542527,-0.706926988888098,0.0590840840211122,0.738560386345664,0.613037216637423,1.77817454535082,0.598023780205923,0.0499130051607981,1.38673995824056,0.37875456074255,-1.51124541695431,1.54877845688199,1.13990968680159,2.42828118786081,1.7622893827299,1.93871252792126,0.263854534414907,0.966627538789231,1.54226738596398,2.17974839745924,0.287343578180113,1.77814578933838,2.39704146279274,-0.891254882950641,2.08076813474201,2.07982547693837,1.23255447368619,1.46619521896548,1.491276555911,0.794982584605341,0.709362842078914,1.36956344247744,1.30448404738723,1.40533894925855,1.78717404788532,1.72488918261659,0.777665392269839,0.473643035757231,-0.848594541735689,1.45206573427837,-0.975038769743923,0.983477504074706,-0.50172730407094,0.0579075253941529,0.101044180945114,0.156570018595499
0.78552226627148,10.4643324086578,2.55171787500309,10.559731413337,0.657551706340566,9.25796995112944,5.2948313777965,-2.91499866152859,-1.10033542579947,-0.676326360676327,-0.141493816632895,-0.0884061357957524,0.391265519730378,-0.101854291684111,0.773680908291318,-0.342871805172951,-1.99670051239746,-1.92479098658495,-2.34823654449361,0.291709011363627,-0.165635217366846,-0.257928637908671,-0.26509108439933,0.830079241227912,0.905663862202314,0.730176290260493,0.525841602670262,0.300855793989118,0.246408082820654,0.22834389175592,0.552182594406087,0.623968564408855,0.11761678330577,0.309289965423575,0.158041734784295,-0.142536854189411,-0.128648852342184,-0.325075303871701,0.0878169463521274,0.0596102213375875,-0.159177161843395,-0.126573273215319,-0.367117953818694,0.388071669866566,-0.134341340066536,-0.345217662134623,-0.141576058340737,0.186724460142615,-0.145120930332032,-0.127343074605973,-0.0121603630665366,-0.502696475422029,-1.63818858444565,-0.14826985659143,-0.361771759262314,-0.151521543242602,-1.00811080079282,-0.986853367716048,-2.5372762944482,-2.335558934017,-1.94998434062564,-0.657440203672357,-0.514011956649398,-0.10915294534964,-0.559784158196219,-1.40547158274695,-0.653357207818024,-1.47461314521568,-0.92168473835528,-0.501499713946357,-1.24664311912519,-0.0934574178875529,-0.783233748043685,-0.41114616309585,-1.11006870858954,0.327311197394749,0.513902494511768,0.340459960867157,1.35397467527509,0.764439856540411,-0.252236989379329,1.30702941455471,-0.290011132270296,0.145335131337578,1.31467596283116,1.15803156863902,2.21679724346531,1.60884977244664,1.77177000753137,0.481671665252561,0.995580095700808,1.20778787855646,2.03379811561945,0.288965826368031,1.58165083062782,2.13288991265994,-0.461321556366235,1.68672814987181,1.87468003994201,1.10652970062024,1.39782211494167,1.1575024027892,0.410255913246058,0.591246441773867,1.06049215868992,0.923660853031802,1.64077909104391,1.5717195882844,1.21243183261902,-0.165210151791239,0.964823123024345,-0.549075159815963,1.61843925218938,0.181967404419488,-1.12713718673522,-0.345103333467782,0.05099931470157,0.0905225522139107,0.125308408002113
0.695368527888579,10.3021936754613,2.48824996821844,10.5603897079906,0.662867126596628,9.59435129531962,5.67966585925628,-2.89218600074433,-1.04912036174849,-0.565788820668763,0.0739585625674231,0.00297476600377422,0.463184735500136,0.0956369691395338,0.621983403273815,-0.58321698178719,-2.09311627745142,-1.8467021988315,-2.16519537310526,0.000820863487762225,0.100401424162509,-0.103817863845599,-0.304611166283591,0.849305223028727,0.871928258411311,0.706734784471953,0.661044844894722,0.334214687262941,0.224743374826504,0.347996585087438,0.602810446311951,0.60322870638641,0.220050126419935,0.432045006879878,0.245864583868482,0.0451422372200767,0.00253710291643294,-0.232672031806194,0.200328066261571,0.157379447004324,-0.0212829806628623,0.102553419506876,-0.186416034606147,0.354751655836914,0.0774538467918031,-0.0879136919467118,0.00865861627975661,0.267883690255369,0.11693073192232,0.00935120751514873,-0.426226539649848,-0.815353349927197,-0.25076929313191,-0.148427308981738,-0.563781372473146,-0.560108162411025,-0.818605948318408,-1.05645161827287,-1.91463150428385,-2.03092434894399,-1.40743707151871,-0.498747560947727,0.307876364508775,-0.366968799708873,-0.663250503643376,-1.8427158348963,-0.573704509239105,-2.32916432485689,-1.70148978641954,-0.142702802558835,-1.34109887264117,-1.35692627250844,-0.628791125990695,0.0383557362433518,-1.4309317256852,0.873264286260365,1.13162318023422,-0.214758002985423,1.49430414155236,0.124538583908354,0.103442072981107,1.20576656629935,-0.102643534820078,0.575351389670885,1.25856214973005,0.923202516349367,2.30909617400491,1.74852152600965,1.62199762019242,0.373824205224182,0.979210304826006,0.922991860367159,2.00074840936248,0.0301228465742795,1.65424969096427,2.00113586436319,-0.327463773093982,1.52982440080557,1.83727962589786,1.15772983042997,1.31348385210859,1.26397952059597,0.415648062971549,0.561622126550532,0.850168827046234,0.839885265118141,0.914589041802884,1.65325599414706,1.34946239353117,-0.454886213775378,0.551123988226587,-0.31012006411266,0.425358272679798,0.565454481909011,-0.965682325703195,-0.131692024791778,0.0582022123559277,0.110426267694443,0.122768985245035
0.911163957653609,10.1805774114869,2.50088047973056,10.5083543778487,0.681067158307913,9.52669615587925,5.40932870522203,-3.02294054798798,-1.14976720335092,-0.522283927846377,-0.178115267172732,-0.00453716617777467,-0.503224068594166,0.0661892975905047,0.00971528112922293,-0.186834023593931,-1.63375952246521,-1.55305767515071,-1.84404214956384,0.383260865046696,0.34854931250578,-0.29505462814361,0.0718767963348323,0.777014959847218,0.783877652229766,0.801144571097371,0.724513742533798,0.239492808413178,0.190158969100828,0.27711052983649,0.607349035801901,0.501906082468146,0.151328489439766,0.32630597834331,0.0832166269415158,0.01714691840826,0.0235162883280768,-0.182539051999685,0.0272341576531669,0.154982589257566,-0.0319304259478699,-0.0668492242518699,-0.332695045186457,0.224514303921007,-0.108126159911498,-0.2320372483392,-0.222392437033882,0.18843258780768,-0.0235510376398551,-0.0210065620697293,-0.170911864210337,-1.25554005210901,-1.16593880242858,-0.536631218354259,-0.249658949708168,-1.00473221560478,-0.78753329228052,-0.719512299681289,-1.2236195047416,-1.83533854612059,-1.57657588067464,-0.133472869162334,0.164864783388786,-0.441971075116601,-1.05994019320636,-2.02661332313214,-0.567486502712226,-2.20183899988356,-1.28127655648486,0.337332516342935,-2.00528925283086,-1.70651509266468,-0.582895035093109,-0.588102645333834,-0.862155930551634,0.15356135446555,0.93582145201321,0.468962330094765,0.913675685645842,0.815204329798686,-0.271183166590422,0.414904088181117,0.567940539939354,0.147624285335674,1.15969493380121,0.893592444825099,2.18529281235795,1.67434784720244,1.51882429625233,0.260077225939842,0.881338405319493,0.948122961377486,1.80801790120524,0.434014226060167,1.51641686853498,2.06976482500285,-0.699792638082126,1.64176121392553,1.6145713425251,1.1890333645731,1.08256447388543,1.51574106816398,-0.001483480792416,0.615580848267728,0.627809584999564,0.393403899807442,1.35864427797818,1.48136203147369,0.703432580545485,-0.936687642802843,0.815775743956554,0.677961750831679,-0.0263269363854484,1.56867350811888,-0.698776744855575,-0.3625938147372,0.0374138031720682,0.105438289751189,0.122273223765786
0.895786293786096,10.0545777157766,2.51692017790051,10.3016199370876,0.72924076724292,9.06736656291501,4.48505110619456,-3.1275226068625,-0.357597975919823,-0.599050327943401,-0.285301704225352,0.239677963829138,0.228939274902801,0.0696280070120352,0.912095706318663,-0.515179871693409,-1.71384826278132,-1.43074324412047,-1.83844100798516,0.252615057701325,-0.485766112415014,-0.434476355320763,-0.0260536068958306,0.747391736702252,0.77179208857693,0.828734187959753,0.632436198889552,0.435694421145515,0.317861658262386,0.403056725871672,0.562583245647129,0.502925027231864,0.20411322345428,0.233362458867262,0.193443693756171,-0.178446043632521,-0.16242159907979,-0.285695205895321,0.00648396043032662,0.180042604216942,-0.0302783063923524,-0.121003229578573,-0.420654395365052,0.152972368840626,-0.191589633329738,-0.184450920458177,-0.121425388050994,0.125792639037552,-0.0289149924502894,-0.06610608860945,-0.329107881846475,-1.44148193473918,0.00626293201151285,0.200050485838865,-1.8415899115156,-0.91249672888293,-0.474788401803639,0.245684520319081,-1.76650550792862,-1.4258016898415,-0.890878806323256,-0.126136543223229,-0.74137532091315,-0.709698056947655,-1.52479587559358,-2.25958407627992,-0.360370779186708,-1.41213579816362,-1.11634443775651,-0.317586471197634,-1.33592650432512,-1.29763214767094,-0.326470969111444,-0.231710772881764,-1.0214703613729,0.0357299039047838,0.866791267957323,0.54475587208039,1.02885187029148,0.930558417056567,-0.0369505245221511,-0.548294639419188,1.55532467209526,-0.818241788016406,1.4914510810436,0.153219504188492,2.37932210471248,1.6519859004441,1.65674474746662,0.610295002553142,1.18535313394001,1.06347143571659,2.05899715540141,0.096513063795312,1.4517728158847,2.28199457976407,-0.890532962573452,1.75128184541806,1.70273498095256,1.32345296315281,1.37309366471387,1.49290094825837,0.369890728010102,0.209843964154285,0.660971561270411,0.625862905120481,1.32718934946427,1.05278155654091,1.59911257248405,-0.356156934225959,2.01794218271288,0.0618856865309567,0.667742510376835,-0.117289033127772,0.425832502505335,-0.577910692403118,0.0598996459093198,0.129476678537072,0.122441930986049
