"","year","length","value","groups","Length","Year","eff_N","N_tmp"
"1059",2019,23,1.3184e-05,"pred","23","2019",192.073,81.5275
"1060",2019,24,2.23927e-05,"pred","24","2019",192.073,81.5275
"1061",2019,25,3.732e-05,"pred","25","2019",192.073,81.5275
"1062",2019,26,5.94651e-05,"pred","26","2019",192.073,81.5275
"1063",2019,27,9.21203e-05,"pred","27","2019",192.073,81.5275
"1064",2019,28,0.00013974,"pred","28","2019",192.073,81.5275
"1065",2019,29,0.000218908,"pred","29","2019",192.073,81.5275
"1066",2019,30,0.000342993,"pred","30","2019",192.073,81.5275
"1067",2019,31,0.000565229,"pred","31","2019",192.073,81.5275
"1068",2019,32,0.000983113,"pred","32","2019",192.073,81.5275
"1069",2019,33,0.00179194,"pred","33","2019",192.073,81.5275
"1070",2019,34,0.00335725,"pred","34","2019",192.073,81.5275
"1071",2019,35,0.00618628,"pred","35","2019",192.073,81.5275
"1072",2019,36,0.010756,"pred","36","2019",192.073,81.5275
"1073",2019,37,0.0173922,"pred","37","2019",192.073,81.5275
"1074",2019,38,0.0261358,"pred","38","2019",192.073,81.5275
"1075",2019,39,0.0367082,"pred","39","2019",192.073,81.5275
"1076",2019,40,0.0485311,"pred","40","2019",192.073,81.5275
"1077",2019,41,0.0605862,"pred","41","2019",192.073,81.5275
"1078",2019,42,0.0719134,"pred","42","2019",192.073,81.5275
"1079",2019,43,0.0820123,"pred","43","2019",192.073,81.5275
"1080",2019,44,0.091043,"pred","44","2019",192.073,81.5275
"1081",2019,45,0.098544,"pred","45","2019",192.073,81.5275
"1082",2019,46,0.102341,"pred","46","2019",192.073,81.5275
"1083",2019,47,0.0989072,"pred","47","2019",192.073,81.5275
"1084",2019,48,0.0862594,"pred","48","2019",192.073,81.5275
"1085",2019,49,0.0662542,"pred","49","2019",192.073,81.5275
"1086",2019,50,0.0440523,"pred","50","2019",192.073,81.5275
"1087",2019,51,0.0250929,"pred","51","2019",192.073,81.5275
"1088",2019,52,0.0196452,"pred","52","2019",192.073,81.5275
"1089",2021,21,6.45896e-06,"pred","21","2021",637.194,74.2844
"1090",2021,22,5.25655e-06,"pred","22","2021",637.194,74.2844
"1091",2021,23,7.68675e-06,"pred","23","2021",637.194,74.2844
"1092",2021,24,1.08894e-05,"pred","24","2021",637.194,74.2844
"1093",2021,25,1.56915e-05,"pred","25","2021",637.194,74.2844
"1094",2021,26,2.30321e-05,"pred","26","2021",637.194,74.2844
"1095",2021,27,3.58712e-05,"pred","27","2021",637.194,74.2844
"1096",2021,28,5.85475e-05,"pred","28","2021",637.194,74.2844
"1097",2021,29,0.000106103,"pred","29","2021",637.194,74.2844
"1098",2021,30,0.000197485,"pred","30","2021",637.194,74.2844
"1099",2021,31,0.000374756,"pred","31","2021",637.194,74.2844
"1100",2021,32,0.000707163,"pred","32","2021",637.194,74.2844
"1101",2021,33,0.00127757,"pred","33","2021",637.194,74.2844
"1102",2021,34,0.00228134,"pred","34","2021",637.194,74.2844
"1103",2021,35,0.00408804,"pred","35","2021",637.194,74.2844
"1104",2021,36,0.00723248,"pred","36","2021",637.194,74.2844
"1105",2021,37,0.0125713,"pred","37","2021",637.194,74.2844
"1106",2021,38,0.021005,"pred","38","2021",637.194,74.2844
"1107",2021,39,0.0329644,"pred","39","2021",637.194,74.2844
"1108",2021,40,0.0478149,"pred","40","2021",637.194,74.2844
"1109",2021,41,0.0637278,"pred","41","2021",637.194,74.2844
"1110",2021,42,0.0784692,"pred","42","2021",637.194,74.2844
"1111",2021,43,0.0904063,"pred","43","2021",637.194,74.2844
"1112",2021,44,0.0989952,"pred","44","2021",637.194,74.2844
"1113",2021,45,0.103895,"pred","45","2021",637.194,74.2844
"1114",2021,46,0.104015,"pred","46","2021",637.194,74.2844
"1115",2021,47,0.0974353,"pred","47","2021",637.194,74.2844
"1116",2021,48,0.0833043,"pred","48","2021",637.194,74.2844
"1117",2021,49,0.0634402,"pred","49","2021",637.194,74.2844
"1118",2021,50,0.0421853,"pred","50","2021",637.194,74.2844
"1119",2021,51,0.0241638,"pred","51","2021",637.194,74.2844
"1120",2021,52,0.0191783,"pred","52","2021",637.194,74.2844
"1121",2023,21,8.02919e-06,"pred","21","2023",872.222,100
"1122",2023,22,6.37104e-06,"pred","22","2023",872.222,100
"1123",2023,23,9.03015e-06,"pred","23","2023",872.222,100
"1124",2023,24,1.2258e-05,"pred","24","2023",872.222,100
"1125",2023,25,1.67199e-05,"pred","25","2023",872.222,100
"1126",2023,26,2.31013e-05,"pred","26","2023",872.222,100
"1127",2023,27,3.26578e-05,"pred","27","2023",872.222,100
"1128",2023,28,4.6791e-05,"pred","28","2023",872.222,100
"1129",2023,29,7.13841e-05,"pred","29","2023",872.222,100
"1130",2023,30,0.000111816,"pred","30","2023",872.222,100
"1131",2023,31,0.000191047,"pred","31","2023",872.222,100
"1132",2023,32,0.00035441,"pred","32","2023",872.222,100
"1133",2023,33,0.000686789,"pred","33","2023",872.222,100
"1134",2023,34,0.00138216,"pred","34","2023",872.222,100
"1135",2023,35,0.00277643,"pred","35","2023",872.222,100
"1136",2023,36,0.0052947,"pred","36","2023",872.222,100
"1137",2023,37,0.00949069,"pred","37","2023",872.222,100
"1138",2023,38,0.0159692,"pred","38","2023",872.222,100
"1139",2023,39,0.0253115,"pred","39","2023",872.222,100
"1140",2023,40,0.03794,"pred","40","2023",872.222,100
"1141",2023,41,0.0537302,"pred","41","2023",872.222,100
"1142",2023,42,0.0716538,"pred","42","2023",872.222,100
"1143",2023,43,0.0894941,"pred","43","2023",872.222,100
"1144",2023,44,0.104414,"pred","44","2023",872.222,100
"1145",2023,45,0.113556,"pred","45","2023",872.222,100
"1146",2023,46,0.114666,"pred","46","2023",872.222,100
"1147",2023,47,0.106463,"pred","47","2023",872.222,100
"1148",2023,48,0.0895942,"pred","48","2023",872.222,100
"1149",2023,49,0.067234,"pred","49","2023",872.222,100
"1150",2023,50,0.044239,"pred","50","2023",872.222,100
"1151",2023,51,0.0252005,"pred","51","2023",872.222,100
"1152",2023,52,0.0200206,"pred","52","2023",872.222,100
