"","year","age","value","groups","Age","Year","eff_N","N_tmp"
"611",2005,20,0.0330506,"pred","20","2005",219.38,93.7263
"612",2005,21,0.0205502,"pred","21","2005",219.38,93.7263
"613",2005,22,0.0110151,"pred","22","2005",219.38,93.7263
"614",2005,23,0.00680555,"pred","23","2005",219.38,93.7263
"615",2005,24,0.00671083,"pred","24","2005",219.38,93.7263
"616",2005,25,0.00694729,"pred","25","2005",219.38,93.7263
"617",2005,26,0.00691432,"pred","26","2005",219.38,93.7263
"618",2005,27,0.00720363,"pred","27","2005",219.38,93.7263
"619",2005,28,0.00671121,"pred","28","2005",219.38,93.7263
"620",2005,29,0.00506604,"pred","29","2005",219.38,93.7263
"621",2005,30,0.021021,"pred","30","2005",219.38,93.7263
"622",2007,4,0.00339141,"pred","4","2007",120.791,100
"623",2007,5,0.0056613,"pred","5","2007",120.791,100
"624",2007,6,0.0183497,"pred","6","2007",120.791,100
"625",2007,7,0.0295809,"pred","7","2007",120.791,100
"626",2007,8,0.037282,"pred","8","2007",120.791,100
"627",2007,9,0.0875298,"pred","9","2007",120.791,100
"628",2007,10,0.08352,"pred","10","2007",120.791,100
"629",2007,11,0.051043,"pred","11","2007",120.791,100
"630",2007,12,0.133081,"pred","12","2007",120.791,100
"631",2007,13,0.080709,"pred","13","2007",120.791,100
"632",2007,14,0.0493015,"pred","14","2007",120.791,100
"633",2007,15,0.0846671,"pred","15","2007",120.791,100
"634",2007,16,0.0508561,"pred","16","2007",120.791,100
"635",2007,17,0.0347349,"pred","17","2007",120.791,100
"636",2007,18,0.026413,"pred","18","2007",120.791,100
"637",2007,19,0.0375027,"pred","19","2007",120.791,100
"638",2007,20,0.0449893,"pred","20","2007",120.791,100
"639",2007,21,0.041727,"pred","21","2007",120.791,100
"640",2007,22,0.0253096,"pred","22","2007",120.791,100
"641",2007,23,0.0153369,"pred","23","2007",120.791,100
"642",2007,24,0.0084706,"pred","24","2007",120.791,100
"643",2007,25,0.00521992,"pred","25","2007",120.791,100
"644",2007,26,0.00503252,"pred","26","2007",120.791,100
"645",2007,27,0.00518474,"pred","27","2007",120.791,100
"646",2007,28,0.00519509,"pred","28","2007",120.791,100
"647",2007,29,0.00536128,"pred","29","2007",120.791,100
"648",2007,30,0.0245544,"pred","30","2007",120.791,100
"649",2009,4,0.00443899,"pred","4","2009",74.432,82.3821
"650",2009,5,0.00614249,"pred","5","2009",74.432,82.3821
"651",2009,6,0.0092735,"pred","6","2009",74.432,82.3821
"652",2009,7,0.0152498,"pred","7","2009",74.432,82.3821
"653",2009,8,0.0417907,"pred","8","2009",74.432,82.3821
"654",2009,9,0.0576473,"pred","9","2009",74.432,82.3821
"655",2009,10,0.0620073,"pred","10","2009",74.432,82.3821
"656",2009,11,0.112273,"pred","11","2009",74.432,82.3821
"657",2009,12,0.0921648,"pred","12","2009",74.432,82.3821
"658",2009,13,0.0540281,"pred","13","2009",74.432,82.3821
"659",2009,14,0.109443,"pred","14","2009",74.432,82.3821
"660",2009,15,0.0686378,"pred","15","2009",74.432,82.3821
"661",2009,16,0.04213,"pred","16","2009",74.432,82.3821
"662",2009,17,0.0634788,"pred","17","2009",74.432,82.3821
"663",2009,18,0.0409451,"pred","18","2009",74.432,82.3821
"664",2009,19,0.0268283,"pred","19","2009",74.432,82.3821
"665",2009,20,0.0212756,"pred","20","2009",74.432,82.3821
"666",2009,21,0.0287236,"pred","21","2009",74.432,82.3821
"667",2009,22,0.0344457,"pred","22","2009",74.432,82.3821
"668",2009,23,0.0316077,"pred","23","2009",74.432,82.3821
"669",2009,24,0.0198596,"pred","24","2009",74.432,82.3821
"670",2009,25,0.0118556,"pred","25","2009",74.432,82.3821
"671",2009,26,0.00668924,"pred","26","2009",74.432,82.3821
"672",2009,27,0.00413789,"pred","27","2009",74.432,82.3821
"673",2009,28,0.00388742,"pred","28","2009",74.432,82.3821
"674",2009,29,0.0039972,"pred","29","2009",74.432,82.3821
"675",2009,30,0.0270677,"pred","30","2009",74.432,82.3821
"676",2011,4,0.00839916,"pred","4","2011",262.367,79.6908
"677",2011,5,0.00870108,"pred","5","2011",262.367,79.6908
"678",2011,6,0.0123746,"pred","6","2011",262.367,79.6908
"679",2011,7,0.0162072,"pred","7","2011",262.367,79.6908
"680",2011,8,0.021828,"pred","8","2011",262.367,79.6908
"681",2011,9,0.03148,"pred","9","2011",262.367,79.6908
"682",2011,10,0.0680977,"pred","10","2011",262.367,79.6908
"683",2011,11,0.0779714,"pred","11","2011",262.367,79.6908
"684",2011,12,0.0723126,"pred","12","2011",262.367,79.6908
"685",2011,13,0.107807,"pred","13","2011",262.367,79.6908
"686",2011,14,0.0836143,"pred","14","2011",262.367,79.6908
"687",2011,15,0.0507722,"pred","15","2011",262.367,79.6908
"688",2011,16,0.0866915,"pred","16","2011",262.367,79.6908
"689",2011,17,0.0573979,"pred","17","2011",262.367,79.6908
"690",2011,18,0.0361373,"pred","18","2011",262.367,79.6908
"691",2011,19,0.0491427,"pred","19","2011",262.367,79.6908
"692",2011,20,0.0337113,"pred","20","2011",262.367,79.6908
"693",2011,21,0.0216611,"pred","21","2011",262.367,79.6908
"694",2011,22,0.0176951,"pred","22","2011",262.367,79.6908
"695",2011,23,0.0229459,"pred","23","2011",262.367,79.6908
"696",2011,24,0.0273893,"pred","24","2011",262.367,79.6908
"697",2011,25,0.0249588,"pred","25","2011",262.367,79.6908
"698",2011,26,0.0161608,"pred","26","2011",262.367,79.6908
"699",2011,27,0.00959047,"pred","27","2011",262.367,79.6908
"700",2011,28,0.00548281,"pred","28","2011",262.367,79.6908
"701",2011,29,0.00342792,"pred","29","2011",262.367,79.6908
"702",2011,30,0.028066,"pred","30","2011",262.367,79.6908
"703",2013,4,0.00592671,"pred","4","2013",139.819,86.3903
"704",2013,5,0.0123051,"pred","5","2013",139.819,86.3903
"705",2013,6,0.0234914,"pred","6","2013",139.819,86.3903
"706",2013,7,0.0235384,"pred","7","2013",139.819,86.3903
"707",2013,8,0.0296272,"pred","8","2013",139.819,86.3903
"708",2013,9,0.0333727,"pred","9","2013",139.819,86.3903
"709",2013,10,0.0370197,"pred","10","2013",139.819,86.3903
"710",2013,11,0.0440877,"pred","11","2013",139.819,86.3903
"711",2013,12,0.0764786,"pred","12","2013",139.819,86.3903
"712",2013,13,0.0781613,"pred","13","2013",139.819,86.3903
"713",2013,14,0.068634,"pred","14","2013",139.819,86.3903
"714",2013,15,0.0916483,"pred","15","2013",139.819,86.3903
"715",2013,16,0.0707624,"pred","16","2013",139.819,86.3903
"716",2013,17,0.0455069,"pred","17","2013",139.819,86.3903
"717",2013,18,0.0684867,"pred","18","2013",139.819,86.3903
"718",2013,19,0.0478507,"pred","19","2013",139.819,86.3903
"719",2013,20,0.0310564,"pred","20","2013",139.819,86.3903
"720",2013,21,0.0387827,"pred","21","2013",139.819,86.3903
"721",2013,22,0.0279577,"pred","22","2013",139.819,86.3903
"722",2013,23,0.0178873,"pred","23","2013",139.819,86.3903
"723",2013,24,0.0149025,"pred","24","2013",139.819,86.3903
"724",2013,25,0.0186815,"pred","25","2013",139.819,86.3903
"725",2013,26,0.0221221,"pred","26","2013",139.819,86.3903
"726",2013,27,0.020085,"pred","27","2013",139.819,86.3903
"727",2013,28,0.0133338,"pred","28","2013",139.819,86.3903
"728",2013,29,0.00792872,"pred","29","2013",139.819,86.3903
"729",2013,30,0.0303933,"pred","30","2013",139.819,86.3903
"730",2015,4,0.00402097,"pred","4","2015",171.415,86.2719
"731",2015,5,0.0206955,"pred","5","2015",171.415,86.2719
"732",2015,6,0.0169872,"pred","6","2015",171.415,86.2719
"733",2015,7,0.0323561,"pred","7","2015",171.415,86.2719
"734",2015,8,0.0538566,"pred","8","2015",171.415,86.2719
"735",2015,9,0.0476943,"pred","9","2015",171.415,86.2719
"736",2015,10,0.0489378,"pred","10","2015",171.415,86.2719
"737",2015,11,0.0453403,"pred","11","2015",171.415,86.2719
"738",2015,12,0.0418548,"pred","12","2015",171.415,86.2719
"739",2015,13,0.0440494,"pred","13","2015",171.415,86.2719
"740",2015,14,0.0670281,"pred","14","2015",171.415,86.2719
"741",2015,15,0.0661834,"pred","15","2015",171.415,86.2719
"742",2015,16,0.058172,"pred","16","2015",171.415,86.2719
"743",2015,17,0.0725588,"pred","17","2015",171.415,86.2719
"744",2015,18,0.0567357,"pred","18","2015",171.415,86.2719
"745",2015,19,0.0385646,"pred","19","2015",171.415,86.2719
"746",2015,20,0.0525259,"pred","20","2015",171.415,86.2719
"747",2015,21,0.0384985,"pred","21","2015",171.415,86.2719
"748",2015,22,0.0257405,"pred","22","2015",171.415,86.2719
"749",2015,23,0.0298882,"pred","23","2015",171.415,86.2719
"750",2015,24,0.0224155,"pred","24","2015",171.415,86.2719
"751",2015,25,0.0144322,"pred","25","2015",171.415,86.2719
"752",2015,26,0.0121703,"pred","26","2015",171.415,86.2719
"753",2015,27,0.0148266,"pred","27","2015",171.415,86.2719
"754",2015,28,0.0173587,"pred","28","2015",171.415,86.2719
"755",2015,29,0.0157516,"pred","29","2015",171.415,86.2719
"756",2015,30,0.0413783,"pred","30","2015",171.415,86.2719
"757",2017,4,0.00471896,"pred","4","2017",121.52,66.2307
"758",2017,5,0.00865573,"pred","5","2017",121.52,66.2307
"759",2017,6,0.0121062,"pred","6","2017",121.52,66.2307
"760",2017,7,0.0506697,"pred","7","2017",121.52,66.2307
"761",2017,8,0.0398733,"pred","8","2017",121.52,66.2307
"762",2017,9,0.0627079,"pred","9","2017",121.52,66.2307
"763",2017,10,0.0850517,"pred","10","2017",121.52,66.2307
"764",2017,11,0.0640522,"pred","11","2017",121.52,66.2307
"765",2017,12,0.0537429,"pred","12","2017",121.52,66.2307
"766",2017,13,0.0436372,"pred","13","2017",121.52,66.2307
"767",2017,14,0.0367019,"pred","14","2017",121.52,66.2307
"768",2017,15,0.0371714,"pred","15","2017",121.52,66.2307
"769",2017,16,0.052735,"pred","16","2017",121.52,66.2307
"770",2017,17,0.0519489,"pred","17","2017",121.52,66.2307
"771",2017,18,0.0464634,"pred","18","2017",121.52,66.2307
"772",2017,19,0.0551306,"pred","19","2017",121.52,66.2307
"773",2017,20,0.0438736,"pred","20","2017",121.52,66.2307
"774",2017,21,0.0312912,"pred","21","2017",121.52,66.2307
"775",2017,22,0.039238,"pred","22","2017",121.52,66.2307
"776",2017,23,0.0299512,"pred","23","2017",121.52,66.2307
"777",2017,24,0.0206133,"pred","24","2017",121.52,66.2307
"778",2017,25,0.0224668,"pred","25","2017",121.52,66.2307
"779",2017,26,0.0173756,"pred","26","2017",121.52,66.2307
"780",2017,27,0.0113545,"pred","27","2017",121.52,66.2307
"781",2017,28,0.00962178,"pred","28","2017",121.52,66.2307
"782",2017,29,0.0114512,"pred","29","2017",121.52,66.2307
"783",2017,30,0.057414,"pred","30","2017",121.52,66.2307
"784",2019,4,0.00165561,"pred","4","2019",155.417,93.3251
"785",2019,5,0.00730513,"pred","5","2019",155.417,93.3251
"786",2019,6,0.0127225,"pred","6","2019",155.417,93.3251
"787",2019,7,0.0214783,"pred","7","2019",155.417,93.3251
"788",2019,8,0.0294473,"pred","8","2019",155.417,93.3251
"789",2019,9,0.0939692,"pred","9","2019",155.417,93.3251
"790",2019,10,0.0663048,"pred","10","2019",155.417,93.3251
"791",2019,11,0.0812318,"pred","11","2019",155.417,93.3251
"792",2019,12,0.0915104,"pred","12","2019",155.417,93.3251
"793",2019,13,0.062825,"pred","13","2019",155.417,93.3251
"794",2019,14,0.0471632,"pred","14","2019",155.417,93.3251
"795",2019,15,0.0364258,"pred","15","2019",155.417,93.3251
"796",2019,16,0.0296916,"pred","16","2019",155.417,93.3251
"797",2019,17,0.0299751,"pred","17","2019",155.417,93.3251
"798",2019,18,0.0406283,"pred","18","2019",155.417,93.3251
"799",2019,19,0.0403082,"pred","19","2019",155.417,93.3251
"800",2019,20,0.0367766,"pred","20","2019",155.417,93.3251
"801",2019,21,0.0419122,"pred","21","2019",155.417,93.3251
"802",2019,22,0.0339525,"pred","22","2019",155.417,93.3251
"803",2019,23,0.0252002,"pred","23","2019",155.417,93.3251
"804",2019,24,0.0295052,"pred","24","2019",155.417,93.3251
"805",2019,25,0.0232743,"pred","25","2019",155.417,93.3251
"806",2019,26,0.0164699,"pred","26","2019",155.417,93.3251
"807",2019,27,0.0170085,"pred","27","2019",155.417,93.3251
"808",2019,28,0.0134501,"pred","28","2019",155.417,93.3251
"809",2019,29,0.00898205,"pred","29","2019",155.417,93.3251
"810",2019,30,0.0608446,"pred","30","2019",155.417,93.3251
"811",2021,4,0.00142774,"pred","4","2021",60.9862,96.9894
"812",2021,5,0.002753,"pred","5","2021",60.9862,96.9894
"813",2021,6,0.00492328,"pred","6","2021",60.9862,96.9894
"814",2021,7,0.0187394,"pred","7","2021",60.9862,96.9894
"815",2021,8,0.0295478,"pred","8","2021",60.9862,96.9894
"816",2021,9,0.0420426,"pred","9","2021",60.9862,96.9894
"817",2021,10,0.0503711,"pred","10","2021",60.9862,96.9894
"818",2021,11,0.12117,"pred","11","2021",60.9862,96.9894
"819",2021,12,0.0791151,"pred","12","2021",60.9862,96.9894
"820",2021,13,0.0801696,"pred","13","2021",60.9862,96.9894
"821",2021,14,0.0820048,"pred","14","2021",60.9862,96.9894
"822",2021,15,0.0553728,"pred","15","2021",60.9862,96.9894
"823",2021,16,0.0396552,"pred","16","2021",60.9862,96.9894
"824",2021,17,0.0301844,"pred","17","2021",60.9862,96.9894
"825",2021,18,0.0244182,"pred","18","2021",60.9862,96.9894
"826",2021,19,0.0247881,"pred","19","2021",60.9862,96.9894
"827",2021,20,0.0324406,"pred","20","2021",60.9862,96.9894
"828",2021,21,0.0324941,"pred","21","2021",60.9862,96.9894
"829",2021,22,0.0301733,"pred","22","2021",60.9862,96.9894
"830",2021,23,0.0332323,"pred","23","2021",60.9862,96.9894
"831",2021,24,0.0273909,"pred","24","2021",60.9862,96.9894
"832",2021,25,0.0210012,"pred","25","2021",60.9862,96.9894
"833",2021,26,0.0232301,"pred","26","2021",60.9862,96.9894
"834",2021,27,0.0188152,"pred","27","2021",60.9862,96.9894
"835",2021,28,0.0136589,"pred","28","2021",60.9862,96.9894
"836",2021,29,0.0134977,"pred","29","2021",60.9862,96.9894
"837",2021,30,0.0673984,"pred","30","2021",60.9862,96.9894
"838",2023,4,0.00181958,"pred","4","2023",126.484,79.7724
"839",2023,5,0.00287169,"pred","5","2023",126.484,79.7724
"840",2023,6,0.00420434,"pred","6","2023",126.484,79.7724
"841",2023,7,0.00750237,"pred","7","2023",126.484,79.7724
"842",2023,8,0.0127281,"pred","8","2023",126.484,79.7724
"843",2023,9,0.0385231,"pred","9","2023",126.484,79.7724
"844",2023,10,0.0512199,"pred","10","2023",126.484,79.7724
"845",2023,11,0.0593151,"pred","11","2023",126.484,79.7724
"846",2023,12,0.0623316,"pred","12","2023",126.484,79.7724
"847",2023,13,0.120312,"pred","13","2023",126.484,79.7724
"848",2023,14,0.0791886,"pred","14","2023",126.484,79.7724
"849",2023,15,0.0725064,"pred","15","2023",126.484,79.7724
"850",2023,16,0.0710947,"pred","16","2023",126.484,79.7724
"851",2023,17,0.0486223,"pred","17","2023",126.484,79.7724
"852",2023,18,0.0341226,"pred","18","2023",126.484,79.7724
"853",2023,19,0.0258696,"pred","19","2023",126.484,79.7724
"854",2023,20,0.0209615,"pred","20","2023",126.484,79.7724
"855",2023,21,0.0214048,"pred","21","2023",126.484,79.7724
"856",2023,22,0.0271765,"pred","22","2023",126.484,79.7724
"857",2023,23,0.0274847,"pred","23","2023",126.484,79.7724
"858",2023,24,0.0259091,"pred","24","2023",126.484,79.7724
"859",2023,25,0.0277082,"pred","25","2023",126.484,79.7724
"860",2023,26,0.0232132,"pred","26","2023",126.484,79.7724
"861",2023,27,0.0182867,"pred","27","2023",126.484,79.7724
"862",2023,28,0.0192769,"pred","28","2023",126.484,79.7724
"863",2023,29,0.0159737,"pred","29","2023",126.484,79.7724
"864",2023,30,0.0804019,"pred","30","2023",126.484,79.7724
