year,n_s,n_h,AA_Index,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1984,161,4,1,0,0,0,0.07504012361702349,0.28360362188268534,0.1154064332931875,0.142013151012887,0.1445322383474531,0.12105400077239088,0.05186081620435706,0.011329508137560505,0.04026405650969239,0.005826498001741533,0,0,0,0.001522272408134049,0,0,0,0,0.007547279812887204
1987,446,12,1,0,0,0,0.19170208792028556,0.003308949418581402,0.04731963618549767,0.15542460493584195,0.21263976781382482,0.10854247143106611,0.05715479800662071,0.03400552407137867,0.043439136957285726,0.014412362091550087,0.027207814527003455,0.011805916052564576,0.018474683160827416,0.009679652086412506,0.013666548952556664,0.0015688856937508763,0,0.004373707668289255,0.04527345302666261
1990,94,7,1,0.007498762516551896,0.005356240030556026,0.002598334680517479,0.0010161296097706222,0.0011442185503539655,0.006653719667756787,0.11521152010551666,0.13441916631140333,0.08568610052168049,0.11333528684902609,0.17128397747982327,0.1388781740469122,0.0423845020598505,0.01489293106506763,0.05499784207516431,0.03517900820536352,0.008698598052646602,0.019719622589591444,0.006757607167103514,0,0.0011715968444056244,0.03311666157093802
1993,445,42,1,0.00431989157843619,0.057660751253382776,0.09374455855399459,0.19423937944262634,0.08940607758836329,0.11941836372355193,0.030723199733044836,0.03206780909649794,0.019960367484795998,0.04810386261439736,0.021694464222443158,0.03874453014114863,0.04490985831058238,0.041586030729427105,0.016098503851973218,0.01547818891657722,0.009617732309840038,0.011343498251187255,0.008830188989103923,0.00916354128750874,0.014702008155677487,0.0781871937654397
1996,554,46,1,0.01264045876912331,0.007023110037151389,0.013452824979462005,0.003614934730998357,0.02497861598798368,0.04931520466220776,0.1881000595756305,0.1107551299084188,0.14757874192026035,0.04480979145523024,0.02949077099722698,0.03287321029149719,0.014818956711885644,0.018000766540924498,0.05174084330642451,0.041076568729800644,0.0446013625132286,0.018555645574892594,0.015746443577438634,0.022922896403351822,0.01064910243755147,0.09725456088931107
1999,174,24,1,6.03613940598326e-4,0.0012387952091533342,6.843575821746013e-4,0.056039439301263975,0.013420300350394264,0.04729500519296504,0.03319149284359142,0.11334286999957444,0.2699382032574925,0.12062483419817631,0.06436780686407503,0.02475883418711687,0.014952830722162072,0.0011100041924111156,0.0204983778565594,0.024584986783341634,0.04756826401436492,0.040326616210889545,0.023307243708831943,0.02040010192350864,0.005294864510103812,0.05645115715125081
2001,676,63,1,0.013783096287325124,0.006412104153458045,0.08118708103443052,0.07422575651835864,0.05238754123738848,0.18811727694045957,0.09536754753956782,0.09281667804731022,0.037276015658199595,0.06634612860604462,0.09862115125527214,0.06086212193426809,0.033930643016275505,0.01282606671972304,0.00862205158260636,0.0072701190053552,0.007782316810088741,0.0052421782225976045,0.0048240876717353795,0.015297863786181231,0.0034165221576555054,0.033385651815698504
2003,195,23,1,0.0017711662997903863,0.07199245681518089,0.11378393250819127,0.011304270760835117,0.28768149999616155,0.07315530849258836,0.01896442008653182,0.06390751176386981,0.03717667770127492,0.03464312196712477,0.01881152566525202,0.04420556013518197,0.0660388156971922,0.03332379851492849,0.01590915347284171,0.019794251137245516,0.0042059049083207735,0.015082237896459919,0,0.007769090659062739,0.0042059049083207735,0.056273390613644954
2005,461,82,1,0.005681589460448742,0.007959138372599199,0.0290483656114767,0.06015863355348257,0.0634092097523341,0.03839934098949161,0.10004454123908274,0.08859106161035457,0.058422684791632484,0.15010721671631408,0.06410590544779882,0.03389492822556823,0.03666664083797608,0.03433707506480014,0.03511248894541144,0.054961239335462854,0.037901349578063764,0.018982689630188,0.007540352376452365,0.0025174067832989797,0.005551501291847149,0.06660664038591536
