age,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
4,0.2206,0.1528,0.1761,0.1667,0.1297,0.0828,0.0435,0.0187,0.0066,0.0019,5e-4,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0049,0.0112,0.0282,0.059,0.102,0.1456,0.1719,0.1677,0.1352,0.0901,0.0496,0.0226,0.0085,0.0026,7e-4,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4
6,0,1e-4,6e-4,0.0022,0.0073,0.0196,0.0438,0.0815,0.1257,0.1611,0.1715,0.1516,0.1113,0.0679,0.0344,0.0144,0.005,0.0015,4e-4,1e-4,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,2e-4,7e-4,0.0028,0.0086,0.0222,0.0479,0.0863,0.1295,0.162,0.169,0.147,0.1066,0.0645,0.0325,0.0137,0.0048,0.0014,3e-4,1e-4,0,0,0,0,0,0,0,0,-1e-4
8,0,0,0,0,0,0,1e-4,4e-4,0.0017,0.0057,0.0157,0.0361,0.0694,0.1114,0.1497,0.1682,0.1581,0.1244,0.0818,0.045,0.0207,0.008,0.0026,7e-4,2e-4,0,0,0,0,0,0,1e-4
9,0,0,0,0,0,0,0,0,1e-4,5e-4,0.0018,0.0059,0.0159,0.0361,0.0689,0.1103,0.1481,0.1668,0.1576,0.1249,0.083,0.0463,0.0217,0.0085,0.0028,8e-4,2e-4,0,0,0,0,-2e-4
10,0,0,0,0,0,0,0,0,0,0,2e-4,8e-4,0.0028,0.0084,0.0213,0.0454,0.0814,0.1227,0.1556,0.1658,0.1486,0.112,0.071,0.0378,0.017,0.0064,0.002,5e-4,1e-4,0,0,2e-4
11,0,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.0018,0.0057,0.0152,0.0344,0.0657,0.1057,0.1434,0.1639,0.1579,0.1281,0.0877,0.0506,0.0246,0.0101,0.0035,0.001,2e-4,1e-4,-2e-4
12,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,4e-4,0.0015,0.0048,0.0132,0.0305,0.0596,0.0983,0.1369,0.1611,0.1601,0.1343,0.0951,0.0569,0.0288,0.0123,0.0044,0.0013,3e-4,1e-4
13,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,4e-4,0.0016,0.005,0.0136,0.0312,0.0604,0.0988,0.1369,0.1604,0.1591,0.1334,0.0947,0.0568,0.0288,0.0124,0.0045,0.0014,5e-4
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,6e-4,0.002,0.0062,0.0162,0.0358,0.0669,0.1058,0.142,0.1614,0.1554,0.1268,0.0877,0.0514,0.0255,0.0107,0.0038,0.0017
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,9e-4,0.003,0.0087,0.0214,0.0446,0.0787,0.1178,0.1498,0.1616,0.148,0.115,0.0758,0.0424,0.0201,0.0081,0.0039
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,4e-4,0.0016,0.005,0.0133,0.0301,0.0581,0.0953,0.1328,0.1572,0.1582,0.1353,0.0983,0.0607,0.0318,0.0142,0.0076
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,9e-4,0.003,0.0086,0.021,0.0435,0.0768,0.1153,0.1474,0.1603,0.1484,0.1168,0.0782,0.0446,0.0216,0.0134
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.0019,0.0059,0.0151,0.0333,0.0625,0.0998,0.1358,0.1575,0.1555,0.1308,0.0938,0.0572,0.0298,0.0205
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,4e-4,0.0013,0.0042,0.0114,0.0263,0.0517,0.0869,0.1245,0.1521,0.1584,0.1408,0.1067,0.0689,0.038,0.0283
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,2e-4,0.001,0.0032,0.0089,0.0213,0.0437,0.0764,0.1142,0.1457,0.1586,0.1475,0.117,0.0793,0.0459,0.037
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,7e-4,0.0025,0.0072,0.0178,0.0377,0.0681,0.1054,0.1392,0.1572,0.1517,0.1251,0.0882,0.0531,0.0459
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,6e-4,0.002,0.006,0.0152,0.0331,0.0616,0.0979,0.1332,0.155,0.1543,0.1313,0.0956,0.0596,0.0545
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.0017,0.0052,0.0134,0.0297,0.0564,0.0917,0.1278,0.1524,0.1556,0.136,0.1018,0.0652,0.0625
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,4e-4,0.0015,0.0045,0.012,0.027,0.0523,0.0867,0.1231,0.1498,0.1562,0.1395,0.1068,0.0701,0.07
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,4e-4,0.0013,0.0041,0.0109,0.025,0.049,0.0825,0.119,0.1473,0.1563,0.1422,0.1109,0.0742,0.0768
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,0.0012,0.0038,0.0101,0.0234,0.0464,0.0791,0.1156,0.145,0.156,0.1441,0.1142,0.0777,0.083
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,0.0011,0.0035,0.0095,0.0222,0.0444,0.0763,0.1127,0.1429,0.1556,0.1455,0.1169,0.0807,0.0883
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,0.001,0.0033,0.009,0.0212,0.0427,0.074,0.1102,0.141,0.1551,0.1466,0.1191,0.0831,0.0933
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,0.001,0.0032,0.0087,0.0204,0.0414,0.0721,0.1081,0.1394,0.1546,0.1474,0.1208,0.0852,0.0973
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,0.001,0.003,0.0084,0.0198,0.0403,0.0706,0.1064,0.138,0.154,0.1479,0.1222,0.0869,0.1011
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,2e-4,9e-4,0.003,0.0082,0.0193,0.0395,0.0694,0.105,0.1368,0.1535,0.1483,0.1233,0.0883,0.1042
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,2e-4,9e-4,0.0029,0.008,0.019,0.0388,0.0684,0.1038,0.1357,0.153,0.1485,0.1242,0.0895,0.107
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,2e-4,9e-4,0.0029,0.0079,0.0187,0.0382,0.0675,0.1028,0.1348,0.1525,0.1487,0.1249,0.0905,0.1094
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,2e-4,8e-4,0.0026,0.0074,0.0176,0.0364,0.0649,0.0999,0.1325,0.1515,0.1495,0.1273,0.0934,0.1159
