"YEAR","HAUL_DATE","SPECIES","FMP_AREA","GEAR_TYPE","EXTRAPOLATED_WEIGHT"
2018,2018-07-24,330,"GOA",1,1161.12
2018,2018-07-25,330,"GOA",1,26.33
2018,2018-07-26,330,"GOA",1,2257.62
2018,2018-07-26,330,"GOA",1,1535.05
2018,2018-07-26,330,"GOA",1,85.2
2018,2018-07-26,330,"GOA",1,3021.65
2018,2018-07-27,330,"GOA",1,1418.7
2018,2018-07-27,330,"GOA",1,1550.64
2018,2018-07-25,330,"GOA",1,134.99
2018,2018-07-25,330,"GOA",1,994.12
2018,2018-07-26,330,"GOA",1,1016.54
2018,2018-07-13,330,"GOA",1,294.4
2018,2018-07-14,330,"GOA",1,290.7
2018,2018-07-14,330,"GOA",1,285.21
2018,2018-07-14,330,"GOA",1,317.68
2018,2018-07-14,330,"GOA",1,296.57
2018,2018-07-15,330,"GOA",1,620.55
2018,2018-07-15,330,"GOA",1,129.09
2018,2018-07-18,330,"GOA",1,90.78
2018,2018-08-16,330,"GOA",1,5959.61
2018,2018-08-16,330,"GOA",1,5182.02
2018,2018-08-16,330,"GOA",1,1795.44
2018,2018-08-17,330,"GOA",1,2808.34
2018,2018-08-17,330,"GOA",1,3697.62
2018,2018-08-17,330,"GOA",1,5438.86
2018,2018-07-19,330,"GOA",1,89.16
2018,2018-07-19,330,"GOA",1,89.92
2018,2018-07-19,330,"GOA",1,91.75
2018,2018-07-22,330,"GOA",1,168.74
2018,2018-07-22,330,"GOA",1,140
2018,2018-07-22,330,"GOA",1,132.47
2018,2018-08-17,330,"GOA",1,4506.6
2018,2018-08-17,330,"GOA",1,5494.27
2018,2018-08-18,330,"GOA",1,4791.9
2018,2018-08-18,330,"GOA",1,6001.59
2018,2018-08-18,330,"GOA",1,5860.61
2018,2018-08-18,330,"GOA",1,6801.89
2018,2018-08-19,330,"GOA",1,859.56
2018,2018-08-19,330,"GOA",1,283.18
2018,2018-08-22,330,"GOA",1,147.75
2018,2018-08-23,330,"GOA",1,1883.92
2018,2018-08-24,330,"GOA",1,268.81
2018,2018-08-24,330,"GOA",1,339.77
2018,2018-08-24,330,"GOA",1,553.29
2018,2018-08-25,330,"GOA",1,269.73
2018,2018-08-25,330,"GOA",1,29.56
2018,2018-08-25,330,"GOA",1,126.72
2018,2018-07-27,330,"GOA",1,2346.4
2018,2018-07-27,330,"GOA",1,1694.46
2018,2018-07-27,330,"GOA",1,1355.12
2018,2018-07-27,330,"GOA",1,2505.46
2018,2018-07-28,330,"GOA",1,1103.26
2018,2018-07-28,330,"GOA",1,2831.22
2018,2018-07-28,330,"GOA",1,2943.39
2018,2018-07-28,330,"GOA",1,1958.26
2018,2018-07-28,330,"GOA",1,3646.02
2018,2018-07-29,330,"GOA",1,1328.88
2018,2018-07-29,330,"GOA",1,1907.57
2018,2018-07-29,330,"GOA",1,3349.77
2018,2018-07-29,330,"GOA",1,2273.7
2018,2018-07-29,330,"GOA",1,791.03
2018,2018-07-29,330,"GOA",1,84.04
2018,2018-07-29,330,"GOA",1,235.93
2018,2018-07-19,330,"GOA",1,2117.27
2018,2018-07-19,330,"GOA",1,4051.22
2018,2018-07-19,330,"GOA",1,4305.28
2018,2018-07-19,330,"GOA",1,6991.19
2018,2018-07-19,330,"GOA",1,1756.42
2018,2018-07-20,330,"GOA",1,942.25
2018,2018-07-20,330,"GOA",1,2780.04
2018,2018-07-20,330,"GOA",1,3672.49
2018,2018-07-20,330,"GOA",1,2542.73
2018,2018-07-20,330,"GOA",1,927.02
2018,2018-07-17,330,"GOA",1,56.06
2018,2018-07-18,330,"GOA",1,211.52
2018,2018-07-18,330,"GOA",1,187.03
2018,2018-07-18,330,"GOA",1,189.18
2018,2018-07-30,330,"GOA",1,5392.51
2018,2018-07-30,330,"GOA",1,2406.12
2018,2018-07-30,330,"GOA",1,252.02
2018,2018-07-30,330,"GOA",1,2199.44
2018,2018-07-30,330,"GOA",1,535.4
2018,2018-07-23,330,"GOA",1,5330.74
2018,2018-07-23,330,"GOA",1,1261.75
2018,2018-07-24,330,"GOA",1,1871.35
2018,2018-07-24,330,"GOA",1,111.72
2018,2018-07-24,330,"GOA",1,883.67
2018,2018-07-25,330,"GOA",1,675.38
2018,2018-08-08,330,"GOA",1,80.85
2018,2018-04-04,330,"GOA",1,70.17
2018,2018-07-20,330,"GOA",1,254.11
2018,2018-07-21,330,"GOA",1,445.46
2018,2018-08-06,330,"GOA",1,155.56
2018,2018-04-04,330,"GOA",1,61.77
2018,2018-04-07,330,"GOA",1,101.68
2018,2018-04-08,330,"GOA",1,10.83
2018,2018-07-25,330,"GOA",1,4249.85
2018,2018-08-01,330,"GOA",1,182.68
2018,2018-08-01,330,"GOA",1,266.89
2018,2018-08-01,330,"GOA",1,1765.62
2018,2018-08-18,330,"GOA",1,115.96
2018,2018-08-19,330,"GOA",1,57.64
2018,2018-08-20,330,"GOA",1,110.34
2018,2018-07-22,330,"GOA",1,832.53
2018,2018-07-23,330,"GOA",1,1157.49
2018,2018-07-23,330,"GOA",1,3331.61
2018,2018-07-22,330,"GOA",1,4296.64
2018,2018-08-04,330,"GOA",1,333.63
2018,2018-08-10,330,"GOA",1,175.89
2018,2018-08-10,330,"GOA",1,69.63
2018,2018-08-11,330,"GOA",1,103.61
2018,2018-08-11,330,"GOA",1,449.27
2018,2018-08-11,330,"GOA",1,376.07
2018,2018-08-05,330,"GOA",1,45.72
2018,2018-08-05,330,"GOA",1,158.93
2018,2018-07-27,330,"GOA",1,955.28
2018,2018-08-02,330,"GOA",1,2291.36
2018,2018-08-02,330,"GOA",1,2826.6
2018,2018-08-02,330,"GOA",1,1696.4
2018,2018-08-02,330,"GOA",1,3658.38
2018,2018-08-02,330,"GOA",1,829.61
2018,2018-08-02,330,"GOA",1,1311.84
2018,2018-08-02,330,"GOA",1,1763.08
2018,2018-08-03,330,"GOA",1,1865.65
2018,2018-04-12,330,"GOA",1,697.68
2018,2018-04-12,330,"GOA",1,4478.23
2018,2018-04-12,330,"GOA",1,421.04
2018,2018-04-13,330,"GOA",1,674.74
2018,2018-04-13,330,"GOA",1,20.75
2018,2018-07-27,330,"GOA",1,3235.17
2018,2018-07-27,330,"GOA",1,588.07
2018,2018-07-28,330,"GOA",1,39.43
2018,2018-07-28,330,"GOA",1,143.1
2018,2018-07-28,330,"GOA",1,53.22
2018,2018-07-28,330,"GOA",1,178.33
2018,2018-07-28,330,"GOA",1,140.52
2018,2018-07-29,330,"GOA",1,85.73
2018,2018-08-03,330,"GOA",1,2337.74
2018,2018-08-11,330,"GOA",1,81.16
2018,2018-08-03,330,"GOA",1,1973.41
2018,2018-08-03,330,"GOA",1,4909.47
2018,2018-08-04,330,"GOA",1,1488.62
2018,2018-08-04,330,"GOA",1,2182.22
2018,2018-08-04,330,"GOA",1,5621.05
2018,2018-08-04,330,"GOA",1,11260.22
2018,2018-08-04,330,"GOA",1,6691.54
2018,2018-08-07,330,"GOA",1,51.05
2018,2018-08-07,330,"GOA",1,102.6
2018,2018-10-25,330,"GOA",1,866.02
2018,2018-05-06,330,"GOA",1,219.02
2018,2018-05-09,330,"GOA",1,91.54
2018,2018-05-09,330,"GOA",1,77.17
2018,2018-05-12,330,"GOA",1,126.83
2018,2018-05-12,330,"GOA",1,51.94
2018,2018-05-12,330,"GOA",1,383.57
2018,2018-05-13,330,"GOA",1,587.99
2018,2018-08-08,330,"GOA",1,97.97
2018,2018-08-08,330,"GOA",1,50.89
2018,2018-08-10,330,"GOA",1,132.57
2018,2018-08-10,330,"GOA",1,532.28
2018,2018-08-12,330,"GOA",1,111.04
2018,2018-08-12,330,"GOA",1,475.5
2018,2018-08-28,330,"GOA",8,6.35
2018,2018-04-18,330,"GOA",1,692.52
2018,2018-06-14,330,"GOA",1,4622.75
2018,2018-06-14,330,"GOA",1,154.79
2018,2018-06-05,330,"GOA",1,1441.76
2018,2018-06-05,330,"GOA",1,4673.69
2018,2018-06-05,330,"GOA",1,123.12
2018,2018-06-05,330,"GOA",1,1950.67
2018,2018-06-03,330,"GOA",1,1566.38
2018,2018-06-03,330,"GOA",1,5336.47
2018,2018-06-03,330,"GOA",1,7216.31
2018,2018-06-03,330,"GOA",1,6606.47
2018,2018-06-04,330,"GOA",1,3214.55
2018,2018-06-04,330,"GOA",1,1898.04
2018,2018-06-04,330,"GOA",1,3753.04
2018,2018-06-04,330,"GOA",1,216.33
2018,2018-06-04,330,"GOA",1,300.23
2018,2018-07-25,330,"GOA",1,5984.66
2018,2018-07-26,330,"GOA",1,898.55
2018,2018-07-26,330,"GOA",1,101
2018,2018-06-09,330,"GOA",1,7783.38
2018,2018-06-09,330,"GOA",1,28647.75
2018,2018-06-09,330,"GOA",1,13527.86
2018,2018-06-13,330,"GOA",1,1838.65
2018,2018-06-13,330,"GOA",1,43.08
2018,2018-06-13,330,"GOA",1,14.25
2018,2018-06-13,330,"GOA",1,2010.35
2018,2018-04-22,330,"GOA",1,97.75
2018,2018-05-04,330,"GOA",1,135.39
2018,2018-05-06,330,"GOA",1,46.93
2018,2018-05-18,330,"GOA",1,456.45
2018,2018-03-24,330,"GOA",8,19.74
2018,2018-06-08,330,"GOA",1,4713.71
2018,2018-06-08,330,"GOA",1,121.81
2018,2018-06-08,330,"GOA",1,133.55
2018,2018-06-05,330,"GOA",1,336.52
2018,2018-06-07,330,"GOA",1,3926.88
2018,2018-06-07,330,"GOA",1,8749.99
2018,2018-06-07,330,"GOA",1,12906.52
2018,2018-06-08,330,"GOA",1,9425.34
2018,2018-06-08,330,"GOA",1,12332.76
2018,2018-06-08,330,"GOA",1,99.61
2018,2018-06-09,330,"GOA",1,2527.19
2018,2018-05-13,330,"GOA",1,14423.74
2018,2018-05-15,330,"GOA",1,1489.23
2018,2018-05-15,330,"GOA",1,2409.87
2018,2018-05-15,330,"GOA",1,693.76
2018,2018-05-16,330,"GOA",1,6755.14
2018,2018-05-16,330,"GOA",1,9660.32
2018,2018-05-17,330,"GOA",1,223.82
2018,2018-05-17,330,"GOA",1,8463.05
2018,2018-05-22,330,"GOA",1,8411.62
2018,2018-05-22,330,"GOA",1,4390.62
2018,2018-05-22,330,"GOA",1,2015.38
2018,2018-05-22,330,"GOA",1,6991.69
2018,2018-05-23,330,"GOA",1,4799.74
2018,2018-05-23,330,"GOA",1,4092.68
2018,2018-05-23,330,"GOA",1,3423.97
2018,2018-05-23,330,"GOA",1,899.01
2018,2018-05-24,330,"GOA",1,6104.23
2018,2018-05-24,330,"GOA",1,224.6
2018,2018-05-27,330,"GOA",1,5202.85
2018,2018-05-27,330,"GOA",1,18713.84
2018,2018-05-27,330,"GOA",1,5541.74
2018,2018-05-28,330,"GOA",1,3958.8
2018,2018-05-28,330,"GOA",1,9514.61
2018,2018-05-28,330,"GOA",1,5302.41
2018,2018-06-10,330,"GOA",1,107.08
2018,2018-06-11,330,"GOA",1,1686.59
2018,2018-06-11,330,"GOA",1,7502.14
2018,2018-06-11,330,"GOA",1,2198.99
2018,2018-05-30,330,"GOA",1,4795.39
2018,2018-05-31,330,"GOA",1,7638
2018,2018-05-31,330,"GOA",1,2131.28
2018,2018-06-01,330,"GOA",1,8469.71
2018,2018-06-01,330,"GOA",1,6093.94
2018,2018-06-01,330,"GOA",1,2781.18
2018,2018-06-01,330,"GOA",1,4908.83
2018,2018-06-04,330,"GOA",1,729.04
2018,2018-06-04,330,"GOA",1,273.91
2018,2018-06-04,330,"GOA",1,346.9
2018,2018-06-04,330,"GOA",1,290.85
2018,2018-06-05,330,"GOA",1,975.33
2018,2018-08-16,330,"GOA",2,16.78
2018,2018-05-09,330,"GOA",1,122.35
2018,2018-06-03,330,"GOA",1,1242.54
2018,2018-06-03,330,"GOA",1,6232.79
2018,2018-06-03,330,"GOA",1,123.5
2018,2018-06-05,330,"GOA",1,812.35
2018,2018-05-02,330,"GOA",1,896.51
2018,2018-05-02,330,"GOA",1,8477.52
2018,2018-05-02,330,"GOA",1,4847.58
2018,2018-05-02,330,"GOA",1,7930.95
2018,2018-08-17,330,"GOA",1,1246.15
2018,2018-08-17,330,"GOA",1,722.24
2018,2018-06-07,330,"GOA",1,5841.32
2018,2018-06-07,330,"GOA",1,3665.11
2018,2018-06-08,330,"GOA",1,2720.18
2018,2018-05-06,330,"GOA",1,587.53
2018,2018-05-06,330,"GOA",1,16324.89
2018,2018-05-06,330,"GOA",1,10254.19
2018,2018-05-06,330,"GOA",1,15399.9
2018,2018-05-06,330,"GOA",1,4195.04
2018,2018-05-06,330,"GOA",1,5913.68
2018,2018-05-13,330,"GOA",1,85.4
2018,2018-05-16,330,"GOA",1,120.41
2018,2018-07-31,330,"GOA",1,93.44
2018,2018-07-29,330,"GOA",1,2096.06
2018,2018-07-29,330,"GOA",1,2241.93
2018,2018-07-30,330,"GOA",1,18.29
2018,2018-05-19,330,"GOA",1,80.44
2018,2018-05-19,330,"GOA",1,114.77
2018,2018-05-03,330,"GOA",1,1689.51
2018,2018-08-20,330,"GOA",1,64.04
2018,2018-09-13,330,"GOA",1,612.61
2018,2018-09-13,330,"GOA",1,706.95
2018,2018-07-31,330,"GOA",1,936.01
2018,2018-07-31,330,"GOA",1,91.08
2018,2018-10-22,330,"GOA",2,46.81
2018,2018-10-24,330,"GOA",2,227.81
2018,2018-08-08,330,"GOA",8,57.62
2018,2018-08-09,330,"GOA",8,91.83
2018,2018-08-09,330,"GOA",8,92.61
2018,2018-08-09,330,"GOA",8,26.46
2018,2018-08-10,330,"GOA",8,31.49
2018,2018-08-10,330,"GOA",8,10.29
2018,2018-08-19,330,"GOA",8,4.72
2018,2018-06-01,330,"GOA",1,1280.74
2018,2018-05-27,330,"GOA",1,50.18
2018,2018-06-01,330,"GOA",1,1827.23
2018,2018-06-02,330,"GOA",1,101.69
2018,2018-06-02,330,"GOA",1,41.53
2018,2018-06-03,330,"GOA",1,245.82
2018,2018-06-05,330,"GOA",1,386.04
2018,2018-09-25,330,"GOA",2,77.78
2018,2018-10-30,330,"GOA",1,64.93
2018,2018-06-01,330,"GOA",8,26.99
2018,2018-05-28,330,"GOA",1,4161.5
2018,2018-05-25,330,"GOA",1,176.39
2018,2018-05-26,330,"GOA",1,46.64
2018,2018-05-28,330,"GOA",1,7241.85
2018,2018-05-28,330,"GOA",1,188.52
2018,2018-06-14,330,"GOA",1,8436.41
2018,2018-06-14,330,"GOA",1,132.14
2018,2018-06-14,330,"GOA",1,425.56
2018,2018-06-15,330,"GOA",1,256.95
2018,2018-04-04,330,"GOA",1,35.35
2018,2018-06-11,330,"GOA",1,102.17
2018,2018-05-28,330,"GOA",1,48.62
2018,2018-05-30,330,"GOA",1,60.54
2018,2018-05-30,330,"GOA",1,6.9
2018,2018-05-30,330,"GOA",1,118.01
2018,2018-06-03,330,"GOA",1,186.49
2018,2018-06-04,330,"GOA",1,47.23
2018,2018-06-04,330,"GOA",1,95.16
2018,2018-06-07,330,"GOA",1,2629.32
2018,2018-06-08,330,"GOA",1,163.84
2018,2018-06-12,330,"GOA",1,37.17
2018,2018-06-13,330,"GOA",1,5.38
2018,2018-06-14,330,"GOA",1,1036.17
2018,2018-05-26,330,"GOA",1,5694.39
2018,2018-05-26,330,"GOA",1,617.46
2018,2018-05-26,330,"GOA",1,447.85
2018,2018-05-26,330,"GOA",1,7577.52
2018,2018-05-26,330,"GOA",1,4097.06
2018,2018-05-27,330,"GOA",1,4040.01
2018,2018-05-27,330,"GOA",1,1899.34
2018,2018-07-02,330,"GOA",8,8.13
2018,2018-07-02,330,"GOA",8,19.13
2018,2018-05-09,330,"GOA",2,83.41
2018,2018-05-13,330,"GOA",1,398.15
2018,2018-05-13,330,"GOA",1,3000.37
2018,2018-05-14,330,"GOA",1,417.98
2018,2018-07-04,330,"GOA",8,14.35
2018,2018-05-27,330,"GOA",1,1555.5
2018,2018-05-27,330,"GOA",1,404.67
2018,2018-05-28,330,"GOA",1,4168.07
2018,2018-05-28,330,"GOA",1,5848.42
2018,2018-05-28,330,"GOA",1,199.83
2018,2018-05-28,330,"GOA",2,534.8
2018,2018-05-22,330,"GOA",1,4938.89
2018,2018-05-22,330,"GOA",1,1354.21
2018,2018-05-27,330,"GOA",1,31442.12
2018,2018-05-27,330,"GOA",1,18484.9
2018,2018-05-27,330,"GOA",1,427.82
2018,2018-05-28,330,"GOA",1,1508.29
2018,2018-05-28,330,"GOA",1,12573.77
2018,2018-05-31,330,"GOA",1,24863.22
2018,2018-05-31,330,"GOA",1,3085.39
2018,2018-06-03,330,"GOA",1,7828.57
2018,2018-06-03,330,"GOA",1,2833.68
2018,2018-06-04,330,"GOA",1,14786.76
2018,2018-06-04,330,"GOA",1,4926.25
2018,2018-06-04,330,"GOA",1,7960.53
2018,2018-06-04,330,"GOA",1,6170.56
2018,2018-05-06,330,"GOA",1,4517.78
2018,2018-05-06,330,"GOA",1,1216.16
2018,2018-05-06,330,"GOA",1,2699.39
2018,2018-05-31,330,"GOA",1,2336.88
2018,2018-05-31,330,"GOA",1,2622.16
2018,2018-05-06,330,"GOA",1,5729.19
2018,2018-05-06,330,"GOA",1,5478.1
2018,2018-05-06,330,"GOA",1,6740.89
2018,2018-05-06,330,"GOA",1,6046.82
2018,2018-05-24,330,"GOA",1,7910.32
2018,2018-05-24,330,"GOA",1,1894.74
2018,2018-05-24,330,"GOA",1,1121.65
2018,2018-06-01,330,"GOA",1,3722.91
2018,2018-06-01,330,"GOA",1,6238.51
2018,2018-06-01,330,"GOA",1,2258.23
2018,2018-06-02,330,"GOA",1,2405.91
2018,2018-06-02,330,"GOA",1,620.5
2018,2018-05-06,330,"GOA",1,4622.41
2018,2018-05-06,330,"GOA",1,9971.6
2018,2018-05-15,330,"GOA",1,211.14
2018,2018-05-05,330,"GOA",1,2461.49
2018,2018-05-05,330,"GOA",1,1405.83
2018,2018-05-06,330,"GOA",1,1556.19
2018,2018-05-06,330,"GOA",1,2486.14
2018,2018-05-06,330,"GOA",1,2485.57
2018,2018-05-11,330,"GOA",1,7924.54
2018,2018-05-12,330,"GOA",1,12800.22
2018,2018-05-12,330,"GOA",1,8535.51
2018,2018-05-12,330,"GOA",1,3018.06
2018,2018-05-13,330,"GOA",1,48.28
2018,2018-05-15,330,"GOA",1,3656.11
2018,2018-05-15,330,"GOA",1,7487
2018,2018-05-24,330,"GOA",1,10822.54
2018,2018-05-24,330,"GOA",1,10214.71
2018,2018-05-24,330,"GOA",1,5625.01
2018,2018-05-25,330,"GOA",1,8174.9
2018,2018-05-25,330,"GOA",1,1774.91
2018,2018-05-25,330,"GOA",1,10577.57
2018,2018-05-26,330,"GOA",1,3644.23
2018,2018-05-15,330,"GOA",1,50.82
2018,2018-05-16,330,"GOA",1,3442.39
2018,2018-05-16,330,"GOA",1,6609.7
2018,2018-05-16,330,"GOA",1,4819.71
2018,2018-05-26,330,"GOA",1,4554.22
2018,2018-05-28,330,"GOA",2,1155.66
2018,2018-05-28,330,"GOA",1,639.24
2018,2018-05-28,330,"GOA",1,1257.46
2018,2018-05-06,330,"GOA",1,2510.59
2018,2018-05-06,330,"GOA",1,23878.24
2018,2018-05-07,330,"GOA",1,14997.86
2018,2018-05-08,330,"GOA",1,439.31
2018,2018-05-08,330,"GOA",1,109.32
2018,2018-05-08,330,"GOA",1,578.22
2018,2018-05-12,330,"GOA",1,9869.71
2018,2018-05-12,330,"GOA",1,2000.9
2018,2018-05-12,330,"GOA",1,2848.71
2018,2018-05-12,330,"GOA",1,7449.57
2018,2018-05-13,330,"GOA",1,2792.26
2018,2018-09-20,330,"GOA",2,187.29
2018,2018-09-20,330,"GOA",2,146.98
2018,2018-05-15,330,"GOA",1,237.65
2018,2018-01-17,330,"GOA",6,27.08
2018,2018-05-19,330,"GOA",1,1326.13
2018,2018-05-19,330,"GOA",1,1050.64
2018,2018-05-06,330,"GOA",1,16092.13
2018,2018-05-09,330,"GOA",2,322.86
2018,2018-05-07,330,"GOA",1,4271.63
2018,2018-10-22,330,"GOA",1,415.12
2018,2018-09-07,330,"GOA",8,91.24
2018,2018-04-12,330,"GOA",1,32.08
2018,2018-10-10,330,"GOA",8,3.51
2018,2018-03-29,330,"GOA",8,6.65
2018,2018-05-16,330,"GOA",1,2685.99
2018,2018-05-16,330,"GOA",1,786.09
2018,2018-05-16,330,"GOA",1,204.85
2018,2018-05-17,330,"GOA",1,4878.59
2018,2018-05-17,330,"GOA",1,11648.32
2018,2018-05-18,330,"GOA",1,3336.87
2018,2018-11-04,330,"GOA",1,74.69
2018,2018-09-14,330,"GOA",1,940.13
2018,2018-09-15,330,"GOA",1,107.61
2018,2018-09-18,330,"GOA",1,66.72
2018,2018-09-18,330,"GOA",1,46.82
2018,2018-09-15,330,"GOA",1,126.42
2018,2018-09-15,330,"GOA",1,694.4
2018,2018-05-14,330,"GOA",1,1098.12
2018,2018-05-15,330,"GOA",1,425.51
2018,2018-09-18,330,"GOA",2,1592.17
2018,2018-09-22,330,"GOA",2,387.46
2018,2018-05-22,330,"GOA",1,1006.8
2018,2018-05-22,330,"GOA",1,359.4
2018,2018-05-22,330,"GOA",1,108.46
2018,2018-05-16,330,"GOA",1,9400.06
2018,2018-05-16,330,"GOA",1,474.46
2018,2018-05-23,330,"GOA",1,109.96
2018,2018-05-13,330,"GOA",1,12746.87
2018,2018-03-22,330,"GOA",1,1725.67
2018,2018-03-22,330,"GOA",1,2398.32
2018,2018-03-23,330,"GOA",1,343.97
2018,2018-08-21,330,"GOA",8,10.68
2018,2018-07-02,330,"GOA",1,133.55
2018,2018-10-04,330,"GOA",2,114.48
2019,2019-05-19,330,"GOA",1,3584.79
2019,2019-05-20,330,"GOA",1,647.32
2019,2019-05-04,330,"GOA",1,155.39
2019,2019-12-10,330,"GOA",1,435.15
2019,2019-07-01,330,"GOA",1,162.88
2019,2019-05-06,330,"GOA",8,36.04
2019,2019-05-06,330,"GOA",8,128.4
2019,2019-05-07,330,"GOA",8,21.63
2019,2019-06-09,330,"GOA",8,4.67
2019,2019-06-09,330,"GOA",8,14.02
2019,2019-06-18,330,"GOA",1,52.22
2019,2019-11-24,330,"GOA",1,30.6
2019,2019-11-24,330,"GOA",1,31.59
2019,2019-11-25,330,"GOA",1,806.46
2019,2019-11-25,330,"GOA",1,68.49
2019,2019-11-25,330,"GOA",1,113.69
2019,2019-11-25,330,"GOA",1,392.36
2019,2019-11-25,330,"GOA",1,38.95
2019,2019-11-26,330,"GOA",1,29.54
2019,2019-11-26,330,"GOA",1,57.39
2019,2019-11-26,330,"GOA",1,53.37
2019,2019-06-22,330,"GOA",1,40.32
2019,2019-06-24,330,"GOA",1,28.67
2019,2019-06-25,330,"GOA",1,626.17
2019,2019-06-26,330,"GOA",1,27.94
2019,2019-06-26,330,"GOA",1,254.97
2019,2019-07-15,330,"GOA",2,934.47
2019,2019-07-15,330,"GOA",2,88.56
2019,2019-07-15,330,"GOA",2,699.01
2019,2019-07-16,330,"GOA",2,48.22
2019,2019-07-16,330,"GOA",1,129.23
2019,2019-07-17,330,"GOA",2,128.58
2019,2019-07-17,330,"GOA",1,59.02
2019,2019-07-17,330,"GOA",1,88.94
2019,2019-07-20,330,"GOA",2,2093.46
2019,2019-06-26,330,"GOA",1,385.61
2019,2019-01-19,330,"GOA",6,7.01
2019,2019-06-26,330,"GOA",1,72.72
2019,2019-06-26,330,"GOA",1,146.96
2019,2019-06-27,330,"GOA",1,108.45
2019,2019-06-27,330,"GOA",1,76.93
2019,2019-06-27,330,"GOA",1,155.03
2019,2019-07-01,330,"GOA",2,54.67
2019,2019-07-03,330,"GOA",2,738.45
2019,2019-07-03,330,"GOA",2,123.23
2019,2019-07-04,330,"GOA",2,824.32
2019,2019-07-04,330,"GOA",2,99.11
2019,2019-07-04,330,"GOA",2,153.13
2019,2019-07-04,330,"GOA",2,64.58
2019,2019-07-05,330,"GOA",2,82.5
2019,2019-07-06,330,"GOA",2,41.3
2019,2019-07-06,330,"GOA",2,16.86
2019,2019-11-26,330,"GOA",1,183.33
2019,2019-11-26,330,"GOA",1,38.16
2019,2019-07-07,330,"GOA",2,338.91
2019,2019-07-07,330,"GOA",2,86.3
2019,2019-07-09,330,"GOA",2,9.3
2019,2019-07-11,330,"GOA",2,8.13
2019,2019-07-13,330,"GOA",2,16.5
2019,2019-07-13,330,"GOA",1,39.46
2019,2019-06-09,330,"GOA",1,35.23
2019,2019-06-09,330,"GOA",1,102.97
2019,2019-06-12,330,"GOA",1,58.87
2019,2019-06-12,330,"GOA",1,40.02
2019,2019-07-20,330,"GOA",2,739.34
2019,2019-07-21,330,"GOA",2,828.76
2019,2019-07-21,330,"GOA",2,370.42
2019,2019-07-21,330,"GOA",2,53.58
2019,2019-07-22,330,"GOA",2,129.68
2019,2019-07-23,330,"GOA",2,413.45
2019,2019-07-23,330,"GOA",2,701.19
2019,2019-07-24,330,"GOA",2,93.65
2019,2019-07-25,330,"GOA",2,369.83
2019,2019-07-26,330,"GOA",1,134.1
2019,2019-07-26,330,"GOA",1,414
2019,2019-07-27,330,"GOA",1,419.23
2019,2019-07-30,330,"GOA",2,745.58
2019,2019-07-30,330,"GOA",2,286.57
2019,2019-08-01,330,"GOA",2,1066.63
2019,2019-08-01,330,"GOA",1,424.59
2019,2019-08-01,330,"GOA",1,122.55
2019,2019-08-01,330,"GOA",1,786.49
2019,2019-08-02,330,"GOA",2,487.97
2019,2019-06-20,330,"GOA",1,31
2019,2019-07-14,330,"GOA",2,1115.08
2019,2019-07-14,330,"GOA",2,135.08
2019,2019-07-14,330,"GOA",2,517.19
2019,2019-05-05,330,"GOA",1,260.75
2019,2019-05-05,330,"GOA",1,105.89
2019,2019-05-07,330,"GOA",1,1848.23
2019,2019-05-08,330,"GOA",1,308.48
2019,2019-05-08,330,"GOA",1,3389.99
2019,2019-05-08,330,"GOA",1,197.23
2019,2019-05-13,330,"GOA",1,8257.4
2019,2019-05-14,330,"GOA",1,3156.03
2019,2019-05-14,330,"GOA",1,3307.43
2019,2019-05-14,330,"GOA",1,3405.61
2019,2019-05-15,330,"GOA",1,3409.02
2019,2019-05-15,330,"GOA",1,1075.15
2019,2019-05-15,330,"GOA",1,637.49
2019,2019-05-18,330,"GOA",1,220.38
2019,2019-05-19,330,"GOA",1,1392.52
2019,2019-09-08,330,"GOA",1,407.29
2019,2019-09-08,330,"GOA",1,195.67
2019,2019-09-09,330,"GOA",1,51.83
2019,2019-09-09,330,"GOA",1,32.75
2019,2019-09-09,330,"GOA",1,345.24
2019,2019-11-22,330,"GOA",1,65.23
2019,2019-11-23,330,"GOA",1,150.76
2019,2019-11-23,330,"GOA",1,67.93
2019,2019-11-23,330,"GOA",1,431.98
2019,2019-11-23,330,"GOA",1,215.63
2019,2019-11-23,330,"GOA",1,47.77
2019,2019-11-24,330,"GOA",1,149.9
2019,2019-11-24,330,"GOA",1,96.57
2019,2019-09-03,330,"GOA",1,320.63
2019,2019-09-03,330,"GOA",1,219.89
2019,2019-09-03,330,"GOA",1,162.44
2019,2019-09-03,330,"GOA",1,426.39
2019,2019-09-04,330,"GOA",1,121.59
2019,2019-09-04,330,"GOA",1,141.08
2019,2019-09-04,330,"GOA",1,98.09
2019,2019-09-04,330,"GOA",1,154.22
2019,2019-09-04,330,"GOA",1,1281.84
2019,2019-09-05,330,"GOA",1,92.99
2019,2019-09-05,330,"GOA",1,1085.23
2019,2019-09-06,330,"GOA",1,659.36
2019,2019-09-06,330,"GOA",1,682.22
2019,2019-09-06,330,"GOA",1,1059.03
2019,2019-09-06,330,"GOA",1,707.98
2019,2019-09-07,330,"GOA",1,897.09
2019,2019-09-07,330,"GOA",1,513.68
2019,2019-09-07,330,"GOA",1,876.41
2019,2019-09-07,330,"GOA",1,1039.07
2019,2019-09-08,330,"GOA",1,190.56
2019,2019-09-08,330,"GOA",1,432.76
