age,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
4,0.2049,0.1436,0.1696,0.1664,0.1355,0.0916,0.0514,0.0239,0.0093,0.003,8e-4,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2e-4
5,0.0042,0.0096,0.0246,0.0523,0.0927,0.1363,0.1665,0.169,0.1425,0.0998,0.0581,0.0281,0.0113,0.0038,0.001,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1e-4,4e-4,0.0017,0.0058,0.0161,0.0374,0.0722,0.1158,0.1546,0.1715,0.1581,0.1212,0.0772,0.0409,0.018,0.0066,0.002,5e-4,1e-4,0,0,0,0,0,0,0,0,0,0,0,-2e-4
7,0,0,0,0,1e-4,5e-4,0.002,0.0065,0.0178,0.0405,0.0766,0.1204,0.1575,0.1713,0.1549,0.1165,0.0729,0.0379,0.0164,0.0059,0.0018,4e-4,1e-4,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1e-4,3e-4,0.0012,0.0041,0.0121,0.0297,0.0605,0.1024,0.1442,0.169,0.1648,0.1337,0.0903,0.0507,0.0237,0.0092,0.003,8e-4,2e-4,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,1e-4,3e-4,0.0012,0.0041,0.0122,0.0297,0.0604,0.1023,0.1441,0.1688,0.1647,0.1338,0.0904,0.0508,0.0238,0.0093,0.003,8e-4,2e-4,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.0018,0.0061,0.0168,0.0385,0.0736,0.117,0.1549,0.1708,0.1567,0.1197,0.0761,0.0403,0.0178,0.0065,0.002,5e-4,1e-4,0,0,2e-4
11,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,0.0011,0.004,0.0117,0.0287,0.0587,0.1001,0.1421,0.168,0.1654,0.1356,0.0926,0.0527,0.025,0.0098,0.0032,9e-4,2e-4,0,-2e-4
12,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,9e-4,0.0033,0.01,0.0254,0.0533,0.0934,0.1362,0.1656,0.1676,0.1414,0.0993,0.0581,0.0283,0.0115,0.0039,0.0011,3e-4,2e-4
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0.001,0.0035,0.0105,0.0263,0.0548,0.0952,0.1378,0.1662,0.1669,0.1397,0.0975,0.0567,0.0274,0.0111,0.0037,0.001,5e-4
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,0.0013,0.0045,0.0129,0.031,0.0623,0.1042,0.1452,0.1687,0.1633,0.1318,0.0886,0.0497,0.0232,0.009,0.0029,0.001
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.002,0.0065,0.0177,0.0401,0.0757,0.1189,0.1558,0.1702,0.155,0.1176,0.0744,0.0393,0.0173,0.0063,0.0026
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0.001,0.0035,0.0105,0.0262,0.0546,0.0948,0.1373,0.1657,0.1668,0.14,0.098,0.0572,0.0278,0.0113,0.0051
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.002,0.0065,0.0176,0.0399,0.0753,0.1185,0.1554,0.17,0.1551,0.118,0.0749,0.0396,0.0175,0.0091
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,0.0012,0.0043,0.0123,0.0299,0.0604,0.1018,0.1431,0.1678,0.164,0.1338,0.091,0.0516,0.0244,0.014
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,8e-4,0.0029,0.009,0.0231,0.0493,0.088,0.131,0.1626,0.1684,0.1455,0.1049,0.063,0.0316,0.0197
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.0021,0.0068,0.0183,0.0411,0.0769,0.12,0.1563,0.1698,0.1538,0.1163,0.0734,0.0386,0.026
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,4e-4,0.0016,0.0054,0.015,0.035,0.0681,0.1106,0.1498,0.1692,0.1596,0.1256,0.0825,0.0452,0.0319
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,0.0013,0.0044,0.0126,0.0305,0.0612,0.1026,0.1436,0.1677,0.1634,0.133,0.0903,0.0511,0.0379
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0.001,0.0037,0.0109,0.027,0.0557,0.096,0.138,0.1656,0.1659,0.1388,0.0969,0.0564,0.0439
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,9e-4,0.0032,0.0096,0.0243,0.0514,0.0905,0.1331,0.1634,0.1675,0.1433,0.1024,0.061,0.0492
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,8e-4,0.0028,0.0087,0.0223,0.0479,0.086,0.1289,0.1613,0.1684,0.1469,0.1069,0.065,0.053900000000000003
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,7e-4,0.0025,0.0079,0.0207,0.0452,0.0824,0.1253,0.1592,0.169,0.1497,0.1107,0.0684,0.0581
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,6e-4,0.0023,0.0073,0.0194,0.043,0.0793,0.1223,0.1574,0.1692,0.1519,0.1139,0.0713,0.062
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,6e-4,0.0022,0.0069,0.0184,0.0412,0.0769,0.1197,0.1558,0.1693,0.1536,0.1165,0.0737,0.0651
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.002,0.0065,0.0177,0.0398,0.0748,0.1176,0.1544,0.1693,0.155,0.1186,0.0758,0.0679
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.0019,0.0063,0.017,0.0386,0.0732,0.1158,0.15310000000000001,0.1692,0.1561,0.1203,0.0775,0.0704
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.0018,0.006,0.0165,0.0377,0.0718,0.1143,0.1521,0.169,0.157,0.1218,0.0789,0.0725
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.0018,0.0059,0.0161,0.0369,0.0706,0.1131,0.1512,0.1689,0.1577,0.123,0.0801,0.0741
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,4e-4,0.0016,0.0054,0.0149,0.0347,0.0674,0.1095,0.1486,0.1685,0.1596,0.1264,0.0836,0.0793
