Alt,Stock,Year,ABC,OFL,Catch,SSB,F,Total_Biom
1,Model_1_goa_dr_2022.dat,2022,8.046080000000062,9.796639999999908,2.5849700000000198,45.05569999999964,0.028496400000000657,109.82000000000266
1,Model_1_goa_dr_2022.dat,2023,7.92141634000001,9.643874219999994,3.954969999999893,44.5913731,0.04461107569999994,107.21858999999994
1,Model_1_goa_dr_2022.dat,2024,7.592977060000026,9.24358437999999,2.1389999999999594,43.185444000000004,0.024933538199999966,103.62480240000005
1,Model_1_goa_dr_2022.dat,2025,7.359449059999989,8.958888790000003,4.106999999999976,41.935923599999995,0.049981116800000024,102.44157330000006
1,Model_1_goa_dr_2022.dat,2026,6.911541749999993,8.413385910000008,6.911541749999993,39.43524260000003,0.09134170000000073,99.7705951999999
1,Model_1_goa_dr_2022.dat,2027,6.221851939999995,7.574043550000001,6.221851939999995,35.88999690000001,0.09134170000000073,94.82531219999997
1,Model_1_goa_dr_2022.dat,2028,5.646541439999998,6.87450895,5.646541439999998,32.92144810000001,0.09134170000000073,91.18663919999995
1,Model_1_goa_dr_2022.dat,2029,5.238211339999995,6.378685680000003,5.238211339999995,30.653811299999994,0.09134170000000073,88.67150350000001
1,Model_1_goa_dr_2022.dat,2030,5.001668959999998,6.091668960000003,5.001668959999998,29.090028799999974,0.09133916070000071,86.97568639999999
1,Model_1_goa_dr_2022.dat,2031,4.851795810000001,5.9063627800000065,4.851795810000001,28.093821900000023,0.09078028770000063,85.88210280000001
1,Model_1_goa_dr_2022.dat,2032,4.729753149999995,5.756249690000006,4.729753149999995,27.492433400000017,0.08956256680000046,85.1023638999998
1,Model_1_goa_dr_2022.dat,2033,4.645645970000003,5.65366559,4.645645970000003,27.14632819999996,0.08856696700000036,84.61436519999995
1,Model_1_goa_dr_2022.dat,2034,4.592257979999998,5.588687679999999,4.592257979999998,26.952457400000007,0.08792735730000041,84.23648530000004
1,Model_1_goa_dr_2022.dat,2035,4.562429829999999,5.552524040000003,4.562429829999999,26.852058000000035,0.08753893590000038,83.98773219999993
2,Model_1_goa_dr_2022.dat,2022,8.046080000000062,9.796639999999908,2.5849700000000198,45.05569999999964,0.028496400000000657,109.82000000000266
2,Model_1_goa_dr_2022.dat,2023,7.92141634000001,9.643874219999994,3.954969999999893,44.5913731,0.04461107569999994,107.21858999999994
2,Model_1_goa_dr_2022.dat,2024,7.592977060000026,9.24358437999999,2.1389999999999594,43.185444000000004,0.024933538199999966,103.62480240000005
2,Model_1_goa_dr_2022.dat,2025,7.359449059999989,8.958888790000003,4.106999999999976,41.935923599999995,0.049981116800000024,102.44157330000006
2,Model_1_goa_dr_2022.dat,2026,6.911541749999993,8.413385910000008,6.911541749999993,39.43524260000003,0.09134170000000073,99.7705951999999
2,Model_1_goa_dr_2022.dat,2027,6.221851939999995,7.574043550000001,6.221851939999995,35.88999690000001,0.09134170000000073,94.82531219999997
2,Model_1_goa_dr_2022.dat,2028,5.646541439999998,6.87450895,5.646541439999998,32.92144810000001,0.09134170000000073,91.18663919999995
2,Model_1_goa_dr_2022.dat,2029,5.238211339999995,6.378685680000003,5.238211339999995,30.653811299999994,0.09134170000000073,88.67150350000001
2,Model_1_goa_dr_2022.dat,2030,5.001668959999998,6.091668960000003,5.001668959999998,29.090028799999974,0.09133916070000071,86.97568639999999
2,Model_1_goa_dr_2022.dat,2031,4.851795810000001,5.9063627800000065,4.851795810000001,28.093821900000023,0.09078028770000063,85.88210280000001
2,Model_1_goa_dr_2022.dat,2032,4.729753149999995,5.756249690000006,4.729753149999995,27.492433400000017,0.08956256680000046,85.1023638999998
2,Model_1_goa_dr_2022.dat,2033,4.645645970000003,5.65366559,4.645645970000003,27.14632819999996,0.08856696700000036,84.61436519999995
2,Model_1_goa_dr_2022.dat,2034,4.592257979999998,5.588687679999999,4.592257979999998,26.952457400000007,0.08792735730000041,84.23648530000004
2,Model_1_goa_dr_2022.dat,2035,4.562429829999999,5.552524040000003,4.562429829999999,26.852058000000035,0.08753893590000038,83.98773219999993
3,Model_1_goa_dr_2022.dat,2022,4.109660000000053,9.796639999999908,2.5849700000000198,45.05569999999964,0.028496400000000657,109.82000000000266
3,Model_1_goa_dr_2022.dat,2023,4.046895030000002,9.643874219999994,3.954969999999893,44.5913731,0.04461107569999994,107.21858999999994
3,Model_1_goa_dr_2022.dat,2024,3.8795014200000026,9.24358437999999,2.1389999999999594,43.185444000000004,0.024933538199999966,103.62480240000005
3,Model_1_goa_dr_2022.dat,2025,3.7605521700000017,8.958888790000003,4.106999999999976,41.935923599999995,0.049981116800000024,102.44157330000006
3,Model_1_goa_dr_2022.dat,2026,3.53191145,8.413385910000008,3.53191145,39.72645410000001,0.04567089999999953,99.7705951999999
3,Model_1_goa_dr_2022.dat,2027,3.321431029999998,7.912500209999994,3.321431029999998,37.74241249999997,0.04567089999999953,98.1649690000001
3,Model_1_goa_dr_2022.dat,2028,3.1419548799999975,7.487299049999999,3.1419548799999975,36.04768810000001,0.04567089999999953,97.2275660000001
3,Model_1_goa_dr_2022.dat,2029,3.0240173300000004,7.210180679999998,3.0240173300000004,34.80004669999999,0.04567089999999953,96.88049330000017
3,Model_1_goa_dr_2022.dat,2030,2.976664229999999,7.100518740000002,2.976664229999999,34.059136600000016,0.04567089999999953,96.95278329999998
3,Model_1_goa_dr_2022.dat,2031,2.9756578700000014,7.099555700000004,2.9756578700000014,33.7493991,0.04567089999999953,97.35129940000002
3,Model_1_goa_dr_2022.dat,2032,2.9947466299999976,7.145353110000001,2.9947466299999976,33.7332556,0.04567089999999953,97.84432489999999
3,Model_1_goa_dr_2022.dat,2033,3.019470309999995,7.204143890000008,3.019470309999995,33.889192599999994,0.04567089999999953,98.43126409999985
3,Model_1_goa_dr_2022.dat,2034,3.045001819999998,7.264848919999997,3.045001819999998,34.132407700000016,0.04566937959999953,98.97137420000023
3,Model_1_goa_dr_2022.dat,2035,3.071759000000001,7.3285955399999985,3.071759000000001,34.41677260000002,0.04566455789999953,99.51923390000002
4,Model_1_goa_dr_2022.dat,2022,2.771670000000046,9.796639999999908,2.5849700000000198,45.05569999999964,0.028496400000000657,109.82000000000266
4,Model_1_goa_dr_2022.dat,2023,2.7295348400000066,9.643874219999994,3.954969999999893,44.5913731,0.04461107569999994,107.21858999999994
4,Model_1_goa_dr_2022.dat,2024,2.6167214400000023,9.24358437999999,2.1389999999999594,43.185444000000004,0.024933538199999966,103.62480240000005
4,Model_1_goa_dr_2022.dat,2025,2.5365723600000036,8.958888790000003,4.106999999999976,41.935923599999995,0.049981116800000024,102.44157330000006
4,Model_1_goa_dr_2022.dat,2026,2.382401539999999,8.413385910000008,2.382401539999999,39.82313129999997,0.030584499999999806,99.7705951999999
4,Model_1_goa_dr_2022.dat,2027,2.2730287,8.027678040000009,2.2730287,38.37596170000001,0.030584499999999806,99.30122149999993
4,Model_1_goa_dr_2022.dat,2028,2.18003794,7.702061979999998,2.18003794,37.14882609999996,0.030584499999999806,99.34367189999992
4,Model_1_goa_dr_2022.dat,2029,2.124371470000003,7.510110650000007,2.124371470000003,36.30309170000001,0.030584499999999806,99.83887359999997
4,Model_1_goa_dr_2022.dat,2030,2.113206799999999,7.474512269999995,2.113206799999999,35.91093999999998,0.030584499999999806,100.64702530000005
4,Model_1_goa_dr_2022.dat,2031,2.13136478,7.540378089999992,2.13136478,35.91324369999997,0.030584499999999806,101.70707819999978
4,Model_1_goa_dr_2022.dat,2032,2.1617659799999993,7.648105909999998,2.1617659799999993,36.1852791,0.030584499999999806,102.80859060000007
4,Model_1_goa_dr_2022.dat,2033,2.194896739999999,7.76493441,2.194896739999999,36.612486000000025,0.030584499999999806,103.96254220000014
4,Model_1_goa_dr_2022.dat,2034,2.22759361,7.880270219999996,2.22759361,37.11212470000001,0.030584499999999806,105.03287330000016
4,Model_1_goa_dr_2022.dat,2035,2.260215610000002,7.995501240000001,2.260215610000002,37.6381859,0.030584499999999806,106.0766003000001
5,Model_1_goa_dr_2022.dat,2022,0,9.796639999999908,2.5849700000000198,45.05569999999964,0.028496400000000657,109.82000000000266
5,Model_1_goa_dr_2022.dat,2023,0,9.643874219999994,3.954969999999893,44.5913731,0.04461107569999994,107.21858999999994
5,Model_1_goa_dr_2022.dat,2024,0,9.24358437999999,2.1389999999999594,43.185444000000004,0.024933538199999966,103.62480240000005
5,Model_1_goa_dr_2022.dat,2025,0,8.958888790000003,4.106999999999976,41.935923599999995,0.049981116800000024,102.44157330000006
5,Model_1_goa_dr_2022.dat,2026,0,8.413385910000008,0,40.01986100000002,0,99.7705951999999
5,Model_1_goa_dr_2022.dat,2027,0,8.266479770000002,0,39.694515700000004,0,101.65664229999997
5,Model_1_goa_dr_2022.dat,2028,0,8.157418859999998,0,39.4924789,0,103.82880010000002
5,Model_1_goa_dr_2022.dat,2029,0,8.160269859999996,0,39.57375200000001,0,106.24756659999998
5,Model_1_goa_dr_2022.dat,2030,0,8.302764629999997,0,40.02802309999998,0,108.82031230000001
5,Model_1_goa_dr_2022.dat,2031,0,8.536638540000013,0,40.82359200000002,0,111.53903119999994
5,Model_1_goa_dr_2022.dat,2032,0,8.806231190000005,0,41.85804730000004,0,114.22851960000007
5,Model_1_goa_dr_2022.dat,2033,0,9.080245090000009,0,43.028458300000096,0,116.917308
5,Model_1_goa_dr_2022.dat,2034,0,9.348089949999999,0,44.25403340000001,0,119.47391429999995
5,Model_1_goa_dr_2022.dat,2035,0,9.610869070000009,0,45.4867841,0,121.95542849999997
6,Model_1_goa_dr_2022.dat,2022,9.796639999999908,9.796639999999908,2.5849700000000198,45.05569999999964,0.028496400000000657,109.82000000000266
6,Model_1_goa_dr_2022.dat,2023,9.643874219999994,9.643874219999994,9.643874219999994,44.11167090000005,0.11230100000000143,107.21858999999994
6,Model_1_goa_dr_2022.dat,2024,8.672705149999997,8.672705149999997,8.672705149999997,39.96305580000003,0.11230100000000143,97.96414789999993
6,Model_1_goa_dr_2022.dat,2025,7.752081969999994,7.752081969999994,7.752081969999994,35.94066069999996,0.11230100000000143,90.53691859999999
6,Model_1_goa_dr_2022.dat,2026,6.8890609399999985,6.8890609399999985,6.8890609399999985,32.22259489999996,0.11230100000000143,84.79977929999998
6,Model_1_goa_dr_2022.dat,2027,6.120651700000004,6.120651700000004,6.120651700000004,28.986029899999984,0.11230100000000143,80.59896619999998
6,Model_1_goa_dr_2022.dat,2028,5.466872369999994,5.466872369999994,5.466872369999994,26.395169200000026,0.11149343700000068,77.78289820000002
6,Model_1_goa_dr_2022.dat,2029,4.76656442000001,4.76656442000001,4.76656442000001,24.576728999999983,0.10445079970000003,76.15379339999984
6,Model_1_goa_dr_2022.dat,2030,4.427526399999994,4.427526399999994,4.427526399999994,23.57928380000003,0.0999017356000001,75.6010965
6,Model_1_goa_dr_2022.dat,2031,4.327469749999999,4.327469749999999,4.327469749999999,23.163516199999986,0.09784296460000003,75.7018042000001
6,Model_1_goa_dr_2022.dat,2032,4.336623610000002,4.336623610000002,4.336623610000002,23.084722999999965,0.0972456660000002,76.01011070000001
6,Model_1_goa_dr_2022.dat,2033,4.384468880000004,4.384468880000004,4.384468880000004,23.171744600000007,0.09737585920000018,76.42332330000004
6,Model_1_goa_dr_2022.dat,2034,4.44205364000001,4.44205364000001,4.44205364000001,23.325817300000008,0.09781005860000024,76.76568130000013
6,Model_1_goa_dr_2022.dat,2035,4.504321750000005,4.504321750000005,4.504321750000005,23.501078799999974,0.09837456680000024,77.08454580000014
7,Model_1_goa_dr_2022.dat,2022,9.796639999999908,9.796639999999908,2.5849700000000198,45.05569999999964,0.028496400000000657,109.82000000000266
7,Model_1_goa_dr_2022.dat,2023,9.643874219999994,9.643874219999994,7.92141634000001,44.25963800000004,0.09134170000000073,107.21858999999994
7,Model_1_goa_dr_2022.dat,2024,8.845479279999992,8.845479279999992,7.265900070000008,40.89337440000004,0.09134170000000073,99.67767759999997
7,Model_1_goa_dr_2022.dat,2025,8.05994664000001,8.05994664000001,8.05994664000001,37.36318079999999,0.11230100000000143,93.5736051
7,Model_1_goa_dr_2022.dat,2026,7.153760810000002,7.153760810000002,7.153760810000002,33.45382980000001,0.11230100000000143,87.39319430000005
7,Model_1_goa_dr_2022.dat,2027,6.346424320000008,6.346424320000008,6.346424320000008,30.041967299999992,0.11230100000000143,82.80383450000004
7,Model_1_goa_dr_2022.dat,2028,5.695375870000001,5.695375870000001,5.695375870000001,27.291315599999976,0.11229994100000143,79.65085350000003
7,Model_1_goa_dr_2022.dat,2029,5.041945870000002,5.041945870000002,5.041945870000002,25.31187450000002,0.10733315150000025,77.69509860000005
7,Model_1_goa_dr_2022.dat,2030,4.635896339999992,4.635896339999992,4.635896339999992,24.1482804,0.1022251840000003,76.78347549999988
7,Model_1_goa_dr_2022.dat,2031,4.483925369999999,4.483925369999999,4.483925369999999,23.603574700000024,0.09960454160000004,76.60777580000008
7,Model_1_goa_dr_2022.dat,2032,4.45501824,4.45501824,4.45501824,23.42449960000003,0.09857041739999998,76.70424540000006
7,Model_1_goa_dr_2022.dat,2033,4.474193550000003,4.474193550000003,4.474193550000003,23.433110399999986,0.09836742290000013,76.95426620000006
7,Model_1_goa_dr_2022.dat,2034,4.509819949999996,4.509819949999996,4.509819949999996,23.526017500000005,0.09854648850000018,77.17084810000001
7,Model_1_goa_dr_2022.dat,2035,4.555363639999998,4.555363639999998,4.555363639999998,23.653888700000017,0.09891760990000023,77.39312000000001
