50 # number of thinned chains
48 # number of years
30 # number of ages
1.94399 0.687275 1 0.0953191 0.07 46997.1 8987 467.181  23281 23486.8 23347.4 23215.9 26275.3 27759.2 29517.6 31734.9 33139.6 36015.7 37785.2 41664.4 43659.6 48081.6 53396.2 58923.4 61380.7 65575.4 68523.2 73511.6 76872.7 80404 85912.1 86691.9 90575.2 96018.8 100019 104304 107880 111019 113609 114403 114016 114492 115004 117262 117877 122031 124713 127757 129013 131744 131648 130701 129634 126432 122573 118115  -3.37163 -1.15326 -1.70192 -2.05989 -3.38551 -1.5702 -3.22092 -0.00880979 -0.321438 -0.460078 -0.737015 -0.734413 -2.62878 -1.78431 -5.89855 -1.13454 -1.04158 -1.45529 -2.64015 -1.15039 -2.70357 -2.6669 -1.65084 -1.34858 0.775444 -4.57442 -0.41129 -0.839137 -2.60569 0.510695 -0.568194 -3.19041 1.9646 -1.74933 0.0239445 0.757482 -0.796037 0.940724 -4.37285 1.62476 0.0193584 2.03683 1.57519 1.32573 0.1783 1.50539 1.05116 1.90572 -0.0658797 1.4478 2.16248 -1.02813 1.766 1.82366 1.19976 1.61045 1.29854 0.681687 1.16169 0.728927 0.767646 1.22492 1.67911 1.66386 1.52109 2.11205 1.08925 1.48783 0.788754 1.47304 -1.72618 0.0837307 0.739314 -0.919232 -0.175751 0.576681  9092.78 8768.65 8496.64 8445.58 8271.16 8205.76 8206.9 8307.23 8552.23 9354.09 10411.9 11645.5 12659.9 13257.2 14058.3 14877.1 14982.7 15639.9 16441.4 17776.1 19675.7 21468 23048.6 23784.1 24963 26565.3 28068.4 29575 31163.4 33198.5 35159.6 36797.5 38122.9 39594.4 40390.5 41364 41176.3 41290.3 41316.3 41430.8 41588.9 42628.7 43823 45235.4 46793 47802.7 48362.8 48143.7 0.956965  46997.1 45056.9 42838.8 40482.8 38131.7 35927.4 33967.5 32335 31012.7 29992 29330.3 29062.7 29415.2 30795 33554.4  8987 8517.86 8010.9 7504.42 7013.29 6575.08 6215.62 5945.74 5761.73 5626.54 5482.92 5310.83 5211.52 5373.68 5938.05 2.74433 6.98384 5.87916 8.98797 3.54451 0.54342 0.422467 21.0204 6.80812 25.2346 114284
1.81852 0.64813 1 0.120614 0.07 48732 11166.2 482.788  26562.6 26147.4 27057.5 27611.4 30090.4 31000.4 33216.4 35217.6 37157.3 40037.3 41778.7 45643.9 48178.2 54076.3 57291.9 64847.8 68454.5 72533.5 74895.4 79019.6 82245.1 85510.3 90060.9 90131.5 92777.2 97743.5 100780 104502 109082 111683 113728 114284 113449 113325 113401 115434 114870 119857 121443 122652 124693 127153 128314 127377 126736 123807 119948 114838  -1.33244 0.634299 -0.53084 -2.1727 -2.16028 -0.46743 0.0825028 -0.853793 -1.1641 -1.06504 -1.1528 -1.15578 -3.38071 -1.0251 -2.55537 -4.06754 -1.8535 -0.962627 -2.70701 -1.65976 -1.33974 -1.49676 -0.483605 -0.298623 0.653887 -1.2196 -0.264442 -0.172334 -0.420668 -2.40472 1.10189 -0.167854 1.38461 -5.11862 1.27121 0.476942 -0.219293 0.914015 -6.28993 1.65373 0.929671 2.21616 1.34044 1.99236 -0.839793 1.18897 0.709056 1.8774 0.49043 1.51015 2.11531 -1.73841 1.61502 2.02276 0.875904 1.62031 1.69632 -0.263379 0.890258 0.681199 1.20392 1.03531 1.62601 1.83143 0.669326 2.53921 -0.836834 0.692039 1.54829 1.50786 0.999801 -1.38519 0.281088 -4.13645 -0.826349 0.110149  10120.6 9997.56 9989.1 10071.1 10274.6 10305.2 10308.3 10560.3 11230.9 12329.4 13611.4 14965.1 15903.9 16651.9 16445 17307.8 17817.8 18946.8 20487.6 22673.3 25497.4 27809.6 29298.1 29646.5 30363.8 31536.4 32797.5 34208 36013.8 37990 39894 41565.5 42503.5 43705 44153.9 44507.2 43868.6 43262.7 42950.5 42962.1 43588.1 44951 46494.5 47964.8 49590.7 50367.5 50642.7 50088.8 0.932464  48732 45880.5 42727.5 39390.3 36094.9 32993.4 30184.3 27745.6 25779.9 24336.2 23287.6 22442.3 21630.9 20934.6 20534.8  11166.2 10515.6 9739.72 8925.84 8135.71 7414.91 6759.18 6168.99 5691.68 5383.77 5041.74 4742.7 4363.03 4010.65 3833.82 1.04175 0.476746 2.80443 1.16553 15.0059 0.820785 0.731298 0.399319 4.31001 12.5544 110415
2.11618 0.627538 1 0.140903 0.07 48891.1 13221.6 483.038  27672.4 27479.6 28398 29047.9 31760.8 32904.4 34312.3 35643.9 36532.8 39652.5 41469.3 44895.3 47516.2 52881.9 59073.2 64767.4 67959.1 71756.8 76348.6 81753.2 85941.3 89882.2 95758.2 95848.1 99975.7 105431 107323 111586 115694 118722 120727 120520 120355 120830 123212 124826 126224 129837 131272 133373 134755 136200 134961 133168 130545 126207 121406 115301  1.36045 -2.11538 -0.619695 -3.30912 -0.150218 0.0197719 0.768356 -1.54607 -0.132218 -2.02894 -2.65284 0.875144 0.229706 -0.314819 -1.52392 -2.201 -1.77081 -1.47017 -0.699387 -5.33129 -2.41834 -0.0801267 -1.16115 -3.45331 1.46059 -0.904071 1.10807 -0.945561 0.18009 -3.23143 1.0824 0.52335 2.11982 -2.31066 1.17593 0.875703 0.503975 1.45926 -7.01297 1.81404 1.23562 2.46014 2.36546 1.58084 1.22146 1.83661 1.813 2.22069 1.34437 1.67339 2.52983 -1.35201 2.25922 2.37265 1.07103 2.18983 1.87736 0.95647 1.39425 1.33639 1.43212 1.75976 2.45336 1.66397 1.86418 2.4555 1.18655 1.6601 1.82449 1.71226 -1.19188 -0.88915 -0.0213964 -0.551396 -2.3053 -0.547619  9846.4 9622.81 9761.54 10004.9 10177.8 10317.9 10190.5 10101.8 10101.6 11067.9 12284.9 13681.8 14858 15810.7 16448.8 17163.3 17138.7 17506.1 18826.1 20718.9 23165.7 25662.2 27843.5 28607.3 30121.9 31844.7 32902.5 34453.2 36224.1 38269.9 40117.6 41321.3 42676.2 44034.8 44998.2 45657.2 45658.6 45567.7 45361.3 45735.8 46212.4 47270.3 48254.9 49546.2 50725.1 51235.9 51496.2 50841.2 0.535767  48891.1 45089.4 41187.1 37271.1 33513.9 30043.9 26931.2 24209.8 21871.4 19860.7 18172 16763.5 15567.8 14575.8 13778.3  13221.6 12107.1 10947.1 9836.36 8797.73 7853.25 7023.41 6317.03 5730.23 4988.95 4193.07 3557.44 3053.44 2670.23 2379.7 0.800699 1.99305 1.65739 3.68987 0.166483 1.78401 0.262942 3.47749 0.5891 0.906037 109444
1.48689 0.764124 1 0.187887 0.07 34714.1 12178.4 466.186  20021.7 19751.7 19814.6 20197.1 22669.1 23432.2 24982 27428 29225 31683 33492.7 36938 38712 43851.7 48977.8 54146.9 56471.4 59255.5 61309.3 65664.1 68271.9 71007.2 76080 75612.7 78240.5 82011.4 84140.9 86642.2 90355.9 92132.4 93747.8 93782 92208.9 91801.2 92253.4 93272 93389 95877.9 96706.4 99003 99605.4 100782 99674.7 97950.9 95417.9 91336.1 87809.7 84310.2  -0.459008 -0.976309 -0.0215042 -2.91212 -1.28971 -1.39333 -3.28642 0.0963914 -3.2406 -0.334436 -2.09305 -1.80167 -1.40615 -1.65024 -2.36364 -2.27864 -0.53148 0.0974134 -1.45737 -1.61485 -1.79644 -1.50835 0.24029 -2.64868 0.604612 -1.8259 -1.73659 -1.86551 0.678842 -1.44059 -0.357725 0.647583 2.07478 -2.47597 0.160648 1.45157 -0.500724 0.61929 -1.13006 1.7648 0.50078 2.34651 1.94874 1.54206 0.402763 1.51513 0.950409 2.2581 0.267473 1.16994 2.50257 0.0780547 1.7598 1.99273 1.12518 1.51564 1.7852 -0.57107 1.21507 1.09944 0.926368 1.3523 1.73935 1.64288 1.8109 2.07369 0.761606 1.86321 0.430645 1.30186 -3.15921 -0.403048 -4.04339 -1.18495 0.787486 1.60996  7879.6 7731.29 7727.28 7654.64 7319.66 6892.73 6841.37 6883.77 7306.06 8282.45 9583.35 11007.9 12051.5 12998.3 13651 14307.1 14298.9 14642.3 15590.9 17114.3 19115.1 21146.3 22591.7 22510.3 23233.5 24239.8 25188.3 26398.4 28147.5 30020.2 31781.7 32962.8 33471.5 34165.7 34626.7 34917.5 34185.7 33848.7 33450.2 33425.2 33686.6 34542.4 35403.9 36423.3 37409.4 37654.1 37591.6 36479.4 0.643429  34714.1 31204.5 28145.2 25542.3 23605.5 22395.9 21766.4 21477.1 21304.2 21020.5 20431.5 19525.8 18442 17373.2 16445.1  12178.4 10863.3 9608.54 8554.79 7857.93 7574.32 7533.08 7535.94 7624.29 7668.05 7432.05 6975.97 6452.43 5996.77 5671.32 9.87211 1.8749 14.9695 6.52452 2.42708 2.7933 0.668207 3.58625 3.67931 4.53754 82803.5
1.65304 0.708976 1 0.0542192 0.07 42183 4537.99 465.676  20108.8 20024.9 20353.5 21824.5 24177.9 25268.8 26926.5 28724.5 30221.3 32744.9 34341.4 38017 40654.4 45056.4 50405.3 56181.5 59438 62430.4 64870.3 70581.7 73500.7 77567.6 82920.3 83899.5 86488.2 91714.8 94587.7 98367.9 101663 104334 106045 105556 104466 104428 104471 105182 105805 109836 110837 114049 115196 117008 116134 114769 112726 109432 105549 109279  -1.47697 1.17939 0.308678 -0.978753 -0.482808 0.276568 -2.74618 -1.75736 -1.03522 -1.14474 -1.07896 0.194562 -0.902254 -3.66944 -3.59741 -3.15831 -1.76666 -0.95012 -1.30763 -4.09472 -0.880787 -1.31682 -0.238997 -0.207766 -0.39644 -2.74604 -2.10362 1.08713 0.0554666 -1.26028 0.55741 1.46233 1.5925 -1.46505 0.682225 1.30516 -1.40635 1.11337 -1.20994 2.02261 1.37663 2.25117 2.11202 2.00645 0.14865 1.63146 0.502948 2.5605 -0.652893 1.897 2.49241 -0.620585 1.96496 2.28455 1.4602 1.93726 1.55552 0.997627 1.08089 1.09775 1.25004 1.66872 1.83553 1.90377 1.85719 2.54058 1.07219 1.99466 0.821934 1.43058 -0.266273 -1.10219 0.144466 -0.0529207 -0.209575 3.34119  7890.06 7654.54 7450.6 7308.05 7238.09 7145.45 7324.37 7461.63 8099.01 9212.08 10501.8 11776.9 12587.6 13031.3 13440.2 13810.5 14066.9 14490.5 15965.8 18069.7 20566.5 22990.8 24700.4 25337 25986.6 27466.1 28667.3 30188.9 31950.8 33993.4 35915.5 37130.4 38148.3 39231.8 39727.6 39811.5 39284.9 38937.2 38137.2 38192.5 38492.3 39674 40817.2 42517 44150.2 45127.6 45476.7 44277.2 0.555956  42183 41293.7 39983.8 39213.3 39446.1 40761.9 42523.8 43847.1 44355 44148 43517.1 42812 42220.6 41659.2 40904.9  4537.99 4327.28 4106.32 3944.98 3967.61 4295.8 4666.13 4802.13 4795.56 4708.54 4569.32 4464.65 4444.35 4440.56 4366.29 1.10357 6.33579 8.60994 2.9626 0.752576 6.9862 12.78 7.56612 3.55733 1.47044 110272
1.54464 0.662848 1 0.0618033 0.07 41962.3 5122.56 472.286  22242.6 22277.3 23467.4 24039 27343.7 30615.8 34014.1 36547.1 38997.4 42132 44348.6 47562 50253.4 54661.2 58840.6 65238.9 67584.4 70288.1 73665.4 78172.4 80933.6 83872.6 88642.8 89194.4 92231.1 96306.4 100045 103717 106253 109148 109536 109348 108352 107143 106869 107924 107123 110141 112388 114923 115949 116926 115757 114205 111825 108300 104180 97688.8  0.21759 -2.30111 -0.761997 1.28142 -1.68611 -1.36095 -1.18437 -1.39182 -1.00394 0.79867 -0.959821 -1.6274 -1.94345 0.611091 -0.850937 -1.34462 -2.15063 -1.10636 -0.283278 0.629708 -1.38116 -0.675373 -2.61546 -0.655621 0.483874 0.0112696 -1.93768 1.18277 -1.56569 0.493355 1.60861 -1.5091 2.28945 1.73124 1.69815 -1.86509 0.33829 1.22805 -0.0333999 1.8171 1.61115 2.59824 2.03642 2.32034 0.378674 1.58239 1.91277 2.41355 0.0770808 1.94003 2.67973 1.30554 2.17284 2.11286 2.13425 1.87043 1.64922 1.40492 0.20876 1.4461 1.58906 1.51527 2.19864 2.102 1.50108 2.68309 1.78432 1.81438 1.01015 1.64943 -1.12489 -0.751566 -0.733764 0.144042 0.600569 -3.65942  8732.94 8431.6 8202.98 8132.83 8160.41 8229.45 8259.57 8652.11 9434.16 10850.9 12635.9 14641.1 16359.5 17286.2 17740.8 18400.8 18142.7 18365.7 19427.7 21069.9 23361.6 25441.3 27046.7 27308.6 28063 29308 30445 31905.3 33363.2 35524.4 37294.2 38806.4 39893.2 40698.5 40927.1 41064.7 40183.7 39514 39075.6 39075.5 39358.4 40085 41016 42448.9 43906 44759 44880.9 43567.3 0.386788  41962.3 40128.7 38048 35943.3 34034.8 32491.3 31371.8 30624.8 30064.1 29594.7 29245.7 29028.7 28848.7 28641.2 28503.7  5122.56 4842.19 4540.82 4258.17 4016.67 3842.13 3643.68 3517.09 3388.64 3263.12 3191.82 3178.35 3148.36 3065 2984.34 13.2211 3.92496 3.79226 1.54896 6.69084 10.676 3.05765 1.63768 2.6083 3.91662 95721.6
1.52224 0.618606 1 0.119176 0.07 48750.9 11354.2 471.746  25833 25423.8 26872.3 27592.3 30473 32334.8 34239.8 37406.1 39092.6 42563.4 44803.4 48519.8 50095.7 54509.2 58685.7 64578.8 66043.1 69151.6 71054 75814.2 78660.6 82898.9 87432.9 89647.3 93154.9 98793.2 103469 108000 113263 117025 118293 118701 117640 118411 119501 121999 122211 125881 127391 130754 131099 134318 134134 133205 131010 127392 124091 118394  -0.111205 -0.180551 -0.932702 -0.398395 -0.753004 1.40726 0.104762 -1.26114 -1.06793 -0.65668 -2.17895 -1.88687 -0.0834047 0.772947 -2.32344 -1.20304 -0.681731 -0.510497 -0.965597 0.346008 -0.844074 -3.40724 -2.42076 -1.09464 0.305404 -0.116186 -0.286142 0.0462413 0.0848199 -0.962316 1.77417 -0.552992 1.98342 -0.253751 1.36705 1.4645 -1.0034 1.39162 -1.36575 1.79636 1.21377 2.37652 1.85837 2.03662 -0.667937 1.64385 1.27618 2.43812 0.54692 1.93338 2.47422 1.05497 1.79614 2.62094 1.56674 1.77024 1.93802 1.31861 0.168379 1.54031 0.801501 2.0598 2.10568 2.09453 1.51542 2.52047 0.554014 2.03802 1.26978 2.1284 -1.13122 0.575416 -0.856762 -0.339249 1.29133 -2.0969  10640.8 10291.7 9962.83 9786.88 9619.12 9627.13 9387.22 9750.7 10247.7 11492.7 12971.4 14581.5 15450.3 16256.4 16865.4 17738.5 17600.7 18147.3 18912.3 20326 22211 24269.1 25436.8 26235.7 27332.6 28327.6 29893 31627.4 33857.7 36171.6 38241.9 39960.4 41511.7 43025 43958.2 44749 44365.1 44083.8 44005.9 44519.5 44670.8 46015.4 47222.4 48466.5 49643.3 50325.6 50664 50041.3 0.572338  48750.9 45849.7 42932.1 40011.1 37312.3 34987.8 33082.4 31502.2 30320 29478.2 29240.7 29983.7 32177.5 36094.6 41312.5  11354.2 10606.9 9783.49 8999.98 8345.41 7842.17 7497.78 7212.54 6900.04 6631.6 6409 6308.16 6669.84 7920.33 10183.4 14.1904 1.77715 2.57855 9.88744 1.62086 1.06561 15.7358 7.94838 106.411 1.34786 116374
1.39685 0.783404 1 0.0817662 0.07 34988.9 5587.56 456.971  21712.5 21556.9 22240.3 23459.3 25188.8 26708.5 28551.6 30346 31320.8 33940.1 36005.4 38838.9 40577.7 45031.5 50651.4 56208.7 58530.7 61364.9 63274.3 67979.7 70645.1 73792.1 79026.2 79205 82315.4 86105.9 87746.5 90428.3 93516.4 95367.5 96232.3 95830.1 94376.2 94016.6 93646 95612.2 94742.7 98242.2 99231.7 100113 100684 101337 100048 99792.2 98054.6 94516.4 90668.9 86277.5  -3.05353 0.75696 0.0754128 -1.34321 0.616245 -1.93888 -1.00474 -1.39244 -1.79325 -0.726013 -1.58461 -0.00790796 -1.33486 -2.277 -0.622881 -3.30368 -0.84381 -0.355525 -1.65231 -0.410073 -2.45315 -2.66114 0.0454168 -0.079479 0.618081 -1.60849 0.712728 -1.37675 -1.21522 -0.293706 1.45163 1.17863 1.05222 0.76233 1.15951 0.742176 -1.30822 1.34309 0.299071 1.46932 1.39816 2.35203 2.11923 1.87581 0.0431933 1.488 0.907416 2.41526 -0.214636 1.74132 2.48435 0.0808465 2.11317 2.12684 0.825543 1.87916 1.53668 0.64384 0.89456 1.39389 1.03025 1.47839 1.67363 2.19727 1.04148 2.50224 0.685257 1.20407 1.36116 1.1876 -0.515667 1.43952 -0.548753 0.319505 -1.30495 0.0862906  8250.94 8142.43 7942.66 7898.33 7977.56 7979.84 8011.21 8260.59 8688.23 9713.84 10917.4 12147 12755.1 13338.1 14056.2 14661.3 14710.7 15219.9 16241.5 17901.3 20028.7 22010.6 23695.1 24003.1 24721.4 25576 26361.3 27445.4 29138.2 30955.3 32624.8 33673.1 34320.3 35060.6 35295.8 35558.6 34792.7 34540.6 34165.6 34034.1 34209.7 35014.8 35787.1 36885.8 37750.9 37628.9 37306.2 36446.3 0.543725  34988.9 33812.2 32362.9 30819 29306.9 27991.7 27058.1 26617.9 26717 27224.2 27922.9 28595.1 29099.6 29411 29541.1  5587.56 5369.03 5124.34 4846.41 4555.77 4293.29 4104.29 4026.91 4091.25 4263.09 4449.9 4590.66 4677.05 4709.66 4694.4 4.40627 2.34538 13.9959 9.81531 10.1472 4.64433 10.9002 1.70529 9.38194 1.76887 83190.3
1.71196 0.872021 1 0.116165 0.07 30319.2 6754.46 461.404  24851.1 22953.6 23007.5 23659.3 24329 25606.1 27135.4 29196.3 30700.6 33415.1 35134.1 38477.7 41874.3 45997.1 50311 55464 57364.6 60091.8 62110.9 65780.5 67930.3 70318.9 73539.6 73282.4 75380.4 78078.9 79769.9 81604.6 84574.1 85945.1 86861.9 86365.2 84325.7 84380.4 84417 85618.7 84993.7 87268 88160.7 89139.3 90084.7 90164 88593.9 87445.4 84917.4 81191.6 78832.3 74357.9  0.629443 1.33298 -1.38636 0.54644 -0.145552 -3.17815 -1.05662 0.952409 -0.711361 0.336219 0.881009 -0.478074 -0.127838 0.00485627 -0.488497 -0.849408 -3.56277 -3.22318 -0.270482 0.232545 0.330938 -2.66282 -0.982735 -0.30346 0.140301 0.907421 -2.82865 0.757222 -0.281175 0.0497657 0.670891 1.11868 1.36827 1.18293 1.56948 1.44227 -1.05047 1.51184 -2.52426 2.05587 2.06619 2.264 2.12666 2.17654 1.11935 1.68333 1.24803 2.37166 0.447901 1.74882 2.45827 0.641831 2.11836 2.24149 1.47032 1.61327 2.11481 0.591357 1.2428 1.43625 1.04852 1.81512 2.06906 1.97577 1.39135 2.48552 1.28999 1.57606 1.56764 0.738154 -3.46948 1.05725 -0.348696 -1.1538 1.71461 -1.2038  9947.98 8867.82 8665.48 8615.57 8382.22 8365.47 8196.63 8231.73 8534.08 9259.78 10237.3 11399.2 12374.3 13142.2 13683.9 14281.1 14090.2 14608 15694.1 17316.2 19320.1 21225.6 22592.3 22936.3 23607.8 24230.5 24844.7 25662.3 26820.6 28071 29307.3 30026.4 30235.2 30946.1 31098.7 31366.5 30777.8 30446 30120.5 30047.5 30371.8 31031 31663.1 32568.5 33153.1 33183.2 32973.1 31791.3 0.304987  30319.2 28434.1 26592.9 24831.2 23215.8 21761.7 20441.5 19323.1 18526.9 18263 18571.8 19618 21591.1 24840.5 29842.3  6754.46 6295.73 5851.16 5448.44 5114.55 4805.24 4483.82 4200.15 4012.42 3906.02 4005.94 4238.32 4559.37 5108.47 6378.52 0.870636 0.908347 5.86545 1.79183 4.59831 17.6699 0.650223 3.26015 10.7627 99.5344 71140
1.93811 0.750988 1 0.0896301 0.07 37207.5 6480.81 467.325  18322.6 18545.1 18964.4 19477.7 19280.1 21867.1 22895.2 25276.2 27221.1 30609.5 32804.7 36010.9 38936.3 44997.9 50355 55193 57139.5 59819 62371.4 66271.6 68551.9 71380.4 75576.1 75853.3 78090 82101.8 85174.6 88684.7 91994.6 94380.2 96048.5 95707.8 94361.8 93939.7 93887.8 94664.7 94095.7 96103.8 97358.9 99650.4 101756 104115 103812 103195 101245 97229.6 92936.2 90031.8  -3.21347 -0.208279 -1.8254 0.460159 -2.57894 -1.37849 -2.21512 -3.71989 -0.593788 -0.786253 -2.23878 -0.249651 -2.2691 -0.970212 -1.17654 0.711604 -2.09524 -2.18506 0.0509943 -1.76171 -0.501366 -2.16462 -0.236958 0.546659 0.0979439 -0.296788 0.468856 -0.589927 1.02564 0.169434 0.358382 0.427901 0.686814 2.17924 0.236708 1.92121 -1.33908 1.62643 -2.80214 1.74139 1.63705 2.76037 1.94534 1.92778 0.0779395 1.87614 1.40863 2.47238 0.341705 2.03902 2.71196 0.529009 2.01998 2.34099 1.80481 2.11514 1.76007 0.726313 1.39342 1.12019 1.50035 1.6736 2.18421 2.01075 1.80174 2.61213 1.00069 2.20769 2.00986 1.72366 -0.517823 -1.70546 -2.68012 -1.86692 0.144801 2.19533  6575.02 6438.93 6427.86 6488.55 6190.49 6302.95 6203.82 6137.45 6488.75 7245.45 8235.25 9518.29 10830.7 12165.8 13369.5 14108.4 14230.9 14657.4 15860.4 17446.1 19509.4 21310.5 22395.3 22460.5 22930.6 23947.2 25054.9 26372.7 28055.8 30040.1 31861.6 33086.1 33830.6 34774.5 35095.6 35272 34447.2 33587.6 33261.1 33113.5 33318.7 34249.7 35039.5 36402.6 37684.4 38278.8 38624.6 38289.1 0.302836  37207.5 35832.4 34201.3 32959.6 32757 34112.5 36963 40330.3 43015.3 44530.3 45151.5 45400.9 45619.1 45754.2 45499.5  6480.81 6158.07 5759.72 5398.67 5227.91 5457.02 6186.41 7072.9 7614.4 7776.34 7752.89 7705.98 7765.94 7884.25 7873.27 65.5382 0.432469 6.8341 9.41467 3.71942 3.4321 29.9429 5.49097 5.41542 4.70951 100550
1.27452 0.744925 1 0.0846832 0.07 40981.9 6655.52 471.898  24427.2 23398.5 23300.2 24206.6 24418.8 26358.9 27760.6 29813.8 30895 33300.8 34858.5 38767.9 40636.4 46381.7 51823.9 57713.2 59700.6 61963.6 64261 69271.1 72272.2 75682 79623.5 80553.2 82314.9 86377.1 88861.6 91901.4 94058.1 96909.3 97972.6 97760.4 97385.9 97737.6 99535.8 100345 101148 104583 106291 108844 110685 111939 111631 110412 108489 104848 101619 97749  -0.599387 -1.47375 -1.28858 -2.98388 -0.698788 -0.461315 -1.15193 -0.54806 -0.265356 -2.01515 -0.275877 0.672743 -1.09602 -0.465145 -0.677493 -2.92497 0.299453 -1.57005 -1.15424 -3.79378 -2.2075 -1.16051 -0.115451 -1.3208 -1.04797 -0.511541 -0.718574 -0.136425 -1.21357 -0.534698 0.172764 1.09622 0.776558 1.55715 -3.72949 0.79314 -0.15508 0.738428 -1.43382 1.88415 0.0402081 2.33757 1.54783 1.56163 0.0169176 1.44158 0.980182 2.12469 -0.0702681 1.35666 2.08609 -0.627848 1.59086 2.04404 1.29759 1.49258 1.2521 1.19719 0.553115 1.37218 1.09687 1.41485 2.00072 0.49686 1.88344 2.27604 0.67859 1.50452 1.36952 0.820545 0.739612 -0.37529 -0.456124 -2.68665 0.276252 1.07197  10457.7 9859.93 9598.54 9379.97 8741.34 8259.91 8165.14 8253.38 8396.91 9363.46 10612.8 11997.6 12996.7 13806 14577.2 15368.4 15272.4 15534.2 16783.3 18835.6 21236.3 23464.3 24818 25606.8 26274.9 27460.4 28426.7 29590.7 30620.2 32208.6 33545.7 34269.7 35130.4 36001.3 36510 36989.3 36464.3 36150.9 36124.5 36565.8 37207.3 38373.8 39442.1 40826.1 42184 42820.8 43221.8 42561 0.770717  40981.9 39163.6 37026.9 34811.6 32737.1 30916 29343 27988.9 26916.8 26233.5 25955.8 25816.8 25494.8 24864.4 24036.8  6655.52 6339.42 5961.57 5568.6 5213.22 4925.6 4682.45 4452.79 4252.52 4046.56 3999.23 4021 3948.03 3739.17 3460.13 2.01116 2.57358 2.0993 2.67271 15.679 4.50579 3.14008 1.52798 0.653192 1.84822 94155.8
1.67558 0.643385 1 0.107067 0.07 51015.9 10338.4 480.812  22161.4 22111 22130.9 24097.4 25288 29412.6 31129.8 34027.8 37393.4 40161.8 42724.8 45728.6 49110.5 53890 58297.1 64099.5 66628.1 69530.1 71767.9 77133.7 80078.8 84804 91406 93537.4 98178.2 102986 105456 108606 112483 114981 116423 116785 116298 115917 117442 119633 120252 124459 128588 132538 134820 136576 135935 134412 132319 127782 122503 116071  -3.03251 -0.027704 -3.16085 -0.0852704 0.567401 -0.57618 -1.28932 -1.77691 -1.0591 -0.324907 -0.293401 -1.45058 -2.69198 -2.43373 -2.12224 -1.8008 -1.76946 -0.791179 -1.07389 -0.672954 -2.07131 -1.27799 0.373522 -0.952637 1.13515 -1.1436 0.321102 -0.121363 -0.430571 -0.940644 -1.15116 1.88843 0.0491617 2.24534 -4.1422 0.895264 1.20648 0.125419 0.570429 1.39349 1.78218 2.30398 1.87918 1.74143 0.804221 1.54012 1.19824 2.54667 -0.667291 2.15513 2.66429 -0.346142 2.30151 1.91277 1.34551 1.68139 1.76861 1.56411 0.761731 1.78484 1.18764 1.60986 2.21015 2.02686 1.66446 2.55892 2.18335 1.46727 1.3513 1.69933 -0.938643 -1.65796 -0.968604 -2.06609 -1.79792 -0.0301396  7826.45 7871.23 8155.22 8398.89 8640.6 8770.89 8590.07 8854.03 9531.08 10751.2 12430 14330.2 15958.8 17005 17533.7 18466.2 18488.2 18994.5 20172.5 22026.6 24352.3 26458.7 27870.6 28478 29316.2 30816.6 32120.8 34109.2 36782.5 39137.9 41402.8 42629.6 43534.4 44044.1 44473.2 44821.5 44358.1 44216.8 44176.7 44928.6 45754.1 46929.6 48437.3 50441.8 52669.8 53774.2 54111.9 53187.5 0.567152  51015.9 47474.9 43735.8 39997.5 36517.5 33537.8 31243.6 29761.4 29059.9 28918.8 28961.5 28848.3 28523.3 28122.8 27797.9  10338.4 9613.57 8815.47 8022.31 7284.05 6646.26 6152.66 5844.35 5727.51 5761.11 5832.74 5823.05 5733.48 5625.09 5535.17 1.558 8.63135 4.09756 17.7711 3.87335 6.56773 1.53217 9.87542 1.35036 4.8544 110418
