"year","n_s","n_h","SA_Index","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52"
1990,843,26,1,0,0.00807861725038024,0.00403930862519012,0.00201968550753988,0.00605899413273,0,0.00648867330270489,0.00605899413273,0.00656703500409714,0,0.00101614413262394,0.00691841486256942,0.000735763968565977,0.00261862844811763,0.000703820345068497,0.00196559347321895,0.00384340437170948,0.0056337446449198,0.0192667466005933,0.0168079610497423,0.0773000126401916,0.124740723216114,0.115387480520317,0.15328453445725,0.175436189554959,0.151286373461637,0.0685174502649636,0.0225680452211903,0.0090132177972401,0.00110442582646951,0.0012700085935834,0.0012700085935834
1993,2299,95,1,0.00132896458257932,0.00155653867785519,0.0044028294986702,0.00670034133985109,0.00181665377505963,0.0148789739101719,0.0181455298191441,0.0230456120871973,0.0206194444090566,0.0297429193423538,0.0387749636415517,0.0505300723393215,0.0429732142131573,0.0403641320372623,0.0469782060099505,0.0532131081117479,0.0380568969305106,0.0492301356079718,0.0515082541475672,0.0517075633485834,0.0348988760863132,0.0437326580324305,0.0610121074883588,0.0631518469254236,0.0721764568299606,0.0646044460235091,0.0358864972691641,0.0254221165895483,0.00613282555648928,0.00420059267207155,0.00106299423420998,0.00214422846295789
1996,1478,105,1,0.0027686212025574,0.00147175794099624,0.00403455784062547,0.00257375265067364,0.00272067979883023,0.000587503100111453,0.000993597408065372,0.000592660962235551,0.00493623844677414,0.00189505197244765,0.00174709736171653,0.00200875098094421,0.00692213866006099,0.00298243616431535,0.00614749352662617,0.00117067030815842,0.00863796006100908,0.00913087495651008,0.0161186068273285,0.0361377081785589,0.0800419854086752,0.0650272227236582,0.12712383449526,0.133279917609009,0.111418123778129,0.113341718660897,0.130126100687264,0.0652872735012696,0.0299518491994001,0.0170607283604104,0.00383077091359486,0.00993231631388842
1999,1253,84,1,0.000539501751002422,0.000550804120336893,0.00058676891563339,0,0.00196580708221373,0,0.000570307417288724,0,0.000620526915861942,0.00195104541250248,0.00564393802937733,0.00802969224870986,0.00809288412369599,0.0134348789089796,0.0148013025578067,0.0150185227642243,0.0155499428738293,0.0187038108845813,0.0158501564677346,0.0306286753575426,0.0349474329486194,0.0723877093204765,0.103925047458023,0.114579990834047,0.150009459397237,0.140531811368406,0.0934999984492791,0.0565174829462456,0.0406316300772092,0.0205398942026659,0.0154413029490655,0.00444967421740486
2001,1255,70,1,0.00264384047286054,0.00222209040104785,0.00293098084545931,0.00510604248882662,0.0031575505332833,0.00427943295535411,0.00588444570574084,0.00200560356111468,0.0217560994421977,0.0238389067072355,0.0287277631805453,0.033456876432344,0.0261833896341406,0.0297322209032745,0.0264354240326961,0.0417618680087501,0.0391744399658773,0.0397951606893165,0.0588901242626365,0.0611372009911219,0.0714149716749252,0.0606304458878209,0.0638378954785493,0.0582243251134081,0.0830847641471004,0.0763978120661662,0.0591823060591807,0.0406943740873459,0.0166757056576773,0.00742598067287333,0.00140074308381032,0.00191121485731924
2003,1780,114,1,0.000122758016913442,0.0039985448841599,0.000373011682320362,0.00071737120368569,0.000452435731197973,0.00403077048053878,0.0174903494606409,0.0239893289780324,0.0273013215178634,0.0444282639144725,0.0265612646585232,0.0305594699854708,0.0530708842820066,0.00800097042217375,0.0110704059267415,0.0128445600218144,0.0427739735153136,0.0774978701678098,0.0723438605986348,0.0658651251588481,0.0504859645804961,0.05046340827997,0.0646905805923844,0.06998823903172,0.0651997223780233,0.0620410318348145,0.049759845736248,0.0282452420596648,0.0174009327280893,0.00663701760885493,0.00419218951147225,0.00740328505110045
2005,3383,140,1,0.000848325362283052,0.00122600679834707,0.000976772136859466,0.00169585478502083,0.00213043777673975,0.00101345033059877,0.000838506067280656,0.000900085798222064,0.00407776072707421,0.00523142636695449,0.0103422597709681,0.0135899367706437,0.0161565250526967,0.0190882221747312,0.0214913585858799,0.0464413831255895,0.0265299889025723,0.0525173338374067,0.0314021866359817,0.0420681988779055,0.0457139593558669,0.0718894546530053,0.0924040086146974,0.100905666309054,0.100290323822237,0.100516183850957,0.0753569246728256,0.0597015247821991,0.0274785945257276,0.016247457084828,0.00710430460430966,0.00382557784053626
2007,1816,126,1,0,0,0,0,0.00108197852279155,0.00102590097028398,0.0010444814776358,0.000717563380729638,0.000832307896875733,0.00252105858368739,0.00112635430896692,0.00390894341687979,0.00296248399877345,0.0114670984776575,0.0147654350300638,0.0134689109468502,0.0185693590474114,0.0253288487895185,0.0506189552445587,0.0706175704037661,0.0772709733554932,0.10848359676243,0.104483885590486,0.113316663455599,0.0968540967439183,0.0971761720490147,0.0695234750182015,0.0486199693844632,0.0369906274979293,0.0164671525390273,0.00707353984934727,0.00368259725763967
2009,2024,113,1,0.00331107308092121,0.00625139770126059,0.0109981180993139,0.0118806220503072,0.00499164885596942,0.0089857939773499,0.00501195558917448,0.00573039232178325,0.00724715901488595,0.0104435334713904,0.00797777118286979,0.0102652472374884,0.00532901167043446,0.00697538436730888,0.00665976954783359,0.00839797428289912,0.0063842304105204,0.0108110122037443,0.0110776026111705,0.0204477402348921,0.0306747832794015,0.0364893926144239,0.0730992919231431,0.0687082835380972,0.104855236654755,0.154170417891058,0.12574662738289,0.0820912596636603,0.0631477234818372,0.0458168947029628,0.0349686678292558,0.0110539831269977
