"log_mean_rec","sigr","a50","delta","a50_mat","delta_mat","a50_srv1","delta_srv1","log_avg_F","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_q_srv1","mF50","mF40","mF35"
0.674228635958327,1.62335831181123,10.2506227091017,2.34684237851056,10.446633805777,0.68702452535034,8.75537717415895,4.14496196482655,-3.06421386054112,-0.742469766155503,-0.801285383229624,0.0678387036175483,-0.835484873443439,-0.0867928574384731,-0.32934678280467,0.956001303767438,-0.0488090848842031,-2.17579014685721,-2.08053673642602,-2.04848229139592,0.0364262873619232,0.174482493367856,-0.133683864804526,-0.0497303746055273,0.772514478365968,0.884345218507397,0.763242656409272,0.670510268445407,0.344331659000991,0.297935366871025,0.271688139054593,0.730225828302585,0.400089912611651,0.400497571439161,0.48824046439735,0.372885653738523,0.119675490297361,-0.0819443896166696,-0.387011156831395,0.0389812849230715,0.171059450243852,-0.0389804685742892,-0.159022916221941,-0.34482512841638,0.219764408338373,0.0646099327728145,-0.0449691002839163,-0.0444159635195671,0.155317674547884,0.0224565205166272,-0.123700093210728,-0.425991480361596,-0.53553485373922,-1.32764730188452,-1.90517566071969,-2.5014865985795,-2.26557431123709,-0.663811702487132,0.638039091101836,-2.13910904291247,-3.06931053538437,-2.10302334175245,-1.21951286473664,-2.89326537709657,-0.187194453328756,-1.35544249959906,-2.34911661447999,-0.736816275554071,-0.691429044089251,-1.09458117238796,-0.599326999735764,-2.47794133747321,-1.98348735094594,-2.06841830206374,-2.27702025200368,0.238815578114762,-1.52704333208633,-2.3778588474021,-1.29082500306136,-0.439931779910754,-0.23690367617092,-0.480177740818075,-0.562927640985505,-1.15079030551218,0.145378011478968,1.83638668494013,0.5954275942434,0.58314453012393,-0.0887592660734704,1.72862901351732,-1.29545740244648,1.52547211164148,-2.53771233972165,1.47388280151271,1.07803957977309,2.40236857298101,1.57743143540428,1.77141170230975,-1.2900925960454,1.73213313102564,0.569744461043138,2.32767374384665,-2.09911252407725,1.94663865272322,2.24910955266344,0.50501159295608,1.98895853567357,2.02602285020747,1.49185953683846,1.25504657953898,1.50848663447684,0.668541058908314,0.909465739025945,1.16192119038155,0.682930926605218,1.55903261706499,1.97189215586955,1.62728544297759,1.64691289536431,2.66217563491097,0.376344461126541,-1.42846214415885,-0.938790738275921,1.25064604554372,-0.844965856917771,-0.524350497628411,-0.421506086084397,0.0496367387529486,0.0660348296113297,0.195904174700861
0.218233044082852,1.68069968415918,10.472003256588,2.37567862385932,10.0966990678241,0.707782652077426,9.10904299664638,4.87227905395263,-3.10141596496365,0.0736202646583468,-1.14567184901859,-0.690314210461146,-0.0404812313802534,0.340943972779243,0.298459738012717,0.945870214517004,-0.852339051732232,-1.91039509846593,-2.12836233290557,-1.72322053691708,-0.48777909535813,0.404816906848298,-0.0318223564522047,-0.156209488454072,1.12354061888344,0.85836315358379,0.823410610121208,0.761288939145615,0.378820061544236,0.480124249214132,0.502209466510639,0.771055233683175,0.536025470427804,0.31619357623542,0.289445145142022,0.161109635765351,0.00442894235598779,-0.204355223143644,-0.161786993344089,0.101073554217912,0.106104207738829,-0.150797895802807,0.137075752278422,-0.463035801922716,0.143199475862323,-0.0712821662817831,-0.0221737071417394,-0.209409226478799,0.180792737502992,-0.104723396481797,-0.254717461041334,-0.307511780673952,-0.592166966592751,-0.381641223432574,1.68456773698722,-1.30399017847856,0.568905028975715,-0.293341950645662,-2.15376812997874,-0.817027381404731,-0.429869053194819,-1.77093943561318,0.576834612864257,-1.63278759196322,-0.26480680705197,-4.0372311656008,-0.864857601723072,-2.35704871572718,0.179626984732906,-1.03245807282837,-1.12055787167319,-2.90242848772235,-0.563033105506578,-0.456969158054326,-3.66249709911124,-2.84447674084486,1.26791150963722,-0.219927725119158,-3.50724050910131,-0.393306809543054,0.726882591765293,0.330614040657554,-1.04467264095386,-1.71498405753453,1.27133178659061,1.68169742304096,1.43644700555908,1.34215439403254,-1.74947059135168,1.84736534813004,0.659048071051814,1.37170619413526,0.609303859563113,2.13901994097168,1.61742706617451,2.86730957524809,2.24925575319352,2.32707112678605,-0.432551565753743,2.30258825194336,0.796807394269155,2.79494982201933,0.383372379622369,2.23453452302901,2.80535866647368,0.804906799504383,2.64181198398857,2.26075071024206,1.88965998976279,1.81688237774953,1.91324409998358,1.09581523917038,1.49803994911896,1.82940131932524,1.69165204684711,1.96512285502924,2.81385380678231,2.1109640410649,2.09121067425843,3.48783474509169,-0.520000079927128,2.00579526801558,-1.62757965302714,0.517967942858249,-3.90357877910316,-1.49664570476151,-0.397707253276312,0.0400314115402192,0.104030854632909,0.145086423812641
0.667927735493347,1.54949592659695,10.3390641952756,2.4771986464113,10.4616612523583,0.714862951194299,8.96521481653042,4.76175772589903,-3.06653997487957,-0.677496768959672,-1.09046179525585,-0.0129049153414513,0.285251558339475,0.209473246049871,0.928263459005743,0.868446741190272,-0.515890599299906,-1.41707706931131,-1.42952545188162,-1.90626836369459,0.55875763693707,0.520290005332944,-0.00651208558792682,-0.295630830969447,0.941479453416115,0.957790880447117,0.750306374918003,0.638663897502102,0.226209119957096,0.269796235061945,0.250114717457725,0.62791732974738,0.591980855816566,0.214706748027623,0.276104464730546,-0.0904731399972949,-0.012378896184007,-0.312725556441578,-0.235358370457197,0.0778211829017934,0.0391225481203374,-0.0360690770791212,-0.0999837972121806,-0.379503559974879,-0.0224042656255712,-0.249034158949222,-0.0813687505032732,-0.20230922105341,0.0150242623925863,-0.177802587196892,-0.095957299790836,-0.358982433310647,-0.510212976987251,-2.32321022632804,-0.832895139918914,-1.32209291985197,-0.66575295328099,-0.248085291983859,-0.0729835153428091,-1.65321977742422,-1.53374974756956,-2.57861229586022,0.434445948531694,-0.355274061661673,-2.57509442029256,-2.12851274323109,-0.467766459697089,-0.758751810464496,-2.38896876772548,-1.56115461920266,-0.834479916073182,-0.774952973225798,-1.24021269364084,-0.784571085322071,-2.76941155872644,-0.516532876365186,-0.100749868697608,-0.641540986918205,0.147292871404417,-1.89511976066712,0.030618205556225,-1.881349968955,0.553470158633683,-3.99414892051118,0.412391541571393,1.82077592157885,0.651295138669683,0.747397459737014,0.141820868816758,1.84620078590234,-0.866332345874813,-0.0129597118755118,0.519999782788776,1.78052693987519,1.40629772995297,2.24027692515082,1.64428893558898,1.99551862584897,-0.81343972362437,1.36871367695335,1.2895893807285,2.14591233583626,0.390617694008554,1.65149699081806,2.29104168014481,0.939893721913862,1.71126146901652,2.18345905934202,1.22176789128302,1.78488243217478,1.63846154733858,1.0970625218624,-0.253952168422925,1.42471094436499,0.970365752247835,1.30811436611933,1.86039126707411,1.39417395621671,1.92350110144388,2.84306233518314,0.237966318739717,0.315472932716926,-1.47057500084156,-0.274085714904562,-0.354210663163141,-1.92251849238126,-0.37285847209042,0.0461229090884172,0.0691632564542826,0.131716455567983
0.260697884691116,1.622024876162,10.3525114710877,2.41666176188356,10.4926256463728,0.647305183404421,8.94577443435114,4.81499924027009,-3.06594357144743,-0.12607840122508,-0.819890812146181,-0.353655227429247,0.592953870159608,0.424794828831631,0.0216878484815766,0.445460079664537,0.11655694797904,-1.69598406180256,-2.14336222114743,-1.78726677645382,0.109006601269272,0.0853372228759177,-0.0271463546935156,0.210535458403347,1.07848352023083,1.00243036587769,0.733207286600267,0.769377123732927,0.393028347223435,0.372263544463054,0.587599262390572,0.725554798993667,0.535707649522134,0.290795646726941,0.433549016931289,0.240524940365097,0.0769989419305528,-0.0833479099024359,-0.180805342430988,0.140452136677329,0.139381205079141,-0.13540689443427,0.0548820499566585,-0.0380270556547764,0.297288688015536,0.0123280688879888,0.220656227208906,-0.330016266815187,0.231071687848162,0.0116471658052948,-0.157725665626559,-0.183837774412236,-0.332863410014337,-2.27507497940098,-0.102972169502124,-1.26186502815174,-0.92919296105724,-0.226283778105014,0.74086009609799,-2.33878629504746,-0.376047652483777,-1.41497540273596,-4.73088320465581,-0.988787987632517,-1.56350206358429,-0.707614415521713,0.158681773169736,-2.18363720288367,-0.664715497519321,-1.79699184619899,-1.20865455044754,-1.72186069143702,-2.10068859463538,-1.88223358815078,-0.524656296646828,-2.29074359347283,0.513860552446555,-1.75365076666288,0.16014414946461,0.383398413445573,-3.35342611373869,0.596069672559187,1.18660797858253,-1.97052914020428,-0.0211288873991009,1.87133563594826,0.930346852053837,1.6223156791785,-0.041598552599508,2.20453940644115,0.0248161018655253,1.24182921740442,-0.624417057635036,1.87095226089845,1.80064480000894,2.43254572353951,2.46161816900903,1.97731794887545,0.514522234139058,2.14666904327802,1.02740764696899,2.6124624260817,0.636599202593517,2.0643863336818,2.72244298142474,0.270078449832432,2.0296206104841,2.50139888067208,1.74970190765671,1.46941851750125,1.82552002049133,1.24652316427904,0.0203559771167861,1.78298818389738,1.58513401024291,1.72640025234571,2.4913332364398,1.51404795730923,2.43443020125276,2.06508313568053,1.06964758452127,-1.2787240415495,-0.794496312299557,1.06168687172035,-0.412117917794419,1.89503555829512,-0.298269126603378,0.0885314457768534,0.0968280592774405,0.202372343029298
0.459325372031859,1.78269077712761,10.3410364354261,2.48426317772316,10.4391870253726,0.582654171280297,8.77788341736746,4.21129478756364,-3.05747559107414,-0.348972364449709,0.0342817278715106,-0.261596169406358,-0.0495672297744481,0.00198657399922197,0.343303103957016,0.340679206643294,0.328707563286239,-1.25603671016841,-1.97705711015657,-1.69462269062975,0.442900323712474,0.520088097613398,-0.0698010027342342,-0.0910354469033479,0.864008644906448,0.98575092470462,1.02096785161807,0.720641761343847,0.353083978078285,0.481423692317621,0.574643931950602,0.818423917367536,0.784200141305213,0.353845422220894,0.396495792712201,0.261529114698583,0.252861291917588,-0.143103632841971,-0.0525624725187743,0.246453272439858,0.0970576192882628,0.104327695695169,0.046194691726722,-0.245416263868766,0.216824000774919,0.0986499599797632,0.273210853944297,0.169397385246929,0.201353019151416,0.055372769823304,0.121986768653212,-0.0864785951975957,-0.345868476285716,-1.78091294879016,-1.10964695538482,-2.1243955958541,-0.0733191529427923,-1.19833389657717,0.130439246682991,-2.2603256966503,0.495161769142541,-2.86073731466731,-2.56213654413742,-3.17866093008181,-4.36909040579047,-2.63637027773786,-0.650849491612792,-0.408605073281434,-2.00887659204796,-1.55273926604989,-2.92068533701988,-0.673717423914463,-0.790993051919182,-0.689674929503285,-2.34938130182227,-0.980108857261122,-1.79786715892013,0.260233119011268,-3.47086355601248,0.425139239346988,-2.44900227759623,-0.214903268285978,-1.16352165699666,0.819800893506628,-0.150417684742914,1.74489117204809,1.21722855963951,0.447082839709282,-2.7229081134598,1.85781162753722,-0.941095771627319,0.84165564821777,0.292647069376745,1.75725080343755,0.935204609286966,2.25822242653694,1.80489213548736,2.14832683563091,-0.794030996802922,1.47995109161945,1.52341576990611,2.28923557931721,0.296034900262732,1.89549634371973,2.31065824718336,-0.388707680274985,2.14333438527549,1.86061522244094,1.49050879249094,1.4761763374694,1.65717221517296,0.799609534155115,1.10607355390368,0.857237850484328,1.25674399194015,1.16660329793321,1.58229290089232,2.48812399074893,1.18983742164324,3.07490407803957,-0.00438840276616226,0.687322309575997,-1.37579312435761,-3.46048961816277,-1.21882473448922,-0.0693667066136232,-0.255759002099038,0.0655959815897391,0.087177931853916,0.145119336063027
0.257335034424866,1.74022921980468,10.6212434734836,2.91765773827891,10.3346132752042,0.609886840436475,9.51182217057958,5.0794716093074,-3.08522818013672,-0.358067111841315,-0.327260728929097,-0.147946693368107,0.429053808626431,0.770701008280845,0.387156397408647,0.553660428355382,-0.821925351709378,-1.27239342354736,-1.69400288317633,-1.66381845107685,0.622374198814024,0.950322473352156,-0.297288968021675,-0.288845929461381,0.897623825958947,0.794449921350369,0.798809744471354,0.67105487267612,0.614970085990809,0.450655111257159,0.417827094902401,0.866319711058608,0.684776223832323,0.378190574644337,0.491465260941302,0.278187669277738,0.0195699284310766,-0.232541276417212,-0.0194780162254258,0.314249966824246,0.0369040821338924,0.144753868244255,-0.0044684419750336,-0.296427127343861,0.104182319625009,0.0527222460379999,-0.135287308470009,-0.13327842358856,-0.0896207192748708,-0.29941229644831,-0.179627059150715,-0.261656571260795,-0.371947008388457,-3.30787801524205,-0.683699106267369,-2.84531672066143,1.66327853043426,-0.821826219837929,0.337786945726751,-2.09309998432345,-3.94447179524913,-0.0861565589652447,-0.112423069774451,-3.07969756255995,-3.40587408019561,-2.81880594032886,-3.70004728939391,-2.98021881153541,-0.805295780516907,-1.23061213519259,-1.33925369410181,-2.6878394306597,-1.71318776011908,-2.41957534711984,-0.387791482108154,-1.53789522866903,-1.76985173071806,1.26555198718819,-0.895078477049832,-0.974178125232676,-0.00398750253984126,1.11326149797219,-0.929673226766845,0.697090588281837,0.265951759604599,2.22128145666005,1.5356872495901,-0.424552187557683,1.18697681070164,2.02704146259123,0.0786806012586538,1.07034630510883,-0.651267021611471,2.25211903619676,1.62612383631547,2.6683736360765,1.974377441224,1.86670363829675,1.0857623611229,2.00391428218951,0.873389997264795,2.80762612641866,0.793157604865559,2.16234475255153,2.61775134235467,1.23070341447816,2.19927822453829,2.52031890572314,1.84147992295491,1.98007792655165,1.88696092050403,1.63381382574614,0.827415660094811,1.8605297259829,1.71761925666648,2.39446370300108,1.93812656510792,2.67733074900957,1.23376884364301,3.21939507568916,0.48627796400786,-0.28203349325242,1.08553858127677,0.268587755501251,-3.57822349698079,1.21846838118617,-0.391733054392959,0.0653176748444309,0.101377536411496,0.12749819065098
0.786292917674408,1.62277724664048,10.2804071876118,2.37027446475001,9.95232554535314,0.78173216434022,8.82013349422045,4.11726079860341,-3.01881739981975,-0.279670568531056,-0.883555618824083,-1.01003821213288,-0.400958456694108,-0.151593805623978,-0.114763253814191,0.557597653598176,-0.42750714685109,-1.58600010152697,-1.72310194466296,-2.42546078761611,0.343822700165818,0.867938649769712,-0.731593988916607,-0.153464819283396,0.59074213650965,0.831907137888901,0.640386430561726,0.486589176097297,0.277390704565221,0.167580783938567,0.39605597297283,0.701619508197002,0.544582069743401,-0.0959839942006528,0.137778820863163,-0.120559658323582,-0.068944735445994,-0.330019000073639,-0.164925476342637,-0.0722862493478349,0.0471445455196715,-0.269617967937439,-0.367937077269184,-0.437850372823702,0.0531143816679887,-0.190661109532304,-0.0664560982562623,-0.383751772940354,-0.092931902844132,-0.645042208992354,-0.373422860159009,-0.593686236565976,-0.695373603508209,-2.7704504941761,0.389595240676883,-1.05392820574206,-2.41929175177146,-0.305666790809992,-0.204015365812552,-0.286666050470117,-1.51419338606058,0.987987649646282,-2.43367921986418,-1.95381326982947,-1.87939235391181,-0.484276597960514,-1.58610622401293,-1.18135529863644,-0.393566218233918,0.0887948095004987,-1.99272361725862,-0.882917459815751,-3.22768996743704,-0.341674186848568,-1.35837747142616,-2.02798170443167,-0.571182542374398,0.147214229907535,-2.56843114620076,-1.20477835597979,-0.253573811098576,0.532844492444514,-2.48884184666642,0.349407966865844,-2.49601959717314,1.55270252109032,0.762033768855041,0.988074996878867,-1.095910276433,1.65516795487567,-0.362016905729961,-1.77232897586313,1.06294549323413,1.35474504458599,1.16858212788303,2.09045293636732,1.97013427870529,1.74430198897942,0.361502324587548,1.42168851522238,1.16326320913755,2.1008729052337,0.481556296073231,1.30351239336771,2.48724728873733,0.315971947696369,1.90729958539342,1.98143413597498,1.13309582680954,1.56804029372197,1.71206327252248,0.860964156467558,0.142545625335519,1.09512899568949,0.871329683484552,1.79237140748648,1.88613062061855,1.54566078065282,1.59731333792778,2.44816795653708,1.3388132022043,0.121856030203137,0.65692923517274,-0.305795598852997,1.68558575758233,2.86938544117494,-0.514674100625986,0.110206566562653,0.144089098138107,0.123631147953073
0.494404447076238,1.41264185425069,10.2581291181556,2.68271476338246,10.266641658356,0.66725769403061,8.9964174266503,4.63212838572809,-3.02274972721282,-0.0428252558050204,-0.491839151916174,-0.478908734005017,-0.030153836246738,0.51546582959617,-0.0580576590688313,0.188923990210103,-0.230186819194769,-1.283594488997,-1.43517687301822,-1.53467936824089,-0.11939809545486,0.186062883558503,-0.42518001682644,-0.442523513123126,0.870761454693143,0.973668142970936,0.789402846072919,0.834835293206364,0.50041002460585,0.314721690727115,0.331844492982231,0.768584608318584,0.497593516020986,0.30011396730063,0.281934558618781,0.196277390233767,-0.0242387720875055,-0.361556759428478,-0.0781457039450792,0.204333948573728,0.394079941567329,-0.12594685654653,-0.0434169558488655,-0.327132434172421,0.0144094822374061,0.0998257863773713,-0.0700998824837331,0.0289438486250102,0.198085247501719,-0.0164155937537984,-0.0673478180815703,-0.181395220914274,-0.527633865697759,-1.27277598544734,-0.490192811694678,-3.02656083399854,-3.59459545314501,-1.57267400392932,-1.44424953433072,-0.975646694776108,-0.297208636268051,-2.26352121069412,-1.26991034857284,-0.436202384316882,-1.74630800978764,-1.21394143872461,-1.3168572709361,-3.59117362294244,-3.08695893574687,-3.30080006619785,-0.576596218486291,0.541909585951077,-0.393622320491183,-1.05092970947914,-2.23634181309627,-0.605463003962795,-0.755810274361156,-0.385243685974244,-1.18192953567397,-0.851050893577913,0.243206187958895,-0.722320023619591,0.930517467093214,0.14663656265672,-0.20888755782182,1.46549484628727,1.21145401095323,0.0260903333991571,0.196375068713087,1.93102350145303,-1.8509845946773,0.781341975228354,-0.274812201878198,1.66963395677142,0.93585586948269,2.64084664385922,1.83638301797457,2.01261885953029,-0.482188928059225,1.84491599612065,0.805031843601846,2.58390731320119,-0.0450599458717065,1.70410000407933,2.58038671877731,-0.192758583131958,2.26440806983912,2.06853760270094,1.34681656103311,1.71217405285106,1.01927738186324,1.01493343955095,0.688121832823828,1.30228196203549,0.657532845964532,1.66578375230742,2.22489528567174,1.96571669206308,1.46064508785331,2.22241902630834,1.83841730033565,0.716998951379292,-0.327670233829345,-0.269333000683863,-0.619839400186805,2.78736249422328,-0.312881668008246,0.0528130925201768,0.0826308996694697,0.123036674101878
0.151735138698953,2.05001723497318,10.0999381196177,2.324451979828,10.1843629564,0.643617835012385,9.0003759134917,4.75085380496908,-3.15835142097678,-0.681295573287377,-1.30671501977172,0.113527835465993,0.0590818681749834,-0.00729268615401324,1.05800071064028,0.583943140963907,-0.340388681862988,-1.48852766285312,-1.36835828183201,-2.14326392811064,0.17356252701863,0.297360531312558,-0.0220662077164722,0.0568708283516433,0.968765966874994,0.950522318987593,1.07360360058348,0.658380986645144,0.497177502492486,0.422954580956004,0.537249530983104,0.747590083443768,0.511794427968542,0.353550803549831,0.297154180821741,0.14597180136083,0.211157553887107,-0.156570757928197,-0.0544170355929783,0.111011510485412,0.29288109520046,0.0702537637264484,0.327323010014187,-0.212665590658464,0.405080254350867,0.336826151617966,-0.00436693204138905,-0.00799900732141445,0.27582996423226,-0.213557169984213,-0.0548576572694834,-0.387941624337651,-0.280472632204377,0.187161558049574,-1.44148641425615,-1.38063508464828,-2.74371354105464,-1.16459429179185,-1.6258819640329,-2.60159969594004,1.82961188066018,-2.1309404594017,-4.31177964763658,-1.30618334419764,-2.73090303294723,-4.10719718717037,-1.98556960955443,-2.576661841344,-0.241060698315312,-2.28832301861129,-2.23025462868433,-2.11492217385267,-4.47818787924754,-0.00571524803169865,-0.0826861565794701,-3.92600030071883,0.00711035912291713,-0.401634848651151,-0.16262946727214,0.197418038718798,0.169369538814617,-0.870656327679725,0.828195113624769,0.480928228692182,0.349736792241409,2.0545428763663,1.28569684611631,2.0957950897898,-3.72741309219043,2.15312049272264,-0.292928177307306,0.996095170338329,-1.32982159629347,1.94224024883205,1.69028221066048,2.86973474329502,2.29209999774659,2.42862433807926,-1.30621040655936,2.10446716575136,1.66308230915738,2.61739524989038,1.36584648007137,1.71539262469245,2.97242288856594,-0.114378828902574,2.27432226709746,2.52102615645121,1.86482734198219,2.06022254836228,1.94754573383727,0.957568963927528,0.941198897487897,2.0949858920934,1.60525722178841,1.82446102183432,2.52163249507021,2.14980439368461,2.06362730824634,2.75190373763283,0.0520305787309372,1.63779305746673,0.135357031469205,-3.10305159846138,0.191292840679258,-0.705496145353875,-0.281449490855826,0.0671770564249193,0.116340695165992,0.124176067442505
-0.0126128196215875,1.74887965638244,10.2687124562342,2.60748777689786,9.98587123336674,0.746039652883557,9.19291084913685,4.51284623699911,-3.16565379196716,0.630855557086594,-1.03665434983415,-0.670720822120266,-0.370942373951967,0.484661816135517,1.06914190842862,1.04232858726853,0.184639614030386,-0.902742483594354,-1.62074299882892,-1.88593308845536,0.194082156776293,0.508080448653352,-0.846218020059682,0.101982006910333,0.968795912719191,0.921392243495813,0.898525284425432,0.844293929595306,0.457063693581508,0.368139037260461,0.622731914521145,0.771396921026085,0.453792484302411,0.453656226948471,0.430045822800389,0.336697332632994,0.210234958396626,0.0825953473550793,0.0424579119223818,0.130410315588142,0.289841538736731,0.0576454031987446,0.0624167593736953,-0.111275497661255,0.310800304218045,0.00638715909870058,0.00166767594884476,-0.123321340827927,0.0417727686888512,-0.117065385614984,-9.37947144432627e-05,-0.272671018000869,-0.437673733762434,-3.07087358756337,0.50969078738143,-2.84748809259117,0.739452759130582,-5.14663774048249,-1.96772618561597,0.0792943476041401,-4.8333929421025,1.26348587812489,-2.08862355202767,-1.23428111960915,-2.14635875535753,0.106893107088366,-1.99963274700644,1.74723047084754,-0.935737098489684,-0.84143427071349,-0.0651032610942295,0.405867897295224,-0.202434190157831,-0.252411476462303,0.142175614404801,-1.22855866740746,-3.36473536332099,1.25648598263203,0.0955140122271203,1.08505817077702,-0.440395093906155,-0.155975075079507,1.07712719753107,1.19328244904741,0.0380872726669246,2.02154582993915,1.05981404643467,2.18276679038842,-0.618077092348543,2.00389637725451,1.22144993987725,1.41865630396314,0.0513000447161751,2.36578312946302,1.45470853816183,2.87305124434506,2.51414825034943,2.64215834907125,-1.52633982204961,2.25627633748953,0.921856955309543,3.0856658931931,0.379774402490277,2.45680456132732,2.95068346439611,0.612000263179409,2.59570977398264,2.66736926936805,2.08709247276674,2.23988524166414,2.35218762237692,1.47154230369104,1.18202018086107,1.97835890953809,2.03484296222571,1.8736796303458,2.8119913552974,2.86999558948453,1.99086834401281,3.44185528496555,-3.03337365838814,0.991474772102166,3.08393979240515,1.11199786062322,-3.09374948629729,-2.6436377417353,-0.393914631433953,0.0645830067654164,0.101305054955754,0.184144875886599
