"sigr","q_srv1","q_srv2","F40","natmort","spawn_biom_proj","ABC","obj_fun","tot_biom_1977","tot_biom_1978","tot_biom_1979","tot_biom_1980","tot_biom_1981","tot_biom_1982","tot_biom_1983","tot_biom_1984","tot_biom_1985","tot_biom_1986","tot_biom_1987","tot_biom_1988","tot_biom_1989","tot_biom_1990","tot_biom_1991","tot_biom_1992","tot_biom_1993","tot_biom_1994","tot_biom_1995","tot_biom_1996","tot_biom_1997","tot_biom_1998","tot_biom_1999","tot_biom_2000","tot_biom_2001","tot_biom_2002","tot_biom_2003","tot_biom_2004","tot_biom_2005","tot_biom_2006","tot_biom_2007","tot_biom_2008","tot_biom_2009","tot_biom_2010","tot_biom_2011","tot_biom_2012","tot_biom_2013","tot_biom_2014","tot_biom_2015","log_rec_dev_1949","log_rec_dev_1950","log_rec_dev_1951","log_rec_dev_1952","log_rec_dev_1953","log_rec_dev_1954","log_rec_dev_1955","log_rec_dev_1956","log_rec_dev_1957","log_rec_dev_1958","log_rec_dev_1959","log_rec_dev_1960","log_rec_dev_1961","log_rec_dev_1962","log_rec_dev_1963","log_rec_dev_1964","log_rec_dev_1965","log_rec_dev_1966","log_rec_dev_1967","log_rec_dev_1968","log_rec_dev_1969","log_rec_dev_1970","log_rec_dev_1971","log_rec_dev_1972","log_rec_dev_1973","log_rec_dev_1974","log_rec_dev_1975","log_rec_dev_1976","log_rec_dev_1977","log_rec_dev_1978","log_rec_dev_1979","log_rec_dev_1980","log_rec_dev_1981","log_rec_dev_1982","log_rec_dev_1983","log_rec_dev_1984","log_rec_dev_1985","log_rec_dev_1986","log_rec_dev_1987","log_rec_dev_1988","log_rec_dev_1989","log_rec_dev_1990","log_rec_dev_1991","log_rec_dev_1992","log_rec_dev_1993","log_rec_dev_1994","log_rec_dev_1995","log_rec_dev_1996","log_rec_dev_1997","log_rec_dev_1998","log_rec_dev_1999","log_rec_dev_2000","log_rec_dev_2001","log_rec_dev_2002","log_rec_dev_2003","log_rec_dev_2004","log_rec_dev_2005","log_rec_dev_2006","log_rec_dev_2007","log_rec_dev_2008","log_rec_dev_2009","log_rec_dev_2010","log_rec_dev_2011","log_rec_dev_2012","log_rec_dev_2013","log_rec_dev_2014","log_rec_dev_2015","spawn_biom_1977","spawn_biom_1978","spawn_biom_1979","spawn_biom_1980","spawn_biom_1981","spawn_biom_1982","spawn_biom_1983","spawn_biom_1984","spawn_biom_1985","spawn_biom_1986","spawn_biom_1987","spawn_biom_1988","spawn_biom_1989","spawn_biom_1990","spawn_biom_1991","spawn_biom_1992","spawn_biom_1993","spawn_biom_1994","spawn_biom_1995","spawn_biom_1996","spawn_biom_1997","spawn_biom_1998","spawn_biom_1999","spawn_biom_2000","spawn_biom_2001","spawn_biom_2002","spawn_biom_2003","spawn_biom_2004","spawn_biom_2005","spawn_biom_2006","spawn_biom_2007","spawn_biom_2008","spawn_biom_2009","spawn_biom_2010","spawn_biom_2011","spawn_biom_2012","spawn_biom_2013","spawn_biom_2014","spawn_biom_2015","log_mean_rec","spawn_biom_proj_2016","spawn_biom_proj_2017","spawn_biom_proj_2018","spawn_biom_proj_2019","spawn_biom_proj_2020","spawn_biom_proj_2021","spawn_biom_proj_2022","spawn_biom_proj_2023","spawn_biom_proj_2024","spawn_biom_proj_2025","spawn_biom_proj_2026","spawn_biom_proj_2027","spawn_biom_proj_2028","spawn_biom_proj_2029","spawn_biom_proj_2030","pred_catch_proj_2016","pred_catch_proj_2017","pred_catch_proj_2018","pred_catch_proj_2019","pred_catch_proj_2020","pred_catch_proj_2021","pred_catch_proj_2022","pred_catch_proj_2023","pred_catch_proj_2024","pred_catch_proj_2025","pred_catch_proj_2026","pred_catch_proj_2027","pred_catch_proj_2028","pred_catch_proj_2029","pred_catch_proj_2030","rec_proj_2016","rec_proj_2017","rec_proj_2018","rec_proj_2019","rec_proj_2020","rec_proj_2021","rec_proj_2022","rec_proj_2023","rec_proj_2024","rec_proj_2025","tot_biom_proj_2016","retro_year","tot_biom_2016","log_rec_dev_2016","spawn_biom_2016","spawn_biom_proj_2031","pred_catch_proj_2031","rec_proj_2026","tot_biom_proj_2017","tot_biom_2017","log_rec_dev_2017","spawn_biom_2017","spawn_biom_proj_2032","pred_catch_proj_2032","rec_proj_2027","tot_biom_proj_2018","tot_biom_2018","log_rec_dev_2018","spawn_biom_2018","spawn_biom_proj_2033","pred_catch_proj_2033","rec_proj_2028","tot_biom_proj_2019","tot_biom_2019","log_rec_dev_2019","spawn_biom_2019","spawn_biom_proj_2034","pred_catch_proj_2034","rec_proj_2029","tot_biom_proj_2020","tot_biom_2020","log_rec_dev_2020","spawn_biom_2020","spawn_biom_proj_2035","pred_catch_proj_2035","rec_proj_2030","tot_biom_proj_2021","tot_biom_2021","log_rec_dev_2021","spawn_biom_2021","spawn_biom_proj_2036","pred_catch_proj_2036","rec_proj_2031","tot_biom_proj_2022","tot_biom_2022","log_rec_dev_2022","spawn_biom_2022","spawn_biom_proj_2037","pred_catch_proj_2037","rec_proj_2032","tot_biom_proj_2023","tot_biom_2023","log_rec_dev_2023","spawn_biom_2023","spawn_biom_proj_2038","pred_catch_proj_2038","rec_proj_2033","tot_biom_proj_2024","tot_biom_2024","log_rec_dev_2024","spawn_biom_2024","spawn_biom_proj_2039","pred_catch_proj_2039","rec_proj_2034","tot_biom_proj_2025"
1.29179,0.483556,1,0.0964657,0.07,45799.7,8362.51,381.929,32049.6,31478.5,30958.9,33977,33844.4,36706.6,38767.3,41102.1,43892.1,46397.3,48228.5,52199.2,54091.5,59917.8,65821.7,72675.1,75569.1,79759.3,83386.6,90384.5,94514.9,99487.1,106818,109965,115721,123245,128056,133353,138193,141449,142419,141502,138249,135130,130477,125570,118085,112632,109099,1.14592,0.942457,0.0740069,0.276305,-1.26632,-2.18054,0.1198,-1.34861,0.767584,-0.657333,-0.779565,-1.80649,-0.139723,-0.691056,-0.275256,0.352838,-1.36339,-0.747353,-1.29415,-1.78981,0.441615,-0.955897,0.0485057,-1.06429,0.950264,-0.0594988,-0.787182,0.272024,0.272444,-2.43568,-3.3664,2.30624,-0.712995,1.7936,-0.530644,0.683964,1.39829,0.0902112,-1.24301,2.02601,0.290078,2.61723,1.9203,2.10847,-2.20124,2.04555,0.977352,2.63429,0.709203,1.93487,2.63451,-0.26158,2.40366,2.53386,1.42435,1.7483,1.94197,0.726487,0.163609,0.84152,0.0483797,-0.0590272,-0.145932,-0.545311,0.0815303,0.779141,1.99076,12765.9,12571.5,12568.6,12564.2,11877.7,11714.5,11853.5,12290.2,13001.9,14355.5,15962.8,17586.2,18782.5,19605,20524.8,21375.5,21737.1,22378.1,24108.8,26308.7,28802.1,31228.4,33315.4,34958.7,36665,38737.1,40747.7,43256.5,45773.6,48673,51303.2,53366.3,54637.2,55846.3,56020.3,55661.7,53506.3,51628.1,49237.4,0.632508,45799.7,42931.1,40339.9,38528.7,37699,37846.8,38592.1,39296.5,39434.9,38892,37746.9,36232.5,34684.4,33430.2,32731.1,8362.51,7718.14,7117.1,6616.38,6319.1,6366.42,6774.85,7215.81,7356.87,7254,7003,6630.3,6206.07,5816.46,5580.97,34.228,4.62639,4.7697,8.68272,1.74646,1.00078,2.1428,0.407895,1.80694,22.5239,111657,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.86127,0.480981,1,0.110071,0.07,41489.8,8665.81,393.875,25827.3,26364.7,26226.7,28390.3,29681.7,32631.9,34909,38202.3,40645.2,43789.6,45799.2,49634.2,52025.7,56783.6,62348.3,68867.7,71268.1,75413.6,79366.6,85217.3,89186.9,94977.1,102982,106474,110493,118078,123410,128269,133029,135433,136291,134910,132221,128094,122627,117677,111200,105794,100184,-0.300479,0.162945,-2.52605,-1.42177,-1.32648,-2.13093,-3.82947,-1.90321,0.0383449,-3.82064,1.25264,0.0430557,0.753163,-2.82354,-1.84993,-2.07895,-2.04494,-0.934671,-2.59961,-2.38867,-2.61319,-0.0496663,-1.56369,0.360662,0.000234211,0.320706,-0.737219,-0.65528,-0.37375,1.0075,-1.0347,1.94347,-0.314429,1.82895,0.241783,1.40722,-0.425269,0.819677,-1.14353,1.84367,0.975474,2.37446,2.04278,1.85244,-0.0164099,1.80649,1.39971,2.48088,0.822848,2.19868,2.52556,0.740043,1.83132,2.53514,1.34545,1.76154,1.65718,0.49183,-0.633953,0.774632,0.446166,-0.761227,-3.08961,-0.00844313,1.26258,0.156261,-1.28217,10001.7,9767.28,9548.81,9299.31,9229.41,9028.49,9069.4,9349.93,9999.07,11220,12658.1,14304.6,15677.3,16601.4,17472.8,18465.9,18405,18876.9,20039.5,21364.6,23370.4,25565.7,27817.2,29194.7,30495.5,32500.2,34792,37144.1,39920,42607.1,45322.9,47234.4,48780.1,49798.9,50064.7,50031.4,48266.9,46617.9,44589.1,0.667056,41489.8,38315.2,35355.5,32669.2,30279.3,28189.4,26352.6,24829.3,23707.3,23131.9,23251.2,24067.5,25333.8,26619.4,27520.3,8665.81,7956.57,7288.23,6718.52,6254.68,5837.38,5434.44,5071.4,4765.59,4452.19,4431.39,4757.05,5285.89,5779.02,6006.17,3.82219,2.31536,2.29731,1.97687,4.75491,32.4226,8.096,8.71931,1.72746,4.29067,95148.2,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.64782,0.593502,1,0.0799599,0.07,31819,4873.78,373.073,21989.5,21481.4,21739.3,22354.1,24495.1,26457,28122.7,32065,34322.9,37444.8,39727.9,43208.8,46945,51466,56995.1,63109.2,65289.7,68518.4,70516.5,75963.7,78775.9,82527.1,88479.1,89837.8,92692.5,97065.2,99512.9,101861,104060,105538,105178,104628,101604,99219,95355.6,91723,86872.2,83607.2,79529.8,0.0156376,-2.90041,-1.28459,0.051197,0.943251,0.391881,-0.803792,-1.80636,-1.47661,-1.66081,-0.53798,0.269446,-0.534416,-1.05077,0.365878,-3.83028,-0.905548,0.635509,-0.635933,0.701734,-0.813977,0.546633,-0.715589,-1.44897,0.431971,0.00144337,-0.208742,-0.384159,0.21944,0.468006,0.677066,1.06067,2.32928,1.60215,-1.2498,2.23959,-2.2293,1.14327,-0.0413824,2.00592,2.04298,2.46609,2.42024,2.34533,-0.414957,2.03457,0.769484,2.92626,-0.111202,2.12182,2.91607,-0.792881,2.05919,2.51628,1.88978,1.55806,1.90385,1.02781,0.236705,1.69144,0.0459669,0.336534,1.0871,0.176386,-0.0374567,1.93573,-2.07469,8848.14,8528.78,8465.51,8391.94,8013.34,7628.26,7578.62,7853.42,8364.01,9511.33,10954.9,12611.3,14186.2,15315.5,16331.9,17241.5,17352.5,17873.9,19012.3,20623.8,22693.9,24772.3,26450.8,27277.8,28336.2,29715.7,30837.5,32398.3,34001.7,35857.4,37319.7,38448.9,38818.8,39415.1,38973.2,38493,37223.2,35757.6,34185,0.25628,31819,30414,29034.7,27890.2,27090.5,26728.6,26824.7,27279.3,27771.7,27934.8,27615,26899.6,25925.4,24789.6,23605.1,4873.78,4612.26,4366.15,4142.84,3979.47,3882.27,3860.02,4047.74,4356.88,4453.1,4337.35,4170.59,3901.78,3556.5,3188.77,0.504816,33.5073,0.243109,1.14121,0.926119,5.91265,2.44264,1.14182,0.214671,1.21344,75288.3,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.85766,0.512388,1,0.0659157,0.07,39336.2,4992.87,374.093,24462.2,24893.2,25283.7,26495,28090.9,30065,31703.2,33929.8,36296.7,38669,40739.8,44019.8,47021.6,52691.8,58085.7,65114.9,68341.9,72482.3,76365.2,82919.1,86946.7,91780.5,98488.6,100287,105238,111352,115788,119401,123755,125512,125815,124188,120937,117668,113775,109705,103161,97292.3,91251.3,0.103531,1.16318,0.783581,-0.0152492,-0.0113795,-1.60089,0.107088,-0.873677,-1.87717,-1.87387,-0.441187,-0.422414,-2.58569,0.494335,-0.426094,-0.992715,0.148332,-0.855178,-0.318576,-0.195468,-0.372019,0.805295,-1.17061,1.07373,1.14513,0.29875,-2.01236,0.238058,1.84149,-0.876655,-0.608116,1.62899,1.68268,2.07059,0.972393,1.66917,0.963726,0.458211,0.550774,2.15466,2.13786,2.90867,2.51823,2.34069,0.719136,2.305,1.585,3.00537,0.790223,2.41883,3.14782,-1.9183,2.62938,2.70342,1.97417,1.97828,2.35818,-0.418968,0.91978,0.851399,1.01437,0.491046,0.0648321,0.574009,-3.47424,-1.12509,-1.37294,8418.77,8516.89,8733.75,8949.84,9131.76,9033.68,9108.79,9308.36,9912.27,10937.3,12237.7,13694.9,14829.2,15734.1,16173.1,17121.8,17269.7,17877.5,19608.5,21851.2,24600.5,27177.7,28970.7,29967.3,31473.6,33400.3,35411.7,37511.8,40007.2,42500.9,44671.7,46259,47139.1,47944.2,48220.5,47941.5,46199.9,44415.7,42321.4,0.160612,39336.2,37031.7,34718.9,32508.9,30517.6,28917.8,27777.4,27029.3,26544.9,26235.8,26063.1,25925.3,25821.6,25860.1,26297.4,4992.87,4689.47,4383.03,4079.02,3625.99,3219.63,2976.76,2849.35,2756.2,2696.98,2680.13,2664.36,2623.01,2575.35,2586.26,11.9565,1.65256,2.90353,6.51533,7.32756,2.83709,3.84266,1.63991,1.37274,4.75387,87503.8,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.54945,0.559657,1,0.191943,0.07,38798.3,13266.1,377.068,21692.8,21342.3,21541.3,22125,24167.9,24670.3,28286.4,30586.6,33923.1,37223.1,39723.2,43962.8,46601.2,53075.4,58313.1,64842.9,68399.8,72215.3,75711.8,81662.9,85321,89284.8,96289.3,98819,102798,109031,113101,117286,121617,123518,124194,122955,120200,116797,113460,110284,103867,100590,97592,-1.42903,0.853872,-0.765737,-4.65152,-0.81016,-2.31822,-1.10338,-1.88395,-2.33288,0.411598,-1.85828,-2.51636,-2.42906,-0.114312,-0.145428,-0.87693,-0.996936,-0.202112,0.202062,-2.61745,-1.62698,-1.40673,-0.550096,0.00130071,-0.251124,-0.794029,-1.51296,-0.688501,-0.314521,0.441853,0.42661,0.599052,1.70209,0.621467,2.0054,-0.605067,0.979671,0.73893,-0.778616,1.91158,1.30793,2.49459,1.74913,2.08129,0.223611,1.54332,1.32953,2.52142,0.609281,1.57779,2.73427,0.718457,2.05149,2.34243,1.44431,1.59629,1.89045,0.138143,-0.152746,1.24794,-1.16684,-1.63066,1.60079,0.455124,0.10423,1.60004,1.37944,9054.03,8695.61,8524.23,8399.78,8217.9,7530.29,7386.42,7479.49,8143.2,9246.86,10701.2,12399.8,13685.7,15145.1,16167.2,17140.9,17746,18675.6,20291.1,22278.4,24665.8,27044.1,28925.1,29934.1,30972.9,32651.9,34306.5,36406.9,38741,41106.6,43519.1,45005.6,46237.8,47168.6,47108.8,46924.1,44806.1,43137.4,41200.9,0.609514,38798.3,34815.9,31842.2,29439.1,27567.1,26147,25109.9,24287.2,23783.3,23797.4,24658,26571.1,29486.4,32768,35616.9,13266.1,11931.8,10891.3,10010,9327.44,8915.54,8643.35,8352.5,8004.1,7719.8,7634.53,8011.82,9300.44,11164.5,12514,8.43186,2.83655,5.36699,6.02415,5.50867,4.17661,55.9321,4.17998,22.6166,7.58212,95788.2,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.32843,0.731687,1,0.11369,0.07,25618.9,5529.82,388.124,19246.1,18548.8,18299.7,20620.3,21342.1,23405.6,26284.2,28053,30970.4,33627.3,35801.9,39442.5,40915.1,44914.8,50563.2,55642.7,56785.6,59599.2,61934.1,65742.4,68605.9,72495.2,77125.4,78629.8,81537.2,85775.1,88240.8,91267.6,94003.3,95441.2,95612.7,92935.9,90080.4,86474.6,83076.9,79650.6,74937.7,70307.5,66169.8,-0.865793,-2.68178,-0.799327,0.561636,-1.8985,-0.917547,-1.0657,-0.546199,0.884916,-1.61277,-4.07604,-2.57788,-1.24227,-0.7878,-1.27078,-0.40477,-2.5683,-0.517258,-1.4005,-1.29568,-2.61837,-1.26987,-1.66014,-2.1203,-0.755326,0.952347,-0.817914,0.35668,-2.83018,-0.000133931,-2.87797,2.01455,-1.10047,1.54592,1.60934,-1.09336,1.02925,0.644267,-0.20844,1.81974,0.710857,2.25292,2.25521,1.78616,-0.419148,1.49579,1.09891,2.28049,0.718547,2.09878,2.32964,0.125725,1.88119,2.11212,1.29911,1.574,1.47249,0.29681,-0.0984471,0.460455,-0.132497,-0.24685,0.936493,0.699124,-1.62513,-0.213754,1.34351,7421.6,6743.1,6530.77,6513.29,6432.69,6380.35,6370.7,6379.16,6912.79,7833.57,9182.44,10785.5,11877.1,12862.5,13771.6,14265.7,13659.6,13863.1,14703.2,15990.2,18157.3,20266.5,21813.2,22488.1,23123.4,24186.2,25278.6,26920.3,28825,30815.6,32581.8,33197.3,33929.2,34292.5,34232.2,33712.7,32338.7,30592.8,28361.4,0.534764,25618.9,24092.2,22593.9,21262.7,20101.2,19184.6,18531.1,18027.9,17546.2,17137.8,16894.5,16931.4,17340.7,18356.1,20456,5529.82,5169.77,4866.34,4576.2,4304,4118.76,4028.72,3948.7,3759.98,3555.72,3444.28,3454.88,3574.98,3792.51,4251.52,5.48931,2.58104,1.31417,3.7755,3.73171,7.59834,0.966203,2.51174,4.86818,64.3823,62945.7,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.74362,0.551497,1,0.13212,0.07,39653.2,9727.7,392.395,21082,20902.2,20950.5,22073.7,22588.8,25687.4,28025.4,31761.6,35122.8,38315.2,40924.4,44809.8,47413.7,53558,59950.3,65722,69568.1,74916,79564.2,85957.2,89796.1,94855.9,101123,103299,107092,112568,115428,120160,123603,126006,126151,124984,123019,119463,115352,111154,105643,98990.7,93568.7,0.333428,-0.298192,-1.01401,-2.18381,0.554567,-3.27671,-1.58169,-1.67518,-1.5896,-1.92662,-1.95882,-2.17922,-2.98258,1.42903,-1.07275,-1.99399,-2.79662,-0.04053,-0.128975,-0.493219,0.4894,-0.555284,-2.50308,-0.794793,1.195,-0.100583,-0.0588065,-1.02003,0.743097,-0.122603,-0.608833,1.71477,0.625812,2.66276,-1.66653,2.01482,0.753487,0.784208,-0.971775,2.0614,1.48405,2.87456,2.57767,2.30821,1.36724,2.14724,1.856,2.72746,0.552936,2.38436,2.75852,1.2106,2.23603,2.76694,1.44039,2.23584,1.92231,1.10015,-1.25512,1.32536,1.45926,-0.755848,-0.788333,0.695297,0.534949,-1.70658,0.312522,8016.2,7861.01,7931.65,7957.72,7861.69,7366.94,7460.19,7605.19,8247.22,9333.24,10968.8,12900.9,14580.6,16112.6,17185.4,17649.5,17829.6,18835.9,20503.5,22778.5,25579.7,28408.6,30878.7,32304.6,33984.9,35647.4,37163.4,39359.9,41416.2,43714.7,45741.2,47217.1,48279.3,48808.3,48881.7,48413.4,46916.5,44699.7,42751.6,0.279643,39653.2,36278.8,33146.1,30291.9,27811.2,25807.7,24396.4,23572.6,23213.2,23033.1,22868.5,22780.9,22929.3,23359.7,23918.4,9727.7,8896.04,8089.81,7354.17,6690.27,6109.98,5673.16,5453.29,5453.88,5523.5,5485.06,5358.52,5291.79,5389.13,5650.4,2.23883,8.50772,14.5407,2.52788,2.74117,0.901128,11.1698,2.43093,22.9853,4.68377,88015.1,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.84957,0.593229,1,0.0831963,0.07,35412.1,5618.48,390.63,24811.6,24470.1,24565.7,26121.2,26917.6,28776.5,31790.8,33620,36088.1,39260.1,41572.7,45085.6,47500.7,52209.2,57740.9,64001.8,67322.3,70342.1,73628.7,80130,83467.9,88017.4,94379.6,95767.4,98595.9,104637,108358,111841,114889,116324,116377,115035,112940,109958,105952,101761,95767.7,90629.6,84819.3,-2.25383,-0.887984,1.12275,-4.39922,-2.58412,-0.557713,0.86173,-1.15694,-1.7629,-0.864977,-3.05829,-0.178847,0.05749,0.200984,0.977876,-1.3726,-0.326116,-2.68817,-0.234273,-0.611272,-1.15431,0.174614,-2.76676,0.866634,1.22506,-1.01309,0.00324371,-0.713369,-0.109903,-1.26579,0.739263,1.98048,0.00340911,1.5428,1.96815,0.602169,1.00082,1.45917,-0.298137,1.99337,1.13138,2.6415,2.49145,2.15966,0.562021,1.73268,1.84104,2.81737,-2.31948,2.16053,2.7652,0.897147,1.94591,2.78607,1.66856,1.96639,1.68263,0.495874,0.263625,1.03566,1.49304,-0.724332,0.124716,-1.576,0.573122,1.16671,0.461876,9419.6,9448.22,9595.21,9658.69,9664.96,9641.01,9636.15,9566.79,10043.2,11038.2,12360.8,13795,15107.9,16048.9,16767,17668.4,18059,18560.3,19826.2,21902.4,24415.5,26919.7,28994.6,29718.2,30892.9,32614.6,34280.5,35927.8,37838.6,39828,41750.1,43270.2,44304.1,45071.2,44961.4,44455.8,42561.5,40557.8,38112.3,0.336752,35412.1,33439.9,31372.9,29507.5,27951.9,26775.7,26057.4,25863.2,26116.7,26682.2,27381,28124,28958,29882.8,30680.4,5618.48,5272.38,4908.08,4573.14,4304.05,4024.76,3767.27,3687.42,3777.02,3978.68,4217.59,4319.6,4390.2,4566.9,4835.26,1.94152,11.4638,2.75383,13.5777,7.71055,2.57571,4.14604,21.0788,8.19555,5.50206,80444.1,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.93699,0.656579,1,0.100701,0.07,34333.8,6493.3,397.137,19344.1,19638.4,19932.3,22570.8,23682.8,26204.7,28039.4,31559.9,34382.3,37521.5,40064.6,44213.5,47442.4,51803,57286.8,63866.2,66815.9,70207,73412,79054.9,82499.4,87081.7,91568.9,93142.6,96090.9,101344,104541,107596,110446,111572,112068,110894,107966,104544,102069,98844.6,93657.1,89634.6,85013.9,-3.66404,0.37126,-1.20796,-0.234417,1.63816,-2.80857,-0.291809,-2.59222,0.152886,-3.18114,-2.73089,-1.78988,-1.61378,0.798349,-4.32325,-2.27613,0.454321,-0.215278,0.219893,-0.304375,-1.57156,-4.07046,-0.915733,-1.28184,-0.683718,1.47386,0.644576,0.243968,1.31207,-1.89336,0.851745,2.37005,0.183766,1.65804,1.02192,2.46453,0.59773,1.23186,0.0270773,2.39724,1.96093,2.69764,2.6711,2.36895,1.11259,2.01948,1.98347,3.00896,1.25517,2.38566,2.81273,1.08658,2.50122,2.65998,1.73655,1.80317,2.24689,0.311183,1.18878,1.32307,1.48031,-2.64419,1.83114,0.979692,-0.190293,1.69275,-1.50326,6955.07,6743.8,6507.19,6626.01,6667.5,7105.35,7445.15,7783.5,8559.44,9716.26,11161.9,12687.5,13935.9,14821,15677.8,16885.9,17143.7,17829.2,19163.1,20982.7,23233,25589.4,27030.4,27905,28864.5,30767.6,32602.4,34689.9,36613.4,38587.4,40467.4,41719.9,42062.6,42344.6,42283.7,41701.1,40042.4,38297.3,36512.9,0.0995342,34333.8,32502.8,30942,29714.7,29030,29122.8,30021.9,31344.3,32468.9,33010.3,32928.6,32406.1,31637.1,30770.7,29967,6493.3,6131.29,5815.15,5515.22,5274.85,5216,5481.98,5973.91,6325.81,6439.9,6357.01,6204.54,6029.6,5812.24,5612.43,33.7193,4.59959,14.143,1.11796,4.9457,7.44526,3.4952,1.84123,4.59062,12.0826,87601.7,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
