"log_mean_rec","a50","delta","a50_mat","delta_mat","a50_srv1","delta_srv1","log_avg_F","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_q_srv1","mF50","mF40","mF35"
0.732850730893711,10.2111282366123,2.32899137904023,10.4937020343358,0.643261282660972,9.34116186547855,5.08352401753988,-3.0297877480258,-0.191918693220684,-0.566198683949597,-0.884205148321527,0.1590814910974,-0.00577125283648172,0.216295105222514,-0.184293918404741,-0.31478627765447,-2.09736085237068,-2.03687466557946,-2.71602244821225,0.627585752143164,0.336491809180954,-0.200133132097454,0.0733882340199905,0.799222418260205,0.844102848283843,0.892209978326902,0.717702514584532,0.289350788969408,0.127043549220865,0.384521415174271,0.744801013722789,0.518744514063457,0.265321982137429,0.418650398630513,0.219225430857737,-0.0176018297542022,-0.158262454113407,-0.0496053257699387,0.000698923408751995,0.188024028001458,-0.0158388172984747,-0.215957918340058,-0.331728143780451,-0.00176577381550302,-0.0663908984113437,-0.109214099772737,-0.102124370890785,0.0825016640145169,-0.112735221501088,-2.15698556227141,0.370905999175854,-1.44960169544403,-0.287129126213445,-0.70953078651339,-1.75774967882692,-0.971164702076035,0.0898190647630148,-0.76106582603013,-1.64307258105092,-1.22585953214434,-1.48966253676483,-1.55062374134582,-0.473995203760392,-1.28542495983766,-1.87238318685598,-2.17573519807153,-0.892585608490133,-0.514322976386463,-1.38157851196199,0.0106864848471808,-0.677040438398013,-0.374111508909445,0.171814134957867,-0.320959290815747,0.257413987235978,1.17450888991934,-0.0486064296539457,1.63336660527307,0.691602125964765,0.0758218166797615,0.634487796970106,0.499723484843756,0.421913093116093,1.46571126437487,0.549067796621475,2.4376427515163,1.71017787727181,1.71053803804898,0.330440578384763,1.51543971397052,0.73011241705861,2.12282810981541,-0.178824674343467,1.60019292206655,2.18221775284988,0.503716495049872,1.79340081547881,2.27874269021882,0.701700425338817,1.65670855944939,1.15925215402549,-0.0105536336928758,0.175270848437632,0.641733743710004,0.634398984552998,0.735513612974621,1.55201841024112,-0.149294844686587,0.119559315779188,0.55956156823817,-0.172255618538454,0.65214974822041,1.05733131660214,-0.432472530579758,0.0503935227267308,0.109675643714965,0.133660795133576
0.868164382973074,9.83838270679007,1.99468668799502,10.4585381237573,0.579933003208144,9.00826667782604,5.82173325986305,-3.1856707028062,-0.472394563865581,-0.460818750574413,-1.5870016506686,-0.529363800665523,-0.409236590392752,0.368783974944835,-0.0557983261156512,0.165574781384789,-1.36687477784387,-2.16777829827906,-2.34082870130337,0.787145612627025,-0.0355219486856502,-0.435858545516552,-0.15056407944353,0.880692425777415,0.782310689886454,0.751398977154954,0.626301863985676,0.142175493232553,0.131298523298579,0.290725786667528,0.774529837575505,0.511044957169158,0.126288090430688,0.407086119329097,0.0460268350504229,-0.0307306016798474,-0.317904232159211,-0.0182389886702605,-0.0168126309041021,0.0504601365750172,-0.201921708959173,-0.150310013519285,-0.330823263900042,0.0681975496812655,-0.158638275322332,-0.211392065314163,-0.256981106892308,-0.0755830428984705,-0.122508649015304,-2.13131198750322,-0.146841634079497,-1.75174297769409,0.157710100305323,-1.20951759899016,-1.33160766578929,0.247004372694795,-1.02005116803323,-0.548561888691861,-1.83579498784909,-1.75558700017185,-0.926024030573306,-2.07631470686101,0.298135016748715,-0.97536209768357,-0.595438332961127,-1.89467346220829,-1.13758951479147,-0.504203405645899,-1.46045459229941,0.041728567238497,-0.432072259083197,-0.767011642753943,0.131242766783821,-0.452167743295982,0.500557640849863,0.465169845125821,-0.0728628158032887,1.92542666859717,-0.676892921257274,1.17462873392594,-0.930520760153295,0.680316881435996,0.225755437080776,1.39017715071367,1.11805112074612,2.2485006265155,1.68537868259295,1.83106729066153,0.177254360192,1.21781465067106,1.09529199977455,2.00404452050617,-0.109053724304346,1.77954145561031,2.25167154230123,0.46890924389441,1.67110414162625,2.11932803339246,0.563077039024368,1.36104513299254,1.25209453868043,-0.145241835397245,0.249978307677774,0.877302744075376,0.323566405629517,0.0337539317842115,1.17124325250751,0.420403106094627,0.912019737382966,1.67804475655229,-0.0664971644374504,0.378494770767091,-0.0218309642132102,-0.567425288998233,0.0421589200300293,0.108415995474098,0.0787385000540637
0.640073580415983,10.0597025047239,2.10420120956604,10.5164850927217,0.635095493995115,9.75340876538949,7.03679136647175,-3.10912402012004,-0.462505904611055,-0.610366447769863,-1.08937424394098,-0.311090229936548,-0.261558471805436,-0.138649112543776,0.364841377419925,-0.274641718432193,-1.5542327450793,-1.75202550668551,-2.55390684347428,0.408847325706841,0.251916008978585,-0.355385739493897,-0.0791789211151475,0.860798448305019,0.85445834323315,0.846408298927109,0.539380859627419,0.149524987616479,0.134586779555431,0.33474679412938,0.666311861791089,0.493564623205286,0.132815482268914,0.401632188327669,0.0934183412724998,0.0505301883266327,-0.290093776235118,-0.238917527373996,0.0181104810407309,0.132211435433623,-0.203108187907803,-0.143947842598998,-0.489068966871379,-0.0659405700827236,-0.160683009445862,-0.222465558395609,-0.103422646477814,-0.0607180276354669,-0.18765924372614,-2.06329815766457,-0.22203883323942,-1.56946529682139,0.606531983334154,-1.29738289350637,-1.8924226518492,-0.212941703122066,-0.703937355187335,-0.471530844101926,-1.73105923475934,-0.865702702609317,-0.612863292531241,-0.989487446744079,-0.413715383938285,-1.57841040909393,-0.913257383408128,-1.44639486922649,-0.623650901505497,-0.0948291625910898,-0.82731294086769,-0.0301689655840889,0.0534156135822172,-1.26240207933786,-0.240303014337323,-0.636311823015573,0.928096835847658,-0.102585991753038,0.717710656060506,1.43858136218234,0.79272842079517,1.49556022522274,-0.299273916575176,0.598152898402965,-0.295298800821097,1.51425227192422,1.30850416291555,2.50790123731418,1.92266552298941,2.08213194583103,-0.213598514928124,1.50658290225047,0.944884857087105,2.38901097988948,0.132099970073835,1.94883663225662,2.49534553349274,0.572752905024977,1.88951979466585,2.35740882689435,1.07840056756495,1.52469144130655,1.58088593761283,-0.0292647067135459,0.467461957253395,0.857005130564382,0.741071045583313,-0.294992038125663,1.44729707185287,0.237536851499163,0.3769256803524,1.82140198473055,0.664703616263175,-0.381361254221565,0.593715447507222,-0.432890587913323,0.0455183605170228,0.126930277048642,0.101548272626043
0.635608868831271,9.98099492087602,2.02826403428496,10.2597098626238,0.56863398183401,9.64459653069367,6.82979225670342,-2.91889210894184,-0.379218555394555,-0.435737323087578,-1.25528456062517,-0.484621159561422,-0.63786176624904,0.184734088842264,-0.260401834187839,-0.270689585697852,-1.74543693494582,-2.04925673402973,-2.13856395639805,0.393812783023398,0.244827485020249,0.121046978294148,-0.139600949353804,0.749577199476025,0.4970782088156,0.687427305158611,0.459370762301454,0.0971373030634712,0.115159121864801,0.0818707549519697,0.615338487485049,0.400413164787512,0.126190259092008,0.149169384693145,0.103834117787109,-0.0796769052666075,-0.4683518034134,-0.324792764003407,0.0941153178856631,0.0031679188010294,-0.139047397433938,-0.0811449946550962,-0.554587679060935,0.0696887066723342,-0.153857567479186,-0.132148379634925,-0.127677215286248,0.0291917147251386,-0.180463190201726,-1.46428153102791,0.204490731368164,-0.311583134476431,-0.24965853653168,-0.266508398424426,-1.12259180941514,-1.01435838691673,-0.887004246740705,-0.140741394584396,-0.632432006928893,-0.721278248075903,-1.42358739913618,-1.26216958526152,-0.64770783846429,-2.34792036395682,-0.86373888027379,-1.40525058816976,-0.857004007384289,0.0883494423503421,-0.59337340122779,0.801943619891027,0.299968030973336,-1.55004886096218,-0.0435231634323472,-0.610080855045059,0.516034743852025,0.258401422860391,0.657902415793327,1.17917304292172,0.81070065022185,1.64076087179252,-0.763924584949988,1.22737860605868,-0.0226172190816918,1.42578524469597,1.37506325780049,2.23666121143203,1.83254061999531,1.74599240843053,0.299203516253744,1.35465313435475,0.807115230137047,2.37476362606605,0.055439996546907,1.7342831724982,2.28683222917342,0.103309919635826,1.78369733333171,2.11262283950133,0.631034726364167,1.3595016222759,1.1963987827793,0.315662071902324,0.510321198887048,1.14868806014567,0.748407511041043,-0.413766117887453,0.791374891298595,-1.05390742220617,-0.0295816632328165,1.55940187063494,0.368592027239893,-0.608294855558995,-0.621435264277581,-0.282917589443971,0.0480816854825731,0.121428440454435,0.134192935462932
0.475447979639239,9.86928589975646,2.00787569479093,10.1986734152695,0.672254230986543,9.09514984158751,6.04586247523398,-2.84771932430022,-0.543503005066288,-0.390515589309267,-0.552560887675458,-0.734824536822845,-0.233952228861401,-0.230660055143646,-0.334165652935043,-0.454639796039176,-1.64416718426652,-1.59496971479592,-2.35023713137284,0.345916755613727,-0.165919216472968,0.120637963259391,0.0932285009913318,0.79471648017604,0.604313601333992,0.631421545124425,0.557923571475706,0.0273736665380291,0.120620566389299,0.038250815307622,0.66681981837513,0.409447263524079,0.130057157255308,0.209233703919896,0.194659935809568,-0.224775027914955,-0.331020744420151,-0.0307615546993922,0.0296007512257717,0.0990176602992516,-0.0914775603521178,-0.0918090044541309,-0.439282095480916,0.0539872140034632,0.000233466357693501,0.0380710553211099,-0.117524380896644,0.140693273114637,0.0775576141706384,-1.37830733995289,-1.73637313553252,-0.179781134871339,-1.14976522507652,-0.357550178310701,-1.37398990415793,-1.01241649303284,-0.294815292147073,-0.970265623873814,-0.402522029167413,-0.859047788073951,-1.02144308861093,-0.771825167074413,-0.801722144633239,-2.93616440910626,-0.490730588361854,-1.51228216748255,-1.29674735153922,0.747427288151696,-0.290500406092557,-0.21761189875709,0.726936638983755,-0.543031714526265,-0.640271303351037,-0.177009782386961,0.12821751342322,1.08972704168466,1.30428223443026,1.24756577688786,0.834525618126891,1.2633260594396,-0.522511167849679,1.58588893756731,-1.20070739328379,1.63549810450736,1.62639366483671,2.20487790262164,2.1377511750308,1.75278090349381,0.366485368906609,1.55521922610771,1.11228159567555,2.40138549206027,0.750237401762101,1.83008354650098,2.13501192749239,0.502519452941218,1.70471671204973,2.20393293976173,0.341899948277566,1.78823167449952,1.31760623351787,0.031501350089906,0.688134242910239,1.25769328416067,1.0432131125137,-0.354658756459829,0.622240446429718,0.401642779823693,1.04446532899912,1.18120808337726,0.391371151211271,-1.58376258822307,0.335234992853884,-0.325257544063952,0.0801391013687554,0.119137978441818,0.107006694742949
0.578343977177756,10.0008705338236,2.17781009008558,10.1832491815664,0.717260684230911,8.32073828885115,4.9020401015636,-2.9604912941941,-0.817120015752465,-0.702798256362778,-0.815447460202881,-0.599281837350627,0.241208315362497,0.325715824212299,-0.00507722372966768,-0.47590315101602,-1.29956581879558,-1.96720863733143,-2.36323198783722,0.0690483251413312,-0.366224911667844,0.0244841645212723,0.240789511799134,0.839056143254179,0.573692938646497,0.570710140611752,0.594501479843036,0.0744489870546445,0.0796594618194,0.0721503008035516,0.612990040597909,0.379336342566534,0.10824179847963,0.112714062370006,0.15796350535568,-0.194773116834012,-0.264978100610191,-0.0193482496154651,0.0535233831931254,0.105317338632441,-0.179045172889481,-0.0628227617439361,-0.410145362597451,-0.051344470371177,0.00164273971075168,-0.0552323785085811,-0.166766818455995,-0.0309328984193424,0.0424860736797914,-1.12171017227134,-1.43852618117198,-0.0345075300464384,-1.47107787775527,-0.62047082321175,-2.10146370323305,-1.08669283415243,0.253821791973861,0.381386399891937,-1.57462942094786,-0.782375690101599,-1.20870677109338,-0.256234189870096,-1.90248074409436,-2.31939512496562,0.377060507616891,-2.13483482412115,-1.3438397671026,0.0660288956630986,-0.886760053051724,-0.806249344870286,0.0685417545844214,-0.419126299180512,-0.0742196579651555,-0.721129340944429,0.408407994253539,0.809816353101617,1.67594963191889,1.61177019398965,0.306899144680507,1.02294769769571,-0.490932393043614,0.84195035180616,-0.626299367441872,1.9100024575023,0.919421873845607,2.44350158985252,1.98736732197929,1.79620597235054,0.639387371166897,1.42656590617188,1.26707141830723,2.40411306295083,0.283566209916746,1.97551028044275,2.16260452450146,0.972772115947267,1.73883414356588,2.11743018774812,0.61348261902085,1.69987147906016,1.44688274552984,0.200032046337974,0.518438432912546,1.1553548807155,1.46291785860214,-0.401011859100873,0.00723294262244067,0.879755203041237,0.493829543404146,0.701941939359367,-1.41647599177237,-0.303125596849901,0.371029821579491,-0.523754102671307,0.0881355345230988,0.113047694659817,0.122486420786652
0.583411825095457,10.2587917278927,2.1463013135898,10.3224329036964,0.699585173449289,8.73143866879417,5.11084962002543,-3.01084033222927,-0.679021856485832,-0.897686821946182,-0.725638843927184,-1.03904650238723,-0.0764308452594289,0.104599358330715,0.279743901656918,-0.556060100036797,-1.30677187520939,-2.34425290484627,-1.89177629010193,-0.276501480857588,0.190491727815465,0.0251871721396117,0.225522708394847,0.85625925600133,0.773278179615174,0.67899753805505,0.673036497720021,0.0604172674035759,0.150996831135309,0.275105567982209,0.672364903831626,0.547540807621225,0.113893630930917,0.0724860525472835,0.187024330358517,-0.232505174270136,-0.255034099317799,-0.144512768111181,0.119913654708206,0.205768259922444,-0.0957667309942813,-0.167823125416174,-0.366566215206895,0.0399676402883689,0.0783635538271668,0.0740477798736787,-0.244639319727861,0.12955725502496,0.00898771021950218,-0.713616759526602,-0.986561700792596,-0.514302277705387,-1.07381163475042,-2.18363864597734,-1.07925036849413,-0.750450529191118,-0.0250599533355942,-0.0426917731067746,-1.5479820495224,-1.81251902110851,-1.20491355369092,-1.39181129336591,-1.4207099508163,-2.11866475652557,-0.193009214073605,-1.85876448027123,-1.75756641977601,0.327060643404547,-0.908350117910182,-1.17790697785863,-0.00896249228124368,-0.00411294195246548,-0.918332427347973,-0.909614648144768,0.734105068520179,0.671822640018075,1.45331562049323,1.15498751056244,1.52940638961137,1.06044295706311,-1.04812860492832,1.32032480792769,-0.280860068264882,1.5796257034797,1.24991271595373,2.67952997284364,1.84352510681483,1.59949598956704,0.74704576380171,1.55488565931629,0.797444454238299,2.4445264942045,0.575326051004918,1.86939892101544,2.26766281136485,0.625623597326229,1.87706137773047,1.91625595361515,0.978911949549605,1.61363492627563,1.35471848867192,0.775570071628655,0.202465569285106,1.35670301031741,1.41816288166623,-0.848241842975771,1.40704038033841,-0.00821548577194342,-0.167406306192381,0.99945037009384,-2.63729769267021,0.0819676511268561,0.292143990078346,-0.495845352004292,0.0535278518645454,0.102835189832948,0.102243532741468
0.724883662450216,10.2611209954951,2.25862448272248,10.3937657833221,0.667883664604477,9.40690423797156,6.55747556458172,-2.99705264461936,-0.761547930989918,-1.38206509870832,-1.09815520277505,-0.375875413012825,-0.0800013497056433,-0.096326398887598,0.128217940638962,-0.0106990172753072,-1.51515685990411,-1.81470840147571,-1.70866255910895,-0.4311170267083,-0.135080107682418,0.00924806597844352,-0.101472956855401,0.804725707003339,0.883702572966108,0.763362639089905,0.475523492487506,0.233619106833338,0.103644306094159,0.298523443706523,0.712182403996705,0.574972320746618,0.163185271555943,0.127451852294257,0.175529776134965,-0.150143889485003,-0.311018050121092,-0.133410620405153,-0.0486210646162704,0.217295768100227,-0.123191931846298,-0.0510509862892405,-0.298918032422,-0.0738009394080645,0.0780231801147728,-0.261401379578256,-0.18131909706339,0.154240364403194,-0.21424035797166,-1.06427644749685,-0.787970418789106,-1.11451661390306,-2.27766761196308,-2.14988958215637,-1.20394176250726,-1.69661481684208,-0.359801833531545,-0.594436585796961,-1.05232205807015,-0.902603448460011,-2.1783511515841,-1.11168028141484,-1.69237330637339,-2.11882127714762,-0.713937204602686,-1.33667115404006,-0.787700628451081,-0.937735736206806,-1.36854400292855,-1.71116458936328,-1.00152169688115,-0.708400480281345,-1.25450183870016,-0.223185126727554,-0.818961611952757,1.33319978222228,0.0177298772273637,1.8256990664252,0.748975956805996,0.956715552389337,-0.635153991400616,0.620612183262503,-0.845475038843094,1.61032823666832,1.2195416885565,2.33841737416742,2.00152714419221,1.16811813157312,0.729398029060738,1.24737581953226,1.03857620997036,2.17735623511896,0.253449714387905,1.65712352044567,2.18079486614041,0.981383186813222,1.72504189433262,1.79240149486018,0.935833872037247,1.53766042732848,1.31848236010463,0.845734893586128,0.169453202957317,1.38778992831041,0.563473753949724,0.116844492270495,1.01725708487733,0.190250053469747,-0.952684250136073,-0.182151495968354,-1.34926380539584,-1.26009695610793,-0.533622897679063,-0.395771405565851,0.0742860932411158,0.0715392773969476,0.131899061575022
0.651559275172549,10.354397385168,2.27026278967136,10.4733321429637,0.631706462786075,9.43951863091034,6.01312898544675,-3.10654677614104,-1.00299732778596,-1.02605405444468,-0.713022115661628,-0.463047188826005,-0.171547349378629,0.138327684184025,0.462362076601833,-0.0398957911648807,-1.20850049581342,-1.9625521446287,-1.46059390499585,-0.270821284610353,-0.0143609641302529,-0.149357199466179,-0.133387240680099,0.96248483998138,1.00092671294459,0.80967533474672,0.735773704503398,0.432392571959722,0.276210143331067,0.405169035453826,0.722433509324512,0.710391844624366,0.351566933520788,0.296886915727594,0.495930623408974,-0.0570225353773246,-0.109719409401963,-0.166862829214066,0.0215206619410218,0.149207112348142,-0.0390817891245892,-0.0475687066874251,-0.246803765990762,0.102245827010233,0.13826578589611,-0.0663402593446119,-0.12575946465636,0.127355413325054,-0.0660917031509864,-0.753444045789431,-0.0479466360991481,-2.21848751466888,-1.88853404559259,-1.53987612858211,-1.55518881201413,-0.960028207465097,-0.691152818405753,-1.05246634982108,-2.7802114773222,-2.08692986923379,-1.4748845155722,-0.955728736382294,-1.65021841441923,-1.44931177508483,-0.561678838058068,-0.718625513617496,-0.207074537798022,-0.0900849563398598,-1.50369811497266,-1.07503173319829,-1.06696191357184,-0.990953887928455,-1.03863438639029,-0.805768105363732,-0.152263475657149,0.418578176828529,1.27877786555347,1.93144791470225,0.312659576272997,0.587412686231479,0.328826286088296,0.686570610065409,-0.23364386284581,1.48287628971502,1.34057630636897,2.43168908410437,1.75839745222242,1.19487185566324,0.957774123972719,1.28269068560817,1.29895076490508,2.27098381165861,0.518153367618325,1.9097082936333,2.33189893113564,0.256674444583197,1.96973739722797,1.77581608090174,1.52274311892842,1.50488142642442,1.44773054285331,0.907250536583859,0.05146049986568,1.4603058769983,0.682647087917976,0.362889705100386,1.59969562526075,-0.950677738070029,-1.02998057847224,-0.612972998412422,-0.59588298480123,-0.315620948168165,-0.1588522556402,-0.451951367080834,0.0774378946341058,0.0629541849982073,0.0959190675578601
0.522218362631702,10.1592170526904,2.00197615536552,10.2732408680907,0.651072976864509,9.535051846377,5.81102384066365,-2.98568139003062,-1.06559853026431,-1.4184729907675,-1.26735498936121,0.0337622533033404,0.114818498473985,0.0843905664184668,0.556682449089868,0.200958828404209,-1.20456702429572,-1.79114022168318,-1.46203097147336,-0.94611319903534,0.0142950445262553,-0.658226940081942,-0.148705337924124,0.789960217864737,0.76451119873594,0.720703777074741,0.487368443714931,0.372345443891295,0.0959177548122394,0.211461043522453,0.585416470993481,0.452753696451916,0.297869131419702,0.22762273878153,0.374019827751024,-0.0866779298113798,-0.387178902143992,-0.119343933985482,0.089655736246339,0.0894018027895171,-0.157361980069933,-0.263126016182147,-0.44301876739795,-0.081037039841668,-0.170390547356559,0.0180818431647634,-0.0439296798279987,-0.00144045345185084,-0.124681826300476,-0.243392812984043,-1.09850674712097,-0.729618895797584,-1.08182028972582,-1.02822387897729,-1.38686219713207,-0.227618909484212,-0.487397401491243,-0.706267023673609,-1.78500886976978,-0.8795789283456,-1.5696269116437,-0.978926862667215,-1.50452465369474,-1.37584827256087,-0.672898615433441,-0.737049671825433,-0.269524129242225,-0.393174920085903,-0.576482426024468,-1.45306882941575,-0.567519497709347,-1.1650340975984,-0.37406362069161,-0.113726893636025,0.258035805925934,0.196986721028223,0.971521928173546,2.2189376494292,0.389718078676303,1.12564980191878,-0.127472587863727,0.30619496756522,0.443242169119507,1.58004249051465,1.32996164586475,2.51666058419617,2.00715666452221,1.54847291503615,0.127483510609046,1.65313298368765,1.17456140438102,2.26417132374259,0.683491828945764,1.99170119594173,2.37222881414369,0.850894267562134,2.01153967932527,2.04907566191884,1.81697322342781,1.39502538359747,1.67098785340107,0.968347689112658,0.198876202727277,1.13693985244136,1.19052952277083,0.485988766912664,1.40203133829633,-0.0463025865961573,0.0336366001356971,-0.631841908335467,1.09180987828458,0.0915712842430025,-1.40630448864193,-0.386105292588174,0.0522870263568091,0.0619476747020991,0.112712059156657
