"log_mean_rec","a50","delta","a50_mat","delta_mat","a50_srv1","delta_srv1","log_avg_F","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_q_srv1","mF50","mF40","mF35"
0.823244941002023,10.3997066832673,2.1383353246978,10.2942031387172,0.663051629450304,7.45644754423734,3.86716326397752,-3.31829111780608,-0.548467951024424,-0.179927374128452,-0.268526084858609,-0.0379778168171452,-0.0585473331069704,-0.187995113570885,0.754545186343444,-0.36698034084049,-1.75255790077138,-1.7073702037196,-1.68254655652212,0.247669138753066,-0.0936709130747886,-0.135501614335951,0.216561209572269,0.86517357715055,0.711627258390743,0.688848525599431,0.603244497807115,0.298343776701845,0.415535544227586,0.231532725625931,1.00206056844703,0.218311338746053,0.199684427711373,0.327695642093364,0.263648601312672,0.0791206717024657,-0.365708192873251,-0.1394470636404,0.107404806649862,0.144849968574189,0.0826272509790247,-0.250412878798073,-0.138449730475321,0.0959939184004384,0.0345703279425695,-0.627521386186382,-1.95305050027994,0.00793030999921029,-0.304455197423188,-0.228310846787299,-1.63003894253927,-1.27365728258898,-0.804918863879079,-0.00585286751039682,-1.37947734301288,-1.1306836132103,-1.16389331124607,-1.16059634832219,-0.977627245738992,-1.08391025225255,-0.657427750042936,-1.44989762226304,-0.698609050436398,-1.42253727800155,-1.6730069153044,-0.481029410750738,0.459790460728726,0.574425621080083,-0.262368764973623,-1.93349679342673,-1.02043746905695,1.86996669438436,-0.919614482828079,1.85914213069532,-0.132610354133353,1.38093104194452,-0.611493456583137,0.952685901866094,0.0817398445704534,1.86644703932303,1.26693711942338,2.0048695573553,1.84056657394513,1.97318550201475,0.176866817440917,1.38814162427006,1.07615790307513,2.40057502029197,0.296120047888802,1.9840889688794,2.19528414081832,0.148675237934528,1.91913830262713,2.30524889474949,0.554525577760286,1.45429119418226,1.60492149651032,0.109297251595123,0.360134517430627,0.580992177903937,0.608264218045182,0.754367389087459,2.12081242140736,-0.181349107040319,0.88758272937692,-0.8650739644592,0.0544996795658129,0.12058673224564,0.14489554454076
0.776946343676604,10.3097611860382,2.15527558194135,10.4262693238218,0.679747514753234,8.31045037506107,4.81686009643801,-3.34897339763791,-0.199652566830528,-0.876419148272777,-0.404767171163627,0.0183619699871613,-0.281545454621659,-0.0692974079261717,0.758638204468223,-0.640570825507281,-1.07361818435914,-1.67615787356675,-1.77816593899109,0.16988047426381,-0.160045541236038,-0.292207539574767,0.564766024656752,0.938061736394566,0.803853658186551,0.669635902080469,0.631899276421485,0.36957650852643,0.277248139476569,0.269521525439261,0.868530661912457,0.465440240653898,0.177909820808695,0.195855288132673,0.0825563786229679,0.041867454515824,-0.3272598165695,-0.163799085316562,0.0457333109760807,0.0424873520073419,-0.0214720188747233,-0.184325976495657,-0.367657959826134,0.0694558249795172,-0.0532938690559313,-1.18042353339301,-2.10539962709731,0.0633712699371323,0.841885308460572,-1.22063220458417,-0.986286685870347,-0.946645685988219,-0.384556451645956,-0.189414278954935,-0.351522577211474,0.39660827072159,-0.843539567616229,-1.67407306370832,-1.13257729944704,-1.7016352210154,-0.37733877848177,-1.1608946022174,-0.919475660566432,-0.025136668608237,-1.41393980598968,-0.178590902818998,0.860962486374518,0.155301584640451,0.301016431417109,-1.30873485718768,-1.00583681538977,1.00374284091956,-0.138195019006758,2.00150089561515,-0.727160819929043,1.44284177808195,-0.669503577797133,0.804102795617856,-0.427871195896618,1.95411813399173,1.30933276131695,2.30088196167389,1.83723320778148,1.91176051336059,0.549475705718038,1.65417379937814,1.11188920619557,2.49478047295786,-0.0845754693434149,1.85447695805559,2.37087324433362,0.0934135972502563,2.18066127714303,2.29142967114363,1.06322014858407,1.49067700295299,1.73189850459388,0.524066031423413,0.337447705995892,0.761707341165021,0.124217798286189,0.982978030372436,1.32008827740806,-1.34590847366156,1.23613742252913,-0.780564368552198,0.0741042507394134,0.0915070913264026,0.141635762587883
0.648264686926969,10.290658179815,2.27211020471442,10.3826511756216,0.647468780625072,8.18245505675465,4.7463550784784,-3.35636916039152,-0.826470417016797,-1.08322614420938,-0.600025278738187,0.296778180397615,0.581035345480029,0.095548023910851,1.03073512759085,0.277360033330215,-1.46499501275386,-1.59805359704131,-1.696589088694,0.129406121296681,0.0428162408922486,-0.0227483396834316,0.497546892586239,0.949931214922714,0.846510271934797,0.794332491967078,0.747049019049644,0.554597500740947,0.286578188042348,0.351760100010154,0.961171772003592,0.568039263267154,0.194597000997613,0.272387195161279,0.141656840255994,0.065407377621959,-0.190473910188695,-0.20507545262128,-0.0878010691692737,0.155302116665734,0.0196505522380814,0.112720089906958,-0.309791916337208,0.168299753527155,0.12388987037437,-1.21782873388205,-2.10942074867549,0.00566954425123356,-0.120687753517069,-1.85617904968484,-1.00760883162522,0.150654128921456,-1.11622284242967,-0.226142035675872,-0.605800834024489,-0.609256174723647,-2.10759971484394,-1.83453339848336,-0.570349435293652,-1.20391153538696,-0.490039994000497,-0.505194034049342,-1.01601486780675,0.222580121774911,-1.31489262673286,-0.276466503551077,0.479190095388633,-0.215317502189388,0.768491630871075,-1.53751686956228,0.129902466228453,1.08587465852162,-0.547544560833082,2.11436657396725,-0.122810229347223,1.50826580226561,-0.569759387438685,1.20083864073944,0.0409961021213245,1.83651763363778,1.53492528170164,2.37577092224878,2.08847184135164,1.85500217722588,0.584916758628381,1.68040047000184,0.948086593282909,2.58770482316844,0.119611270183855,1.88396171319058,2.48418235885295,0.317327413877596,2.12252267830127,2.51373790449592,0.928189766021285,1.67125162758022,1.38193961239999,0.688238579676067,0.274672715596747,0.0329687742908611,0.0576755939344142,-0.200612506667664,0.585117574937168,-2.36777590252254,-0.43094422535801,-0.707353395050759,0.0815624001479554,0.0822243505104852,0.137291656382493
0.803479642749151,10.3601043348021,2.45080017074093,10.1858800195884,0.635669541222172,8.29639580803335,5.34608340258879,-3.36989447155572,-0.83278064588942,-1.25478056940665,-0.883568299943239,-0.409762087808259,0.370290267955202,0.164408161630883,0.705144531367063,0.518364493838892,-1.65217708897993,-2.01760312929837,-1.77424340621911,-0.159833486951454,0.175820330036419,-0.275500641702399,0.36985645514617,0.961332884562605,0.887893516934064,0.870871664996956,0.875029655723687,0.488908170758895,0.293253842486488,0.36422181520194,0.988731347841561,0.6730146181531,0.209289811576861,0.267072796375965,0.184173053257387,0.0321386876419609,-0.18284339879038,-0.204396647267577,0.0094126437468649,0.188890282056665,-0.201046071274968,0.0334373618469126,-0.243342499397825,0.337647419905267,0.0408416802605878,-0.625706653426828,-1.6101472339465,-0.392979454937651,-1.1756543843255,-1.20383659652306,-0.878077651561993,-0.51712201204414,-1.98528964695887,-0.43168089625083,-1.43563909001914,-0.75364019544492,-1.76848049643697,-2.72795303107133,-1.00151453695588,-1.73427454691596,-0.339085962826736,-0.256329277994771,-0.704962260608394,0.0866039722309679,-1.30980001078875,-0.9443888128453,-0.199244790956932,-0.160450154761007,0.57703736333159,-1.74500558094554,0.726645941271705,0.326805471379794,0.0714280548058692,2.07778059470339,-1.00912779591267,1.25135781610992,0.296602849419376,0.694062454455672,-1.24663525440102,1.81329492315148,0.836405633970326,2.23096305013252,2.01826868389374,1.62051216414174,0.538341566830665,1.60295967183567,1.18381378486808,2.29808721644847,0.416722613341978,1.87659291395932,2.30476277020435,0.963552439520964,1.92490654005732,2.22933441034406,1.18393801417339,1.37319487474757,1.07209105358308,0.793218399949936,0.0164975258611051,1.35504668081741,0.192778334182076,0.466338184288343,0.0634246463889667,-3.53705262570141,-0.616420878857802,-0.731012137467165,0.0736679083558058,0.0883164288982975,0.138900451374057
0.864475675848066,10.374929543605,2.42715811065333,10.2235938613824,0.612420318708536,7.7242964032875,4.01374152834217,-3.22594554113153,-0.860941775815512,-0.907210007150898,-1.02830828943298,-0.0864998210409826,0.407890704895628,0.66807634515312,0.547102842424836,0.907989328556274,-1.03676124933606,-1.97796487166398,-2.06285634829798,-0.576535999505337,0.170481670317896,-0.238849419142001,0.152911408080364,0.943349645137442,0.784143381374227,0.747050274887581,0.703097483736713,0.453809108569823,0.203844401793186,0.36319893147102,0.927091878709446,0.743059084651129,0.222379243187063,0.268589687493776,0.264556374470089,0.0356267647861515,-0.200560843797664,-0.146031691540546,0.194588806164933,0.222361698510106,-0.0109763362116624,0.015149654746617,-0.348682157506259,0.290510844780028,0.0337069932305187,-0.169433295994804,-2.04871698413961,-1.70995264856122,-1.3483425941489,-1.50841533092498,0.113395274540949,0.0671597455619928,-0.823576554542687,-1.38767012365197,-0.628834669311374,-0.904158717561909,-0.745112544382367,-1.81766151243625,-1.63244024563822,-0.997847572544437,-0.976568292982181,-1.00719455564582,-0.34896402795906,-0.716501322234292,-1.3608485035967,0.565504504412282,-0.117227875782442,-0.484221122040907,-0.763394140292718,-2.36939472724938,-0.137419328011569,0.617786880566161,0.143601452923948,1.85639177951878,-1.03874196804538,1.02205681696065,0.84508772163478,0.159351806351122,-1.34580202878867,1.86702753317185,0.727594883803427,2.03280345959445,1.96614562234788,1.5034111476665,-0.335611981633441,1.60345695958746,0.921111323597572,2.14708013813037,0.381388213054286,1.57034190048239,2.08505813163352,0.38036356399555,1.35698669653156,2.2295925494905,0.540802436947468,1.22499449775261,1.21440056182466,-0.677073724358781,0.483713553499554,1.2589581139807,0.856800332360486,0.7126843852426,-0.966440527278513,-0.0871803765986527,-1.75674189405744,-0.644129613143932,0.058438267018093,0.0903470375847117,0.129978461663884
0.833975509263312,10.370004126997,2.58784366666367,10.2672036219828,0.640449362704746,7.75415297043589,4.32778863336827,-3.15580576001822,-0.685374188666147,-1.24913405977164,-0.68791026287729,-0.252779077260112,0.0254865562726785,0.314129148633899,0.586374128679102,0.481658730199884,-1.54114507253341,-1.51324832706413,-2.32464868690668,-0.261532876406701,0.505824928359059,0.0985358364156816,-0.587800720204685,0.960247380496442,0.706296599864141,0.769121466789596,0.548794314843683,0.346721085374886,0.218711488819093,0.402331104888932,0.736429771044261,0.534253738720187,0.214573639935722,0.153368881839254,0.185874447632091,-0.143427372161666,-0.196376264724586,-0.128793911769415,0.127663841795064,0.254044117454859,0.108392672182495,-0.110954377628781,-0.470476962028275,0.162728706509998,-0.105439946370787,-0.268937232969927,-1.49167969864183,-2.04696987791615,-1.58682199913664,-1.77131755295723,-1.24671433304958,-1.21946837703654,0.447153466624965,0.0863253838535591,-0.634955679417502,-0.798345908330228,-1.01378545693517,-2.24263329464023,-1.11287376507734,-0.383305244342104,-0.454335766348409,-1.30241758782482,0.142296569563143,-1.2039509274609,-1.78203910971792,0.0454906195655589,0.420425409482936,-0.298523757768045,-0.158679622602815,-2.18142524272392,-0.664528632033338,1.04182284744418,-1.01190030610449,1.7782762401932,0.941144955885385,0.624504571804515,1.08293262474372,-0.45920540366313,-0.574198954091134,1.47246768022236,0.681723244411454,2.16419853200133,2.10403875734695,1.45731763686882,0.282057009012991,1.58298338596707,1.12443932723462,2.16229099088021,0.66700236668613,1.6646599852962,2.15917498503795,-0.0189212864197366,1.84390880866619,1.97318131521337,0.648178908811358,1.31915022055347,1.41807683504959,0.365368102830514,0.577391924325337,0.585908016850741,-0.239313149135931,-0.896705142830561,0.431010923498928,-0.498110504261469,-0.260535383810316,-0.677030511641809,0.0884578573619732,0.0811274866188472,0.132760680090862
0.954054942492416,10.2502601020833,2.55776990971655,10.5126291989881,0.586170417171188,8.16415368246109,4.7015060948544,-3.34621971698767,-0.821847716880781,-1.02997898009354,-0.503326053679666,-0.407752164868556,0.709735252092422,0.7359140920182,0.113309498612345,0.71186290465339,-1.13621120332372,-1.74086762802851,-1.42638310309224,-0.13906858486552,0.415940686077723,0.347947651315362,-0.148365066113204,0.897293239755811,0.728618373997245,0.692866943335614,0.515773648667366,0.188252787682369,0.225590634067244,0.225823497982237,0.560993427007809,0.440585465980924,0.13471736735498,0.246366647633746,0.12423183713884,-0.210183981247525,-0.302733973533075,-0.267427859924638,0.00356070426246546,-0.0684131903786938,-0.0378572043893755,-0.114011864766464,-0.376274913138893,0.0843751929064815,-0.0787572024201193,-1.20454284656535,-0.802623911612537,-1.013127170301,-1.3075280096132,-2.09411604970337,-0.356330550802289,-1.76591622185572,0.840800867312442,0.153998091493005,-0.727387726863663,-1.57479538390436,-0.144913719487183,-1.44972402908905,0.0678478707131127,-0.088964425653808,-0.106972158550114,-1.28459526423427,-0.837921189452985,-1.63928981243247,-1.63606799617829,-0.600309327432477,-0.108846116105372,-1.06981468561893,-0.153243204497448,-1.76209730550877,-0.220215099362582,0.958356812453566,-1.03299552683818,1.36004085799239,1.10342470288962,1.34817318832595,0.997204705251246,-0.381592643875043,-1.24321295441726,1.47208641521933,0.84509481302079,2.31108617555384,2.04054584928558,1.63254485680149,-0.115044328082092,1.30642192351779,1.28246588206767,2.13109180531139,1.26087089217316,1.57733926122231,2.37081989318615,-0.359825932766746,1.89607107178906,2.03692205906311,0.743505435403723,1.38067898127736,1.6105602748687,-0.148415454079132,0.38056766521899,0.394389109695821,-0.299620119430202,0.448421617431949,0.690549564543206,0.0489884952177544,-0.897569375502789,-0.834617012123392,0.0605321971460012,0.0986559242736905,0.100680561825443
0.860834418728462,10.348352280976,2.61425951871053,10.4126324944296,0.627425092135853,8.36905386045938,4.69282246360376,-3.3365206524767,-0.373782444407821,-1.1120413059759,-0.435186197505656,0.241822823894909,0.575470422094256,0.460474808799757,0.525223688043706,0.325964735303611,-1.40543545804747,-2.21829872890259,-1.48374815420662,0.156427611903609,0.297744331651286,-0.139271491623182,0.0633393160439795,1.06605972597872,0.820467122440828,0.818943412327766,0.758090516871166,0.320781757074633,0.324400526745345,0.475795543567614,0.741475684354331,0.636730171431841,0.334342176638939,0.450758775982798,0.299998387588126,-0.16383118825372,-0.221856550684786,-0.100584294611728,0.191365605886151,0.157587826365246,0.0260568379200876,-0.256611245662508,-0.29868057504671,0.0810373145734786,-0.10996022277156,-0.638011628602486,-0.582998609378677,-0.924252142207543,-0.535945097123264,-1.71930522438505,-0.0331635079362158,-2.03775149690169,-0.154924939567911,-0.0852990520887573,-1.35343190099358,-2.0337324588299,0.131702352294138,-2.04382597527844,-0.161838908608651,-0.0519264842387894,0.303830269723115,-1.37193424859159,0.178513127286807,-1.98741835038737,-1.07488024128871,-0.334043036838464,0.151401249171414,-0.790937413725951,-1.13050172959341,-1.4748388889476,0.546331556952191,1.0295281979741,-0.710926058813307,1.68780476956437,0.122193677267168,1.668310745935,-0.182935142765551,0.70655190655488,-1.78628898295029,1.43975867318839,0.443923694403185,2.32651455925119,2.16927100342815,1.52849101302403,0.244615249837615,1.38015343785866,1.25550775900564,2.39464339124235,0.386589081228852,1.65262860425002,2.40308397036266,-0.358838608840461,1.8910732207089,2.4028527708828,0.615374591889456,1.4431631727515,1.62396231189773,0.0843739194389137,0.918240955650765,0.0601893475084339,-0.61905552220141,0.0130642850388121,-0.834129931307459,0.759607434780778,0.0133740852961459,-0.744719038026556,0.0577545082611989,0.0658944478965507,0.0907484631081504
0.859766195514213,10.4651479243882,3.01747752980009,10.5838984494314,0.67139183801825,8.19353622856263,4.44390856248107,-3.40341399973191,-0.196620128927266,-0.921998527108505,-0.196618415728283,0.582143478515269,0.896544455408945,-0.00290770391384676,-0.614424268822363,0.273417085437037,-1.52505993055658,-2.44789722559482,-2.33093341437925,-0.235302216764762,0.538808833030716,0.0152129843980227,-0.0684799687222277,0.924091611065204,0.826079575422344,0.672560079756309,0.616103599172206,0.415734849705784,0.385080811998234,0.571272967707095,0.918221956533881,0.640562271943171,0.318892842935121,0.342807901416522,0.162914172465156,-0.1149524023518,-0.191313201584537,-0.0425871047675273,-0.0367069439041359,0.117602870060891,-0.0841987915927902,-0.077772188521875,-0.271836265618768,0.105386843945611,0.0206634203554614,-0.427705961239317,-0.0324145554698667,-0.493800750540736,-0.60550785275494,-1.02307485688116,-1.15532746205423,-1.13505601566013,0.0173695847368389,-1.20298685611677,-0.0755093508231699,-1.53942701579182,-0.283795205893682,-1.31606278959177,-1.52869159461166,-1.25893462115273,-0.538722021587574,-1.49651842696434,0.58556122352071,-1.94220102760736,0.66306358372043,-0.706660007972809,0.291023452825321,-0.395551354046425,-0.246956724777583,-0.353353866542447,-0.351218695563887,1.81736063597966,-1.00439636630721,1.57549195191653,-0.14564999667718,1.46102499284889,-0.114628459457254,0.899885452850951,-1.37068281399242,1.51006100669544,0.484724946198387,2.15592699925843,2.1968529030468,1.53836085610073,0.559793398968903,1.53680301031556,1.31494682741263,2.39337142822628,0.663190239805616,1.65472010052867,2.48474804588421,0.111887681520662,1.95261178970956,2.36619617081764,1.0787734236308,1.42523213477108,1.49973307015565,-0.579318661746813,0.243561493227242,-1.04358548800779,-1.01675857995444,-0.539831261332605,-0.561021357083821,1.20290035131569,0.362598272497699,-0.874677251444047,0.0573988527765028,0.088205933281815,0.128047180432024
0.953157292077977,10.2274485248273,2.9332980642922,10.6079257605512,0.643817634928179,8.27017297415319,4.9796191172976,-3.38110418500876,-0.0490053908963226,-1.14507684695373,-0.435235290766601,0.250456837064174,1.20569784280447,0.242574400943067,-0.0844163426130358,0.241905866550182,-1.341738572804,-2.22959779481447,-2.52056921736614,-0.31641643875405,0.18451884820781,-0.0871170700600477,0.192609090211462,1.00211606719545,0.78244058080384,0.548701575848929,0.552934462455903,0.338867900021491,0.405206388620599,0.504259630787438,0.816072120761364,0.527366025176146,0.270671085476677,0.392266201901302,0.217126055193869,-0.112685054748686,-0.261345826334418,-0.244531267595599,0.0366397109721106,0.0316712320225445,-0.082442078232706,-0.130080781791667,-0.321339559589449,0.0780308227101383,0.0362764648494434,-0.871498276756654,-0.301209050398116,-0.996111773054876,-1.72067637696886,-0.314602111970819,-0.1794031508354,-0.954225757415616,-0.816700467008925,-1.26520962598953,-0.540456087470512,-1.83451966062737,-0.988237219202674,-1.72106968946789,-0.774568786617795,-0.658362193959643,-0.700347489977288,-0.658238512636377,-0.121562257719189,-1.52696045869422,-0.631181842912934,-1.29456805348251,0.264276933599742,-0.399827063639073,-0.778020879313747,-0.366552924349255,-1.30185022381185,1.66310305109912,-0.922513590861792,1.60834724513751,-0.00692437171810845,1.27705279973896,0.0170137947863669,0.802212488471511,-1.33661002982708,1.57541042827135,0.287637468108512,2.09863415486159,2.03092798326138,1.45707367922702,0.0694798842894642,1.63125278147035,0.930381137311329,2.34027218465167,0.782936082640667,1.85944431324652,2.2848402120413,0.185575640802638,1.92211429537691,2.06897648664277,1.06199173775606,1.32978610272424,1.21974436662498,-0.445117092099307,0.390809102736807,-0.660921097609027,-1.25197987993551,0.57902347944629,0.169104307147718,1.85036213641125,1.29300376270135,-0.825410696001441,0.0603840912932549,0.0778465537933672,0.154760405129719
