Alt Stock Year ABC OFL Catch SSB F Total_Biom
1 Model_1_goa_dr_2022.dat 2020 8.03085 9.77804 2.55641 44.9747 0.0282297 109.619
1 Model_1_goa_dr_2022.dat 2021 7.90817306 9.62769241 4.78224 44.4507173 0.0542770036 107.047408
1 Model_1_goa_dr_2022.dat 2022 7.51138645 9.14421747 4.38644 42.5374109 0.0523628887 102.6313702
1 Model_1_goa_dr_2022.dat 2023 7.09491653 8.63686429 7.09491653 40.1671793 0.091336 99.2529944
1 Model_1_goa_dr_2022.dat 2024 6.41084832 7.80394512 6.41084832 36.6002649 0.091336 93.7615439
1 Model_1_goa_dr_2022.dat 2025 5.78394017 7.04103868 5.78394017 33.3961108 0.091336 89.590252
1 Model_1_goa_dr_2022.dat 2026 5.26599942 6.41133794 5.26599942 30.7439002 0.091336 86.6411111
1 Model_1_goa_dr_2022.dat 2027 4.90889561 5.97786258 4.90889561 28.7629934 0.091336 84.735099
1 Model_1_goa_dr_2022.dat 2028 4.69330342 5.71227575 4.69330342 27.4561362 0.0908088566 83.5726899
1 Model_1_goa_dr_2022.dat 2029 4.53170195 5.51388953 4.53170195 26.6992538 0.0890232125 82.9677374
1 Model_1_goa_dr_2022.dat 2030 4.44707058 5.41111128 4.44707058 26.3267786 0.0876820517 82.6652132
1 Model_1_goa_dr_2022.dat 2031 4.41038057 5.36656808 4.41038057 26.1797363 0.0869410709 82.5936553
1 Model_1_goa_dr_2022.dat 2032 4.39932029 5.35338033 4.39932029 26.1529795 0.0865954897 82.5638434
1 Model_1_goa_dr_2022.dat 2033 4.40441406 5.35981822 4.40441406 26.1913911 0.0864603781 82.6024348
2 Model_1_goa_dr_2022.dat 2020 8.03085 9.77804 2.55641 44.9747 0.0282297 109.619
2 Model_1_goa_dr_2022.dat 2021 7.90817306 9.62769241 4.78224 44.4507173 0.0542770036 107.047408
2 Model_1_goa_dr_2022.dat 2022 7.51138645 9.14421747 4.38644 42.5374109 0.0523628887 102.6313702
2 Model_1_goa_dr_2022.dat 2023 7.09491653 8.63686429 7.09491653 40.1671793 0.091336 99.2529944
2 Model_1_goa_dr_2022.dat 2024 6.41084832 7.80394512 6.41084832 36.6002649 0.091336 93.7615439
2 Model_1_goa_dr_2022.dat 2025 5.78394017 7.04103868 5.78394017 33.3961108 0.091336 89.590252
2 Model_1_goa_dr_2022.dat 2026 5.26599942 6.41133794 5.26599942 30.7439002 0.091336 86.6411111
2 Model_1_goa_dr_2022.dat 2027 4.90889561 5.97786258 4.90889561 28.7629934 0.091336 84.735099
2 Model_1_goa_dr_2022.dat 2028 4.69330342 5.71227575 4.69330342 27.4561362 0.0908088566 83.5726899
2 Model_1_goa_dr_2022.dat 2029 4.53170195 5.51388953 4.53170195 26.6992538 0.0890232125 82.9677374
2 Model_1_goa_dr_2022.dat 2030 4.44707058 5.41111128 4.44707058 26.3267786 0.0876820517 82.6652132
2 Model_1_goa_dr_2022.dat 2031 4.41038057 5.36656808 4.41038057 26.1797363 0.0869410709 82.5936553
2 Model_1_goa_dr_2022.dat 2032 4.39932029 5.35338033 4.39932029 26.1529795 0.0865954897 82.5638434
2 Model_1_goa_dr_2022.dat 2033 4.40441406 5.35981822 4.40441406 26.1913911 0.0864603781 82.6024348
3 Model_1_goa_dr_2022.dat 2020 4.10188 9.77804 2.55641 44.9747 0.0282297 109.619
3 Model_1_goa_dr_2022.dat 2021 4.04012563 9.62769241 4.78224 44.4507173 0.0542770036 107.047408
3 Model_1_goa_dr_2022.dat 2022 3.83779531 9.14421747 4.38644 42.5374109 0.0523628887 102.6313702
3 Model_1_goa_dr_2022.dat 2023 3.62532892 8.63686429 3.62532892 40.4638536 0.045668 99.2529944
3 Model_1_goa_dr_2022.dat 2024 3.42209655 8.1519118 3.42209655 38.4987888 0.045668 97.1973927
3 Model_1_goa_dr_2022.dat 2025 3.22128652 7.67406967 3.22128652 36.6162815 0.045668 95.8197387
3 Model_1_goa_dr_2022.dat 2026 3.05108006 7.27094194 3.05108006 35.0212028 0.045668 95.0954116
3 Model_1_goa_dr_2022.dat 2027 2.94179059 7.01440806 2.94179059 33.8684818 0.045668 94.9458877
3 Model_1_goa_dr_2022.dat 2028 2.90233877 6.92354977 2.90233877 33.2158365 0.045668 95.1995011
3 Model_1_goa_dr_2022.dat 2029 2.90850676 6.93966161 2.90850676 32.9871658 0.045668 95.7636353
3 Model_1_goa_dr_2022.dat 2030 2.93410773 7.00095927 2.93410773 33.0449816 0.045668 96.4076087
3 Model_1_goa_dr_2022.dat 2031 2.96470003 7.07370262 2.96470003 33.2679868 0.0456674113 97.1313318
3 Model_1_goa_dr_2022.dat 2032 2.99540503 7.14670248 2.99540503 33.5718706 0.0456625464 97.7952468
3 Model_1_goa_dr_2022.dat 2033 3.02681239 7.22150143 3.02681239 33.9110476 0.0456541152 98.4549931
4 Model_1_goa_dr_2022.dat 2020 2.74751 9.77804 2.55641 44.9747 0.0282297 109.619
4 Model_1_goa_dr_2022.dat 2021 2.70634431 9.62769241 4.78224 44.4507173 0.0542770036 107.047408
4 Model_1_goa_dr_2022.dat 2022 2.57089613 9.14421747 4.38644 42.5374109 0.0523628887 102.6313702
4 Model_1_goa_dr_2022.dat 2023 2.42863904 8.63686429 2.42863904 40.5637258 0.0303705 99.2529944
4 Model_1_goa_dr_2022.dat 2024 2.32633114 8.27198746 2.32633114 39.157238 0.0303705 98.3827993
4 Model_1_goa_dr_2022.dat 2025 2.22129788 7.89904902 2.22129788 37.7665481 0.0303705 98.0329051
