"log_mean_rec","a50","delta","a50_mat","delta_mat","a50_srv1","delta_srv1","log_avg_F","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_q_srv1","mF50","mF40","mF35"
0.600930826256843,10.4177835314542,2.42073399228342,10.817281060573,0.595408424385068,8.58728937907362,4.60484767542036,-3.05886144540835,0.0733745751877457,-0.568338282580635,-0.644269912083905,0.0539798375978187,-0.229706228922657,-0.00405040478691987,0.646907222522321,-0.511318883440351,-1.18689416113435,-2.48342537951569,-2.02965017852109,0.129585231083594,0.210664424112499,0.282458169585816,-0.124862942472383,0.801245156033835,0.965242908970957,0.611038596986006,0.784101049532076,0.318413643225433,0.282537468324758,0.30643229521514,0.763231539746565,0.402581877519616,0.189191144131854,0.457034160934475,0.121026081507271,0.0589046939908417,-0.237150670241938,-0.0189393427401434,0.115302097826266,0.0713540546593396,0.0151056744112701,-0.0620348061983176,-0.17774465570186,0.192282372607439,-0.183025193000574,-0.055595451732648,-0.024061918749938,0.0637764246004693,0.0340935053311497,-1.28842892480446,0.418413843084618,-0.427974926732922,0.510596450196733,-0.344587824957859,-1.13202310780103,-1.02809917433036,-0.572811018532299,-0.992603232844743,-1.71233645942344,-0.154150376998116,-0.944322779919489,-0.769526775083587,-1.32877396330773,-1.69859470960417,-0.797842270886566,-0.130421102682782,0.347043893093449,0.345576648824547,-0.932539687085912,-1.09934596478284,-0.797466629422757,0.0945879324724608,-0.201490848242925,-0.668670989847556,1.95477169844963,1.18691111563221,-2.24801413245635,1.60614797289542,0.665066923334097,0.755217543878645,-0.000388995245813817,1.90111605682606,0.932352685056301,2.55118558852192,1.729585872845,1.62515922147434,0.986330441884494,1.31749873351403,1.29314519329977,2.16512592917987,0.537466146511754,1.6807019863637,2.27706041075133,-1.00901337885226,2.03751052650343,2.08777269767936,1.00158280138289,1.61908665040709,1.21624210090196,0.459631588279802,0.468940553390645,-0.331164901118489,-0.48067576689442,-0.170620702352597,-0.471733620272987,0.168094342713038,0.436518079365051,0.215162702246307,1.64148444310342,-0.474819358143873,0.0522604375326979,0.119501683492474,0.132897103365372
0.755728114642748,10.5457450266782,2.60532883472812,10.325649579167,0.702647995458991,8.80761989564466,4.94663185200014,-3.23162077008503,0.325901277055902,-0.777779546713516,-1.09929803721331,0.0479631297848631,0.130095736784785,-0.285435819837065,0.382360254791752,0.120428289685174,-1.1152546552042,-2.07721338732978,-1.85029001882938,0.10259442644676,0.549871618494397,0.405562191745872,-0.242912609535955,1.12835934559186,1.0523067401359,0.890766904068116,1.01013697571301,0.482444625599086,0.254899790932461,0.432941202619254,0.826273689365619,0.574516850281038,0.348633497746885,0.566646862954958,0.300480600514609,0.0466293987989701,-0.294947903973997,0.0520269251131236,0.197243396586718,0.0852783673562794,0.0472424225744632,-0.0126336246559813,-0.104100489152554,0.288121858150909,-0.0561235710972667,-0.0407696189992972,-0.14049583232779,-1.62065725693812,0.0367544604883676,0.124173009046958,-0.554330793888946,0.122888280226494,-0.671714639101772,-0.40131868150762,-1.23488738024173,-0.0908889866283378,-0.679025960821129,-1.5298507030264,-1.62901395520937,-1.05685052206667,-2.21230752450996,-1.14405995384452,0.0520546441903633,-2.05967032940389,-2.54171864572817,-0.182137809800514,-0.152773227841688,-0.0667923958818761,-2.13757844847384,-0.587407821652235,-1.14541630019634,-0.39032993819422,1.28453522351232,-0.518177821989585,0.713375360939333,1.57899728739367,-2.04482397248027,0.891256714039168,0.797890906654828,0.499751833286217,-0.700625269719133,1.93456133755987,1.09285631465349,2.41116828659308,1.66975133999368,1.43006803989164,0.548237270746355,1.59362313584773,0.720963223175438,2.33321038297509,0.226320871950383,1.57860834793776,2.34077211178108,-0.873526135655364,2.08313630591228,1.89958879646257,1.05271504339552,1.41181504364135,1.73652535466928,-0.0386126609709798,0.00927299059448927,0.0428897091670262,0.246886766926659,-0.131990435112485,0.967505662545312,-1.01755074811241,0.47316524345197,0.346867107152436,0.851560878745474,-0.523945836214537,0.0565760563352198,0.0996906108043688,0.117884377789186
0.910448660743109,10.471762403355,2.32838629532886,10.4724257512093,0.679377989241972,8.45868589749609,4.36162014545529,-3.24320416712164,-0.0168089976237358,-0.591170440584559,-0.982469885740734,0.459859864784411,0.189481103783354,0.136506882529185,0.138013546006512,0.050688512163747,-1.30662842772821,-1.99399743887149,-1.76018780156453,-0.467952084838828,-0.032671552255545,-0.0287863777708921,-0.262951692359264,1.07053226106113,0.923159016930638,0.692575880695594,0.89103778488022,0.385716074661648,0.226907931649375,0.377562829704285,0.676574659614449,0.504852468899269,0.198731545349686,0.351578946126791,0.211877101888916,-0.00871513253494705,-0.329632901627424,0.0032132705740473,0.189476484085727,0.0815823646212177,-0.113324275922055,-0.141259473208883,-0.374096715034716,0.291065258854115,-0.196921211976782,-0.116168735582256,-0.330997319141328,-2.46230820199428,-0.586835303016485,0.146509035208178,-1.36525801916773,0.412112868974795,-1.36892854635178,-0.463755762066999,-1.14273881000417,-0.145632464536819,-1.83871485282747,-2.14618738048393,-2.43224607706594,-0.687681409161472,-1.84242057100897,-1.60886753761496,-0.22078286546243,-1.25036610563732,-2.36388696986584,-0.823309679863057,-1.76795223367889,-0.0358567403266346,-2.32815139960742,-1.01362437087947,-0.656106857364886,-0.468463952293696,0.734723249080718,-0.227860225300317,0.993813401464049,1.2699464353756,-1.69191405834671,0.930128034734715,0.778392303573202,-0.241683019073546,-0.291551174109541,1.65423133744332,1.45550148376346,2.04033333206853,1.83070625861404,1.45509126730827,0.234075665373769,1.13335833437629,1.11181575204608,2.14748603031,0.436615382740035,1.66409556548749,2.21305790650172,-0.379753123075053,1.84385215171969,2.15275348224404,0.768294596982146,1.61782939499634,1.48917953377638,0.181563887820889,-0.249445328682361,0.400499161263166,0.707592172149617,-0.139319610940287,-0.292367298517473,-0.397728681028763,-1.62184287924962,-0.168358867320016,0.207841526743678,-0.63421295623202,0.0606416725751929,0.102689708418565,0.0931013974763968
0.775558257523417,10.5723729122805,2.33090954700955,10.3162795105201,0.61692848384155,8.30181511040745,4.52395510831186,-3.23344364905454,-0.0190008887320676,-0.60657025246096,-1.02357939106749,-0.110431276921606,-0.0266784690237731,0.599556002942311,-0.0826182448689163,-0.0821950140069276,-1.47310753414848,-2.17437812795553,-2.36477746623539,-0.144928882917853,-0.0834183605082508,-0.481014752573955,-0.381831180089179,0.911102036877283,0.884768093713076,0.780527018547227,0.742677057055429,0.414177772150625,0.240577341398648,0.324158114912315,0.865173709047831,0.445146069023894,0.278050870171064,0.411620515316031,0.290808360806666,0.0012384596929742,-0.165637795287452,-0.101889744575045,0.110537235105166,0.286781081238097,-0.189452430362051,-0.0871349594994566,-0.374072642277968,0.216518519503227,-0.146278221231713,-0.0945780293701901,-0.236804321341348,-0.208572511211493,0.179197985194431,-0.170042232652422,-0.585283822296471,0.39098653609582,-1.04585450577248,-0.775752707643846,-0.570170716704592,0.580474215166859,-1.55281694814237,-1.71382444804311,-1.64567293793948,-0.777711312476079,-1.81847733696233,-1.83843316555034,-0.201300126077239,-2.27833636779688,-1.58124778613108,-1.9453615988616,-0.792700673957272,0.108577806403328,-2.66676831199907,-1.09999476308966,0.412887528180764,-0.677560852154908,0.961614785373417,-0.688643151906454,1.95488248835348,1.02922882989886,-0.814661520261154,0.88089553392553,0.931554186645595,-0.137634774370953,0.24568116364803,1.57291670943021,1.24225710203233,2.3611620313309,1.71262644905612,1.7129261089427,-0.108380224145607,1.65748707547418,0.83314475725053,2.30681203747782,0.174872875640798,2.03794061881448,2.17333105015541,0.407037178459682,1.80443465074564,2.3057597300099,1.35522962831312,1.48122045556423,1.38005548027121,0.615690800000102,0.405630885685968,0.992045589141066,0.134732649358867,-0.0910163596139348,-0.45694384447604,0.487489809540866,-0.905543597949757,0.492906624786404,-0.0172479253231028,-0.636228148798491,0.0744204725319431,0.0728408973530193,0.105105391361516
0.694190344033922,10.3583278632087,1.985673816157,10.2993877373308,0.696909827137271,8.19183708460618,4.73467278926072,-3.19903128650426,-0.684053534194794,-0.974840062767131,-0.582074966999251,0.355187920669399,0.445248623164966,0.177939132660608,-0.0689066369253872,-0.158375072546821,-1.44914675572166,-2.27535370357521,-2.28016617558181,-0.0428083125321237,0.165887309656531,-0.208072638574821,-0.338818165205215,0.923238448180673,0.820312908420734,0.675118856853318,0.639990349400307,0.345145866146197,0.221258702522301,0.362133065930077,0.660893212367444,0.468397046642083,0.378436862943826,0.3314700788187,0.238843411078607,0.044179370666722,-0.318380340901262,-0.183517128251019,0.109482786754686,0.0470605226226279,-0.187126837984724,-0.21492638553195,-0.456269035745237,0.0929644188008503,-0.107180821984119,-0.199763153277981,-0.384676984709147,-0.69743735323906,-0.0780834706834899,-0.5359892163272,-2.82539131535704,0.833427288655029,-0.98106753251024,-0.541971332730499,-1.2617670499527,-0.356554466636291,-1.33555251317897,-2.17036035355357,-0.9632392608773,-0.666828689480678,-1.2326791165943,-0.915509977939776,0.384720918101662,-1.45787105146257,-1.32035352502638,-1.20047430367439,-0.806504823552899,-0.0213986210314676,-2.73252866061645,-0.213379432820274,-0.0390863733405595,-0.733641786522742,-0.419013915731497,0.516730503949868,0.914308693021322,1.51179293052964,-1.48555869038679,1.66094422210968,1.56782674693893,-0.365060406409814,0.167295027207487,1.64204422825204,1.09229616208531,2.28473564238642,2.03165767631353,1.76187822587601,0.347998525729917,1.74168372990583,0.998510397339931,2.26320418166235,1.11995842592071,1.84782378655317,2.45153401455973,0.127717118445949,2.00530922474717,2.31695735055009,1.60642946282891,1.42706033391402,1.42977719604939,0.43834735023519,0.200874668989439,0.568114047788795,0.924337389318135,-0.679696171294921,-1.27826306818861,-0.0819230215541076,-0.232735426472964,0.0598685441862319,0.798380980261005,-0.617080121811772,0.0800784692088675,0.0789092250183506,0.1004059089707
0.703022509444935,10.4330068161957,1.97536461417319,10.322261068797,0.718382461155051,8.97308872166054,5.81074556278646,-3.26731782989293,0.0324751348830947,-0.603967873326722,-0.714355312576849,0.553752528128088,0.676060435504542,0.656349024344873,0.0211764233058247,0.0831463158844858,-1.32096156904386,-2.18205899993553,-2.30789760652961,0.498363548792266,0.213685727405871,-0.0913407365594914,-0.333782928678261,1.01738426894538,0.821220204304144,0.732431085521032,0.730804237336892,0.384312455529471,0.382706612646462,0.47631644252586,0.741694622799898,0.537668449006848,0.268084688197272,0.260397654714469,0.342434689648362,0.163078518354338,-0.226847052357662,-0.0611041049451782,0.137524647061014,0.0711306055116641,-0.111075508036711,-0.141160952366064,-0.391890979902323,0.104223181102608,-0.00290862428745875,-0.0926703907369042,-0.276358302422381,-1.7152373999126,-0.358479599643701,-1.51809071058229,-2.64941787508618,-0.00622765391110391,-1.82244622104567,-0.832250050761221,-0.0452342472133687,-1.62419173771497,-0.854648583010455,-2.2488437161019,-0.34403224403575,-1.45579695295482,-1.0081461115852,-1.10827780498185,-0.032782214786522,-1.17986210881275,-1.11521690188996,-1.98054873415559,-0.0834979402847278,-0.143130433639758,-2.23757058015063,0.990143329161878,-0.902258884717259,0.0728869285792619,0.225550499384969,0.667321789408359,1.30428657625023,1.51660373873769,-1.88146022149521,1.69992639339703,0.762734536154753,-0.182205234163753,0.414371905839555,1.79442305183333,1.38937938548088,2.2971510686228,2.06971239442364,1.71526845589921,0.276858405143088,1.66058554778818,1.14152056543634,2.17284207397546,1.06773739409326,1.7136288681559,2.52479566318837,0.169581187354533,2.1170412547358,2.30550134641709,1.72698137458953,1.38007177692883,1.74205447569564,0.215342059127938,0.0628091439990044,0.284411586649663,1.607432916666,-0.957610873609704,-0.617717626789709,-0.100758164754247,-1.07230308411501,-0.0257427208431054,-0.085798862617672,-0.651163077692126,0.106334210243369,0.103905875180167,0.111668950992682
0.991027556119121,10.3421928282998,2.00932204830518,10.5554757976212,0.692178673534157,8.73918904362702,5.18274917951153,-3.37466861686544,0.0668807594306049,-0.739357197159615,-0.371584594682703,-0.111224290520839,0.742189730947029,0.506294202502151,-0.0979921178745897,-0.227392889351179,-1.51129101563458,-1.77571323120383,-2.01772239167276,0.549212255900869,0.441107320352547,-0.308257735078763,0.183063406928195,0.845891058052034,0.722861443853601,0.822131353501872,0.860990431018202,0.392533258878832,0.390373655577573,0.530595042214671,0.651302845501521,0.396100656307109,0.256375852335047,0.219803146605841,0.183016342193522,0.0899595221200826,-0.323977257594356,-0.169778477635548,0.153448708001688,0.0862050419900378,-0.195298182834136,-0.0937090795953779,-0.519227927702712,-0.00418892022131701,-0.120578834457602,-0.228577111887294,-0.204181947108729,-2.62308031099505,-0.0483585778748061,-1.261508901078,-3.06675073209288,-0.585438071474611,-1.18483045744314,-1.08433323744364,-0.810056651501721,-1.7464323202041,-0.846593884832103,-1.08642412439215,0.108159991570968,-1.43374959833111,-1.79165370602256,-0.325060694539832,-0.869664539259162,-1.60349791739069,-0.657921303500885,-1.37213834557702,0.200012813218834,-0.718082356829086,-2.43793478826474,-0.315337205148673,-0.610108390645181,0.137622988289902,-1.2208401942099,0.396225224422711,1.27520125177437,1.46685286853193,-1.73959486201159,1.24887527996932,0.299666266434411,-0.357737941094456,0.407135509100577,1.33287803633155,1.10903584954885,2.09017248530206,1.95873892502469,1.57693092444408,-0.769622853883979,1.50966022066736,1.16511193538941,2.00359631721398,0.545737048155475,1.52817620589155,2.37971072300864,-0.37844067077333,2.0971183535301,2.18202551197619,1.25093358470465,1.15706612396368,1.36052502049919,-0.299301030996006,0.644250246875011,0.946201519880015,0.838399543845053,0.22878557979088,-0.794826370407421,0.00497225305133497,-0.532087556022921,-1.31387482192578,-1.21400326055899,-0.85712336016215,0.0999448999223842,0.105629445981458,0.0706385492760008
0.678934689769399,10.3976109472325,2.42941926810596,10.5768088154874,0.681584391403869,8.47794750099867,5.10870190265888,-3.27292716146246,0.451947833429809,-0.761784926813748,-0.259845056513788,-0.0357162469185717,0.186845161893427,0.409496484578568,0.63143333457527,0.215949385080558,-1.91433549280366,-1.77853847846007,-2.14002187364268,0.665032710162825,0.531426614276514,0.179405640211561,-0.302986942226392,1.07212270093572,0.77083501469153,0.723429488933052,0.962298838247445,0.472706625149948,0.503623624198235,0.522316848536876,0.742424621189059,0.424569240147829,0.195417661766134,0.443820308463414,0.28796852386113,0.119138531428016,-0.367302350892146,-0.134326695434247,0.0344765126878208,0.12550276704323,-0.224330288192778,-0.0640001935148771,-0.551323086479989,0.0515272864651823,-0.0664861829723691,-0.125000313532754,-0.162499567592478,-2.03215616303839,-1.1590616149152,-0.997995448879349,-1.92764237782265,0.0277173869761924,-0.441801141905927,-0.341396775941721,-0.107048904037551,-1.52421593905934,-0.566390732106116,-1.16614701343895,0.370975733836211,-1.45421767997466,-2.08242805462921,-0.853273778608019,-1.53766686744521,-1.1986376684561,0.835062752192615,-0.150612774598043,0.0690244955435695,-0.18198449014827,-2.30021041257556,-1.34256548841451,-0.182988343878685,-1.83562321180695,-0.181513780108542,-0.237545727424321,2.02059816776767,1.05862408384206,-0.225043041739214,1.40321662285302,1.09791051080711,-0.0141650122653001,0.864752141744091,1.35383299230198,1.45609042097167,2.25469654689612,2.30883568576995,1.70175131815263,-0.754246217739825,1.95190383896605,1.12249157142183,2.09026960603364,1.28967412625274,1.52242692383082,2.80784408322532,-0.565637702969916,2.25089118068242,2.20880897217244,1.73571773612854,1.80792829870517,1.69801439250568,0.0635024878251187,0.734792258788941,0.78092378013787,0.389748055439533,-0.404059714319587,0.0987099789601658,0.0968718883749968,0.91637254532313,-1.46958339514805,-2.51335381871261,-0.65885453446404,0.0795756380919781,0.0646832817795049,0.122825224351912
0.796671739653282,10.5496649995718,2.76608446471429,10.4545424906367,0.677429204660467,8.36189876073559,4.53362236331836,-3.31250533094148,0.342235966392971,-0.311307984002156,-0.161900706637228,-0.0560704055802503,-0.0142049941550848,0.155217782847815,0.429519750644809,-0.462197184631714,-2.06860290673354,-1.30950557932533,-2.20157553041587,0.583326570031627,0.627728388970583,0.404571692900985,-0.01150099322488,0.946464819186637,0.814521365925415,0.816017507323215,0.781231934558919,0.5819031670976,0.379181747439713,0.543369359450681,0.827434739149062,0.610087001592504,0.098084625453005,0.534662760819799,0.471839671760661,0.210508791704161,-0.123094863282892,-0.102992777627607,0.105270939194432,0.180043198398995,-0.0963310421283836,-0.0451124012665822,-0.438378733891408,-0.0113617697341599,0.0269197150099778,-0.126983044724204,0.0781791857291321,-2.08722562267419,-1.56706536258872,-1.20333098826371,-2.04215815142339,0.388428402097439,-1.07770842308463,0.163925430324326,-0.301223460631743,-1.81342295402859,0.227023150902285,-0.267938953665587,-1.37984629437318,-1.66321471515371,-1.48883847920803,-0.881224686359657,-2.2081714590965,-0.74632686202157,-0.189027237717919,-0.0368396748210689,0.74412887351607,0.574378027223418,-2.25795265725618,-1.99815704598396,0.638118641462137,-1.6959179497967,0.362972467760056,-0.101033439116751,0.917677338686651,1.91017536406896,-0.334565823239314,1.13010931134472,0.741813552006047,0.251476204660886,0.244453980885291,1.48608528054082,1.51176586360013,2.09116071275442,2.15553548370297,1.41273128742211,-0.377711973515225,1.76445770048738,0.706333052031612,2.13602812082767,0.912683884452862,1.50495727717868,2.56700380496878,-0.539581791321796,1.8022363317048,2.07820010157757,1.51063981441899,1.81721103420136,1.44576998871575,-0.315954701470842,0.205061890948349,0.150944888201931,-0.679460479112928,0.322809701796789,1.20679725404738,1.50580658357258,0.0299613968287566,-0.979890015780288,-1.16694651843383,-0.710386814368106,0.0709393008455008,0.0573367734988295,0.130119646232303
0.684765916563993,10.380691190579,2.62935303937379,10.1351419566057,0.70350225866973,8.57824160393113,4.6386783184359,-3.41059723503698,0.140423471499052,-0.621359797460682,0.448692727735917,0.350965824773615,0.447001566527325,0.36407776615734,0.713328287880678,-0.0725982372555549,-1.55941398611953,-1.19052569905794,-1.90908316697153,0.901820517689526,0.817790114203703,0.0886158151235286,0.440685820719221,1.16424861576343,0.950455797119492,0.814677438316547,0.943550069358775,0.631257358774928,0.503336726579661,0.465438751774292,0.864120911283457,0.708481192667037,0.30429765509983,0.600546067185521,0.409351084846474,0.115099679859037,-0.0912729116443813,-0.123673100855285,0.344342696545976,0.331599652808592,0.0495473477212975,0.0369433071994116,-0.208210570700334,0.114619527559624,0.210489652046542,-0.040804935185772,-0.0274927415667428,-2.40461820019899,-1.9423541361332,-0.764336552495978,-0.90841204794361,0.637999907538871,-0.0156846911971567,-0.618058285734172,-0.616910915748488,-1.1072410006283,0.109844526341096,0.06606629135071,-0.0070485594824703,-0.88656903293283,-1.74812576438375,-1.62404845993754,-2.07710971654171,-0.991367121537417,-0.554699905024249,0.555034991259809,0.758342282571915,0.435724831733229,-2.47915148689645,-0.466640964222215,-0.389452317619108,-1.06057190577946,1.51782295283049,-0.452489603036803,1.5971000160926,1.33672127628351,0.732199534921419,1.26397154715071,0.689651686816234,0.827628505949722,-0.150988781784298,1.66005267457436,1.1229283873146,2.47462810580555,1.91779867883013,1.93981623939306,-1.01862230605245,1.7489875838792,1.22490576841097,2.30301078382302,-0.139793154812933,1.96397193650681,2.64607920059718,-1.15551336061009,2.08305154733346,2.03171180811672,1.58346273632152,1.48700411839674,1.94322507965891,-1.04438296004302,0.0825119720748155,1.2519173974828,-1.00387235922287,1.37422853511664,-0.293311067919607,0.42714940376438,0.139007133133763,-0.521601070953389,-0.273459536627525,-0.691012236259077,0.0694498850379221,0.0802070641733304,0.157127917333566
