"","year","age","value","groups","Age","Year"
"55",1996,4,0.0126405,"obs","4","1996"
"56",1996,5,0.00702311,"obs","5","1996"
"57",1996,6,0.0134528,"obs","6","1996"
"58",1996,7,0.00361493,"obs","7","1996"
"59",1996,8,0.0249786,"obs","8","1996"
"60",1996,9,0.0493152,"obs","9","1996"
"61",1996,10,0.1881,"obs","10","1996"
"62",1996,11,0.110755,"obs","11","1996"
"63",1996,12,0.147579,"obs","12","1996"
"64",1996,13,0.0448098,"obs","13","1996"
"65",1996,14,0.0294908,"obs","14","1996"
"66",1996,15,0.0328732,"obs","15","1996"
"67",1996,16,0.014819,"obs","16","1996"
"68",1996,17,0.0180008,"obs","17","1996"
"69",1996,18,0.0517408,"obs","18","1996"
"70",1996,19,0.0410766,"obs","19","1996"
"71",1996,20,0.0446014,"obs","20","1996"
"72",1996,21,0.0185556,"obs","21","1996"
"73",1996,22,0.0157464,"obs","22","1996"
"74",1996,23,0.0229229,"obs","23","1996"
"75",1996,24,0.0106491,"obs","24","1996"
"76",1996,25,0.0149318,"obs","25","1996"
"77",1996,26,0.0236587,"obs","26","1996"
"78",1996,27,0.0107015,"obs","27","1996"
"79",1996,28,0.00554881,"obs","28","1996"
"80",1996,29,0.016903,"obs","29","1996"
"81",1996,30,0.0255107,"obs","30","1996"
"82",1999,4,0.000603614,"obs","4","1999"
"83",1999,5,0.0012388,"obs","5","1999"
"84",1999,6,0.000684358,"obs","6","1999"
"85",1999,7,0.0560394,"obs","7","1999"
"86",1999,8,0.0134203,"obs","8","1999"
"87",1999,9,0.047295,"obs","9","1999"
"88",1999,10,0.0331915,"obs","10","1999"
"89",1999,11,0.113343,"obs","11","1999"
"90",1999,12,0.269938,"obs","12","1999"
"91",1999,13,0.120625,"obs","13","1999"
"92",1999,14,0.0643678,"obs","14","1999"
"93",1999,15,0.0247588,"obs","15","1999"
"94",1999,16,0.0149528,"obs","16","1999"
"95",1999,17,0.00111,"obs","17","1999"
"96",1999,18,0.0204984,"obs","18","1999"
"97",1999,19,0.024585,"obs","19","1999"
"98",1999,20,0.0475683,"obs","20","1999"
"99",1999,21,0.0403266,"obs","21","1999"
"100",1999,22,0.0233072,"obs","22","1999"
"101",1999,23,0.0204001,"obs","23","1999"
"102",1999,24,0.00529486,"obs","24","1999"
"103",1999,25,0.00718124,"obs","25","1999"
"104",1999,26,0,"obs","26","1999"
"105",1999,27,0.0107069,"obs","27","1999"
"106",1999,28,0,"obs","28","1999"
"107",1999,29,0,"obs","29","1999"
"108",1999,30,0.0385631,"obs","30","1999"
"109",2001,4,0.0137831,"obs","4","2001"
"110",2001,5,0.0064121,"obs","5","2001"
"111",2001,6,0.0811871,"obs","6","2001"
"112",2001,7,0.0742258,"obs","7","2001"
"113",2001,8,0.0523875,"obs","8","2001"
"114",2001,9,0.188117,"obs","9","2001"
"115",2001,10,0.0953675,"obs","10","2001"
"116",2001,11,0.0928167,"obs","11","2001"
"117",2001,12,0.037276,"obs","12","2001"
"118",2001,13,0.0663461,"obs","13","2001"
"119",2001,14,0.0986212,"obs","14","2001"
"120",2001,15,0.0608621,"obs","15","2001"
"121",2001,16,0.0339306,"obs","16","2001"
"122",2001,17,0.0128261,"obs","17","2001"
"123",2001,18,0.00862205,"obs","18","2001"
"124",2001,19,0.00727012,"obs","19","2001"
"125",2001,20,0.00778232,"obs","20","2001"
"126",2001,21,0.00524218,"obs","21","2001"
"127",2001,22,0.00482409,"obs","22","2001"
"128",2001,23,0.0152979,"obs","23","2001"
"129",2001,24,0.00341652,"obs","24","2001"
"130",2001,25,0,"obs","25","2001"
"131",2001,26,0.00286464,"obs","26","2001"
"132",2001,27,0.00356648,"obs","27","2001"
"133",2001,28,0.00568524,"obs","28","2001"
"134",2001,29,0.00183791,"obs","29","2001"
"135",2001,30,0.0194314,"obs","30","2001"
"136",2003,4,0.00177117,"obs","4","2003"
"137",2003,5,0.0719925,"obs","5","2003"
"138",2003,6,0.113784,"obs","6","2003"
"139",2003,7,0.0113043,"obs","7","2003"
"140",2003,8,0.287681,"obs","8","2003"
"141",2003,9,0.0731553,"obs","9","2003"
"142",2003,10,0.0189644,"obs","10","2003"
"143",2003,11,0.0639075,"obs","11","2003"
"144",2003,12,0.0371767,"obs","12","2003"
"145",2003,13,0.0346431,"obs","13","2003"
"146",2003,14,0.0188115,"obs","14","2003"
"147",2003,15,0.0442056,"obs","15","2003"
"148",2003,16,0.0660388,"obs","16","2003"
"149",2003,17,0.0333238,"obs","17","2003"
"150",2003,18,0.0159092,"obs","18","2003"
"151",2003,19,0.0197943,"obs","19","2003"
"152",2003,20,0.0042059,"obs","20","2003"
"153",2003,21,0.0150822,"obs","21","2003"
"154",2003,22,0,"obs","22","2003"
"155",2003,23,0.00776909,"obs","23","2003"
"156",2003,24,0.0042059,"obs","24","2003"
"157",2003,25,0.00868617,"obs","25","2003"
"158",2003,26,0.00567951,"obs","26","2003"
"159",2003,27,0.0124212,"obs","27","2003"
"160",2003,28,0.0111519,"obs","28","2003"
"161",2003,29,0.00851673,"obs","29","2003"
"162",2003,30,0.00981784,"obs","30","2003"
"163",2005,4,0.00568159,"obs","4","2005"
"164",2005,5,0.00795914,"obs","5","2005"
"165",2005,6,0.0290484,"obs","6","2005"
"166",2005,7,0.0601586,"obs","7","2005"
"167",2005,8,0.0634092,"obs","8","2005"
"168",2005,9,0.0383993,"obs","9","2005"
"169",2005,10,0.100045,"obs","10","2005"
"170",2005,11,0.0885911,"obs","11","2005"
"171",2005,12,0.0584227,"obs","12","2005"
"172",2005,13,0.150107,"obs","13","2005"
"173",2005,14,0.0641059,"obs","14","2005"
"174",2005,15,0.0338949,"obs","15","2005"
"175",2005,16,0.0366666,"obs","16","2005"
"176",2005,17,0.0343371,"obs","17","2005"
"177",2005,18,0.0351125,"obs","18","2005"
"178",2005,19,0.0549612,"obs","19","2005"
"179",2005,20,0.0379013,"obs","20","2005"
"180",2005,21,0.0189827,"obs","21","2005"
"181",2005,22,0.00754035,"obs","22","2005"
"182",2005,23,0.00251741,"obs","23","2005"
"183",2005,24,0.0055515,"obs","24","2005"
"184",2005,25,0.00856637,"obs","25","2005"
"185",2005,26,0.0156989,"obs","26","2005"
"186",2005,27,0.00471368,"obs","27","2005"
"187",2005,28,0.00758648,"obs","28","2005"
"188",2005,29,0.00677085,"obs","29","2005"
"189",2005,30,0.0232704,"obs","30","2005"
"190",2007,4,0,"obs","4","2007"
"191",2007,5,0.00261039,"obs","5","2007"
"192",2007,6,0.00476935,"obs","6","2007"
"193",2007,7,0.0205324,"obs","7","2007"
"194",2007,8,0.0230164,"obs","8","2007"
"195",2007,9,0.116341,"obs","9","2007"
"196",2007,10,0.0918065,"obs","10","2007"
"197",2007,11,0.0463446,"obs","11","2007"
"198",2007,12,0.165397,"obs","12","2007"
"199",2007,13,0.126304,"obs","13","2007"
"200",2007,14,0.0656701,"obs","14","2007"
"201",2007,15,0.060875,"obs","15","2007"
"202",2007,16,0.0407894,"obs","16","2007"
"203",2007,17,0.00882393,"obs","17","2007"
"204",2007,18,0.0352681,"obs","18","2007"
"205",2007,19,0.0358834,"obs","19","2007"
"206",2007,20,0.022391,"obs","20","2007"
"207",2007,21,0.0210707,"obs","21","2007"
"208",2007,22,0.0200624,"obs","22","2007"
"209",2007,23,0.0101074,"obs","23","2007"
"210",2007,24,0.00707254,"obs","24","2007"
"211",2007,25,0.010554,"obs","25","2007"
"212",2007,26,0.00897467,"obs","26","2007"
"213",2007,27,0.00237666,"obs","27","2007"
"214",2007,28,0.00263624,"obs","28","2007"
"215",2007,29,0.00423193,"obs","29","2007"
"216",2007,30,0.0460903,"obs","30","2007"
"217",2009,4,0.00414283,"obs","4","2009"
"218",2009,5,0.0217288,"obs","5","2009"
"219",2009,6,0.00949563,"obs","6","2009"
"220",2009,7,0.0256983,"obs","7","2009"
"221",2009,8,0.0129614,"obs","8","2009"
"222",2009,9,0.022278,"obs","9","2009"
"223",2009,10,0.0364492,"obs","10","2009"
"224",2009,11,0.0671164,"obs","11","2009"
"225",2009,12,0.0577886,"obs","12","2009"
"226",2009,13,0.0506967,"obs","13","2009"
"227",2009,14,0.134159,"obs","14","2009"
"228",2009,15,0.0591701,"obs","15","2009"
"229",2009,16,0.0687156,"obs","16","2009"
"230",2009,17,0.0742242,"obs","17","2009"
"231",2009,18,0.0238549,"obs","18","2009"
"232",2009,19,0.0242235,"obs","19","2009"
"233",2009,20,0.0551796,"obs","20","2009"
"234",2009,21,0.0321183,"obs","21","2009"
"235",2009,22,0.0385202,"obs","22","2009"
"236",2009,23,0.0736988,"obs","23","2009"
"237",2009,24,0.0169664,"obs","24","2009"
"238",2009,25,0.0154891,"obs","25","2009"
"239",2009,26,0.00341553,"obs","26","2009"
"240",2009,27,0.00707454,"obs","27","2009"
"241",2009,28,0,"obs","28","2009"
"242",2009,29,0,"obs","29","2009"
"243",2009,30,0.0648342,"obs","30","2009"
"244",2011,4,0.00047094,"obs","4","2011"
"245",2011,5,0.000359079,"obs","5","2011"
"246",2011,6,0.00452927,"obs","6","2011"
"247",2011,7,0.00362497,"obs","7","2011"
"248",2011,8,0.0225159,"obs","8","2011"
"249",2011,9,0.0182744,"obs","9","2011"
"250",2011,10,0.0948544,"obs","10","2011"
"251",2011,11,0.0920925,"obs","11","2011"
"252",2011,12,0.071956,"obs","12","2011"
"253",2011,13,0.119088,"obs","13","2011"
"254",2011,14,0.111749,"obs","14","2011"
"255",2011,15,0.0660066,"obs","15","2011"
"256",2011,16,0.0795515,"obs","16","2011"
"257",2011,17,0.040232,"obs","17","2011"
"258",2011,18,0.037255,"obs","18","2011"
"259",2011,19,0.0386805,"obs","19","2011"
"260",2011,20,0.0163626,"obs","20","2011"
"261",2011,21,0.0215948,"obs","21","2011"
"262",2011,22,0.0240895,"obs","22","2011"
"263",2011,23,0.0308895,"obs","23","2011"
"264",2011,24,0.0234728,"obs","24","2011"
"265",2011,25,0.0209124,"obs","25","2011"
"266",2011,26,0.0101584,"obs","26","2011"
"267",2011,27,0.01458,"obs","27","2011"
"268",2011,28,0.000507611,"obs","28","2011"
"269",2011,29,0.0072815,"obs","29","2011"
"270",2011,30,0.0289107,"obs","30","2011"
"271",2013,4,0.000561827,"obs","4","2013"
"272",2013,5,0.00325293,"obs","5","2013"
"273",2013,6,0.00642773,"obs","6","2013"
"274",2013,7,0.00673913,"obs","7","2013"
"275",2013,8,0.0139717,"obs","8","2013"
"276",2013,9,0.0215494,"obs","9","2013"
"277",2013,10,0.0108624,"obs","10","2013"
"278",2013,11,0.0230177,"obs","11","2013"
"279",2013,12,0.0616332,"obs","12","2013"
"280",2013,13,0.107883,"obs","13","2013"
"281",2013,14,0.0897148,"obs","14","2013"
"282",2013,15,0.134166,"obs","15","2013"
"283",2013,16,0.0868538,"obs","16","2013"
"284",2013,17,0.0576847,"obs","17","2013"
"285",2013,18,0.0797791,"obs","18","2013"
"286",2013,19,0.066109,"obs","19","2013"
"287",2013,20,0.0242051,"obs","20","2013"
"288",2013,21,0.0288628,"obs","21","2013"
"289",2013,22,0.025118,"obs","22","2013"
"290",2013,23,0.016348,"obs","23","2013"
"291",2013,24,0.0206829,"obs","24","2013"
"292",2013,25,0.0294331,"obs","25","2013"
"293",2013,26,0.0153718,"obs","26","2013"
"294",2013,27,0.0201184,"obs","27","2013"
"295",2013,28,0.0143945,"obs","28","2013"
"296",2013,29,0.00773261,"obs","29","2013"
"297",2013,30,0.0275262,"obs","30","2013"
"298",2015,4,0,"obs","4","2015"
"299",2015,5,0.00568525,"obs","5","2015"
"300",2015,6,0.00511346,"obs","6","2015"
"301",2015,7,0.00387335,"obs","7","2015"
"302",2015,8,0.0247576,"obs","8","2015"
"303",2015,9,0.0411161,"obs","9","2015"
"304",2015,10,0.0467414,"obs","10","2015"
"305",2015,11,0.0392182,"obs","11","2015"
"306",2015,12,0.0390382,"obs","12","2015"
"307",2015,13,0.0467432,"obs","13","2015"
"308",2015,14,0.0606144,"obs","14","2015"
"309",2015,15,0.0957344,"obs","15","2015"
"310",2015,16,0.0650601,"obs","16","2015"
"311",2015,17,0.0713319,"obs","17","2015"
"312",2015,18,0.0751767,"obs","18","2015"
"313",2015,19,0.0444265,"obs","19","2015"
"314",2015,20,0.0394753,"obs","20","2015"
"315",2015,21,0.0373974,"obs","21","2015"
"316",2015,22,0.0208558,"obs","22","2015"
"317",2015,23,0.0185627,"obs","23","2015"
"318",2015,24,0.0373946,"obs","24","2015"
"319",2015,25,0.0143389,"obs","25","2015"
"320",2015,26,0.0189983,"obs","26","2015"
"321",2015,27,0.0161549,"obs","27","2015"
"322",2015,28,0.0325061,"obs","28","2015"
"323",2015,29,0.0237536,"obs","29","2015"
"324",2015,30,0.0759315,"obs","30","2015"
"325",2017,4,0,"obs","4","2017"
"326",2017,5,0.00197892,"obs","5","2017"
"327",2017,6,0.00236164,"obs","6","2017"
"328",2017,7,0.067901,"obs","7","2017"
"329",2017,8,0.0323403,"obs","8","2017"
"330",2017,9,0.0792207,"obs","9","2017"
"331",2017,10,0.139406,"obs","10","2017"
"332",2017,11,0.0637111,"obs","11","2017"
"333",2017,12,0.0836001,"obs","12","2017"
"334",2017,13,0.0744703,"obs","13","2017"
"335",2017,14,0.0488038,"obs","14","2017"
"336",2017,15,0.0358886,"obs","15","2017"
"337",2017,16,0.0467447,"obs","16","2017"
"338",2017,17,0.0569716,"obs","17","2017"
"339",2017,18,0.0360731,"obs","18","2017"
"340",2017,19,0.0358528,"obs","19","2017"
"341",2017,20,0.0233181,"obs","20","2017"
"342",2017,21,0.0301528,"obs","21","2017"
"343",2017,22,0.0231177,"obs","22","2017"
"344",2017,23,0.0113728,"obs","23","2017"
"345",2017,24,0.0112806,"obs","24","2017"
"346",2017,25,0.00469701,"obs","25","2017"
"347",2017,26,0.0180995,"obs","26","2017"
"348",2017,27,0.0129507,"obs","27","2017"
"349",2017,28,0.00419662,"obs","28","2017"
"350",2017,29,0.00653504,"obs","29","2017"
"351",2017,30,0.0489549,"obs","30","2017"
"352",2019,4,0.000606893,"obs","4","2019"
"353",2019,5,0.00336742,"obs","5","2019"
"354",2019,6,0.0058545,"obs","6","2019"
"355",2019,7,0.00826204,"obs","7","2019"
"356",2019,8,0.0245808,"obs","8","2019"
"357",2019,9,0.0853021,"obs","9","2019"
"358",2019,10,0.0775331,"obs","10","2019"
"359",2019,11,0.124788,"obs","11","2019"
"360",2019,12,0.120963,"obs","12","2019"
"361",2019,13,0.0590606,"obs","13","2019"
"362",2019,14,0.0551872,"obs","14","2019"
"363",2019,15,0.0407115,"obs","15","2019"
"364",2019,16,0.0561368,"obs","16","2019"
"365",2019,17,0.0535742,"obs","17","2019"
"366",2019,18,0.0383629,"obs","18","2019"
"367",2019,19,0.0456818,"obs","19","2019"
"368",2019,20,0.0233422,"obs","20","2019"
"369",2019,21,0.0399358,"obs","21","2019"
"370",2019,22,0.0233403,"obs","22","2019"
"371",2019,23,0.00508148,"obs","23","2019"
"372",2019,24,0.0208674,"obs","24","2019"
"373",2019,25,0.017094,"obs","25","2019"
"374",2019,26,0.00779278,"obs","26","2019"
"375",2019,27,0.0082443,"obs","27","2019"
"376",2019,28,0.0133828,"obs","28","2019"
"377",2019,29,0.00138857,"obs","29","2019"
"378",2019,30,0.039558,"obs","30","2019"
"379",2021,4,0,"obs","4","2021"
"380",2021,5,0.00195744,"obs","5","2021"
"381",2021,6,0.00354374,"obs","6","2021"
"382",2021,7,0.021836,"obs","7","2021"
"383",2021,8,0.00484778,"obs","8","2021"
"384",2021,9,0.0350959,"obs","9","2021"
"385",2021,10,0.0199385,"obs","10","2021"
"386",2021,11,0.0780558,"obs","11","2021"
"387",2021,12,0.0682883,"obs","12","2021"
"388",2021,13,0.0347952,"obs","13","2021"
"389",2021,14,0.0506032,"obs","14","2021"
"390",2021,15,0.0866018,"obs","15","2021"
"391",2021,16,0.0540222,"obs","16","2021"
"392",2021,17,0.0126163,"obs","17","2021"
"393",2021,18,0.0740954,"obs","18","2021"
"394",2021,19,0.0450807,"obs","19","2021"
"395",2021,20,0.0438694,"obs","20","2021"
"396",2021,21,0.104065,"obs","21","2021"
"397",2021,22,0.010527,"obs","22","2021"
"398",2021,23,0.0237265,"obs","23","2021"
"399",2021,24,0,"obs","24","2021"
"400",2021,25,0.00743496,"obs","25","2021"
"401",2021,26,0.0378967,"obs","26","2021"
"402",2021,27,0.0194405,"obs","27","2021"
"403",2021,28,0.0146052,"obs","28","2021"
"404",2021,29,0.0197667,"obs","29","2021"
"405",2021,30,0.12729,"obs","30","2021"
"406",1990,4,0.0295978,"pred","4","1990"
"407",1990,5,0.0176596,"pred","5","1990"
"408",1990,6,0.0394592,"pred","6","1990"
"409",1990,7,0.0179203,"pred","7","1990"
"410",1990,8,0.0332182,"pred","8","1990"
"411",1990,9,0.0514126,"pred","9","1990"
"412",1990,10,0.0846269,"pred","10","1990"
"413",1990,11,0.0830363,"pred","11","1990"
"414",1990,12,0.120176,"pred","12","1990"
"415",1990,13,0.112809,"pred","13","1990"
"416",1990,14,0.0874573,"pred","14","1990"
"417",1990,15,0.0448368,"pred","15","1990"
"418",1990,16,0.0276789,"pred","16","1990"
"419",1990,17,0.0226443,"pred","17","1990"
"420",1990,18,0.0195005,"pred","18","1990"
"421",1990,19,0.0169113,"pred","19","1990"
"422",1990,20,0.0149387,"pred","20","1990"
"423",1990,21,0.0127835,"pred","21","1990"
"424",1990,22,0.0105441,"pred","22","1990"
"425",1990,23,0.00858357,"pred","23","1990"
"426",1990,24,0.0070094,"pred","24","1990"
"427",1990,25,0.0059825,"pred","25","1990"
"428",1990,26,0.00539806,"pred","26","1990"
"429",1990,27,0.00503506,"pred","27","1990"
"430",1990,28,0.00478253,"pred","28","1990"
"431",1990,29,0.00464173,"pred","29","1990"
"432",1990,30,0.111374,"pred","30","1990"
"433",1993,4,0.00474811,"pred","4","1993"
"434",1993,5,0.0259994,"pred","5","1993"
"435",1993,6,0.0510566,"pred","6","1993"
"436",1993,7,0.101892,"pred","7","1993"
"437",1993,8,0.0614295,"pred","8","1993"
"438",1993,9,0.0974867,"pred","9","1993"
"439",1993,10,0.0413689,"pred","10","1993"
"440",1993,11,0.0481711,"pred","11","1993"
"441",1993,12,0.0567209,"pred","12","1993"
"442",1993,13,0.0706479,"pred","13","1993"
"443",1993,14,0.0624076,"pred","14","1993"
"444",1993,15,0.0755892,"pred","15","1993"
"445",1993,16,0.0685336,"pred","16","1993"
"446",1993,17,0.0506681,"pred","17","1993"
"447",1993,18,0.0268865,"pred","18","1993"
"448",1993,19,0.016004,"pred","19","1993"
"449",1993,20,0.012818,"pred","20","1993"
"450",1993,21,0.0109767,"pred","21","1993"
"451",1993,22,0.00951356,"pred","22","1993"
"452",1993,23,0.00836158,"pred","23","1993"
"453",1993,24,0.00715609,"pred","24","1993"
"454",1993,25,0.00591338,"pred","25","1993"
"455",1993,26,0.00481957,"pred","26","1993"
"456",1993,27,0.00394666,"pred","27","1993"
"457",1993,28,0.00336777,"pred","28","1993"
"458",1993,29,0.00306757,"pred","29","1993"
"459",1993,30,0.0704568,"pred","30","1993"
"460",1996,4,0.0189123,"pred","4","1996"
"461",1996,5,0.0114748,"pred","5","1996"
"462",1996,6,0.0228168,"pred","6","1996"
"463",1996,7,0.0193631,"pred","7","1996"
"464",1996,8,0.0769094,"pred","8","1996"
"465",1996,9,0.126244,"pred","9","1996"
"466",1996,10,0.183738,"pred","10","1996"
"467",1996,11,0.0947887,"pred","11","1996"
"468",1996,12,0.0947248,"pred","12","1996"
"469",1996,13,0.0383904,"pred","13","1996"
"470",1996,14,0.030107,"pred","14","1996"
"471",1996,15,0.0320569,"pred","15","1996"
"472",1996,16,0.0359175,"pred","16","1996"
"473",1996,17,0.0322997,"pred","17","1996"
"474",1996,18,0.0363093,"pred","18","1996"
"475",1996,19,0.0331024,"pred","19","1996"
"476",1996,20,0.024198,"pred","20","1996"
"477",1996,21,0.013385,"pred","21","1996"
"478",1996,22,0.0078774,"pred","22","1996"
"479",1996,23,0.00618093,"pred","23","1996"
"480",1996,24,0.00527145,"pred","24","1996"
"481",1996,25,0.00456947,"pred","25","1996"
"482",1996,26,0.00400266,"pred","26","1996"
"483",1996,27,0.00342596,"pred","27","1996"
"484",1996,28,0.00283749,"pred","28","1996"
"485",1996,29,0.00233546,"pred","29","1996"
"486",1996,30,0.0387572,"pred","30","1996"
"487",1999,4,0.0182434,"pred","4","1999"
"488",1999,5,0.0148177,"pred","5","1999"
"489",1999,6,0.0120741,"pred","6","1999"
"490",1999,7,0.0643161,"pred","7","1999"
"491",1999,8,0.0395724,"pred","8","1999"
"492",1999,9,0.057355,"pred","9","1999"
"493",1999,10,0.0436874,"pred","10","1999"
"494",1999,11,0.110605,"pred","11","1999"
"495",1999,12,0.141381,"pred","12","1999"
"496",1999,13,0.155588,"pred","13","1999"
"497",1999,14,0.0782053,"pred","14","1999"
"498",1999,15,0.0593753,"pred","15","1999"
"499",1999,16,0.0264985,"pred","16","1999"
"500",1999,17,0.0177998,"pred","17","1999"
"501",1999,18,0.0187089,"pred","18","1999"
"502",1999,19,0.0201713,"pred","19","1999"
"503",1999,20,0.0187906,"pred","20","1999"
"504",1999,21,0.0202311,"pred","21","1999"
"505",1999,22,0.0185585,"pred","22","1999"
"506",1999,23,0.0135643,"pred","23","1999"
"507",1999,24,0.00778461,"pred","24","1999"
"508",1999,25,0.00458216,"pred","25","1999"
"509",1999,26,0.00351567,"pred","26","1999"
"510",1999,27,0.00298335,"pred","27","1999"
"511",1999,28,0.00258552,"pred","28","1999"
"512",1999,29,0.00227055,"pred","29","1999"
"513",1999,30,0.0267586,"pred","30","1999"
"514",2001,4,0.0106139,"pred","4","2001"
"515",2001,5,0.00577274,"pred","5","2001"
"516",2001,6,0.0462523,"pred","6","2001"
"517",2001,7,0.036412,"pred","7","2001"
"518",2001,8,0.0303182,"pred","8","2001"
"519",2001,9,0.11622,"pred","9","2001"
"520",2001,10,0.0657849,"pred","10","2001"
"521",2001,11,0.0708489,"pred","11","2001"
"522",2001,12,0.0483621,"pred","12","2001"
"523",2001,13,0.0944878,"pred","13","2001"
"524",2001,14,0.113108,"pred","14","2001"
"525",2001,15,0.114396,"pred","15","2001"
"526",2001,16,0.0602294,"pred","16","2001"
"527",2001,17,0.0416192,"pred","17","2001"
"528",2001,18,0.0198895,"pred","18","2001"
"529",2001,19,0.0127121,"pred","19","2001"
"530",2001,20,0.0132531,"pred","20","2001"
"531",2001,21,0.0140858,"pred","21","2001"
"532",2001,22,0.0133777,"pred","22","2001"
"533",2001,23,0.0141044,"pred","23","2001"
"534",2001,24,0.0129559,"pred","24","2001"
"535",2001,25,0.00949784,"pred","25","2001"
"536",2001,26,0.00557382,"pred","26","2001"
"537",2001,27,0.00329457,"pred","27","2001"
"538",2001,28,0.00248669,"pred","28","2001"
"539",2001,29,0.00211238,"pred","29","2001"
"540",2001,30,0.0222473,"pred","30","2001"
"541",2003,4,0.0059585,"pred","4","2003"
"542",2003,5,0.0208945,"pred","5","2003"
"543",2003,6,0.0259274,"pred","6","2003"
"544",2003,7,0.0169015,"pred","7","2003"
"545",2003,8,0.0941887,"pred","8","2003"
"546",2003,9,0.0670218,"pred","9","2003"
"547",2003,10,0.0491567,"pred","10","2003"
"548",2003,11,0.134658,"pred","11","2003"
"549",2003,12,0.0722577,"pred","12","2003"
"550",2003,13,0.0609979,"pred","13","2003"
"551",2003,14,0.0415381,"pred","14","2003"
"552",2003,15,0.0697024,"pred","15","2003"
"553",2003,16,0.0829414,"pred","16","2003"
"554",2003,17,0.0804645,"pred","17","2003"
"555",2003,18,0.0447043,"pred","18","2003"
"556",2003,19,0.0290462,"pred","19","2003"
"557",2003,20,0.0146988,"pred","20","2003"
"558",2003,21,0.00914641,"pred","21","2003"
"559",2003,22,0.00939184,"pred","22","2003"
"560",2003,23,0.00988322,"pred","23","2003"
"561",2003,24,0.00953298,"pred","24","2003"
"562",2003,25,0.00987892,"pred","25","2003"
"563",2003,26,0.00907102,"pred","26","2003"
"564",2003,27,0.00668331,"pred","27","2003"
"565",2003,28,0.00399937,"pred","28","2003"
"566",2003,29,0.00238778,"pred","29","2003"
"567",2003,30,0.0189838,"pred","30","2003"
"568",2005,4,0.00736823,"pred","4","2005"
"569",2005,5,0.0126244,"pred","5","2005"
"570",2005,6,0.0159638,"pred","6","2005"
"571",2005,7,0.0486142,"pred","7","2005"
"572",2005,8,0.0536939,"pred","8","2005"
"573",2005,9,0.0351014,"pred","9","2005"
"574",2005,10,0.134799,"pred","10","2005"
"575",2005,11,0.0856641,"pred","11","2005"
"576",2005,12,0.0544376,"pred","12","2005"
"577",2005,13,0.113167,"pred","13","2005"
"578",2005,14,0.0629229,"pred","14","2005"
"579",2005,15,0.046186,"pred","15","2005"
"580",2005,16,0.0329688,"pred","16","2005"
"581",2005,17,0.0502953,"pred","17","2005"
"582",2005,18,0.0602023,"pred","18","2005"
"583",2005,19,0.0569431,"pred","19","2005"
"584",2005,20,0.0332283,"pred","20","2005"
"585",2005,21,0.0207276,"pred","21","2005"
"586",2005,22,0.0109526,"pred","22","2005"
"587",2005,23,0.00673043,"pred","23","2005"
"588",2005,24,0.00677152,"pred","24","2005"
